WP_004462903.1	lcl|NZ_AKWR02000053.1_cds_WP_000340715.1_3624	95.402	87	106
WP_004472299.1	lcl|NZ_AKWR02000053.1_cds_WP_000410268.1_3625	90.221	317	319
WP_004472299.1	lcl|NZ_AKWR02000089.1_cds_WP_000744704.1_2982	24.771	327	319
WP_004472299.1	lcl|NZ_AKWR02000053.1_cds_WP_000723079.1_3676	21.377	276	319
WP_004472299.1	lcl|NZ_AKWR02000144.1_cds_WP_002183791.1_1801	27.559	254	319
WP_004472299.1	lcl|NZ_AKWR02000060.1_cds_WP_000723082.1_3503	23.368	291	319
WP_004472299.1	lcl|NZ_AKWR02000053.1_cds_WP_000567886.1_3678	23.478	230	319
WP_004472299.1	lcl|NZ_AKWR02000161.1_cds_WP_029764217.1_1559	22.018	218	319
WP_004472299.1	lcl|NZ_AKWR02000079.1_cds_WP_002072074.1_3276	22.481	258	319
WP_004472299.1	lcl|NZ_AKWR02000016.1_cds_WP_001067558.1_4192	24.012	329	319
WP_004479563.1	lcl|NZ_AKWR02000144.1_cds_WP_002183792.1_1799	83.784	333	365
WP_004472170.1	lcl|NZ_AKWR02000144.1_cds_LEP1GSC079_RS34515_1800	94.118	119	185
WP_004472170.1	lcl|NZ_AKWR02000144.1_cds_LEP1GSC079_RS34515_1800	84.091	44	185
WP_004472170.1	lcl|NZ_AKWR02000144.1_cds_LEP1GSC079_RS34515_1800	96.552	29	185
WP_004472170.1	lcl|NZ_AKWR02000244.1_cds_WP_000351733.1_278	39.286	140	185
WP_004472170.1	lcl|NZ_AKWR02000053.1_cds_WP_001047906.1_3656	35.028	177	185
WP_004479538.1	lcl|NZ_AKWR02000144.1_cds_WP_002183791.1_1801	93.478	276	329
WP_004479538.1	lcl|NZ_AKWR02000053.1_cds_WP_000723079.1_3676	30.841	321	329
WP_004479538.1	lcl|NZ_AKWR02000089.1_cds_WP_000744704.1_2982	31.429	315	329
WP_004479538.1	lcl|NZ_AKWR02000060.1_cds_WP_000723082.1_3503	29.552	335	329
WP_004479538.1	lcl|NZ_AKWR02000079.1_cds_WP_002072074.1_3276	30.619	307	329
WP_004479538.1	lcl|NZ_AKWR02000016.1_cds_LEP1GSC079_RS34175_4195	92.593	54	329
WP_004479538.1	lcl|NZ_AKWR02000188.1_cds_WP_000649924.1_1066	29.721	323	329
WP_004479538.1	lcl|NZ_AKWR02000053.1_cds_WP_000567886.1_3678	28.618	304	329
WP_004479538.1	lcl|NZ_AKWR02000079.1_cds_WP_000709511.1_3286	29.429	333	329
WP_004479538.1	lcl|NZ_AKWR02000161.1_cds_LEP1GSC079_RS23130_1569	37.778	180	329
WP_004479538.1	lcl|NZ_AKWR02000016.1_cds_WP_001067558.1_4192	29.642	307	329
WP_004479538.1	lcl|NZ_AKWR02000024.1_cds_WP_000688693.1_4174	28.720	289	329
WP_004479538.1	lcl|NZ_AKWR02000252.1_cds_WP_000475901.1_98	27.132	258	329
WP_004479538.1	lcl|NZ_AKWR02000053.1_cds_WP_000410268.1_3625	27.046	281	329
WP_004479538.1	lcl|NZ_AKWR02000053.1_cds_WP_002183330.1_3681	26.250	240	329
WP_004479538.1	lcl|NZ_AKWR02000028.1_cds_WP_001074779.1_4076	29.412	272	329
WP_004479538.1	lcl|NZ_AKWR02000161.1_cds_WP_029764217.1_1559	26.384	307	329
WP_004479538.1	lcl|NZ_AKWR02000133.1_cds_WP_001003560.1_2092	25.591	254	329
WP_282974014.1	lcl|NZ_AKWR02000016.1_cds_WP_000774261.1_4194	89.513	267	267
WP_282974014.1	lcl|NZ_AKWR02000053.1_cds_WP_000043899.1_3677	26.293	232	267
WP_282974014.1	lcl|NZ_AKWR02000060.1_cds_WP_000842260.1_3502	28.421	190	267
WP_282974014.1	lcl|NZ_AKWR02000082.1_cds_WP_000667727.1_3146	31.818	110	267
WP_282974014.1	lcl|NZ_AKWR02000044.1_cds_WP_000805357.1_3734	37.647	85	267
WP_004472307.1	lcl|NZ_AKWR02000016.1_cds_WP_000612798.1_4193	88.189	508	509
WP_004472307.1	lcl|NZ_AKWR02000028.1_cds_WP_000291581.1_4001	27.576	330	509
WP_004472307.1	lcl|NZ_AKWR02000028.1_cds_WP_000364504.1_4002	28.889	90	509
WP_004472307.1	lcl|NZ_AKWR02000016.1_cds_WP_000612798.1_4193	88.189	508	509
WP_004472307.1	lcl|NZ_AKWR02000028.1_cds_WP_000291581.1_4001	27.576	330	509
WP_004472307.1	lcl|NZ_AKWR02000028.1_cds_WP_000364504.1_4002	28.889	90	509
WP_004479660.1	lcl|NZ_AKWR02000016.1_cds_WP_001067558.1_4192	91.818	330	330
WP_004479660.1	lcl|NZ_AKWR02000144.1_cds_WP_002183791.1_1801	30.739	257	330
WP_004479660.1	lcl|NZ_AKWR02000079.1_cds_WP_002072074.1_3276	25.830	271	330
WP_004479660.1	lcl|NZ_AKWR02000053.1_cds_WP_000723079.1_3676	23.358	274	330
WP_004479660.1	lcl|NZ_AKWR02000089.1_cds_WP_000744704.1_2982	27.215	316	330
WP_004479660.1	lcl|NZ_AKWR02000060.1_cds_WP_000723082.1_3503	25.816	337	330
WP_004479660.1	lcl|NZ_AKWR02000133.1_cds_WP_001003560.1_2092	27.160	243	330
WP_004479660.1	lcl|NZ_AKWR02000188.1_cds_WP_000649924.1_1066	30.078	256	330
WP_004479660.1	lcl|NZ_AKWR02000024.1_cds_WP_000688693.1_4174	26.522	230	330
WP_004479660.1	lcl|NZ_AKWR02000161.1_cds_LEP1GSC079_RS23130_1569	30.000	130	330
WP_004479660.1	lcl|NZ_AKWR02000014.1_cds_WP_000457975.1_4207	26.562	128	330
WP_004479660.1	lcl|NZ_AKWR02000079.1_cds_WP_000709511.1_3286	30.464	151	330
WP_004472322.1	lcl|NZ_AKWR02000053.1_cds_WP_000575181.1_3692	32.286	350	366
WP_004472322.1	lcl|NZ_AKWR02000053.1_cds_WP_000041234.1_3635	35.621	306	366
WP_004472322.1	lcl|NZ_AKWR02000082.1_cds_WP_001281953.1_3152	27.177	379	366
WP_004472322.1	lcl|NZ_AKWR02000053.1_cds_WP_002099944.1_3650	29.223	373	366
WP_004472322.1	lcl|NZ_AKWR02000173.1_cds_WP_000172653.1_1316	30.890	382	366
WP_004472322.1	lcl|NZ_AKWR02000161.1_cds_WP_000331752.1_1554	32.464	345	366
WP_004472322.1	lcl|NZ_AKWR02000053.1_cds_WP_001117631.1_3632	38.350	206	366
