WP_004462903.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958675.1_569	62.821	78	106
WP_004472299.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958676.1_570	81.350	311	319
WP_004472299.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960553.1_2923	24.540	326	319
WP_004472299.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958596.1_633	25.263	190	319
WP_004472299.1	lcl|NZ_BFAZ01000010.1_cds_WP_100715920.1_3408	25.146	171	319
WP_004472299.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960090.1_2364	22.796	329	319
WP_004479563.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958538.1_572	56.630	362	365
WP_004472170.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959032.1_1131	33.529	170	185
WP_004479538.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960553.1_2923	29.299	314	329
WP_004479538.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960090.1_2364	30.000	310	329
WP_004479538.1	lcl|NZ_BFAZ01000003.1_cds_WP_282432600.1_607	31.290	310	329
WP_004479538.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958596.1_633	26.012	346	329
WP_004479538.1	lcl|NZ_BFAZ01000010.1_cds_WP_100715920.1_3408	27.566	341	329
WP_004479538.1	lcl|NZ_BFAZ01000009.1_cds_WP_100725525.1_2543	27.844	334	329
WP_004479538.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960528.1_2896	28.662	314	329
WP_004479538.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958678.1_586	26.045	311	329
WP_004479538.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958676.1_570	26.332	319	329
WP_004479538.1	lcl|NZ_BFAZ01000009.1_cds_WP_245918428.1_2592	27.165	254	329
WP_004479538.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958580.1_616	26.693	251	329
WP_004479538.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960266.1_2584	23.247	271	329
WP_004479538.1	lcl|NZ_BFAZ01000009.1_cds_WP_108961006.1_2976	28.689	244	329
WP_004479538.1	lcl|NZ_BFAZ01000010.1_cds_WP_174705096.1_3397	24.028	283	329
WP_004479538.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958568.1_604	24.058	345	329
WP_004479538.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958612.1_650	24.535	269	329
WP_004479538.1	lcl|NZ_BFAZ01000009.1_cds_WP_108961037.1_3275	26.257	179	329
WP_004479538.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958581.1_617	19.685	254	329
WP_282974014.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958557.1_593	24.664	223	267
WP_282974014.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958570.1_606	25.847	236	267
WP_282974014.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958638.1_711	24.806	258	267
WP_282974014.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958597.1_634	26.904	197	267
WP_282974014.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960181.1_2474	27.320	194	267
WP_282974014.1	lcl|NZ_BFAZ01000010.1_cds_WP_108961123.1_3409	28.571	196	267
WP_004472307.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959052.1_1153	25.000	340	509
WP_004472307.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959053.1_1154	27.907	86	509
WP_004472307.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959052.1_1153	25.000	340	509
WP_004472307.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959053.1_1154	27.907	86	509
WP_004479660.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958678.1_586	33.438	317	330
WP_004479660.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960090.1_2364	25.000	272	330
WP_004479660.1	lcl|NZ_BFAZ01000009.1_cds_WP_245918428.1_2592	28.517	263	330
WP_004479660.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960553.1_2923	28.261	276	330
WP_004479660.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960528.1_2896	26.935	323	330
WP_004479660.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960266.1_2584	22.989	261	330
WP_004479660.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958596.1_633	22.462	325	330
WP_004479660.1	lcl|NZ_BFAZ01000009.1_cds_WP_108961006.1_2976	27.014	211	330
WP_004479660.1	lcl|NZ_BFAZ01000010.1_cds_WP_100715920.1_3408	22.772	303	330
WP_004479660.1	lcl|NZ_BFAZ01000009.1_cds_WP_108961037.1_3275	28.492	179	330
WP_004479660.1	lcl|NZ_BFAZ01000009.1_cds_WP_100725525.1_2543	27.815	151	330
WP_004472322.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960329.1_2655	29.688	384	366
WP_004472322.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958559.1_595	40.157	254	366
WP_004472322.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958539.1_574	33.058	363	366
WP_004472322.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959553.1_1694	29.745	353	366
WP_004472322.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958551.1_587	31.858	226	366
WP_004472322.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959817.1_2039	26.374	182	366
WP_004472364.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958559.1_595	36.364	264	367
WP_004472364.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958539.1_574	31.793	368	367
WP_004472364.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959553.1_1694	29.651	344	367
WP_004472364.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960329.1_2655	28.084	381	367
WP_004472364.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958551.1_587	30.282	284	367
WP_004472364.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959817.1_2039	25.562	356	367
WP_004472364.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959289.1_1407	32.353	102	367
WP_004470185.1	lcl|NZ_BFAZ01000009.1_cds_WP_100715657.1_2092	40.329	243	265
WP_020783869.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960760.1_3173	34.839	310	310
WP_020783869.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959340.1_1479	28.617	311	310
WP_020783869.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960760.1_3173	34.839	310	310
WP_020783869.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959340.1_1479	28.617	311	310
WP_004470037.1	lcl|NZ_BFAZ01000006.1_cds_WP_108958967.1_1050	33.000	100	221
WP_004470188.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960380.1_2716	31.724	145	177
WP_282974009.1	lcl|NZ_BFAZ01000002.1_cds_WP_108958178.1_166	22.609	230	408
WP_004479640.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958559.1_595	42.553	235	362
WP_004479640.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958539.1_574	28.682	387	362
WP_004479640.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960329.1_2655	27.296	392	362
WP_004479640.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958551.1_587	27.913	369	362
WP_004479640.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959817.1_2039	23.836	365	362
WP_004479640.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959553.1_1694	28.462	260	362
WP_004479675.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959299.1_1423	26.126	111	229
WP_004479675.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958552.1_588	29.851	67	229
WP_004479675.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958552.1_588	27.885	104	229
WP_004479675.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960333.1_2659	27.642	123	229
WP_004479537.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959904.1_2138	28.000	125	409
WP_004479635.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958539.1_574	34.511	368	367
WP_004479635.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959553.1_1694	31.461	356	367
WP_004479635.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960329.1_2655	29.397	398	367
WP_004479635.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958559.1_595	32.472	271	367
WP_004479635.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958551.1_587	25.075	335	367
WP_004479635.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959817.1_2039	23.276	348	367
WP_282974003.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958595.1_632	39.326	178	176
WP_282973999.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960553.1_2923	30.035	283	313
WP_282973999.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960528.1_2896	27.407	270	313
WP_282973999.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960090.1_2364	24.521	261	313
WP_282973999.1	lcl|NZ_BFAZ01000010.1_cds_WP_100715920.1_3408	22.024	336	313
WP_282973999.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958678.1_586	24.458	323	313
WP_282973999.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958596.1_633	21.739	230	313
WP_282973999.1	lcl|NZ_BFAZ01000009.1_cds_WP_100725525.1_2543	27.907	172	313
WP_004472325.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958596.1_633	28.012	332	311
WP_004472325.1	lcl|NZ_BFAZ01000010.1_cds_WP_100715920.1_3408	24.907	269	311
WP_004472325.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960090.1_2364	26.809	235	311
WP_004472325.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960528.1_2896	27.306	271	311
WP_004472325.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958612.1_650	29.032	155	311
WP_004472325.1	lcl|NZ_BFAZ01000010.1_cds_WP_174705096.1_3397	25.391	256	311
WP_004472325.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960553.1_2923	23.308	266	311
WP_004472325.1	lcl|NZ_BFAZ01000009.1_cds_WP_245918428.1_2592	25.306	245	311
WP_004472325.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960266.1_2584	25.397	189	311
WP_282973997.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958599.1_636	26.119	134	362
WP_282973997.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959097.1_1212	23.377	154	362
WP_282973997.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958592.1_628	30.337	89	362
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959709.1_1887	32.364	516	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960314.1_2638	32.210	534	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960366.1_2699	31.445	512	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960084.1_2358	39.754	244	595
WP_004479548.1	lcl|NZ_BFAZ01000003.1_cds_WP_245918236.1_573	28.655	513	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960082.1_2356	42.857	231	595
WP_004479548.1	lcl|NZ_BFAZ01000005.1_cds_WP_108958746.1_807	32.787	244	595
WP_004479548.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959033.1_1132	32.766	235	595
WP_004479548.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959381.1_1528	31.839	223	595
WP_004479548.1	lcl|NZ_BFAZ01000001.1_cds_WP_108958119.1_107	25.106	235	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959970.1_2218	31.884	69	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960159.1_2447	23.762	202	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960067.1_2339	34.043	94	595
WP_004479548.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959313.1_1439	33.333	84	595
WP_004479548.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959391.1_1540	26.596	188	595
WP_004479548.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959444.1_1606	25.625	160	595
WP_004479548.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959262.1_1159	26.201	229	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960105.1_2384	27.197	239	595
WP_004479548.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959238.1_1374	31.461	178	595
WP_004479548.1	lcl|NZ_BFAZ01000004.1_cds_WP_108958698.1_751	25.238	210	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960152.1_2439	32.812	64	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959774.1_1973	31.522	92	595
WP_004479548.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958652.1_728	30.667	75	595
WP_004479548.1	lcl|NZ_BFAZ01000004.1_cds_WP_100726759.1_784	31.034	58	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960912.1_2021	44.444	45	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959709.1_1887	32.364	516	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960314.1_2638	32.210	534	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960366.1_2699	31.445	512	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960084.1_2358	39.754	244	595
WP_004479548.1	lcl|NZ_BFAZ01000003.1_cds_WP_245918236.1_573	28.655	513	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960082.1_2356	42.857	231	595
WP_004479548.1	lcl|NZ_BFAZ01000005.1_cds_WP_108958746.1_807	32.787	244	595
WP_004479548.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959033.1_1132	32.766	235	595
WP_004479548.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959381.1_1528	31.839	223	595
WP_004479548.1	lcl|NZ_BFAZ01000001.1_cds_WP_108958119.1_107	25.106	235	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959970.1_2218	31.884	69	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960159.1_2447	23.762	202	595
WP_004479548.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960067.1_2339	34.043	94	595
