WP_004462903.1	lcl|NZ_NPED01000005.1_cds_WP_100727283.1_2919	62.821	78	106
WP_004472299.1	lcl|NZ_NPED01000005.1_cds_WP_100727191.1_2918	80.255	314	319
WP_004472299.1	lcl|NZ_NPED01000001.1_cds_WP_100725791.1_573	24.540	326	319
WP_004472299.1	lcl|NZ_NPED01000005.1_cds_WP_100727154.1_2881	22.727	330	319
WP_004472299.1	lcl|NZ_NPED01000018.1_cds_WP_100728132.1_1221	23.404	235	319
WP_004472299.1	lcl|NZ_NPED01000012.1_cds_WP_100715920.1_964	25.146	171	319
WP_004472299.1	lcl|NZ_NPED01000001.1_cds_WP_100725412.1_8	21.875	320	319
WP_004479563.1	lcl|NZ_NPED01000005.1_cds_WP_100727187.1_2914	56.630	362	365
WP_004472170.1	lcl|NZ_NPED01000003.1_cds_WP_100726709.1_2325	34.884	129	185
WP_004479538.1	lcl|NZ_NPED01000001.1_cds_WP_100725791.1_573	29.299	314	329
WP_004479538.1	lcl|NZ_NPED01000018.1_cds_WP_100728132.1_1221	29.129	333	329
WP_004479538.1	lcl|NZ_NPED01000005.1_cds_WP_100727146.1_2873	31.975	319	329
WP_004479538.1	lcl|NZ_NPED01000001.1_cds_WP_100725412.1_8	30.065	306	329
WP_004479538.1	lcl|NZ_NPED01000012.1_cds_WP_100715920.1_964	27.566	341	329
WP_004479538.1	lcl|NZ_NPED01000005.1_cds_WP_100727154.1_2881	27.273	308	329
WP_004479538.1	lcl|NZ_NPED01000001.1_cds_WP_100725525.1_186	27.844	334	329
WP_004479538.1	lcl|NZ_NPED01000001.1_cds_WP_100725767.1_546	29.430	316	329
WP_004479538.1	lcl|NZ_NPED01000005.1_cds_WP_207762693.1_2900	25.080	311	329
WP_004479538.1	lcl|NZ_NPED01000001.1_cds_WP_100725564.1_242	27.953	254	329
WP_004479538.1	lcl|NZ_NPED01000005.1_cds_WP_100727191.1_2918	25.705	319	329
WP_004479538.1	lcl|NZ_NPED01000005.1_cds_WP_165780347.1_2878	25.325	308	329
WP_004479538.1	lcl|NZ_NPED01000019.1_cds_WP_100728139.1_1229	26.295	251	329
WP_004479538.1	lcl|NZ_NPED01000005.1_cds_WP_100727149.1_2876	26.970	330	329
WP_004479538.1	lcl|NZ_NPED01000001.1_cds_WP_100725980.1_625	28.689	244	329
WP_004479538.1	lcl|NZ_NPED01000001.1_cds_WP_100725556.1_234	23.420	269	329
WP_004479538.1	lcl|NZ_NPED01000012.1_cds_WP_207762726.1_975	24.028	283	329
WP_004479538.1	lcl|NZ_NPED01000006.1_cds_WP_100720563.1_3072	26.816	179	329
WP_004479538.1	lcl|NZ_NPED01000011.1_cds_WP_100727895.1_939	25.091	275	329
WP_004479538.1	lcl|NZ_NPED01000019.1_cds_WP_100728138.1_1228	20.784	255	329
WP_282974014.1	lcl|NZ_NPED01000005.1_cds_WP_100727166.1_2893	26.500	200	267
WP_282974014.1	lcl|NZ_NPED01000005.1_cds_WP_100727147.1_2874	26.271	236	267
WP_282974014.1	lcl|NZ_NPED01000011.1_cds_WP_100727872.1_878	24.806	258	267
WP_282974014.1	lcl|NZ_NPED01000001.1_cds_WP_100725479.1_116	28.161	174	267
WP_282974014.1	lcl|NZ_NPED01000018.1_cds_WP_100728131.1_1220	24.615	195	267
WP_282974014.1	lcl|NZ_NPED01000012.1_cds_WP_100727919.1_963	28.571	196	267
WP_004472307.1	lcl|NZ_NPED01000003.1_cds_WP_100726724.1_2347	25.588	340	509
WP_004472307.1	lcl|NZ_NPED01000003.1_cds_WP_100717065.1_2348	31.034	58	509
WP_004472307.1	lcl|NZ_NPED01000003.1_cds_WP_100726724.1_2347	25.588	340	509
WP_004472307.1	lcl|NZ_NPED01000003.1_cds_WP_100717065.1_2348	31.034	58	509
WP_004479660.1	lcl|NZ_NPED01000005.1_cds_WP_207762693.1_2900	33.125	320	330
WP_004479660.1	lcl|NZ_NPED01000005.1_cds_WP_100727149.1_2876	33.657	309	330
WP_004479660.1	lcl|NZ_NPED01000001.1_cds_WP_100725412.1_8	25.180	278	330
WP_004479660.1	lcl|NZ_NPED01000001.1_cds_WP_100725564.1_242	27.652	264	330
WP_004479660.1	lcl|NZ_NPED01000001.1_cds_WP_100725791.1_573	28.261	276	330
WP_004479660.1	lcl|NZ_NPED01000018.1_cds_WP_100728132.1_1221	23.547	327	330
WP_004479660.1	lcl|NZ_NPED01000001.1_cds_WP_100725767.1_546	26.006	323	330
WP_004479660.1	lcl|NZ_NPED01000005.1_cds_WP_165780347.1_2878	28.333	180	330
WP_004479660.1	lcl|NZ_NPED01000001.1_cds_WP_100725556.1_234	23.372	261	330
WP_004479660.1	lcl|NZ_NPED01000001.1_cds_WP_100725980.1_625	27.488	211	330
WP_004479660.1	lcl|NZ_NPED01000005.1_cds_WP_100727154.1_2881	24.554	224	330
WP_004479660.1	lcl|NZ_NPED01000006.1_cds_WP_100720563.1_3072	26.050	238	330
WP_004479660.1	lcl|NZ_NPED01000012.1_cds_WP_100715920.1_964	22.772	303	330
WP_004479660.1	lcl|NZ_NPED01000001.1_cds_WP_100725525.1_186	27.815	151	330
WP_004472322.1	lcl|NZ_NPED01000001.1_cds_WP_100725593.1_304	29.688	384	366
WP_004472322.1	lcl|NZ_NPED01000005.1_cds_WP_100727185.1_2912	32.782	363	366
WP_004472322.1	lcl|NZ_NPED01000005.1_cds_WP_100727164.1_2891	41.700	247	366
WP_004472322.1	lcl|NZ_NPED01000002.1_cds_WP_100718929.1_1880	29.745	353	366
WP_004472322.1	lcl|NZ_NPED01000005.1_cds_WP_100727172.1_2899	32.743	226	366
WP_004472322.1	lcl|NZ_NPED01000002.1_cds_WP_100715612.1_1541	27.273	176	366
WP_004472364.1	lcl|NZ_NPED01000005.1_cds_WP_100727164.1_2891	37.121	264	367
WP_004472364.1	lcl|NZ_NPED01000005.1_cds_WP_100727185.1_2912	31.148	366	367
WP_004472364.1	lcl|NZ_NPED01000002.1_cds_WP_100718929.1_1880	30.233	344	367
WP_004472364.1	lcl|NZ_NPED01000001.1_cds_WP_100725593.1_304	27.822	381	367
WP_004472364.1	lcl|NZ_NPED01000005.1_cds_WP_100727172.1_2899	30.282	284	367
WP_004472364.1	lcl|NZ_NPED01000002.1_cds_WP_100715612.1_1541	26.124	356	367
WP_004472364.1	lcl|NZ_NPED01000004.1_cds_WP_100726956.1_2591	32.353	102	367
WP_004470185.1	lcl|NZ_NPED01000002.1_cds_WP_100715657.1_1490	40.329	243	265
WP_020783869.1	lcl|NZ_NPED01000006.1_cds_WP_100727377.1_3171	35.161	310	310
WP_020783869.1	lcl|NZ_NPED01000004.1_cds_WP_100717700.1_2663	28.617	311	310
WP_020783869.1	lcl|NZ_NPED01000006.1_cds_WP_100727377.1_3171	35.161	310	310
WP_020783869.1	lcl|NZ_NPED01000004.1_cds_WP_100717700.1_2663	28.617	311	310
WP_004470037.1	lcl|NZ_NPED01000003.1_cds_WP_100726662.1_2242	29.897	97	221
WP_004470037.1	lcl|NZ_NPED01000003.1_cds_WP_100726621.1_2177	28.873	142	221
WP_004470188.1	lcl|NZ_NPED01000001.1_cds_WP_100725632.1_366	31.724	145	177
WP_282974009.1	lcl|NZ_NPED01000003.1_cds_WP_100726501.1_1966	22.727	220	408
WP_282974009.1	lcl|NZ_NPED01000003.1_cds_WP_100726661.1_2241	26.923	104	408
WP_004479640.1	lcl|NZ_NPED01000005.1_cds_WP_100727164.1_2891	42.128	235	362
WP_004479640.1	lcl|NZ_NPED01000005.1_cds_WP_100727185.1_2912	27.907	387	362
WP_004479640.1	lcl|NZ_NPED01000001.1_cds_WP_100725593.1_304	27.296	392	362
WP_004479640.1	lcl|NZ_NPED01000005.1_cds_WP_100727172.1_2899	28.184	369	362
WP_004479640.1	lcl|NZ_NPED01000002.1_cds_WP_100715612.1_1541	23.836	365	362
WP_004479640.1	lcl|NZ_NPED01000002.1_cds_WP_100718929.1_1880	28.462	260	362
WP_004479675.1	lcl|NZ_NPED01000004.1_cds_WP_100726964.1_2607	26.126	111	229
WP_004479675.1	lcl|NZ_NPED01000005.1_cds_WP_100727171.1_2898	30.189	106	229
WP_004479675.1	lcl|NZ_NPED01000005.1_cds_WP_100727171.1_2898	29.268	82	229
WP_004479675.1	lcl|NZ_NPED01000001.1_cds_WP_100725596.1_308	28.455	123	229
WP_004479537.1	lcl|NZ_NPED01000002.1_cds_WP_100726138.1_1444	27.200	125	409
WP_004479635.1	lcl|NZ_NPED01000005.1_cds_WP_100727185.1_2912	34.783	368	367
WP_004479635.1	lcl|NZ_NPED01000002.1_cds_WP_100718929.1_1880	31.180	356	367
WP_004479635.1	lcl|NZ_NPED01000001.1_cds_WP_100725593.1_304	28.643	398	367
WP_004479635.1	lcl|NZ_NPED01000005.1_cds_WP_100727164.1_2891	34.562	217	367
WP_004479635.1	lcl|NZ_NPED01000005.1_cds_WP_100727172.1_2899	25.672	335	367
WP_004479635.1	lcl|NZ_NPED01000002.1_cds_WP_100715612.1_1541	23.851	348	367
WP_282974003.1	lcl|NZ_NPED01000018.1_cds_WP_100728133.1_1222	43.275	171	176
WP_282974003.1	lcl|NZ_NPED01000005.1_cds_WP_100727148.1_2875	37.791	172	176
WP_282973999.1	lcl|NZ_NPED01000001.1_cds_WP_100725791.1_573	30.035	283	313
WP_282973999.1	lcl|NZ_NPED01000001.1_cds_WP_100725767.1_546	25.969	258	313
WP_282973999.1	lcl|NZ_NPED01000005.1_cds_WP_100727146.1_2873	24.430	307	313
WP_282973999.1	lcl|NZ_NPED01000001.1_cds_WP_100725412.1_8	24.127	315	313
WP_282973999.1	lcl|NZ_NPED01000005.1_cds_WP_100727154.1_2881	24.601	313	313
WP_282973999.1	lcl|NZ_NPED01000005.1_cds_WP_165780347.1_2878	29.224	219	313
WP_282973999.1	lcl|NZ_NPED01000012.1_cds_WP_100715920.1_964	22.024	336	313
WP_282973999.1	lcl|NZ_NPED01000005.1_cds_WP_207762693.1_2900	25.915	328	313
WP_282973999.1	lcl|NZ_NPED01000005.1_cds_WP_100727149.1_2876	25.229	218	313
WP_282973999.1	lcl|NZ_NPED01000018.1_cds_WP_100728132.1_1221	20.783	332	313
WP_282973999.1	lcl|NZ_NPED01000001.1_cds_WP_100725525.1_186	27.907	172	313
WP_004472325.1	lcl|NZ_NPED01000018.1_cds_WP_100728132.1_1221	25.826	333	311
WP_004472325.1	lcl|NZ_NPED01000012.1_cds_WP_100715920.1_964	24.907	269	311
