WP_004462903.1	lcl|NZ_AFLY02000029.1_cds_WP_004421256.1_2860	94.253	87	106
WP_004472299.1	lcl|NZ_AFLY02000029.1_cds_WP_004421326.1_2859	92.903	310	319
WP_004472299.1	lcl|NZ_AFLY02000029.1_cds_WP_004421375.1_2856	25.397	315	319
WP_004472299.1	lcl|NZ_AFLY02000016.1_cds_WP_004419974.1_3365	25.076	327	319
WP_004472299.1	lcl|NZ_AFLY02000029.1_cds_WP_004421482.1_2776	23.549	293	319
WP_004472299.1	lcl|NZ_AFLY02000067.1_cds_WP_004425902.1_521	22.182	275	319
WP_004479563.1	lcl|NZ_AFLY02000029.1_cds_WP_004421179.1_2858	84.932	365	365
WP_004472170.1	lcl|NZ_AFLY02000029.1_cds_WP_004421442.1_2857	95.676	185	185
WP_004472170.1	lcl|NZ_AFLY02000057.1_cds_WP_004424034.1_1481	40.000	140	185
WP_004479538.1	lcl|NZ_AFLY02000029.1_cds_WP_004421375.1_2856	94.207	328	329
WP_004479538.1	lcl|NZ_AFLY02000029.1_cds_WP_004421482.1_2776	30.448	335	329
WP_004479538.1	lcl|NZ_AFLY02000016.1_cds_WP_004419974.1_3365	30.159	315	329
WP_004479538.1	lcl|NZ_AFLY02000067.1_cds_WP_004425902.1_521	31.270	307	329
WP_004479538.1	lcl|NZ_AFLY02000016.1_cds_WP_004419871.1_3520	29.268	328	329
WP_004479538.1	lcl|NZ_AFLY02000067.1_cds_WP_002148036.1_512	29.730	333	329
WP_004479538.1	lcl|NZ_AFLY02000029.1_cds_WP_004421253.1_2853	29.316	307	329
WP_004479538.1	lcl|NZ_AFLY02000067.1_cds_WP_002155619.1_542	26.471	340	329
WP_004479538.1	lcl|NZ_AFLY02000029.1_cds_WP_004421326.1_2859	26.119	268	329
WP_004479538.1	lcl|NZ_AFLY02000029.1_cds_WP_004421384.1_2793	26.812	276	329
WP_004479538.1	lcl|NZ_AFLY02000063.1_cds_WP_004425490.1_836	24.771	327	329
WP_004479538.1	lcl|NZ_AFLY02000069.1_cds_WP_039940253.1_399	24.419	258	329
WP_004479538.1	lcl|NZ_AFLY02000057.1_cds_WP_004424129.1_1279	28.413	271	329
WP_004479538.1	lcl|NZ_AFLY02000045.1_cds_WP_004422676.1_2082	26.749	243	329
WP_004479538.1	lcl|NZ_AFLY02000029.1_cds_WP_004421464.1_2834	25.000	172	329
WP_282974014.1	lcl|NZ_AFLY02000029.1_cds_WP_004421408.1_2855	90.637	267	267
WP_282974014.1	lcl|NZ_AFLY02000029.1_cds_WP_004421125.1_2775	28.042	189	267
WP_282974014.1	lcl|NZ_AFLY02000040.1_cds_WP_004422352.1_2243	32.283	127	267
WP_282974014.1	lcl|NZ_AFLY02000055.1_cds_WP_002146975.1_1803	37.647	85	267
WP_004472307.1	lcl|NZ_AFLY02000029.1_cds_WP_004420971.1_2854	87.033	509	509
WP_004472307.1	lcl|NZ_AFLY02000057.1_cds_WP_004423689.1_1204	27.576	330	509
WP_004472307.1	lcl|NZ_AFLY02000057.1_cds_WP_002148203.1_1205	28.889	90	509
WP_004472307.1	lcl|NZ_AFLY02000029.1_cds_WP_004420971.1_2854	87.033	509	509
WP_004472307.1	lcl|NZ_AFLY02000057.1_cds_WP_004423689.1_1204	27.576	330	509
WP_004472307.1	lcl|NZ_AFLY02000057.1_cds_WP_002148203.1_1205	28.889	90	509
WP_004479660.1	lcl|NZ_AFLY02000029.1_cds_WP_004421253.1_2853	92.727	330	330
WP_004479660.1	lcl|NZ_AFLY02000029.1_cds_WP_004421375.1_2856	29.470	302	330
WP_004479660.1	lcl|NZ_AFLY02000067.1_cds_WP_004425902.1_521	25.830	271	330
WP_004479660.1	lcl|NZ_AFLY02000029.1_cds_WP_004421482.1_2776	26.126	333	330
WP_004479660.1	lcl|NZ_AFLY02000016.1_cds_WP_004419974.1_3365	27.517	298	330
WP_004479660.1	lcl|NZ_AFLY02000016.1_cds_WP_004419871.1_3520	31.325	249	330
WP_004479660.1	lcl|NZ_AFLY02000067.1_cds_WP_002155619.1_542	26.457	223	330
WP_004479660.1	lcl|NZ_AFLY02000063.1_cds_WP_004425490.1_836	27.160	243	330
WP_004479660.1	lcl|NZ_AFLY02000029.1_cds_WP_004421464.1_2834	28.387	155	330
WP_004479660.1	lcl|NZ_AFLY02000069.1_cds_WP_039940253.1_399	26.562	128	330
WP_004479660.1	lcl|NZ_AFLY02000045.1_cds_WP_004422676.1_2082	25.338	296	330
WP_004479660.1	lcl|NZ_AFLY02000057.1_cds_WP_004424129.1_1279	27.922	154	330
WP_004479660.1	lcl|NZ_AFLY02000067.1_cds_WP_002148036.1_512	30.464	151	330
WP_004472322.1	lcl|NZ_AFLY02000029.1_cds_WP_004421330.1_2852	91.530	366	366
WP_004472322.1	lcl|NZ_AFLY02000029.1_cds_WP_004420975.1_2851	39.178	365	366
WP_004472322.1	lcl|NZ_AFLY02000029.1_cds_WP_004421210.1_2782	32.647	340	366
WP_004472322.1	lcl|NZ_AFLY02000029.1_cds_WP_004421357.1_2833	30.890	382	366
WP_004472322.1	lcl|NZ_AFLY02000009.1_cds_WP_004419331.1_3678	26.984	378	366
WP_004472322.1	lcl|NZ_AFLY02000029.1_cds_WP_004421204.1_2840	32.759	348	366
WP_004472322.1	lcl|NZ_AFLY02000037.1_cds_WP_004422087.1_2385	29.692	357	366
WP_004472322.1	lcl|NZ_AFLY02000045.1_cds_WP_036034116.1_2096	31.579	190	366
WP_004472364.1	lcl|NZ_AFLY02000029.1_cds_WP_004420975.1_2851	89.918	367	367
WP_004472364.1	lcl|NZ_AFLY02000029.1_cds_WP_004421330.1_2852	40.000	365	367
WP_004472364.1	lcl|NZ_AFLY02000029.1_cds_WP_004421210.1_2782	37.536	349	367
WP_004472364.1	lcl|NZ_AFLY02000029.1_cds_WP_004421357.1_2833	33.516	364	367
WP_004472364.1	lcl|NZ_AFLY02000037.1_cds_WP_004422087.1_2385	32.804	378	367
WP_004472364.1	lcl|NZ_AFLY02000029.1_cds_WP_004421204.1_2840	41.485	229	367
WP_004472364.1	lcl|NZ_AFLY02000009.1_cds_WP_004419331.1_3678	29.867	375	367
WP_004472364.1	lcl|NZ_AFLY02000045.1_cds_WP_036034116.1_2096	24.862	362	367
WP_004479653.1	lcl|NZ_AFLY02000029.1_cds_WP_004421406.1_2850	87.684	544	544
WP_004479653.1	lcl|NZ_AFLY02000029.1_cds_WP_004421406.1_2850	87.684	544	544
WP_004470185.1	lcl|NZ_AFLY02000029.1_cds_WP_004421348.1_2849	93.962	265	265
WP_004470185.1	lcl|NZ_AFLY02000062.1_cds_WP_004425075.1_904	42.105	247	265
WP_020783869.1	lcl|NZ_AFLY02000029.1_cds_WP_004421190.1_2848	90.968	310	310
WP_020783869.1	lcl|NZ_AFLY02000029.1_cds_WP_004421354.1_2958	35.473	296	310
WP_020783869.1	lcl|NZ_AFLY02000068.1_cds_WP_004425933.1_481	28.105	306	310
WP_020783869.1	lcl|NZ_AFLY02000057.1_cds_WP_004423642.1_1554	24.046	262	310
WP_020783869.1	lcl|NZ_AFLY02000029.1_cds_WP_004421190.1_2848	90.968	310	310
WP_020783869.1	lcl|NZ_AFLY02000029.1_cds_WP_004421354.1_2958	35.473	296	310
WP_020783869.1	lcl|NZ_AFLY02000068.1_cds_WP_004425933.1_481	28.105	306	310
WP_020783869.1	lcl|NZ_AFLY02000057.1_cds_WP_004423642.1_1554	24.046	262	310
WP_032912997.1	lcl|NZ_AFLY02000029.1_cds_WP_004421428.1_2847	90.152	264	264
WP_004470135.1	lcl|NZ_AFLY02000029.1_cds_WP_004421278.1_2846	91.538	130	130
WP_032912999.1	lcl|NZ_AFLY02000029.1_cds_WP_004434893.1_2845	84.138	145	145
WP_004470037.1	lcl|NZ_AFLY02000029.1_cds_WP_004421361.1_2844	89.593	221	221
