WP_004462903.1	lcl|NZ_AHOJ02000028.1_cds_WP_004462903.1_1418	100.000	87	106
WP_004472299.1	lcl|NZ_AHOJ02000028.1_cds_WP_004464977.1_1419	98.423	317	319
WP_004472299.1	lcl|NZ_AHOJ02000010.1_cds_WP_004461583.1_2896	25.309	324	319
WP_004472299.1	lcl|NZ_AHOJ02000008.1_cds_WP_004464967.1_3249	21.053	285	319
WP_004472299.1	lcl|NZ_AHOJ02000008.1_cds_WP_004465002.1_3251	21.452	303	319
WP_004472299.1	lcl|NZ_AHOJ02000008.1_cds_WP_004481568.1_3272	23.413	252	319
WP_004472299.1	lcl|NZ_AHOJ02000032.1_cds_WP_004461234.1_748	22.145	289	319
WP_004472299.1	lcl|NZ_AHOJ02000020.1_cds_WP_004468319.1_2167	23.392	171	319
WP_004472170.1	lcl|NZ_AHOJ02000025.1_cds_WP_004460143.1_1639	34.932	146	185
WP_004472170.1	lcl|NZ_AHOJ02000008.1_cds_WP_004475196.1_3232	36.158	177	185
WP_004479538.1	lcl|NZ_AHOJ02000008.1_cds_WP_004464967.1_3249	31.153	321	329
WP_004479538.1	lcl|NZ_AHOJ02000032.1_cds_WP_004461234.1_748	32.476	311	329
WP_004479538.1	lcl|NZ_AHOJ02000010.1_cds_WP_004461583.1_2896	29.524	315	329
WP_004479538.1	lcl|NZ_AHOJ02000008.1_cds_WP_004481568.1_3272	29.641	334	329
WP_004479538.1	lcl|NZ_AHOJ02000008.1_cds_WP_004465002.1_3251	29.605	304	329
WP_004479538.1	lcl|NZ_AHOJ02000032.1_cds_WP_004482714.1_449	30.031	323	329
WP_004479538.1	lcl|NZ_AHOJ02000032.1_cds_WP_004461242.1_751	28.485	330	329
WP_004479538.1	lcl|NZ_AHOJ02000020.1_cds_WP_004468319.1_2167	26.190	336	329
WP_004479538.1	lcl|NZ_AHOJ02000006.1_cds_WP_032916356.1_3428	25.294	340	329
WP_004479538.1	lcl|NZ_AHOJ02000028.1_cds_WP_004464977.1_1419	28.044	271	329
WP_004479538.1	lcl|NZ_AHOJ02000024.1_cds_WP_004470510.1_1951	27.174	276	329
WP_004479538.1	lcl|NZ_AHOJ02000008.1_cds_WP_004481531.1_3253	25.632	277	329
WP_004479538.1	lcl|NZ_AHOJ02000006.1_cds_WP_004459320.1_3372	27.869	244	329
WP_004479538.1	lcl|NZ_AHOJ02000010.1_cds_WP_004477645.1_2995	23.867	331	329
WP_282974014.1	lcl|NZ_AHOJ02000008.1_cds_WP_004475169.1_3250	26.724	232	267
WP_282974014.1	lcl|NZ_AHOJ02000008.1_cds_WP_004476528.1_3273	28.947	190	267
WP_282974014.1	lcl|NZ_AHOJ02000020.1_cds_WP_004474348.1_2202	29.612	206	267
WP_282974014.1	lcl|NZ_AHOJ02000032.1_cds_WP_016754360.1_718	27.568	185	267
WP_282974014.1	lcl|NZ_AHOJ02000020.1_cds_WP_004477855.1_2166	27.368	190	267
WP_004472307.1	lcl|NZ_AHOJ02000030.1_cds_WP_004463881.1_1040	26.911	327	509
WP_004472307.1	lcl|NZ_AHOJ02000030.1_cds_WP_004460640.1_1039	30.000	90	509
WP_004472307.1	lcl|NZ_AHOJ02000030.1_cds_WP_004463881.1_1040	26.911	327	509
WP_004472307.1	lcl|NZ_AHOJ02000030.1_cds_WP_004460640.1_1039	30.000	90	509
WP_004479660.1	lcl|NZ_AHOJ02000032.1_cds_WP_004461234.1_748	26.374	273	330
WP_004479660.1	lcl|NZ_AHOJ02000008.1_cds_WP_004464967.1_3249	23.723	274	330
WP_004479660.1	lcl|NZ_AHOJ02000010.1_cds_WP_004461583.1_2896	28.261	276	330
WP_004479660.1	lcl|NZ_AHOJ02000008.1_cds_WP_004481568.1_3272	27.673	318	330
WP_004479660.1	lcl|NZ_AHOJ02000006.1_cds_WP_032916356.1_3428	26.364	220	330
WP_004479660.1	lcl|NZ_AHOJ02000010.1_cds_WP_004477645.1_2995	24.691	243	330
WP_004479660.1	lcl|NZ_AHOJ02000032.1_cds_WP_004482714.1_449	29.688	256	330
WP_004479660.1	lcl|NZ_AHOJ02000020.1_cds_WP_004468319.1_2167	25.180	139	330
WP_004479660.1	lcl|NZ_AHOJ02000009.1_cds_WP_004478741.1_3090	28.125	128	330
WP_004479660.1	lcl|NZ_AHOJ02000024.1_cds_WP_004470510.1_1951	27.692	130	330
WP_004479660.1	lcl|NZ_AHOJ02000032.1_cds_WP_004461242.1_751	30.464	151	330
WP_004472322.1	lcl|NZ_AHOJ02000008.1_cds_WP_004462146.1_3265	31.445	353	366
