WP_004462903.1	lcl|NZ_AHOL02000018.1_cds_WP_000340715.1_1801	95.402	87	106
WP_004472299.1	lcl|NZ_AHOL02000018.1_cds_WP_000410273.1_1800	92.581	310	319
WP_004472299.1	lcl|NZ_AHOL02000018.1_cds_WP_000646250.1_1797	26.667	270	319
WP_004472299.1	lcl|NZ_AHOL02000012.1_cds_WP_000744700.1_2876	25.382	327	319
WP_004472299.1	lcl|NZ_AHOL02000018.1_cds_WP_000093099.1_1780	53.968	63	319
WP_004472299.1	lcl|NZ_AHOL02000018.1_cds_WP_000600889.1_1771	23.118	186	319
WP_004472299.1	lcl|NZ_AHOL02000018.1_cds_WP_000723090.1_1718	23.368	291	319
WP_004472299.1	lcl|NZ_AHOL02000025.1_cds_WP_001984071.1_1036	21.678	286	319
WP_004472299.1	lcl|NZ_AHOL02000018.1_cds_WP_001067557.1_1794	24.012	329	319
WP_004479563.1	lcl|NZ_AHOL02000018.1_cds_WP_000604524.1_1799	83.562	365	365
WP_004472170.1	lcl|NZ_AHOL02000018.1_cds_WP_000884059.1_1798	94.595	185	185
WP_004472170.1	lcl|NZ_AHOL02000015.1_cds_WP_000351733.1_2733	39.286	140	185
WP_004479538.1	lcl|NZ_AHOL02000018.1_cds_WP_000646250.1_1797	93.293	328	329
WP_004479538.1	lcl|NZ_AHOL02000012.1_cds_WP_000744700.1_2876	31.429	315	329
WP_004479538.1	lcl|NZ_AHOL02000018.1_cds_WP_000600889.1_1771	31.629	313	329
WP_004479538.1	lcl|NZ_AHOL02000018.1_cds_WP_000723090.1_1718	29.552	335	329
WP_004479538.1	lcl|NZ_AHOL02000025.1_cds_WP_001984071.1_1036	30.945	307	329
WP_004479538.1	lcl|NZ_AHOL02000017.1_cds_WP_000649925.1_2000	29.721	323	329
WP_004479538.1	lcl|NZ_AHOL02000025.1_cds_WP_000709511.1_1024	29.429	333	329
WP_004479538.1	lcl|NZ_AHOL02000018.1_cds_WP_001067557.1_1794	29.316	307	329
WP_004479538.1	lcl|NZ_AHOL02000018.1_cds_WP_000601375.1_1744	25.632	277	329
WP_004479538.1	lcl|NZ_AHOL02000025.1_cds_WP_000688695.1_1056	28.720	289	329
WP_004479538.1	lcl|NZ_AHOL02000018.1_cds_WP_000475904.1_1735	27.536	276	329
WP_004479538.1	lcl|NZ_AHOL02000018.1_cds_WP_000410273.1_1800	27.509	269	329
WP_004479538.1	lcl|NZ_AHOL02000015.1_cds_WP_001074785.1_2527	29.779	272	329
WP_004479538.1	lcl|NZ_AHOL02000017.1_cds_WP_001003555.1_2094	25.984	254	329
WP_004479538.1	lcl|NZ_AHOL02000018.1_cds_WP_000487322.1_1746	27.469	324	329
WP_282974014.1	lcl|NZ_AHOL02000018.1_cds_WP_000774262.1_1796	88.764	267	267
WP_282974014.1	lcl|NZ_AHOL02000018.1_cds_WP_000859505.1_1747	26.442	208	267
WP_282974014.1	lcl|NZ_AHOL02000018.1_cds_WP_000800438.1_1766	26.178	191	267
WP_282974014.1	lcl|NZ_AHOL02000018.1_cds_WP_000842260.1_1717	28.421	190	267
WP_282974014.1	lcl|NZ_AHOL02000025.1_cds_WP_000667727.1_1079	31.818	110	267
