WP_004462903.1	lcl|NZ_VCHK01000019.1_cds_WP_002725873.1_992	95.402	87	106
WP_004472299.1	lcl|NZ_VCHK01000019.1_cds_WP_011669917.1_991	89.590	317	319
WP_004472299.1	lcl|NZ_VCHK01000056.1_cds_WP_011669955.1_2433	21.379	290	319
WP_004472299.1	lcl|NZ_VCHK01000073.1_cds_WP_011671202.1_2870	22.936	327	319
WP_004472299.1	lcl|NZ_VCHK01000056.1_cds_WP_011669957.1_2435	25.789	190	319
WP_004472299.1	lcl|NZ_VCHK01000062.1_cds_WP_011671706.1_2619	22.867	293	319
WP_004472299.1	lcl|NZ_VCHK01000077.1_cds_WP_011670961.1_2942	23.397	312	319
WP_004472299.1	lcl|NZ_VCHK01000105.1_cds_WP_002729504.1_244	23.392	171	319
WP_004472170.1	lcl|NZ_VCHK01000001.1_cds_WP_002750963.1_68	35.616	146	185
WP_004472170.1	lcl|NZ_VCHK01000019.1_cds_WP_011669938.1_960	35.028	177	185
WP_004479538.1	lcl|NZ_VCHK01000056.1_cds_WP_011669955.1_2433	31.661	319	329
WP_004479538.1	lcl|NZ_VCHK01000073.1_cds_WP_011671202.1_2870	29.524	315	329
WP_004479538.1	lcl|NZ_VCHK01000062.1_cds_WP_011671706.1_2619	30.149	335	329
WP_004479538.1	lcl|NZ_VCHK01000077.1_cds_WP_011670961.1_2942	31.190	311	329
WP_004479538.1	lcl|NZ_VCHK01000056.1_cds_WP_011669957.1_2435	28.289	304	329
WP_004479538.1	lcl|NZ_VCHK01000018.1_cds_WP_011671143.1_927	29.781	319	329
WP_004479538.1	lcl|NZ_VCHK01000077.1_cds_WP_002754065.1_2939	28.182	330	329
WP_004479538.1	lcl|NZ_VCHK01000105.1_cds_WP_002729504.1_244	26.100	341	329
WP_004479538.1	lcl|NZ_VCHK01000005.1_cds_WP_011671074.1_2268	24.412	340	329
WP_004479538.1	lcl|NZ_VCHK01000019.1_cds_WP_011669917.1_991	27.309	249	329
WP_004479538.1	lcl|NZ_VCHK01000007.1_cds_WP_002751102.1_2793	26.792	265	329
WP_004479538.1	lcl|NZ_VCHK01000056.1_cds_WP_011669959.1_2437	25.632	277	329
WP_004479538.1	lcl|NZ_VCHK01000057.1_cds_WP_011669202.1_2458	23.442	337	329
WP_282974014.1	lcl|NZ_VCHK01000056.1_cds_WP_011669956.1_2434	27.391	230	267
WP_282974014.1	lcl|NZ_VCHK01000062.1_cds_WP_011669974.1_2618	28.042	189	267
WP_282974014.1	lcl|NZ_VCHK01000098.1_cds_WP_002766579.1_3313	27.568	185	267
WP_282974014.1	lcl|NZ_VCHK01000026.1_cds_WP_011670832.1_1381	33.708	89	267
WP_282974014.1	lcl|NZ_VCHK01000105.1_cds_WP_011671577.1_245	25.926	189	267
WP_004472307.1	lcl|NZ_VCHK01000015.1_cds_WP_011670269.1_701	27.551	294	509
WP_004472307.1	lcl|NZ_VCHK01000015.1_cds_WP_002751286.1_702	28.889	90	509
WP_004472307.1	lcl|NZ_VCHK01000015.1_cds_WP_011670269.1_701	27.551	294	509
WP_004472307.1	lcl|NZ_VCHK01000015.1_cds_WP_002751286.1_702	28.889	90	509
WP_004479660.1	lcl|NZ_VCHK01000077.1_cds_WP_011670961.1_2942	27.473	273	330
WP_004479660.1	lcl|NZ_VCHK01000056.1_cds_WP_011669955.1_2433	23.985	271	330
WP_004479660.1	lcl|NZ_VCHK01000073.1_cds_WP_011671202.1_2870	26.846	298	330
WP_004479660.1	lcl|NZ_VCHK01000062.1_cds_WP_011671706.1_2619	26.582	316	330
WP_004479660.1	lcl|NZ_VCHK01000005.1_cds_WP_011671074.1_2268	26.339	224	330
WP_004479660.1	lcl|NZ_VCHK01000018.1_cds_WP_011671143.1_927	27.044	318	330
WP_004479660.1	lcl|NZ_VCHK01000057.1_cds_WP_011669202.1_2458	24.898	245	330
WP_004479660.1	lcl|NZ_VCHK01000105.1_cds_WP_002729504.1_244	26.056	142	330
WP_004479660.1	lcl|NZ_VCHK01000014.1_cds_WP_011672198.1_620	28.125	128	330
WP_004479660.1	lcl|NZ_VCHK01000007.1_cds_WP_002751102.1_2793	25.000	240	330
WP_004479660.1	lcl|NZ_VCHK01000077.1_cds_WP_002754065.1_2939	30.464	151	330
WP_004472322.1	lcl|NZ_VCHK01000062.1_cds_WP_011669968.1_2625	33.140	344	366
WP_004472322.1	lcl|NZ_VCHK01000074.1_cds_WP_011671571.1_2891	28.307	378	366
WP_004472322.1	lcl|NZ_VCHK01000019.1_cds_WP_011669926.1_981	36.431	269	366
WP_004472322.1	lcl|NZ_VCHK01000019.1_cds_WP_011669932.1_966	29.223	373	366
WP_004472322.1	lcl|NZ_VCHK01000019.1_cds_WP_011669923.1_984	38.350	206	366
WP_004472322.1	lcl|NZ_VCHK01000002.1_cds_WP_002753888.1_1025	28.455	369	366
WP_004472322.1	lcl|NZ_VCHK01000005.1_cds_WP_002750680.1_2269	29.189	185	366
WP_004472364.1	lcl|NZ_VCHK01000062.1_cds_WP_011669968.1_2625	36.857	350	367
WP_004472364.1	lcl|NZ_VCHK01000002.1_cds_WP_002753888.1_1025	35.356	379	367
WP_004472364.1	lcl|NZ_VCHK01000019.1_cds_WP_011669932.1_966	31.200	375	367
WP_004472364.1	lcl|NZ_VCHK01000074.1_cds_WP_011671571.1_2891	31.117	376	367
WP_004472364.1	lcl|NZ_VCHK01000019.1_cds_WP_011669923.1_984	33.475	236	367
WP_004472364.1	lcl|NZ_VCHK01000019.1_cds_WP_011669926.1_981	29.586	338	367
