WP_004462903.1	lcl|NZ_JASEXN010000052.1_cds_WP_004462903.1_3299	100.000	87	106
WP_004472299.1	lcl|NZ_JASEXN010000052.1_cds_WP_061205762.1_3300	100.000	310	319
WP_004472299.1	lcl|NZ_JASEXN010000001.1_cds_WP_004461583.1_199	25.309	324	319
WP_004472299.1	lcl|NZ_JASEXN010000048.1_cds_WP_061205813.1_3255	22.662	278	319
WP_004472299.1	lcl|NZ_JASEXN010000064.1_cds_WP_004465060.1_3439	22.867	293	319
WP_004472299.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_370	22.145	289	319
WP_004472299.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_253	22.145	289	319
WP_004472170.1	lcl|NZ_JASEXN010000005.1_cds_WP_004460143.1_765	34.932	146	185
WP_004479538.1	lcl|NZ_JASEXN010000052.1_cds_WP_282965821.1_3303	31.579	342	329
WP_004479538.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_370	32.476	311	329
WP_004479538.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_253	32.476	311	329
WP_004479538.1	lcl|NZ_JASEXN010000048.1_cds_WP_061205813.1_3255	30.769	299	329
WP_004479538.1	lcl|NZ_JASEXN010000001.1_cds_WP_004461583.1_199	29.524	315	329
WP_004479538.1	lcl|NZ_JASEXN010000064.1_cds_WP_004465060.1_3439	29.940	334	329
WP_004479538.1	lcl|NZ_JASEXN010000001.1_cds_WP_004472946.1_83	30.031	323	329
WP_004479538.1	lcl|NZ_JASEXN010000002.1_cds_WP_004467290.1_367	28.261	322	329
WP_004479538.1	lcl|NZ_JASEXN010000002.1_cds_WP_004467290.1_256	28.261	322	329
WP_004479538.1	lcl|NZ_JASEXN010000010.1_cds_WP_004466638.1_1473	26.190	336	329
WP_004479538.1	lcl|NZ_JASEXN010000062.1_cds_WP_061205836.1_3419	24.828	290	329
WP_004479538.1	lcl|NZ_JASEXN010000007.1_cds_WP_282965574.1_1203	25.588	340	329
WP_004479538.1	lcl|NZ_JASEXN010000052.1_cds_WP_061205762.1_3300	28.044	271	329
WP_004479538.1	lcl|NZ_JASEXN010000071.1_cds_WP_282968833.1_3507	26.667	240	329
WP_004479538.1	lcl|NZ_JASEXN010000013.1_cds_WP_004464543.1_1806	27.174	276	329
WP_004479538.1	lcl|NZ_JASEXN010000007.1_cds_WP_061205801.1_1150	27.459	244	329
WP_004479538.1	lcl|NZ_JASEXN010000062.1_cds_WP_282965809.1_3421	31.461	178	329
WP_004479538.1	lcl|NZ_JASEXN010000003.1_cds_WP_282965630.1_495	23.565	331	329
WP_004479538.1	lcl|NZ_JASEXN010000071.1_cds_WP_282965804.1_3508	24.434	221	329
WP_282974014.1	lcl|NZ_JASEXN010000048.1_cds_WP_282965817.1_3250	30.387	181	267
WP_282974014.1	lcl|NZ_JASEXN010000064.1_cds_WP_004475142.1_3440	28.947	190	267
WP_282974014.1	lcl|NZ_JASEXN010000062.1_cds_WP_004477718.1_3422	26.794	209	267
WP_282974014.1	lcl|NZ_JASEXN010000010.1_cds_WP_004466848.1_1512	29.612	206	267
WP_282974014.1	lcl|NZ_JASEXN010000002.1_cds_WP_016754360.1_400	27.568	185	267
WP_282974014.1	lcl|NZ_JASEXN010000002.1_cds_WP_016754360.1_223	27.568	185	267
WP_282974014.1	lcl|NZ_JASEXN010000010.1_cds_WP_004490253.1_1472	27.368	190	267
WP_004472307.1	lcl|NZ_JASEXN010000027.1_cds_WP_004463881.1_2674	26.911	327	509
WP_004472307.1	lcl|NZ_JASEXN010000027.1_cds_WP_004460640.1_2673	30.000	90	509
WP_004472307.1	lcl|NZ_JASEXN010000027.1_cds_WP_004463881.1_2674	26.911	327	509
WP_004472307.1	lcl|NZ_JASEXN010000027.1_cds_WP_004460640.1_2673	30.000	90	509
WP_004479660.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_370	26.374	273	330
WP_004479660.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_253	26.374	273	330
WP_004479660.1	lcl|NZ_JASEXN010000001.1_cds_WP_004461583.1_199	28.261	276	330
WP_004479660.1	lcl|NZ_JASEXN010000048.1_cds_WP_061205813.1_3255	25.000	276	330
WP_004479660.1	lcl|NZ_JASEXN010000064.1_cds_WP_004465060.1_3439	27.987	318	330
WP_004479660.1	lcl|NZ_JASEXN010000007.1_cds_WP_282965574.1_1203	26.818	220	330
WP_004479660.1	lcl|NZ_JASEXN010000052.1_cds_WP_282965821.1_3303	27.586	232	330
WP_004479660.1	lcl|NZ_JASEXN010000001.1_cds_WP_004472946.1_83	29.688	256	330
