WP_004462903.1	lcl|NZ_AHQF01000076.1_cds_WP_000340713.1_3070	94.253	87	106
WP_004472299.1	lcl|NZ_AHQF01000076.1_cds_WP_000412665.1_3069	92.581	310	319
WP_004472299.1	lcl|NZ_AHQF01000163.1_cds_WP_000744700.1_1660	25.382	327	319
WP_004472299.1	lcl|NZ_AHQF01000076.1_cds_WP_000699347.1_3065	22.442	303	319
WP_004472299.1	lcl|NZ_AHQF01000076.1_cds_WP_000723077.1_3056	21.014	276	319
WP_004472299.1	lcl|NZ_AHQF01000157.1_cds_WP_000723094.1_1777	23.711	291	319
WP_004472299.1	lcl|NZ_AHQF01000108.1_cds_WP_001984071.1_2267	21.678	286	319
WP_004472170.1	lcl|NZ_AHQF01000186.1_cds_WP_000351733.1_1254	39.286	140	185
WP_004479538.1	lcl|NZ_AHQF01000076.1_cds_WP_000699347.1_3065	31.594	345	329
WP_004479538.1	lcl|NZ_AHQF01000163.1_cds_WP_000744700.1_1660	31.429	315	329
WP_004479538.1	lcl|NZ_AHQF01000157.1_cds_WP_000723094.1_1777	29.851	335	329
WP_004479538.1	lcl|NZ_AHQF01000076.1_cds_WP_000723077.1_3056	30.769	299	329
WP_004479538.1	lcl|NZ_AHQF01000108.1_cds_WP_001984071.1_2267	30.945	307	329
WP_004479538.1	lcl|NZ_AHQF01000081.1_cds_WP_000649923.1_2893	29.721	323	329
WP_004479538.1	lcl|NZ_AHQF01000319.1_cds_WP_000709511.1_35	29.429	333	329
WP_004479538.1	lcl|NZ_AHQF01000310.1_cds_WP_000688695.1_96	28.720	289	329
WP_004479538.1	lcl|NZ_AHQF01000076.1_cds_WP_000412665.1_3069	26.394	269	329
WP_004479538.1	lcl|NZ_AHQF01000076.1_cds_WP_000377753.1_3023	24.929	353	329
WP_004479538.1	lcl|NZ_AHQF01000104.1_cds_WP_001074783.1_2391	29.044	272	329
WP_004479538.1	lcl|NZ_AHQF01000076.1_cds_WP_000048849.1_3046	25.306	245	329
