WP_004462903.1	lcl|NZ_AOHB02000041.1_cds_WP_004462903.1_1932	100.000	87	106
WP_004472299.1	lcl|NZ_AOHB02000041.1_cds_WP_004462901.1_1931	99.685	317	319
WP_004472299.1	lcl|NZ_AOHB02000053.1_cds_WP_004461583.1_884	25.309	324	319
WP_004472299.1	lcl|NZ_AOHB02000041.1_cds_WP_004462127.1_1913	23.022	278	319
WP_004472299.1	lcl|NZ_AOHB02000041.1_cds_WP_004462153.1_1853	22.867	293	319
WP_004472299.1	lcl|NZ_AOHB02000019.1_cds_WP_004461234.1_2710	22.145	289	319
WP_004472299.1	lcl|NZ_AOHB02000004.1_cds_WP_004459510.1_3460	23.392	171	319
WP_004472170.1	lcl|NZ_AOHB02000044.1_cds_WP_004460143.1_1515	34.932	146	185
WP_004479538.1	lcl|NZ_AOHB02000041.1_cds_WP_004462894.1_1928	31.579	342	329
WP_004479538.1	lcl|NZ_AOHB02000019.1_cds_WP_004461234.1_2710	32.476	311	329
WP_004479538.1	lcl|NZ_AOHB02000053.1_cds_WP_004461583.1_884	29.524	315	329
WP_004479538.1	lcl|NZ_AOHB02000041.1_cds_WP_004462127.1_1913	30.769	299	329
WP_004479538.1	lcl|NZ_AOHB02000041.1_cds_WP_004462153.1_1853	29.641	334	329
WP_004479538.1	lcl|NZ_AOHB02000061.1_cds_WP_004484594.1_308	30.031	323	329
WP_004479538.1	lcl|NZ_AOHB02000019.1_cds_WP_004461242.1_2713	28.485	330	329
WP_004479538.1	lcl|NZ_AOHB02000004.1_cds_WP_004459510.1_3460	26.488	336	329
WP_004479538.1	lcl|NZ_AOHB02000041.1_cds_WP_016551824.1_1879	24.627	268	329
WP_004479538.1	lcl|NZ_AOHB02000009.1_cds_WP_032920871.1_3191	25.588	340	329
WP_004479538.1	lcl|NZ_AOHB02000041.1_cds_WP_004462901.1_1931	28.044	271	329
WP_004479538.1	lcl|NZ_AOHB02000041.1_cds_WP_016551794.1_1871	26.250	240	329
WP_004479538.1	lcl|NZ_AOHB02000010.1_cds_WP_004483289.1_3066	26.812	276	329
WP_004479538.1	lcl|NZ_AOHB02000009.1_cds_WP_004459320.1_3241	27.869	244	329
WP_004479538.1	lcl|NZ_AOHB02000041.1_cds_WP_004479573.1_1881	35.200	125	329
WP_004479538.1	lcl|NZ_AOHB02000053.1_cds_WP_004459168.1_785	23.867	331	329
WP_282974014.1	lcl|NZ_AOHB02000041.1_cds_WP_004462133.1_1908	26.087	184	267
WP_282974014.1	lcl|NZ_AOHB02000041.1_cds_WP_004477718.1_1882	26.794	209	267
WP_282974014.1	lcl|NZ_AOHB02000041.1_cds_WP_004462154.1_1852	28.421	190	267
WP_282974014.1	lcl|NZ_AOHB02000004.1_cds_WP_004459452.1_3426	29.612	206	267
WP_282974014.1	lcl|NZ_AOHB02000019.1_cds_WP_016754360.1_2681	27.568	185	267
WP_282974014.1	lcl|NZ_AOHB02000004.1_cds_WP_016551523.1_3461	27.368	190	267
WP_004472307.1	lcl|NZ_AOHB02000030.1_cds_WP_004463881.1_2303	26.911	327	509
WP_004472307.1	lcl|NZ_AOHB02000030.1_cds_WP_004460640.1_2302	30.000	90	509
WP_004472307.1	lcl|NZ_AOHB02000030.1_cds_WP_004463881.1_2303	26.911	327	509
WP_004472307.1	lcl|NZ_AOHB02000030.1_cds_WP_004460640.1_2302	30.000	90	509
WP_004479660.1	lcl|NZ_AOHB02000019.1_cds_WP_004461234.1_2710	26.374	273	330
WP_004479660.1	lcl|NZ_AOHB02000053.1_cds_WP_004461583.1_884	28.261	276	330
WP_004479660.1	lcl|NZ_AOHB02000041.1_cds_WP_004462127.1_1913	23.792	269	330
