WP_004462903.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000340715.1_506	95.402	87	106
WP_004472299.1	lcl|NZ_JAFCYY010000011.1_cds_WP_203368341.1_505	92.258	310	319
WP_004472299.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000744700.1_215	25.382	327	319
WP_004472299.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000646251.1_502	26.667	270	319
WP_004472299.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000723092.1_1174	23.288	292	319
WP_004472299.1	lcl|NZ_JAFCYY010000012.1_cds_WP_001984071.1_592	21.678	286	319
WP_004472299.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001067557.1_499	24.012	329	319
WP_004479563.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000604524.1_504	83.562	365	365
WP_004472170.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000884059.1_503	94.595	185	185
WP_004472170.1	lcl|NZ_JAFCYY010000004.1_cds_WP_000351733.1_2876	39.286	140	185
WP_004479538.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000646251.1_502	93.902	328	329
WP_004479538.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000744700.1_215	31.429	315	329
WP_004479538.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000723092.1_1174	29.552	335	329
WP_004479538.1	lcl|NZ_JAFCYY010000012.1_cds_WP_001984071.1_592	30.945	307	329
WP_004479538.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000649923.1_58	29.721	323	329
WP_004479538.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000709513.1_582	29.429	333	329
WP_004479538.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001067557.1_499	29.316	307	329
WP_004479538.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000688695.1_612	28.720	289	329
WP_004479538.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000475904.1_1157	27.536	276	329
WP_004479538.1	lcl|NZ_JAFCYY010000011.1_cds_WP_203368341.1_505	27.509	269	329
WP_004479538.1	lcl|NZ_JAFCYY010000005.1_cds_WP_001074784.1_3207	29.779	272	329
WP_004479538.1	lcl|NZ_JAFCYY010000001.1_cds_WP_061269596.1_341	25.591	254	329
WP_004479538.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000378097.1_482	26.163	172	329
WP_282974014.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000774262.1_501	88.764	267	267
WP_282974014.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000842260.1_1175	28.421	190	267
WP_282974014.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000667727.1_634	31.818	110	267
WP_282974014.1	lcl|NZ_JAFCYY010000009.1_cds_WP_000805357.1_3932	37.647	85	267
WP_004472307.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000612798.1_500	88.189	508	509
WP_004472307.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000291586.1_3279	27.134	328	509
WP_004472307.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000364507.1_3278	28.889	90	509
WP_004472307.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000612798.1_500	88.189	508	509
WP_004472307.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000291586.1_3279	27.134	328	509
WP_004472307.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000364507.1_3278	28.889	90	509
WP_004479660.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001067557.1_499	92.424	330	330
WP_004479660.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000646251.1_502	31.128	257	330
WP_004479660.1	lcl|NZ_JAFCYY010000012.1_cds_WP_001984071.1_592	25.461	271	330
WP_004479660.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000744700.1_215	27.215	316	330
WP_004479660.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000723092.1_1174	25.816	337	330
WP_004479660.1	lcl|NZ_JAFCYY010000001.1_cds_WP_061269596.1_341	27.572	243	330
WP_004479660.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000649923.1_58	30.078	256	330
WP_004479660.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000688695.1_612	26.957	230	330
