WP_004462903.1	lcl|NZ_AOWC01000107.1_cds_WP_000340715.1_2561	95.402	87	106
WP_004472299.1	lcl|NZ_AOWC01000107.1_cds_WP_000410273.1_2560	92.581	310	319
WP_004472299.1	lcl|NZ_AOWC01000107.1_cds_WP_000646250.1_2557	26.667	270	319
WP_004472299.1	lcl|NZ_AOWC01000125.1_cds_WP_000744700.1_3399	25.382	327	319
WP_004472299.1	lcl|NZ_AOWC01000107.1_cds_WP_000093099.1_2540	53.968	63	319
WP_004472299.1	lcl|NZ_AOWC01000107.1_cds_WP_000600889.1_2531	23.118	186	319
WP_004472299.1	lcl|NZ_AOWC01000004.1_cds_WP_001984071.1_11	21.678	286	319
WP_004472299.1	lcl|NZ_AOWC01000107.1_cds_WP_001067557.1_2554	24.012	329	319
WP_004479563.1	lcl|NZ_AOWC01000107.1_cds_WP_000604524.1_2559	83.562	365	365
WP_004472170.1	lcl|NZ_AOWC01000107.1_cds_WP_000884059.1_2558	94.595	185	185
WP_004472170.1	lcl|NZ_AOWC01000065.1_cds_WP_000351733.1_1181	39.286	140	185
WP_004479538.1	lcl|NZ_AOWC01000107.1_cds_WP_000646250.1_2557	93.293	328	329
WP_004479538.1	lcl|NZ_AOWC01000125.1_cds_WP_000744700.1_3399	31.429	315	329
WP_004479538.1	lcl|NZ_AOWC01000107.1_cds_WP_000600889.1_2531	31.629	313	329
WP_004479538.1	lcl|NZ_AOWC01000004.1_cds_WP_001984071.1_11	30.945	307	329
WP_004479538.1	lcl|NZ_AOWC01000136.1_cds_WP_000649925.1_3765	29.721	323	329
WP_004479538.1	lcl|NZ_AOWC01000017.1_cds_WP_000709511.1_244	29.429	333	329
WP_004479538.1	lcl|NZ_AOWC01000107.1_cds_WP_001067557.1_2554	29.316	307	329
WP_004479538.1	lcl|NZ_AOWC01000107.1_cds_WP_000601375.1_2504	25.632	277	329
WP_004479538.1	lcl|NZ_AOWC01000106.1_cds_WP_000688695.1_2465	28.720	289	329
WP_004479538.1	lcl|NZ_AOWC01000107.1_cds_WP_000475904.1_2495	27.536	276	329
WP_004479538.1	lcl|NZ_AOWC01000107.1_cds_WP_000410273.1_2560	27.509	269	329
WP_004479538.1	lcl|NZ_AOWC01000104.1_cds_WP_001074785.1_2291	29.779	272	329
WP_004479538.1	lcl|NZ_AOWC01000115.1_cds_WP_001003555.1_3010	25.984	254	329
WP_004479538.1	lcl|NZ_AOWC01000107.1_cds_WP_000487322.1_2506	27.469	324	329
WP_282974014.1	lcl|NZ_AOWC01000107.1_cds_WP_000774262.1_2556	88.764	267	267
WP_282974014.1	lcl|NZ_AOWC01000107.1_cds_WP_000859505.1_2507	26.442	208	267
WP_282974014.1	lcl|NZ_AOWC01000107.1_cds_WP_000800438.1_2526	26.178	191	267
WP_282974014.1	lcl|NZ_AOWC01000076.1_cds_WP_000667727.1_1357	31.818	110	267
WP_004472307.1	lcl|NZ_AOWC01000107.1_cds_WP_000612797.1_2555	88.386	508	509
