WP_004462903.1	lcl|NZ_AHMH02000057.1_cds_WP_000340715.1_2749	95.402	87	106
WP_004472299.1	lcl|NZ_AHMH02000057.1_cds_WP_004428880.1_2748	92.903	310	319
WP_004472299.1	lcl|NZ_AHMH02000055.1_cds_WP_004428772.1_2770	24.159	327	319
WP_004472299.1	lcl|NZ_AHMH02000057.1_cds_WP_002178756.1_2744	22.442	303	319
WP_004472299.1	lcl|NZ_AHMH02000057.1_cds_WP_036068182.1_2735	21.786	280	319
WP_004472299.1	lcl|NZ_AHMH02000099.1_cds_WP_004430563.1_1826	23.549	293	319
WP_004472299.1	lcl|NZ_AHMH02000057.1_cds_WP_002178501.1_2709	23.457	324	319
WP_004472299.1	lcl|NZ_AHMH02000127.1_cds_WP_004439553.1_904	22.182	275	319
WP_004472170.1	lcl|NZ_AHMH02000145.1_cds_WP_002178322.1_407	39.286	140	185
WP_004479538.1	lcl|NZ_AHMH02000057.1_cds_WP_002178501.1_2709	33.631	336	329
WP_004479538.1	lcl|NZ_AHMH02000057.1_cds_WP_002178756.1_2744	31.594	345	329
WP_004479538.1	lcl|NZ_AHMH02000099.1_cds_WP_004430563.1_1826	30.448	335	329
WP_004479538.1	lcl|NZ_AHMH02000057.1_cds_WP_036068182.1_2735	30.769	299	329
WP_004479538.1	lcl|NZ_AHMH02000055.1_cds_WP_004428772.1_2770	30.159	315	329
WP_004479538.1	lcl|NZ_AHMH02000127.1_cds_WP_004439553.1_904	31.270	307	329
WP_004479538.1	lcl|NZ_AHMH02000005.1_cds_WP_004426761.1_4121	28.963	328	329
WP_004479538.1	lcl|NZ_AHMH02000039.1_cds_WP_002148036.1_3209	29.730	333	329
WP_004479538.1	lcl|NZ_AHMH02000081.1_cds_WP_004429771.1_2165	28.261	276	329
WP_004479538.1	lcl|NZ_AHMH02000057.1_cds_WP_004428880.1_2748	26.119	268	329
WP_004479538.1	lcl|NZ_AHMH02000057.1_cds_WP_004428900.1_2690	24.581	358	329
WP_004479538.1	lcl|NZ_AHMH02000046.1_cds_WP_004428300.1_3154	29.044	272	329
WP_004479538.1	lcl|NZ_AHMH02000114.1_cds_WP_004432019.1_1068	24.771	327	329
WP_004479538.1	lcl|NZ_AHMH02000057.1_cds_WP_004428883.1_2725	25.306	245	329
WP_282974014.1	lcl|NZ_AHMH02000057.1_cds_WP_002178459.1_2730	30.901	233	267
WP_282974014.1	lcl|NZ_AHMH02000099.1_cds_WP_004430538.1_1825	28.571	189	267
WP_282974014.1	lcl|NZ_AHMH02000072.1_cds_WP_004429370.1_2366	32.283	127	267
WP_282974014.1	lcl|NZ_AHMH02000057.1_cds_WP_002178723.1_2691	21.429	210	267
