WP_004462903.1	lcl|NZ_JQQU01000007.1_cds_WP_000340715.1_199	95.402	87	106
WP_004472299.1	lcl|NZ_JQQU01000007.1_cds_WP_000410273.1_200	92.581	310	319
WP_004472299.1	lcl|NZ_JQQU01000051.1_cds_WP_000744704.1_1616	24.771	327	319
WP_004472299.1	lcl|NZ_JQQU01000007.1_cds_WP_000646251.1_203	26.667	270	319
WP_004472299.1	lcl|NZ_JQQU01000007.1_cds_WP_000723086.1_270	23.368	291	319
WP_004472299.1	lcl|NZ_JQQU01000085.1_cds_WP_002072074.1_2316	22.481	258	319
WP_004472299.1	lcl|NZ_JQQU01000007.1_cds_WP_001067557.1_206	24.012	329	319
WP_004479563.1	lcl|NZ_JQQU01000007.1_cds_WP_000604524.1_201	83.562	365	365
WP_004472170.1	lcl|NZ_JQQU01000007.1_cds_WP_000884059.1_202	94.595	185	185
WP_004472170.1	lcl|NZ_JQQU01000034.1_cds_WP_000351733.1_996	39.286	140	185
WP_004479538.1	lcl|NZ_JQQU01000007.1_cds_WP_000646251.1_203	93.902	328	329
WP_004479538.1	lcl|NZ_JQQU01000051.1_cds_WP_000744704.1_1616	31.429	315	329
WP_004479538.1	lcl|NZ_JQQU01000007.1_cds_WP_000723086.1_270	29.552	335	329
WP_004479538.1	lcl|NZ_JQQU01000085.1_cds_WP_002072074.1_2316	30.619	307	329
WP_004479538.1	lcl|NZ_JQQU01000043.1_cds_WP_000649924.1_1410	29.721	323	329
WP_004479538.1	lcl|NZ_JQQU01000127.1_cds_WP_000709513.1_3018	29.429	333	329
WP_004479538.1	lcl|NZ_JQQU01000007.1_cds_WP_001067557.1_206	29.316	307	329
WP_004479538.1	lcl|NZ_JQQU01000085.1_cds_WP_000688695.1_2296	28.720	289	329
WP_004479538.1	lcl|NZ_JQQU01000007.1_cds_WP_000475904.1_253	27.536	276	329
WP_004479538.1	lcl|NZ_JQQU01000007.1_cds_WP_000410273.1_200	27.509	269	329
WP_004479538.1	lcl|NZ_JQQU01000011.1_cds_WP_001074785.1_366	29.779	272	329
WP_004479538.1	lcl|NZ_JQQU01000003.1_cds_WP_002105505.1_126	25.591	254	329
WP_004479538.1	lcl|NZ_JQQU01000007.1_cds_WP_000378097.1_223	26.163	172	329
WP_282974014.1	lcl|NZ_JQQU01000007.1_cds_WP_000774262.1_204	88.764	267	267
WP_282974014.1	lcl|NZ_JQQU01000007.1_cds_WP_000842260.1_271	28.421	190	267
WP_282974014.1	lcl|NZ_JQQU01000176.1_cds_WP_000667727.1_3541	31.818	110	267
WP_282974014.1	lcl|NZ_JQQU01000030.1_cds_WP_000805357.1_807	37.647	85	267
WP_004472307.1	lcl|NZ_JQQU01000007.1_cds_WP_000602734.1_205	87.795	508	509
WP_004472307.1	lcl|NZ_JQQU01000037.1_cds_WP_000291581.1_1073	27.576	330	509
WP_004472307.1	lcl|NZ_JQQU01000037.1_cds_WP_000364504.1_1074	28.889	90	509
WP_004472307.1	lcl|NZ_JQQU01000007.1_cds_WP_000602734.1_205	87.795	508	509
WP_004472307.1	lcl|NZ_JQQU01000037.1_cds_WP_000291581.1_1073	27.576	330	509
WP_004472307.1	lcl|NZ_JQQU01000037.1_cds_WP_000364504.1_1074	28.889	90	509
WP_004479660.1	lcl|NZ_JQQU01000007.1_cds_WP_001067557.1_206	92.424	330	330
WP_004479660.1	lcl|NZ_JQQU01000007.1_cds_WP_000646251.1_203	31.128	257	330
WP_004479660.1	lcl|NZ_JQQU01000085.1_cds_WP_002072074.1_2316	25.830	271	330
WP_004479660.1	lcl|NZ_JQQU01000051.1_cds_WP_000744704.1_1616	27.215	316	330
WP_004479660.1	lcl|NZ_JQQU01000007.1_cds_WP_000723086.1_270	25.816	337	330
WP_004479660.1	lcl|NZ_JQQU01000003.1_cds_WP_002105505.1_126	26.749	243	330
WP_004479660.1	lcl|NZ_JQQU01000043.1_cds_WP_000649924.1_1410	30.078	256	330
WP_004479660.1	lcl|NZ_JQQU01000085.1_cds_WP_000688695.1_2296	26.957	230	330
WP_004479660.1	lcl|NZ_JQQU01000136.1_cds_WP_061237927.1_3133	26.562	128	330
WP_004479660.1	lcl|NZ_JQQU01000127.1_cds_WP_000709513.1_3018	30.464	151	330
WP_004472322.1	lcl|NZ_JQQU01000007.1_cds_WP_001198107.1_207	93.169	366	366
WP_004472322.1	lcl|NZ_JQQU01000007.1_cds_WP_000608295.1_208	39.178	365	366
WP_004472322.1	lcl|NZ_JQQU01000007.1_cds_WP_000575178.1_264	32.571	350	366
WP_004472322.1	lcl|NZ_JQQU01000085.1_cds_WP_001281953.1_2280	27.177	379	366
WP_004472322.1	lcl|NZ_JQQU01000007.1_cds_WP_000172657.1_224	30.890	382	366
WP_004472322.1	lcl|NZ_JQQU01000170.1_cds_WP_000538750.1_3496	29.412	357	366
WP_004472322.1	lcl|NZ_JQQU01000063.1_cds_WP_001982414.1_1870	31.053	190	366
WP_004472364.1	lcl|NZ_JQQU01000007.1_cds_WP_000608295.1_208	90.736	367	367
WP_004472364.1	lcl|NZ_JQQU01000007.1_cds_WP_001198107.1_207	39.452	365	367
WP_004472364.1	lcl|NZ_JQQU01000007.1_cds_WP_000575178.1_264	36.986	365	367
WP_004472364.1	lcl|NZ_JQQU01000007.1_cds_WP_000172657.1_224	31.978	369	367
WP_004472364.1	lcl|NZ_JQQU01000170.1_cds_WP_000538750.1_3496	32.075	371	367
WP_004472364.1	lcl|NZ_JQQU01000085.1_cds_WP_001281953.1_2280	29.894	378	367
WP_004472364.1	lcl|NZ_JQQU01000063.1_cds_WP_001982414.1_1870	25.138	362	367
WP_004479653.1	lcl|NZ_JQQU01000007.1_cds_WP_000689743.1_209	85.846	544	544
WP_004479653.1	lcl|NZ_JQQU01000007.1_cds_WP_000689743.1_209	85.846	544	544
WP_004470185.1	lcl|NZ_JQQU01000007.1_cds_WP_000342716.1_210	90.943	265	265
WP_004470185.1	lcl|NZ_JQQU01000126.1_cds_WP_001002663.1_2998	43.210	243	265
WP_020783869.1	lcl|NZ_JQQU01000007.1_cds_WP_001246618.1_211	89.032	310	310
WP_020783869.1	lcl|NZ_JQQU01000115.1_cds_WP_000501205.1_2850	35.526	304	310
WP_020783869.1	lcl|NZ_JQQU01000024.1_cds_WP_001183723.1_682	26.159	302	310
WP_020783869.1	lcl|NZ_JQQU01000002.1_cds_WP_000279894.1_78	26.316	133	310
WP_020783869.1	lcl|NZ_JQQU01000007.1_cds_WP_001246618.1_211	89.032	310	310
WP_020783869.1	lcl|NZ_JQQU01000115.1_cds_WP_000501205.1_2850	35.526	304	310
WP_020783869.1	lcl|NZ_JQQU01000024.1_cds_WP_001183723.1_682	26.159	302	310
WP_020783869.1	lcl|NZ_JQQU01000002.1_cds_WP_000279894.1_78	26.316	133	310
WP_032912997.1	lcl|NZ_JQQU01000007.1_cds_WP_000479982.1_212	89.394	264	264
WP_004470135.1	lcl|NZ_JQQU01000007.1_cds_WP_000715958.1_213	91.473	129	130
WP_032912999.1	lcl|NZ_JQQU01000007.1_cds_WP_001088861.1_214	84.828	145	145
WP_004470037.1	lcl|NZ_JQQU01000007.1_cds_WP_000517242.1_215	90.045	221	221
WP_004470037.1	lcl|NZ_JQQU01000051.1_cds_WP_001082179.1_1645	24.359	78	221
WP_004470037.1	lcl|NZ_JQQU01000078.1_cds_WP_001069827.1_2222	27.723	101	221
WP_004470188.1	lcl|NZ_JQQU01000007.1_cds_WP_000611594.1_216	78.286	175	177
WP_004470188.1	lcl|NZ_JQQU01000039.1_cds_WP_001206950.1_1266	31.818	132	177
WP_282974009.1	lcl|NZ_JQQU01000007.1_cds_WP_001015416.1_217	84.367	403	408
WP_282974009.1	lcl|NZ_JQQU01000078.1_cds_WP_000347685.1_2221	25.481	208	408
WP_282974009.1	lcl|NZ_JQQU01000051.1_cds_WP_001082179.1_1645	28.144	167	408
WP_004479640.1	lcl|NZ_JQQU01000007.1_cds_WP_000608295.1_208	34.412	340	362
WP_004479640.1	lcl|NZ_JQQU01000085.1_cds_WP_001281953.1_2280	30.591	389	362
WP_004479640.1	lcl|NZ_JQQU01000007.1_cds_WP_000172657.1_224	28.346	381	362
WP_004479640.1	lcl|NZ_JQQU01000007.1_cds_WP_001198107.1_207	30.747	348	362
WP_004479640.1	lcl|NZ_JQQU01000007.1_cds_WP_000575178.1_264	30.795	302	362
WP_004479640.1	lcl|NZ_JQQU01000063.1_cds_WP_001982414.1_1870	23.269	361	362
WP_004479640.1	lcl|NZ_JQQU01000170.1_cds_WP_000538750.1_3496	28.175	252	362
WP_004479675.1	lcl|NZ_JQQU01000091.1_cds_WP_000007746.1_2439	61.333	225	229
WP_004479675.1	lcl|NZ_JQQU01000051.1_cds_WP_000462634.1_1626	25.000	108	229
WP_004479675.1	lcl|NZ_JQQU01000007.1_cds_WP_000779902.1_241	27.434	113	229
WP_004479675.1	lcl|NZ_JQQU01000200.1_cds_WP_000459788.1_3727	31.250	48	229
WP_282974006.1	lcl|NZ_JQQU01000007.1_cds_WP_000481873.1_220	30.398	352	427
WP_282974006.1	lcl|NZ_JQQU01000007.1_cds_WP_001011328.1_221	27.888	251	427
WP_004479537.1	lcl|NZ_JQQU01000007.1_cds_WP_001015416.1_217	34.625	387	409
WP_004479537.1	lcl|NZ_JQQU01000051.1_cds_WP_001082179.1_1645	26.829	123	409
WP_004479537.1	lcl|NZ_JQQU01000078.1_cds_WP_000347685.1_2221	23.649	148	409
WP_004479635.1	lcl|NZ_JQQU01000007.1_cds_WP_000575178.1_264	39.071	366	367
WP_004479635.1	lcl|NZ_JQQU01000007.1_cds_WP_000608295.1_208	39.118	363	367
WP_004479635.1	lcl|NZ_JQQU01000007.1_cds_WP_001198107.1_207	33.056	360	367
WP_004479635.1	lcl|NZ_JQQU01000170.1_cds_WP_000538750.1_3496	37.110	353	367
WP_004479635.1	lcl|NZ_JQQU01000007.1_cds_WP_000172657.1_224	31.675	382	367
WP_004479635.1	lcl|NZ_JQQU01000085.1_cds_WP_001281953.1_2280	27.704	379	367
WP_004479635.1	lcl|NZ_JQQU01000063.1_cds_WP_001982414.1_1870	24.728	368	367
WP_282974003.1	lcl|NZ_JQQU01000007.1_cds_WP_001159758.1_268	38.889	180	176
WP_282973999.1	lcl|NZ_JQQU01000007.1_cds_WP_000646251.1_203	25.890	309	313
