WP_004462903.1	lcl|NZ_AHQU01000009.1_cds_WP_000340715.1_3517	95.402	87	106
WP_004472299.1	lcl|NZ_AHQU01000009.1_cds_WP_000410273.1_3518	92.581	310	319
WP_004472299.1	lcl|NZ_AHQU01000009.1_cds_WP_000646250.1_3521	26.667	270	319
WP_004472299.1	lcl|NZ_AHQU01000042.1_cds_WP_000744700.1_2781	25.382	327	319
WP_004472299.1	lcl|NZ_AHQU01000009.1_cds_WP_000093099.1_3538	53.968	63	319
WP_004472299.1	lcl|NZ_AHQU01000009.1_cds_WP_000600889.1_3547	23.118	186	319
WP_004472299.1	lcl|NZ_AHQU01000009.1_cds_WP_000723090.1_3600	23.368	291	319
WP_004472299.1	lcl|NZ_AHQU01000043.1_cds_WP_001984071.1_2746	21.678	286	319
WP_004472299.1	lcl|NZ_AHQU01000009.1_cds_WP_001067557.1_3524	24.012	329	319
WP_004479563.1	lcl|NZ_AHQU01000009.1_cds_WP_000604524.1_3519	83.562	365	365
WP_004472170.1	lcl|NZ_AHQU01000009.1_cds_WP_000884059.1_3520	94.595	185	185
WP_004472170.1	lcl|NZ_AHQU01000040.1_cds_WP_000351733.1_2889	39.286	140	185
WP_004479538.1	lcl|NZ_AHQU01000009.1_cds_WP_000646250.1_3521	93.293	328	329
WP_004479538.1	lcl|NZ_AHQU01000042.1_cds_WP_000744700.1_2781	31.429	315	329
WP_004479538.1	lcl|NZ_AHQU01000009.1_cds_WP_000600889.1_3547	31.629	313	329
WP_004479538.1	lcl|NZ_AHQU01000009.1_cds_WP_000723090.1_3600	29.552	335	329
WP_004479538.1	lcl|NZ_AHQU01000043.1_cds_WP_001984071.1_2746	30.945	307	329
WP_004479538.1	lcl|NZ_AHQU01000145.1_cds_WP_000649925.1_730	29.721	323	329
WP_004479538.1	lcl|NZ_AHQU01000151.1_cds_WP_000709511.1_627	29.429	333	329
WP_004479538.1	lcl|NZ_AHQU01000009.1_cds_WP_001067557.1_3524	29.316	307	329
