WP_004462903.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_135746496.1_767	61.538	78	106
WP_004472299.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_135746495.1_768	80.192	313	319
WP_004472299.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_265394842.1_390	27.619	315	319
WP_004472299.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745407.1_363	24.540	326	319
WP_004472299.1	lcl|NZ_JAMQPZ010000018.1_cds_WP_135744912.1_1401	23.529	323	319
WP_004472299.1	lcl|NZ_JAMQPZ010000030.1_cds_WP_265396304.1_2499	25.253	198	319
WP_004472299.1	lcl|NZ_JAMQPZ010000004.1_cds_WP_135743732.1_2665	25.731	171	319
WP_004479563.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_238753116.1_770	54.696	362	365
WP_004472170.1	lcl|NZ_JAMQPZ010000010.1_cds_WP_135744205.1_562	32.484	157	185
WP_004479538.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745407.1_363	30.255	314	329
WP_004479538.1	lcl|NZ_JAMQPZ010000027.1_cds_WP_322113261.1_2169	31.329	316	329
WP_004479538.1	lcl|NZ_JAMQPZ010000030.1_cds_WP_265396304.1_2499	27.011	348	329
WP_004479538.1	lcl|NZ_JAMQPZ010000018.1_cds_WP_135744912.1_1401	29.221	308	329
WP_004479538.1	lcl|NZ_JAMQPZ010000004.1_cds_WP_135743732.1_2665	27.859	341	329
WP_004479538.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_265394917.1_1639	27.844	334	329
WP_004479538.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_265394842.1_390	26.837	313	329
WP_004479538.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_238753148.1_2138	25.402	311	329
WP_004479538.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_265396280.1_2150	26.937	271	329
WP_004479538.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_135746495.1_768	25.786	318	329
WP_004479538.1	lcl|NZ_JAMQPZ010000027.1_cds_WP_238753183.1_2162	27.092	251	329
WP_004479538.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238734906.1_1705	28.175	252	329
WP_004479538.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745455.1_309	29.388	245	329
WP_004479538.1	lcl|NZ_JAMQPZ010000009.1_cds_WP_238753226.1_3758	25.373	268	329
WP_004479538.1	lcl|NZ_JAMQPZ010000027.1_cds_WP_135746455.1_2172	29.677	155	329
WP_004479538.1	lcl|NZ_JAMQPZ010000004.1_cds_WP_208739683.1_2676	24.028	283	329
WP_004479538.1	lcl|NZ_JAMQPZ010000027.1_cds_WP_135746444.1_2161	19.841	252	329
WP_004479538.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_265394720.1_34	25.843	178	329
WP_004479538.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238734886.1_1697	22.744	277	329
WP_282974014.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_265396277.1_2145	28.426	197	267
WP_282974014.1	lcl|NZ_JAMQPZ010000027.1_cds_WP_135746453.1_2170	26.271	236	267
WP_282974014.1	lcl|NZ_JAMQPZ010000009.1_cds_WP_135746379.1_3697	24.806	258	267
WP_282974014.1	lcl|NZ_JAMQPZ010000030.1_cds_WP_322113260.1_2498	23.684	266	267
WP_282974014.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_135745137.1_1733	33.898	118	267
WP_282974014.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_135744998.1_1572	27.586	174	267
WP_282974014.1	lcl|NZ_JAMQPZ010000004.1_cds_WP_238754283.1_2664	29.534	193	267
WP_004472307.1	lcl|NZ_JAMQPZ010000010.1_cds_WP_265395737.1_540	23.894	339	509
WP_004472307.1	lcl|NZ_JAMQPZ010000010.1_cds_WP_265395737.1_540	23.894	339	509
WP_004479660.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_238753148.1_2138	34.069	317	330
WP_004479660.1	lcl|NZ_JAMQPZ010000018.1_cds_WP_135744912.1_1401	26.259	278	330
WP_004479660.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745407.1_363	27.174	276	330
WP_004479660.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238734906.1_1705	27.481	262	330
WP_004479660.1	lcl|NZ_JAMQPZ010000030.1_cds_WP_265396304.1_2499	24.085	328	330
WP_004479660.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_265394842.1_390	26.706	337	330
WP_004479660.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238734886.1_1697	25.188	266	330
WP_004479660.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_265396280.1_2150	26.136	264	330
WP_004479660.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745455.1_309	27.536	207	330
WP_004479660.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_265394720.1_34	27.132	129	330
WP_004479660.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_265394917.1_1639	28.477	151	330
WP_004479660.1	lcl|NZ_JAMQPZ010000004.1_cds_WP_135743732.1_2665	22.442	303	330
WP_004472322.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238777403.1_1766	28.457	376	366
WP_004472322.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_135746491.1_772	32.782	363	366
WP_004472322.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_265396278.1_2147	40.329	243	366
WP_004472322.1	lcl|NZ_JAMQPZ010000017.1_cds_WP_265396062.1_1307	30.226	354	366
WP_004472322.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_238753149.1_2139	34.071	226	366
WP_004472322.1	lcl|NZ_JAMQPZ010000005.1_cds_WP_265395298.1_2918	25.654	191	366
WP_004472364.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_135746491.1_772	31.421	366	367
WP_004472364.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_265396278.1_2147	36.131	274	367
WP_004472364.1	lcl|NZ_JAMQPZ010000017.1_cds_WP_265396062.1_1307	28.723	376	367
WP_004472364.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238777403.1_1766	28.571	378	367
WP_004472364.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_238753149.1_2139	29.930	284	367
WP_004472364.1	lcl|NZ_JAMQPZ010000005.1_cds_WP_265395298.1_2918	25.905	359	367
WP_004472364.1	lcl|NZ_JAMQPZ010000023.1_cds_WP_135745954.1_2065	33.333	102	367
WP_004470185.1	lcl|NZ_JAMQPZ010000005.1_cds_WP_135571635.1_2866	40.741	243	265
WP_020783869.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745604.1_130	34.194	310	310
WP_020783869.1	lcl|NZ_JAMQPZ010000019.1_cds_WP_265396133.1_1493	29.934	304	310
WP_020783869.1	lcl|NZ_JAMQPZ010000010.1_cds_WP_135744150.1_625	23.574	263	310
WP_020783869.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745604.1_130	34.194	310	310
WP_020783869.1	lcl|NZ_JAMQPZ010000019.1_cds_WP_265396133.1_1493	29.934	304	310
WP_020783869.1	lcl|NZ_JAMQPZ010000010.1_cds_WP_135744150.1_625	23.574	263	310
WP_004470037.1	lcl|NZ_JAMQPZ010000012.1_cds_WP_265395826.1_807	27.848	79	221
WP_004470037.1	lcl|NZ_JAMQPZ010000025.1_cds_WP_265396270.1_2124	33.333	72	221
WP_004470188.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238735060.1_1827	33.562	146	177
WP_004479640.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_265396278.1_2147	42.128	235	362
WP_004479640.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_135746491.1_772	28.756	386	362
WP_004479640.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238777403.1_1766	27.621	391	362
WP_004479640.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_238753149.1_2139	28.804	368	362
WP_004479640.1	lcl|NZ_JAMQPZ010000005.1_cds_WP_265395298.1_2918	24.390	369	362
WP_004479640.1	lcl|NZ_JAMQPZ010000017.1_cds_WP_265396062.1_1307	28.916	249	362
WP_004479675.1	lcl|NZ_JAMQPZ010000023.1_cds_WP_135745940.1_2049	26.126	111	229
WP_004479675.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_135746471.1_2140	31.132	106	229
