WP_004462903.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568908.1_200	62.821	78	106
WP_004472299.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568910.1_201	79.553	313	319
WP_004472299.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637096.1_2469	24.540	326	319
WP_004472299.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573119.1_2442	26.282	312	319
WP_004472299.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636107.1_281	25.758	198	319
WP_004472299.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636839.1_1866	22.910	323	319
WP_004472299.1	lcl|NZ_JANLJQ010000004.1_cds_WP_261637707.1_3573	25.731	171	319
WP_004479563.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636062.1_203	54.469	358	365
WP_004472170.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636264.1_660	33.121	157	185
WP_004479538.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637096.1_2469	29.936	314	329
WP_004479538.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636107.1_281	29.217	332	329
WP_004479538.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637304.1_245	31.613	310	329
WP_004479538.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636839.1_1866	28.664	307	329
WP_004479538.1	lcl|NZ_JANLJQ010000004.1_cds_WP_261637707.1_3573	27.859	341	329
WP_004479538.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572418.1_2051	27.246	334	329
WP_004479538.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573119.1_2442	27.476	313	329
WP_004479538.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568953.1_223	26.688	311	329
WP_004479538.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568977.1_235	25.926	270	329
WP_004479538.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568910.1_201	26.332	319	329
WP_004479538.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636953.1_2123	28.400	250	329
WP_004479538.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135569009.1_252	27.092	251	329
WP_004479538.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637122.1_2523	29.796	245	329
WP_004479538.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636087.1_253	21.032	252	329
WP_004479538.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135569093.1_296	26.119	268	329
WP_004479538.1	lcl|NZ_JANLJQ010000004.1_cds_WP_208652756.1_3584	24.028	283	329
WP_004479538.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636083.1_242	29.747	158	329
WP_004479538.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573773.1_2806	26.404	178	329
WP_004479538.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572540.1_2115	22.383	277	329
WP_282974014.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636078.1_230	25.764	229	267
WP_282974014.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568994.1_244	25.847	236	267
WP_282974014.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135569153.1_357	24.806	258	267
WP_282974014.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572287.1_1976	28.161	174	267
WP_282974014.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636108.1_282	25.000	196	267
WP_282974014.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572606.1_2151	36.170	94	267
WP_282974014.1	lcl|NZ_JANLJQ010000004.1_cds_WP_135568493.1_3572	29.082	196	267
WP_004472307.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636256.1_638	23.894	339	509
WP_004472307.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636256.1_638	23.894	339	509
WP_004479660.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568953.1_223	34.385	317	330
WP_004479660.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636839.1_1866	26.259	278	330
WP_004479660.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636953.1_2123	27.863	262	330
WP_004479660.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637096.1_2469	27.536	276	330
WP_004479660.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636107.1_281	24.308	325	330
WP_004479660.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573119.1_2442	27.574	272	330
WP_004479660.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572540.1_2115	25.188	266	330
WP_004479660.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568977.1_235	26.364	330	330
WP_004479660.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637122.1_2523	29.268	205	330
WP_004479660.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572403.1_2038	26.036	169	330
WP_004479660.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573773.1_2806	28.571	126	330
WP_004479660.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572418.1_2051	28.477	151	330
WP_004479660.1	lcl|NZ_JANLJQ010000004.1_cds_WP_261637707.1_3573	22.442	303	330
WP_004472322.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636094.1_262	32.857	350	366
WP_004472322.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568916.1_205	33.058	363	366
WP_004472322.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636080.1_232	41.152	243	366
WP_004472322.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572665.1_2187	28.609	381	366
WP_004472322.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636551.1_1213	30.056	356	366
WP_004472322.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568955.1_224	32.301	226	366
WP_004472322.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135571537.1_1561	26.702	191	366
WP_004472364.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636094.1_262	37.808	365	367
WP_004472364.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568916.1_205	31.148	366	367
WP_004472364.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636080.1_232	36.364	264	367
WP_004472364.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636551.1_1213	28.989	376	367
WP_004472364.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572665.1_2187	28.307	378	367
WP_004472364.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568955.1_224	28.873	284	367
WP_004472364.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135571537.1_1561	26.184	359	367
WP_004472364.1	lcl|NZ_JANLJQ010000003.1_cds_WP_261637519.1_3176	32.353	102	367
WP_004470185.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135571635.1_1613	40.741	243	265
WP_020783869.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573606.1_2711	34.194	310	310
WP_020783869.1	lcl|NZ_JANLJQ010000003.1_cds_WP_261637545.1_3248	30.323	310	310
WP_020783869.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573606.1_2711	34.194	310	310
WP_020783869.1	lcl|NZ_JANLJQ010000003.1_cds_WP_261637545.1_3248	30.323	310	310
WP_004470037.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135569838.1_748	31.944	72	221
WP_004470037.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636192.1_491	22.835	127	221
WP_004470188.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572765.1_2248	33.562	146	177
WP_282974009.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135570339.1_1032	22.897	214	408
