WP_004462903.1	lcl|NZ_JADDWO010000005.1_cds_WP_002725873.1_2692	95.402	87	106
WP_004472299.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733579.1_2693	91.935	310	319
WP_004472299.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733534.1_2696	25.926	270	319
WP_004472299.1	lcl|NZ_JADDWO010000019.1_cds_WP_002722638.1_754	23.242	327	319
WP_004472299.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740024.1_2787	22.867	293	319
WP_004472299.1	lcl|NZ_JADDWO010000006.1_cds_WP_002728309.1_2938	23.397	312	319
WP_004472299.1	lcl|NZ_JADDWO010000005.1_cds_WP_016749081.1_2725	23.313	326	319
WP_004472299.1	lcl|NZ_JADDWO010000014.1_cds_WP_002743770.1_411	23.392	171	319
WP_004479563.1	lcl|NZ_JADDWO010000005.1_cds_WP_026054882.1_2694	89.315	365	365
WP_004472170.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733646.1_2695	94.595	185	185
WP_004472170.1	lcl|NZ_JADDWO010000003.1_cds_WP_002721790.1_1950	35.616	146	185
WP_004479538.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733534.1_2696	93.598	328	329
WP_004479538.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740024.1_2787	29.042	334	329
WP_004479538.1	lcl|NZ_JADDWO010000019.1_cds_WP_002722638.1_754	29.206	315	329
WP_004479538.1	lcl|NZ_JADDWO010000006.1_cds_WP_002728309.1_2938	30.868	311	329
WP_004479538.1	lcl|NZ_JADDWO010000006.1_cds_WP_002728316.1_2941	28.182	330	329
WP_004479538.1	lcl|NZ_JADDWO010000076.1_cds_WP_002741146.1_3102	29.467	319	329
WP_004479538.1	lcl|NZ_JADDWO010000014.1_cds_WP_002743770.1_411	26.100	341	329
WP_004479538.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733638.1_2733	27.855	359	329
WP_004479538.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740721.1_2699	29.316	307	329
WP_004479538.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733546.1_2762	25.000	268	329
WP_004479538.1	lcl|NZ_JADDWO010000007.1_cds_WP_002732331.1_3132	25.000	340	329
WP_004479538.1	lcl|NZ_JADDWO010000005.1_cds_WP_002744551.1_2727	29.630	270	329
WP_004479538.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733698.1_2770	26.642	274	329
WP_004479538.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733579.1_2693	26.908	249	329
WP_004479538.1	lcl|NZ_JADDWO010000005.1_cds_WP_016749081.1_2725	24.765	319	329
WP_004479538.1	lcl|NZ_JADDWO010000060.1_cds_WP_002740236.1_2795	26.645	304	329
WP_004479538.1	lcl|NZ_JADDWO010000004.1_cds_WP_002739935.1_2459	27.869	244	329
WP_004479538.1	lcl|NZ_JADDWO010000004.1_cds_WP_002721725.1_2371	24.036	337	329
WP_004479538.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733757.1_2760	30.337	178	329
WP_282974014.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733627.1_2697	89.888	267	267
WP_282974014.1	lcl|NZ_JADDWO010000005.1_cds_WP_002727921.1_2788	28.042	189	267
WP_282974014.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740926.1_2738	25.131	191	267
WP_282974014.1	lcl|NZ_JADDWO010000005.1_cds_WP_002738295.1_2759	26.316	209	267
WP_282974014.1	lcl|NZ_JADDWO010000002.1_cds_WP_002766579.1_1503	27.568	185	267
WP_282974014.1	lcl|NZ_JADDWO010000051.1_cds_WP_002729040.1_2505	32.258	93	267
WP_282974014.1	lcl|NZ_JADDWO010000014.1_cds_WP_002729513.1_410	25.926	189	267
WP_004472307.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740779.1_2698	87.992	508	509
WP_004472307.1	lcl|NZ_JADDWO010000010.1_cds_WP_002728536.1_76	27.551	294	509
WP_004472307.1	lcl|NZ_JADDWO010000010.1_cds_WP_002728534.1_75	28.889	90	509
WP_004472307.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740779.1_2698	87.992	508	509
WP_004472307.1	lcl|NZ_JADDWO010000010.1_cds_WP_002728536.1_76	27.551	294	509
WP_004472307.1	lcl|NZ_JADDWO010000010.1_cds_WP_002728534.1_75	28.889	90	509
WP_004479660.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740721.1_2699	92.424	330	330
WP_004479660.1	lcl|NZ_JADDWO010000006.1_cds_WP_002728309.1_2938	27.106	273	330
WP_004479660.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733534.1_2696	30.164	305	330
WP_004479660.1	lcl|NZ_JADDWO010000005.1_cds_WP_002744551.1_2727	27.397	292	330
WP_004479660.1	lcl|NZ_JADDWO010000019.1_cds_WP_002722638.1_754	27.174	276	330
WP_004479660.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740024.1_2787	27.129	317	330
WP_004479660.1	lcl|NZ_JADDWO010000007.1_cds_WP_002732331.1_3132	26.638	229	330
WP_004479660.1	lcl|NZ_JADDWO010000076.1_cds_WP_002741146.1_3102	29.225	284	330
WP_004479660.1	lcl|NZ_JADDWO010000004.1_cds_WP_002721725.1_2371	23.372	261	330
WP_004479660.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733546.1_2762	25.279	269	330
WP_004479660.1	lcl|NZ_JADDWO010000037.1_cds_WP_002739707.1_1864	28.125	128	330
WP_004479660.1	lcl|NZ_JADDWO010000004.1_cds_WP_002739935.1_2459	26.014	296	330
WP_004479660.1	lcl|NZ_JADDWO010000060.1_cds_WP_002740236.1_2795	25.514	243	330
WP_004479660.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733638.1_2733	24.211	285	330
WP_004479660.1	lcl|NZ_JADDWO010000006.1_cds_WP_002728316.1_2941	30.464	151	330
WP_004472322.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740826.1_2700	91.803	366	366
WP_004472322.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740861.1_2701	39.178	365	366
WP_004472322.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733737.1_2721	33.898	354	366
WP_004472322.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740294.1_2781	32.558	344	366
WP_004472322.1	lcl|NZ_JADDWO010000051.1_cds_WP_002728994.1_2511	28.042	378	366
WP_004472322.1	lcl|NZ_JADDWO010000006.1_cds_WP_002738884.1_2987	29.380	371	366
WP_004472322.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733599.1_2734	26.536	358	366
WP_004472322.1	lcl|NZ_JADDWO010000007.1_cds_WP_002724641.1_3133	29.189	185	366
WP_004472364.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740861.1_2701	88.828	367	367
WP_004472364.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740826.1_2700	39.891	366	367
WP_004472364.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733737.1_2721	38.719	359	367
WP_004472364.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740294.1_2781	37.143	350	367
WP_004472364.1	lcl|NZ_JADDWO010000006.1_cds_WP_002738884.1_2987	35.171	381	367
WP_004472364.1	lcl|NZ_JADDWO010000051.1_cds_WP_002728994.1_2511	31.117	376	367
WP_004472364.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733599.1_2734	31.198	359	367
WP_004472364.1	lcl|NZ_JADDWO010000007.1_cds_WP_002724641.1_3133	25.138	362	367
WP_004479653.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740729.1_2702	87.500	544	544
WP_004479653.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740729.1_2702	87.500	544	544
WP_004470185.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740998.1_2703	90.189	265	265
WP_004470185.1	lcl|NZ_JADDWO010000002.1_cds_WP_002742191.1_1472	40.891	247	265
WP_020783869.1	lcl|NZ_JADDWO010000005.1_cds_WP_032853071.1_2704	90.645	310	310
WP_020783869.1	lcl|NZ_JADDWO010000034.1_cds_WP_002741402.1_1785	35.855	304	310
WP_020783869.1	lcl|NZ_JADDWO010000020.1_cds_WP_002727287.1_978	27.063	303	310
WP_020783869.1	lcl|NZ_JADDWO010000003.1_cds_WP_002727177.1_2001	28.571	133	310
WP_020783869.1	lcl|NZ_JADDWO010000005.1_cds_WP_032853071.1_2704	90.645	310	310
WP_020783869.1	lcl|NZ_JADDWO010000034.1_cds_WP_002741402.1_1785	35.855	304	310
WP_020783869.1	lcl|NZ_JADDWO010000020.1_cds_WP_002727287.1_978	27.063	303	310
WP_020783869.1	lcl|NZ_JADDWO010000003.1_cds_WP_002727177.1_2001	28.571	133	310
WP_032912997.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740848.1_2705	90.152	264	264
WP_004470135.1	lcl|NZ_JADDWO010000005.1_cds_WP_032853450.1_2706	90.000	130	130
WP_032912999.1	lcl|NZ_JADDWO010000005.1_cds_WP_004777167.1_2707	84.828	145	145
WP_004470037.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740917.1_2708	90.498	221	221
WP_282974011.1	lcl|NZ_JADDWO010000005.1_cds_IQA91_RS17145_2709	66.197	142	141
WP_004470188.1	lcl|NZ_JADDWO010000019.1_cds_WP_002727846.1_789	31.818	132	177
WP_282974009.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740977.1_2720	31.186	388	408
WP_282974009.1	lcl|NZ_JADDWO010000068.1_cds_WP_016749152.1_2915	25.225	222	408
WP_282974009.1	lcl|NZ_JADDWO010000038.1_cds_WP_002740458.1_1910	23.529	255	408
WP_004479640.1	lcl|NZ_JADDWO010000051.1_cds_WP_002728994.1_2511	31.105	389	362
WP_004479640.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740861.1_2701	33.333	369	362
WP_004479640.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740826.1_2700	31.672	341	362
WP_004479640.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740294.1_2781	32.566	304	362
WP_004479640.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733737.1_2721	32.246	276	362
WP_004479640.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733599.1_2734	27.225	382	362
WP_004479640.1	lcl|NZ_JADDWO010000007.1_cds_WP_002724641.1_3133	23.677	359	362
WP_004479640.1	lcl|NZ_JADDWO010000006.1_cds_WP_002738884.1_2987	28.968	252	362
WP_004479675.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733696.1_2735	21.875	128	229
