WP_004462903.1	lcl|NZ_AP025028.1_cds_WP_109019586.1_2140	69.014	71	106
WP_004472299.1	lcl|NZ_AP025028.1_cds_WP_109019372.1_2139	80.000	310	319
WP_004472299.1	lcl|NZ_AP025028.1_cds_WP_109019587.1_2110	49.677	310	319
WP_004472299.1	lcl|NZ_AP025028.1_cds_WP_174705662.1_3407	25.902	305	319
WP_004472299.1	lcl|NZ_AP025028.1_cds_WP_109021488.1_3379	23.853	327	319
WP_004472299.1	lcl|NZ_AP025028.1_cds_WP_109019369.1_2143	23.810	189	319
WP_004472170.1	lcl|NZ_AP025028.1_cds_WP_109019914.1_1896	37.143	140	185
WP_004479538.1	lcl|NZ_AP025028.1_cds_WP_109021488.1_3379	30.503	318	329
WP_004479538.1	lcl|NZ_AP025028.1_cds_WP_109019369.1_2143	26.667	330	329
WP_004479538.1	lcl|NZ_AP025028.1_cds_WP_109021381.1_3260	29.508	305	329
WP_004479538.1	lcl|NZ_AP025029.1_cds_WP_109022336.1_3786	27.679	336	329
WP_004479538.1	lcl|NZ_AP025028.1_cds_WP_174705662.1_3407	27.937	315	329
WP_004479538.1	lcl|NZ_AP025028.1_cds_WP_109021812.1_132	25.076	331	329
WP_004479538.1	lcl|NZ_AP025028.1_cds_WP_109019418.1_2089	25.501	349	329
WP_004479538.1	lcl|NZ_AP025028.1_cds_WP_109019372.1_2139	26.332	319	329
WP_004479538.1	lcl|NZ_AP025028.1_cds_WP_109019587.1_2110	22.468	316	329
WP_004479538.1	lcl|NZ_AP025028.1_cds_WP_109019408.1_2099	26.562	320	329
WP_004479538.1	lcl|NZ_AP025028.1_cds_WP_109019438.1_2069	26.394	269	329
WP_004479538.1	lcl|NZ_AP025028.1_cds_WP_109020381.1_2658	22.989	261	329
WP_004479538.1	lcl|NZ_AP025028.1_cds_WP_109022003.1_339	27.869	122	329
WP_004479538.1	lcl|NZ_AP025028.1_cds_WP_109021434.1_3319	29.098	244	329
WP_004479538.1	lcl|NZ_AP025028.1_cds_WP_109019374.1_2137	23.140	242	329
WP_004479538.1	lcl|NZ_AP025028.1_cds_WP_109020090.1_579	23.574	263	329
WP_282974014.1	lcl|NZ_AP025028.1_cds_WP_109019496.1_2005	25.483	259	267
WP_282974014.1	lcl|NZ_AP025028.1_cds_WP_109019365.1_2147	26.667	195	267
WP_282974014.1	lcl|NZ_AP025028.1_cds_WP_109019404.1_2104	21.596	213	267
WP_282974014.1	lcl|NZ_AP025028.1_cds_WP_109021867.1_190	27.059	170	267
WP_004472307.1	lcl|NZ_AP025028.1_cds_WP_278321634.1_1871	26.727	333	509
WP_004472307.1	lcl|NZ_AP025028.1_cds_WP_278321634.1_1871	26.727	333	509
WP_004479660.1	lcl|NZ_AP025028.1_cds_WP_109019369.1_2143	26.126	333	330
