WP_004462903.1	lcl|NZ_LMAQ01000058.1_cds_WP_000340715.1_270	95.402	87	106
WP_004472299.1	lcl|NZ_LMAQ01000058.1_cds_WP_000410266.1_271	91.935	310	319
WP_004472299.1	lcl|NZ_LMAQ01000321.1_cds_WP_000744698.1_2034	25.382	327	319
WP_004472299.1	lcl|NZ_LMAQ01000058.1_cds_WP_000646254.1_274	26.667	270	319
WP_004472299.1	lcl|NZ_LMAQ01000483.1_cds_WP_000723091.1_3135	23.711	291	319
WP_004472299.1	lcl|NZ_LMAQ01000468.1_cds_WP_002072074.1_3048	22.481	258	319
WP_004472299.1	lcl|NZ_LMAQ01000058.1_cds_WP_001067557.1_277	24.012	329	319
WP_004479563.1	lcl|NZ_LMAQ01000058.1_cds_WP_000604525.1_272	83.014	365	365
WP_004472170.1	lcl|NZ_LMAQ01000058.1_cds_WP_000884059.1_273	94.595	185	185
WP_004472170.1	lcl|NZ_LMAQ01000196.1_cds_WP_143465171.1_1153	41.573	89	185
WP_004479538.1	lcl|NZ_LMAQ01000058.1_cds_WP_000646254.1_274	93.293	328	329
WP_004479538.1	lcl|NZ_LMAQ01000321.1_cds_WP_000744698.1_2034	31.429	315	329
WP_004479538.1	lcl|NZ_LMAQ01000483.1_cds_WP_000723091.1_3135	29.851	335	329
WP_004479538.1	lcl|NZ_LMAQ01000468.1_cds_WP_002072074.1_3048	30.619	307	329
WP_004479538.1	lcl|NZ_LMAQ01000117.1_cds_WP_000649924.1_654	29.721	323	329
WP_004479538.1	lcl|NZ_LMAQ01000179.1_cds_WP_000709508.1_1019	29.129	333	329
WP_004479538.1	lcl|NZ_LMAQ01000058.1_cds_WP_001067557.1_277	29.316	307	329
WP_004479538.1	lcl|NZ_LMAQ01000164.1_cds_WP_000688696.1_975	28.720	289	329
WP_004479538.1	lcl|NZ_LMAQ01000227.1_cds_WP_000475901.1_1425	27.132	258	329
WP_004479538.1	lcl|NZ_LMAQ01000058.1_cds_WP_000410266.1_271	27.138	269	329
WP_004479538.1	lcl|NZ_LMAQ01000574.1_cds_WP_001074779.1_3657	29.412	272	329
WP_004479538.1	lcl|NZ_LMAQ01000482.1_cds_WP_001003560.1_3119	25.591	254	329
WP_004479538.1	lcl|NZ_LMAQ01000388.1_cds_WP_000378097.1_2404	26.163	172	329
WP_282974014.1	lcl|NZ_LMAQ01000058.1_cds_WP_000774259.1_275	89.139	267	267
WP_282974014.1	lcl|NZ_LMAQ01000483.1_cds_WP_000842260.1_3136	28.421	190	267
WP_282974014.1	lcl|NZ_LMAQ01000418.1_cds_WP_000667727.1_2738	31.818	110	267
WP_282974014.1	lcl|NZ_LMAQ01000108.1_cds_WP_000805357.1_607	37.647	85	267
