WP_004462903.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746496.1_2279	61.538	78	106
WP_004472299.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746495.1_2278	80.192	313	319
WP_004472299.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745382.1_1496	27.937	315	319
WP_004472299.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745407.1_1523	24.540	326	319
WP_004472299.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753201.1_2212	25.253	198	319
WP_004472299.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135744912.1_910	23.529	323	319
WP_004472299.1	lcl|NZ_JAIZBJ010000006.1_cds_WP_135743732.1_3469	25.731	171	319
WP_004479563.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753116.1_2276	54.696	362	365
WP_004472170.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_135744205.1_2798	32.484	157	185
WP_004479538.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745407.1_1523	30.255	314	329
WP_004479538.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_338092125.1_2234	31.646	316	329
WP_004479538.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753201.1_2212	27.011	348	329
WP_004479538.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135744912.1_910	29.221	308	329
WP_004479538.1	lcl|NZ_JAIZBJ010000006.1_cds_WP_135743732.1_3469	27.859	341	329
WP_004479538.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745055.1_1084	27.844	334	329
WP_004479538.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745382.1_1496	26.837	313	329
WP_004479538.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753148.1_2258	25.402	311	329
WP_004479538.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753159.1_2246	26.937	271	329
WP_004479538.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746495.1_2278	25.786	318	329
WP_004479538.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753183.1_2227	27.092	251	329
WP_004479538.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734906.1_1151	28.175	252	329
WP_004479538.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745455.1_1577	29.388	245	329
WP_004479538.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753226.1_2190	25.373	268	329
WP_004479538.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746455.1_2237	29.677	155	329
WP_004479538.1	lcl|NZ_JAIZBJ010000006.1_cds_WP_208739683.1_3458	24.028	283	329
WP_004479538.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746444.1_2226	19.841	252	329
WP_004479538.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238752882.1_1859	24.157	178	329
WP_004479538.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734886.1_1143	22.744	277	329
WP_282974014.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753153.1_2251	28.426	197	267
WP_282974014.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746453.1_2235	26.271	236	267
WP_282974014.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746379.1_2129	24.806	258	267
WP_282974014.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_322113260.1_2211	23.684	266	267
WP_282974014.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745137.1_1179	33.898	118	267
WP_282974014.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135744998.1_1017	27.586	174	267
WP_282974014.1	lcl|NZ_JAIZBJ010000006.1_cds_WP_238754283.1_3470	29.534	193	267
WP_004472307.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_238754012.1_2820	23.894	339	509
WP_004472307.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_238754012.1_2820	23.894	339	509
WP_004479660.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753148.1_2258	34.069	317	330
WP_004479660.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135744912.1_910	26.259	278	330
WP_004479660.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745407.1_1523	27.174	276	330
WP_004479660.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734906.1_1151	27.481	262	330
WP_004479660.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745382.1_1496	26.300	327	330
WP_004479660.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753201.1_2212	24.085	328	330
WP_004479660.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734886.1_1143	25.188	266	330
WP_004479660.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753159.1_2246	26.136	264	330
WP_004479660.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745455.1_1577	27.536	207	330
