WP_004462903.1	lcl|NZ_JADDVD010000025.1_cds_WP_002725873.1_1197	95.402	87	106
WP_004472299.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733579.1_1198	91.935	310	319
WP_004472299.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733534.1_1201	25.926	270	319
WP_004472299.1	lcl|NZ_JADDVD010000018.1_cds_WP_002722638.1_677	23.242	327	319
WP_004472299.1	lcl|NZ_JADDVD010000023.1_cds_WP_002740024.1_1128	22.867	293	319
WP_004472299.1	lcl|NZ_JADDVD010000005.1_cds_WP_002728309.1_2785	23.397	312	319
WP_004472299.1	lcl|NZ_JADDVD010000025.1_cds_WP_016749081.1_1230	23.313	326	319
WP_004472299.1	lcl|NZ_JADDVD010000013.1_cds_WP_002743770.1_309	23.392	171	319
WP_004479563.1	lcl|NZ_JADDVD010000025.1_cds_WP_026054882.1_1199	89.315	365	365
WP_004472170.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733646.1_1200	94.595	185	185
WP_004472170.1	lcl|NZ_JADDVD010000003.1_cds_WP_002721790.1_1940	35.616	146	185
WP_004479538.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733534.1_1201	93.598	328	329
WP_004479538.1	lcl|NZ_JADDVD010000023.1_cds_WP_002740024.1_1128	29.042	334	329
WP_004479538.1	lcl|NZ_JADDVD010000018.1_cds_WP_002722638.1_677	29.206	315	329
WP_004479538.1	lcl|NZ_JADDVD010000005.1_cds_WP_002728309.1_2785	30.868	311	329
WP_004479538.1	lcl|NZ_JADDVD010000005.1_cds_WP_002728316.1_2782	28.182	330	329
WP_004479538.1	lcl|NZ_JADDVD010000077.1_cds_WP_002741146.1_3110	29.467	319	329
WP_004479538.1	lcl|NZ_JADDVD010000013.1_cds_WP_002743770.1_309	26.100	341	329
WP_004479538.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733638.1_1238	27.855	359	329
WP_004479538.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740721.1_1204	29.316	307	329
WP_004479538.1	lcl|NZ_JADDVD010000023.1_cds_WP_002733546.1_1103	25.000	268	329
WP_004479538.1	lcl|NZ_JADDVD010000006.1_cds_WP_002732331.1_2951	25.000	340	329
WP_004479538.1	lcl|NZ_JADDVD010000025.1_cds_WP_002744551.1_1232	29.630	270	329
WP_004479538.1	lcl|NZ_JADDVD010000023.1_cds_WP_002733698.1_1111	26.642	274	329
WP_004479538.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733579.1_1198	26.908	249	329
WP_004479538.1	lcl|NZ_JADDVD010000025.1_cds_WP_016749081.1_1230	24.765	319	329
WP_004479538.1	lcl|NZ_JADDVD010000060.1_cds_WP_002740236.1_2803	26.645	304	329
WP_004479538.1	lcl|NZ_JADDVD010000004.1_cds_WP_002739935.1_2365	27.869	244	329
WP_004479538.1	lcl|NZ_JADDVD010000004.1_cds_WP_002721725.1_2453	24.036	337	329
WP_004479538.1	lcl|NZ_JADDVD010000023.1_cds_WP_002733757.1_1101	30.337	178	329
WP_282974014.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733627.1_1202	89.888	267	267
WP_282974014.1	lcl|NZ_JADDVD010000023.1_cds_WP_002727921.1_1129	28.042	189	267
WP_282974014.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740926.1_1243	25.131	191	267
WP_282974014.1	lcl|NZ_JADDVD010000023.1_cds_WP_002738295.1_1100	26.316	209	267
WP_282974014.1	lcl|NZ_JADDVD010000002.1_cds_WP_002766579.1_1473	27.568	185	267
WP_282974014.1	lcl|NZ_JADDVD010000051.1_cds_WP_002729040.1_2515	32.258	93	267
WP_282974014.1	lcl|NZ_JADDVD010000013.1_cds_WP_002729513.1_308	25.926	189	267
WP_004472307.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740779.1_1203	87.992	508	509
WP_004472307.1	lcl|NZ_JADDVD010000009.1_cds_WP_002728536.1_3385	27.551	294	509
WP_004472307.1	lcl|NZ_JADDVD010000009.1_cds_WP_002728534.1_3384	28.889	90	509
WP_004472307.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740779.1_1203	87.992	508	509
WP_004472307.1	lcl|NZ_JADDVD010000009.1_cds_WP_002728536.1_3385	27.551	294	509
WP_004472307.1	lcl|NZ_JADDVD010000009.1_cds_WP_002728534.1_3384	28.889	90	509
WP_004479660.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740721.1_1204	92.424	330	330
WP_004479660.1	lcl|NZ_JADDVD010000005.1_cds_WP_002728309.1_2785	27.106	273	330
WP_004479660.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733534.1_1201	30.164	305	330
WP_004479660.1	lcl|NZ_JADDVD010000025.1_cds_WP_002744551.1_1232	27.397	292	330
WP_004479660.1	lcl|NZ_JADDVD010000018.1_cds_WP_002722638.1_677	27.174	276	330
WP_004479660.1	lcl|NZ_JADDVD010000023.1_cds_WP_002740024.1_1128	27.129	317	330
WP_004479660.1	lcl|NZ_JADDVD010000006.1_cds_WP_002732331.1_2951	26.638	229	330
WP_004479660.1	lcl|NZ_JADDVD010000077.1_cds_WP_002741146.1_3110	29.225	284	330
WP_004479660.1	lcl|NZ_JADDVD010000004.1_cds_WP_002721725.1_2453	23.372	261	330
WP_004479660.1	lcl|NZ_JADDVD010000023.1_cds_WP_002733546.1_1103	25.279	269	330
WP_004479660.1	lcl|NZ_JADDVD010000038.1_cds_WP_002739707.1_1879	28.125	128	330
WP_004479660.1	lcl|NZ_JADDVD010000004.1_cds_WP_002739935.1_2365	26.014	296	330
WP_004479660.1	lcl|NZ_JADDVD010000060.1_cds_WP_002740236.1_2803	25.514	243	330
WP_004479660.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733638.1_1238	24.211	285	330
WP_004479660.1	lcl|NZ_JADDVD010000005.1_cds_WP_002728316.1_2782	30.464	151	330
WP_004472322.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740826.1_1205	91.803	366	366
WP_004472322.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740861.1_1206	39.178	365	366
WP_004472322.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733737.1_1226	33.898	354	366
WP_004472322.1	lcl|NZ_JADDVD010000023.1_cds_WP_002740294.1_1122	32.558	344	366
WP_004472322.1	lcl|NZ_JADDVD010000051.1_cds_WP_002728994.1_2509	28.042	378	366
WP_004472322.1	lcl|NZ_JADDVD010000005.1_cds_WP_002738884.1_2736	29.380	371	366
WP_004472322.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733599.1_1239	26.536	358	366
WP_004472322.1	lcl|NZ_JADDVD010000006.1_cds_WP_002724641.1_2952	29.189	185	366
WP_004472364.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740861.1_1206	88.828	367	367
WP_004472364.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740826.1_1205	39.891	366	367
WP_004472364.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733737.1_1226	38.719	359	367
WP_004472364.1	lcl|NZ_JADDVD010000023.1_cds_WP_002740294.1_1122	37.143	350	367
WP_004472364.1	lcl|NZ_JADDVD010000005.1_cds_WP_002738884.1_2736	35.171	381	367
WP_004472364.1	lcl|NZ_JADDVD010000051.1_cds_WP_002728994.1_2509	31.117	376	367
WP_004472364.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733599.1_1239	31.198	359	367
WP_004472364.1	lcl|NZ_JADDVD010000006.1_cds_WP_002724641.1_2952	25.138	362	367
WP_004479653.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740729.1_1207	87.500	544	544
WP_004479653.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740729.1_1207	87.500	544	544
WP_004470185.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740998.1_1208	90.189	265	265
WP_004470185.1	lcl|NZ_JADDVD010000002.1_cds_WP_002742191.1_1442	40.891	247	265
WP_020783869.1	lcl|NZ_JADDVD010000025.1_cds_WP_032853071.1_1209	90.645	310	310
WP_020783869.1	lcl|NZ_JADDVD010000035.1_cds_WP_002741402.1_1770	35.855	304	310
WP_020783869.1	lcl|NZ_JADDVD010000020.1_cds_WP_002727287.1_926	27.063	303	310
WP_020783869.1	lcl|NZ_JADDVD010000003.1_cds_WP_002727177.1_1993	28.571	133	310
WP_020783869.1	lcl|NZ_JADDVD010000025.1_cds_WP_032853071.1_1209	90.645	310	310
WP_020783869.1	lcl|NZ_JADDVD010000035.1_cds_WP_002741402.1_1770	35.855	304	310
WP_020783869.1	lcl|NZ_JADDVD010000020.1_cds_WP_002727287.1_926	27.063	303	310
WP_020783869.1	lcl|NZ_JADDVD010000003.1_cds_WP_002727177.1_1993	28.571	133	310
WP_032912997.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740848.1_1210	90.152	264	264
WP_004470135.1	lcl|NZ_JADDVD010000025.1_cds_WP_032853450.1_1211	90.000	130	130
WP_032912999.1	lcl|NZ_JADDVD010000025.1_cds_WP_004777167.1_1212	84.828	145	145
WP_004470037.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740917.1_1213	90.498	221	221
WP_282974011.1	lcl|NZ_JADDVD010000025.1_cds_IQA53_RS17305_1214	66.197	142	141
WP_004470188.1	lcl|NZ_JADDVD010000018.1_cds_WP_002727846.1_642	31.818	132	177
WP_282974009.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740977.1_1225	31.186	388	408
WP_282974009.1	lcl|NZ_JADDVD010000069.1_cds_WP_016749152.1_2936	25.225	222	408
WP_282974009.1	lcl|NZ_JADDVD010000014.1_cds_WP_002740458.1_437	23.529	255	408
WP_004479640.1	lcl|NZ_JADDVD010000051.1_cds_WP_002728994.1_2509	31.105	389	362
WP_004479640.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740861.1_1206	33.333	369	362
WP_004479640.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740826.1_1205	31.672	341	362
WP_004479640.1	lcl|NZ_JADDVD010000023.1_cds_WP_002740294.1_1122	32.566	304	362
WP_004479640.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733737.1_1226	32.246	276	362
WP_004479640.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733599.1_1239	27.225	382	362
WP_004479640.1	lcl|NZ_JADDVD010000006.1_cds_WP_002724641.1_2952	23.677	359	362
WP_004479640.1	lcl|NZ_JADDVD010000005.1_cds_WP_002738884.1_2736	28.968	252	362
WP_004479675.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733696.1_1240	21.875	128	229
WP_282974006.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740804.1_1222	40.533	375	427
WP_004479537.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740977.1_1225	87.531	409	409
WP_004479537.1	lcl|NZ_JADDVD010000014.1_cds_WP_002740458.1_437	23.596	178	409
WP_004479635.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733737.1_1226	81.543	363	367
WP_004479635.1	lcl|NZ_JADDVD010000023.1_cds_WP_002740294.1_1122	38.798	366	367
WP_004479635.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740861.1_1206	38.292	363	367
WP_004479635.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740826.1_1205	31.667	360	367
WP_004479635.1	lcl|NZ_JADDVD010000005.1_cds_WP_002738884.1_2736	35.244	349	367
WP_004479635.1	lcl|NZ_JADDVD010000051.1_cds_WP_002728994.1_2509	27.704	379	367
WP_004479635.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733599.1_1239	26.440	382	367
WP_004479635.1	lcl|NZ_JADDVD010000006.1_cds_WP_002724641.1_2952	24.928	345	367
WP_004479657.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740875.1_1227	74.806	258	258
WP_282974003.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733611.1_1228	78.409	176	176
WP_282974003.1	lcl|NZ_JADDVD010000023.1_cds_WP_002727916.1_1126	40.678	177	176
WP_282974001.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740938.1_1229	89.000	100	100
