WP_004462903.1	lcl|NZ_AHMV02000028.1_cds_WP_004753574.1_854	93.103	87	106
WP_004472299.1	lcl|NZ_AHMV02000028.1_cds_WP_004761722.1_855	92.581	310	319
WP_004472299.1	lcl|NZ_AHMV02000022.1_cds_WP_004753565.1_1594	25.688	327	319
WP_004472299.1	lcl|NZ_AHMV02000028.1_cds_WP_004755430.1_858	25.316	316	319
WP_004472299.1	lcl|NZ_AHMV02000028.1_cds_WP_004755262.1_927	22.867	293	319
WP_004479563.1	lcl|NZ_AHMV02000028.1_cds_WP_004777161.1_856	83.288	365	365
WP_004472170.1	lcl|NZ_AHMV02000028.1_cds_WP_004753627.1_857	94.595	185	185
WP_004472170.1	lcl|NZ_AHMV02000031.1_cds_WP_004752075.1_239	40.000	140	185
WP_004479538.1	lcl|NZ_AHMV02000028.1_cds_WP_004755430.1_858	93.293	328	329
WP_004479538.1	lcl|NZ_AHMV02000022.1_cds_WP_004753565.1_1594	30.794	315	329
WP_004479538.1	lcl|NZ_AHMV02000028.1_cds_WP_004755262.1_927	29.851	335	329
WP_004479538.1	lcl|NZ_AHMV02000027.1_cds_WP_004751543.1_1122	32.039	309	329
WP_004479538.1	lcl|NZ_AHMV02000005.1_cds_WP_004755135.1_3016	30.368	326	329
WP_004479538.1	lcl|NZ_AHMV02000027.1_cds_WP_004751412.1_1133	29.730	333	329
WP_004479538.1	lcl|NZ_AHMV02000028.1_cds_WP_004755319.1_861	29.642	307	329
WP_004479538.1	lcl|NZ_AHMV02000005.1_cds_WP_004754991.1_2874	27.353	340	329
WP_004479538.1	lcl|NZ_AHMV02000028.1_cds_WP_004761722.1_855	26.493	268	329
WP_004479538.1	lcl|NZ_AHMV02000028.1_cds_WP_002733698.1_910	26.642	274	329
WP_004479538.1	lcl|NZ_AHMV02000017.1_cds_WP_004751780.1_2099	29.259	270	329
WP_004479538.1	lcl|NZ_AHMV02000022.1_cds_WP_004755140.1_1466	28.333	180	329
WP_004479538.1	lcl|NZ_AHMV02000003.1_cds_WP_004750263.1_3378	25.769	260	329
WP_004479538.1	lcl|NZ_AHMV02000012.1_cds_WP_004760438.1_2355	27.572	243	329
WP_004479538.1	lcl|NZ_AHMV02000028.1_cds_WP_004777131.1_879	25.000	172	329
WP_282974014.1	lcl|NZ_AHMV02000028.1_cds_WP_004754505.1_859	89.888	267	267
WP_282974014.1	lcl|NZ_AHMV02000028.1_cds_WP_004754191.1_928	27.513	189	267
WP_282974014.1	lcl|NZ_AHMV02000005.1_cds_WP_004760150.1_2852	25.397	252	267
WP_282974014.1	lcl|NZ_AHMV02000027.1_cds_WP_004758210.1_1038	37.647	85	267
WP_004472307.1	lcl|NZ_AHMV02000028.1_cds_WP_025180402.1_860	87.992	508	509
WP_004472307.1	lcl|NZ_AHMV02000017.1_cds_WP_004751764.1_2171	26.786	336	509
WP_004472307.1	lcl|NZ_AHMV02000017.1_cds_WP_004752264.1_2170	28.889	90	509
WP_004472307.1	lcl|NZ_AHMV02000028.1_cds_WP_004753706.1_723	29.752	121	509
WP_004472307.1	lcl|NZ_AHMV02000028.1_cds_WP_025180402.1_860	87.992	508	509
WP_004472307.1	lcl|NZ_AHMV02000017.1_cds_WP_004751764.1_2171	26.786	336	509
WP_004472307.1	lcl|NZ_AHMV02000017.1_cds_WP_004752264.1_2170	28.889	90	509
WP_004472307.1	lcl|NZ_AHMV02000028.1_cds_WP_004753706.1_723	29.752	121	509
WP_004479660.1	lcl|NZ_AHMV02000028.1_cds_WP_004755319.1_861	93.030	330	330
WP_004479660.1	lcl|NZ_AHMV02000027.1_cds_WP_004751543.1_1122	25.830	271	330
WP_004479660.1	lcl|NZ_AHMV02000028.1_cds_WP_004755430.1_858	28.477	302	330
WP_004479660.1	lcl|NZ_AHMV02000022.1_cds_WP_004753565.1_1594	27.174	276	330
WP_004479660.1	lcl|NZ_AHMV02000028.1_cds_WP_004755262.1_927	26.923	338	330
WP_004479660.1	lcl|NZ_AHMV02000022.1_cds_WP_004755140.1_1466	26.749	243	330
WP_004479660.1	lcl|NZ_AHMV02000005.1_cds_WP_004755135.1_3016	29.804	255	330
WP_004479660.1	lcl|NZ_AHMV02000005.1_cds_WP_004754991.1_2874	26.872	227	330
WP_004479660.1	lcl|NZ_AHMV02000003.1_cds_WP_004750263.1_3378	27.344	128	330
WP_004479660.1	lcl|NZ_AHMV02000027.1_cds_WP_004751412.1_1133	30.464	151	330
WP_004472322.1	lcl|NZ_AHMV02000028.1_cds_WP_004754883.1_862	92.623	366	366
WP_004472322.1	lcl|NZ_AHMV02000028.1_cds_WP_004753525.1_863	39.178	365	366
WP_004472322.1	lcl|NZ_AHMV02000028.1_cds_WP_004753906.1_921	32.353	340	366
WP_004472322.1	lcl|NZ_AHMV02000005.1_cds_WP_004754030.1_2858	27.704	379	366
WP_004472322.1	lcl|NZ_AHMV02000028.1_cds_WP_004754985.1_880	30.890	382	366
WP_004472322.1	lcl|NZ_AHMV02000011.1_cds_WP_004759165.1_2631	29.692	357	366
WP_004472322.1	lcl|NZ_AHMV02000011.1_cds_WP_004771239.1_2705	31.579	190	366
WP_004472364.1	lcl|NZ_AHMV02000028.1_cds_WP_004753525.1_863	89.101	367	367
WP_004472364.1	lcl|NZ_AHMV02000028.1_cds_WP_004754883.1_862	39.891	366	367
WP_004472364.1	lcl|NZ_AHMV02000028.1_cds_WP_004753906.1_921	37.982	337	367
WP_004472364.1	lcl|NZ_AHMV02000028.1_cds_WP_004754985.1_880	31.956	363	367
WP_004472364.1	lcl|NZ_AHMV02000011.1_cds_WP_004759165.1_2631	32.075	371	367
WP_004472364.1	lcl|NZ_AHMV02000005.1_cds_WP_004754030.1_2858	30.079	379	367
