WP_004462903.1	lcl|NZ_JQPW01000003.1_cds_WP_000340715.1_94	95.402	87	106
WP_004472299.1	lcl|NZ_JQPW01000003.1_cds_WP_000410273.1_95	92.581	310	319
WP_004472299.1	lcl|NZ_JQPW01000097.1_cds_WP_000744698.1_2617	25.382	327	319
WP_004472299.1	lcl|NZ_JQPW01000003.1_cds_WP_000646251.1_98	26.667	270	319
WP_004472299.1	lcl|NZ_JQPW01000061.1_cds_WP_000723090.1_1943	23.368	291	319
WP_004472299.1	lcl|NZ_JQPW01000001.1_cds_WP_002109435.1_37	22.093	258	319
WP_004472299.1	lcl|NZ_JQPW01000003.1_cds_WP_001067557.1_101	24.012	329	319
WP_004479563.1	lcl|NZ_JQPW01000003.1_cds_WP_000604524.1_96	83.562	365	365
WP_004472170.1	lcl|NZ_JQPW01000003.1_cds_WP_000884059.1_97	94.595	185	185
WP_004472170.1	lcl|NZ_JQPW01000074.1_cds_WP_000351733.1_2231	39.286	140	185
WP_004479538.1	lcl|NZ_JQPW01000003.1_cds_WP_000646251.1_98	93.902	328	329
WP_004479538.1	lcl|NZ_JQPW01000097.1_cds_WP_000744698.1_2617	31.429	315	329
WP_004479538.1	lcl|NZ_JQPW01000061.1_cds_WP_000723090.1_1943	29.552	335	329
WP_004479538.1	lcl|NZ_JQPW01000001.1_cds_WP_002109435.1_37	30.619	307	329
WP_004479538.1	lcl|NZ_JQPW01000127.1_cds_WP_061237070.1_3130	29.721	323	329
WP_004479538.1	lcl|NZ_JQPW01000169.1_cds_WP_000709511.1_3608	29.429	333	329
WP_004479538.1	lcl|NZ_JQPW01000003.1_cds_WP_001067557.1_101	29.316	307	329
WP_004479538.1	lcl|NZ_JQPW01000001.1_cds_WP_000688696.1_17	28.720	289	329
WP_004479538.1	lcl|NZ_JQPW01000003.1_cds_WP_000475904.1_148	27.536	276	329
WP_004479538.1	lcl|NZ_JQPW01000003.1_cds_WP_000410273.1_95	27.509	269	329
WP_004479538.1	lcl|NZ_JQPW01000046.1_cds_WP_001074779.1_1646	29.412	272	329
WP_004479538.1	lcl|NZ_JQPW01000007.1_cds_WP_001003558.1_315	25.984	254	329
WP_004479538.1	lcl|NZ_JQPW01000003.1_cds_WP_000378097.1_118	26.163	172	329
WP_282974014.1	lcl|NZ_JQPW01000003.1_cds_WP_000774262.1_99	88.764	267	267
WP_282974014.1	lcl|NZ_JQPW01000061.1_cds_WP_000842260.1_1942	28.421	190	267
WP_282974014.1	lcl|NZ_JQPW01000174.1_cds_WP_000667727.1_3634	31.818	110	267
WP_282974014.1	lcl|NZ_JQPW01000138.1_cds_WP_000805357.1_3358	37.647	85	267
WP_004472307.1	lcl|NZ_JQPW01000003.1_cds_WP_000602734.1_100	87.795	508	509
WP_004472307.1	lcl|NZ_JQPW01000029.1_cds_WP_061236891.1_1168	27.134	328	509
WP_004472307.1	lcl|NZ_JQPW01000029.1_cds_WP_000364504.1_1167	28.889	90	509
WP_004472307.1	lcl|NZ_JQPW01000003.1_cds_WP_000602734.1_100	87.795	508	509
WP_004472307.1	lcl|NZ_JQPW01000029.1_cds_WP_061236891.1_1168	27.134	328	509
WP_004472307.1	lcl|NZ_JQPW01000029.1_cds_WP_000364504.1_1167	28.889	90	509
WP_004479660.1	lcl|NZ_JQPW01000003.1_cds_WP_001067557.1_101	92.424	330	330
WP_004479660.1	lcl|NZ_JQPW01000003.1_cds_WP_000646251.1_98	31.128	257	330
WP_004479660.1	lcl|NZ_JQPW01000001.1_cds_WP_002109435.1_37	25.092	271	330
WP_004479660.1	lcl|NZ_JQPW01000097.1_cds_WP_000744698.1_2617	27.215	316	330
WP_004479660.1	lcl|NZ_JQPW01000061.1_cds_WP_000723090.1_1943	25.816	337	330
WP_004479660.1	lcl|NZ_JQPW01000007.1_cds_WP_001003558.1_315	27.572	243	330
WP_004479660.1	lcl|NZ_JQPW01000127.1_cds_WP_061237070.1_3130	30.078	256	330
WP_004479660.1	lcl|NZ_JQPW01000001.1_cds_WP_000688696.1_17	26.957	230	330
WP_004479660.1	lcl|NZ_JQPW01000099.1_cds_WP_000457972.1_2683	26.562	128	330
WP_004479660.1	lcl|NZ_JQPW01000169.1_cds_WP_000709511.1_3608	30.464	151	330
WP_004472322.1	lcl|NZ_JQPW01000003.1_cds_WP_001198107.1_102	93.169	366	366
WP_004472322.1	lcl|NZ_JQPW01000003.1_cds_WP_000608295.1_103	39.178	365	366
WP_004472322.1	lcl|NZ_JQPW01000003.1_cds_WP_000575178.1_159	32.571	350	366
WP_004472322.1	lcl|NZ_JQPW01000001.1_cds_WP_001281953.1_1	27.177	379	366
WP_004472322.1	lcl|NZ_JQPW01000003.1_cds_WP_000172657.1_119	30.890	382	366
WP_004472322.1	lcl|NZ_JQPW01000086.1_cds_WP_000538754.1_2428	29.692	357	366
WP_004472322.1	lcl|NZ_JQPW01000002.1_cds_WP_001982414.1_53	31.053	190	366
WP_004472364.1	lcl|NZ_JQPW01000003.1_cds_WP_000608295.1_103	90.736	367	367
WP_004472364.1	lcl|NZ_JQPW01000003.1_cds_WP_001198107.1_102	39.452	365	367
WP_004472364.1	lcl|NZ_JQPW01000003.1_cds_WP_000575178.1_159	36.986	365	367
WP_004472364.1	lcl|NZ_JQPW01000003.1_cds_WP_000172657.1_119	31.978	369	367
WP_004472364.1	lcl|NZ_JQPW01000086.1_cds_WP_000538754.1_2428	32.075	371	367
WP_004472364.1	lcl|NZ_JQPW01000001.1_cds_WP_001281953.1_1	29.894	378	367
WP_004472364.1	lcl|NZ_JQPW01000002.1_cds_WP_001982414.1_53	25.138	362	367
WP_004479653.1	lcl|NZ_JQPW01000003.1_cds_WP_000689743.1_104	85.846	544	544
WP_004479653.1	lcl|NZ_JQPW01000003.1_cds_WP_000689743.1_104	85.846	544	544
WP_004470185.1	lcl|NZ_JQPW01000003.1_cds_WP_000342716.1_105	90.943	265	265
WP_004470185.1	lcl|NZ_JQPW01000056.1_cds_WP_001002663.1_1847	43.210	243	265
WP_020783869.1	lcl|NZ_JQPW01000003.1_cds_WP_001246618.1_106	89.032	310	310
WP_020783869.1	lcl|NZ_JQPW01000028.1_cds_WP_000501205.1_1098	35.526	304	310
WP_020783869.1	lcl|NZ_JQPW01000032.1_cds_WP_001183723.1_1249	26.159	302	310
WP_020783869.1	lcl|NZ_JQPW01000098.1_cds_WP_061237024.1_2655	23.282	262	310
WP_020783869.1	lcl|NZ_JQPW01000003.1_cds_WP_001246618.1_106	89.032	310	310
WP_020783869.1	lcl|NZ_JQPW01000028.1_cds_WP_000501205.1_1098	35.526	304	310
WP_020783869.1	lcl|NZ_JQPW01000032.1_cds_WP_001183723.1_1249	26.159	302	310
WP_020783869.1	lcl|NZ_JQPW01000098.1_cds_WP_061237024.1_2655	23.282	262	310
WP_032912997.1	lcl|NZ_JQPW01000003.1_cds_WP_000479982.1_107	89.394	264	264
WP_004470135.1	lcl|NZ_JQPW01000003.1_cds_WP_000715956.1_108	91.473	129	130
WP_032912999.1	lcl|NZ_JQPW01000003.1_cds_WP_001088861.1_109	84.828	145	145
WP_004470037.1	lcl|NZ_JQPW01000003.1_cds_WP_000517242.1_110	90.045	221	221
WP_004470037.1	lcl|NZ_JQPW01000097.1_cds_WP_001082178.1_2588	24.359	78	221
