WP_004462903.1	lcl|NZ_AFLU02000062.1_cds_WP_000340715.1_412	95.402	87	106
WP_004472299.1	lcl|NZ_AFLU02000062.1_cds_WP_000410273.1_413	92.581	310	319
WP_004472299.1	lcl|NZ_AFLU02000062.1_cds_WP_000646250.1_416	26.667	270	319
WP_004472299.1	lcl|NZ_AFLU02000023.1_cds_WP_000744700.1_2391	25.382	327	319
WP_004472299.1	lcl|NZ_AFLU02000062.1_cds_WP_000723092.1_490	23.288	292	319
WP_004472299.1	lcl|NZ_AFLU02000062.1_cds_WP_001033107.1_438	22.321	224	319
WP_004472299.1	lcl|NZ_AFLU02000004.1_cds_WP_001984071.1_3753	21.678	286	319
WP_004472299.1	lcl|NZ_AFLU02000062.1_cds_WP_001067556.1_419	24.012	329	319
WP_004479563.1	lcl|NZ_AFLU02000062.1_cds_WP_001967810.1_414	83.288	365	365
WP_004472170.1	lcl|NZ_AFLU02000062.1_cds_WP_000884059.1_415	94.595	185	185
WP_004472170.1	lcl|NZ_AFLU02000034.1_cds_WP_000351733.1_1841	39.286	140	185
WP_004479538.1	lcl|NZ_AFLU02000062.1_cds_WP_000646250.1_416	93.293	328	329
WP_004479538.1	lcl|NZ_AFLU02000023.1_cds_WP_000744700.1_2391	31.429	315	329
WP_004479538.1	lcl|NZ_AFLU02000062.1_cds_WP_000723092.1_490	29.552	335	329
WP_004479538.1	lcl|NZ_AFLU02000004.1_cds_WP_001984071.1_3753	30.945	307	329
WP_004479538.1	lcl|NZ_AFLU02000062.1_cds_WP_000699346.1_430	29.762	336	329
WP_004479538.1	lcl|NZ_AFLU02000023.1_cds_WP_000649923.1_2553	29.721	323	329
WP_004479538.1	lcl|NZ_AFLU02000004.1_cds_WP_000709513.1_3764	29.429	333	329
WP_004479538.1	lcl|NZ_AFLU02000062.1_cds_WP_001067556.1_419	29.316	307	329
WP_004479538.1	lcl|NZ_AFLU02000004.1_cds_WP_000688696.1_3733	28.720	289	329
WP_004479538.1	lcl|NZ_AFLU02000062.1_cds_WP_000475904.1_473	27.536	276	329
WP_004479538.1	lcl|NZ_AFLU02000062.1_cds_WP_000410273.1_413	27.509	269	329
WP_004479538.1	lcl|NZ_AFLU02000070.1_cds_WP_001074785.1_108	29.779	272	329
WP_004479538.1	lcl|NZ_AFLU02000062.1_cds_WP_001033107.1_438	26.537	309	329
WP_004479538.1	lcl|NZ_AFLU02000020.1_cds_WP_001003557.1_2865	25.984	254	329
WP_282974014.1	lcl|NZ_AFLU02000062.1_cds_WP_000774256.1_417	89.513	267	267
WP_282974014.1	lcl|NZ_AFLU02000062.1_cds_WP_000842260.1_491	28.421	190	267
WP_282974014.1	lcl|NZ_AFLU02000042.1_cds_WP_000805359.1_1539	38.824	85	267
WP_282974014.1	lcl|NZ_AFLU02000009.1_cds_WP_000667727.1_3542	31.818	110	267
WP_004472307.1	lcl|NZ_AFLU02000062.1_cds_WP_000612794.1_418	87.992	508	509
WP_004472307.1	lcl|NZ_AFLU02000070.1_cds_WP_000291586.1_35	27.134	328	509
WP_004472307.1	lcl|NZ_AFLU02000070.1_cds_WP_000364507.1_36	28.889	90	509
WP_004472307.1	lcl|NZ_AFLU02000062.1_cds_WP_000612794.1_418	87.992	508	509
WP_004472307.1	lcl|NZ_AFLU02000070.1_cds_WP_000291586.1_35	27.134	328	509
WP_004472307.1	lcl|NZ_AFLU02000070.1_cds_WP_000364507.1_36	28.889	90	509
WP_004479660.1	lcl|NZ_AFLU02000062.1_cds_WP_001067556.1_419	92.121	330	330
WP_004479660.1	lcl|NZ_AFLU02000062.1_cds_WP_000646250.1_416	30.739	257	330
