WP_004462903.1	lcl|NZ_AFJZ01000786.1_cds_WP_000340715.1_44	95.402	87	106
WP_004472299.1	lcl|NZ_AFJZ01000786.1_cds_WP_000410271.1_43	92.780	277	319
WP_004472299.1	lcl|NZ_AFJZ01000316.1_cds_WP_000646250.1_2352	26.667	270	319
WP_004472299.1	lcl|NZ_AFJZ01000285.1_cds_WP_000744700.1_2876	25.382	327	319
WP_004472299.1	lcl|NZ_AFJZ01000316.1_cds_LEP2GSC100_RS21845_2355	89.655	29	319
WP_004472299.1	lcl|NZ_AFJZ01000316.1_cds_WP_000093099.1_2335	53.968	63	319
WP_004472299.1	lcl|NZ_AFJZ01000365.1_cds_WP_000600889.1_1861	23.118	186	319
WP_004472299.1	lcl|NZ_AFJZ01000718.1_cds_WP_000723090.1_332	23.368	291	319
WP_004472299.1	lcl|NZ_AFJZ01000545.1_cds_WP_001984071.1_827	21.678	286	319
WP_004472299.1	lcl|NZ_AFJZ01000316.1_cds_WP_001067557.1_2349	24.012	329	319
WP_004479563.1	lcl|NZ_AFJZ01000316.1_cds_WP_000604524.1_2354	83.562	365	365
WP_004472170.1	lcl|NZ_AFJZ01000316.1_cds_WP_000884059.1_2353	94.595	185	185
WP_004472170.1	lcl|NZ_AFJZ01000290.1_cds_WP_000351733.1_2816	39.286	140	185
WP_004479538.1	lcl|NZ_AFJZ01000316.1_cds_WP_000646250.1_2352	93.293	328	329
WP_004479538.1	lcl|NZ_AFJZ01000285.1_cds_WP_000744700.1_2876	31.429	315	329
WP_004479538.1	lcl|NZ_AFJZ01000365.1_cds_WP_000600889.1_1861	31.629	313	329
WP_004479538.1	lcl|NZ_AFJZ01000718.1_cds_WP_000723090.1_332	29.552	335	329
WP_004479538.1	lcl|NZ_AFJZ01000545.1_cds_WP_001984071.1_827	30.945	307	329
WP_004479538.1	lcl|NZ_AFJZ01000406.1_cds_WP_000649928.1_1586	29.721	323	329
WP_004479538.1	lcl|NZ_AFJZ01000721.1_cds_WP_000709511.1_303	29.429	333	329
WP_004479538.1	lcl|NZ_AFJZ01000316.1_cds_WP_001067557.1_2349	29.316	307	329
WP_004479538.1	lcl|NZ_AFJZ01000170.1_cds_WP_000601375.1_3257	25.632	277	329
WP_004479538.1	lcl|NZ_AFJZ01000497.1_cds_WP_000688695.1_1212	28.720	289	329
WP_004479538.1	lcl|NZ_AFJZ01000132.1_cds_WP_000475899.1_3385	27.092	251	329
WP_004479538.1	lcl|NZ_AFJZ01000786.1_cds_WP_000410271.1_43	29.258	229	329
WP_004479538.1	lcl|NZ_AFJZ01000363.1_cds_WP_001074785.1_1885	29.779	272	329
WP_004479538.1	lcl|NZ_AFJZ01000711.1_cds_WP_001003555.1_423	25.984	254	329
WP_004479538.1	lcl|NZ_AFJZ01000189.1_cds_WP_000487322.1_3213	27.469	324	329
WP_282974014.1	lcl|NZ_AFJZ01000316.1_cds_WP_000774262.1_2351	88.764	267	267
WP_282974014.1	lcl|NZ_AFJZ01000189.1_cds_WP_000859505.1_3212	26.442	208	267
WP_282974014.1	lcl|NZ_AFJZ01000175.1_cds_WP_000800438.1_3242	26.178	191	267
WP_282974014.1	lcl|NZ_AFJZ01000718.1_cds_WP_000842260.1_333	28.421	190	267
WP_282974014.1	lcl|NZ_AFJZ01000389.1_cds_WP_000667727.1_1729	31.818	110	267
WP_282974014.1	lcl|NZ_AFJZ01000110.1_cds_WP_000805357.1_3486	37.647	85	267
WP_004472307.1	lcl|NZ_AFJZ01000316.1_cds_WP_000612797.1_2350	88.386	508	509
WP_004472307.1	lcl|NZ_AFJZ01000411.1_cds_WP_000291593.1_1544	27.134	328	509
WP_004472307.1	lcl|NZ_AFJZ01000411.1_cds_WP_000364507.1_1543	28.889	90	509
WP_004472307.1	lcl|NZ_AFJZ01000316.1_cds_WP_000612797.1_2350	88.386	508	509
WP_004472307.1	lcl|NZ_AFJZ01000411.1_cds_WP_000291593.1_1544	27.134	328	509
WP_004472307.1	lcl|NZ_AFJZ01000411.1_cds_WP_000364507.1_1543	28.889	90	509
WP_004479660.1	lcl|NZ_AFJZ01000316.1_cds_WP_001067557.1_2349	92.424	330	330
WP_004479660.1	lcl|NZ_AFJZ01000316.1_cds_WP_000646250.1_2352	30.739	257	330
WP_004479660.1	lcl|NZ_AFJZ01000545.1_cds_WP_001984071.1_827	25.461	271	330
WP_004479660.1	lcl|NZ_AFJZ01000365.1_cds_WP_000600889.1_1861	27.068	266	330
WP_004479660.1	lcl|NZ_AFJZ01000285.1_cds_WP_000744700.1_2876	27.215	316	330
WP_004479660.1	lcl|NZ_AFJZ01000718.1_cds_WP_000723090.1_332	25.816	337	330
WP_004479660.1	lcl|NZ_AFJZ01000711.1_cds_WP_001003555.1_423	27.572	243	330
WP_004479660.1	lcl|NZ_AFJZ01000406.1_cds_WP_000649928.1_1586	30.078	256	330
WP_004479660.1	lcl|NZ_AFJZ01000497.1_cds_WP_000688695.1_1212	26.957	230	330
WP_004479660.1	lcl|NZ_AFJZ01000170.1_cds_WP_000601375.1_3257	26.182	275	330
WP_004479660.1	lcl|NZ_AFJZ01000138.1_cds_WP_000457972.1_3362	26.562	128	330
WP_004479660.1	lcl|NZ_AFJZ01000189.1_cds_WP_000487322.1_3213	26.148	283	330
WP_004479660.1	lcl|NZ_AFJZ01000721.1_cds_WP_000709511.1_303	30.464	151	330
WP_004472322.1	lcl|NZ_AFJZ01000316.1_cds_WP_001198107.1_2348	93.169	366	366
WP_004472322.1	lcl|NZ_AFJZ01000316.1_cds_WP_000608295.1_2347	39.178	365	366
WP_004472322.1	lcl|NZ_AFJZ01000350.1_cds_WP_000575178.1_1957	32.571	350	366
WP_004472322.1	lcl|NZ_AFJZ01000194.1_cds_WP_000346036.1_3202	28.267	375	366
