WP_004462903.1	lcl|NZ_AHMY02000059.1_cds_WP_004753574.1_776	93.103	87	106
WP_004472299.1	lcl|NZ_AHMY02000059.1_cds_WP_004766657.1_775	91.290	310	319
WP_004472299.1	lcl|NZ_AHMY02000010.1_cds_WP_004753565.1_3578	25.688	327	319
WP_004472299.1	lcl|NZ_AHMY02000059.1_cds_WP_004766629.1_772	26.667	270	319
WP_004472299.1	lcl|NZ_AHMY02000059.1_cds_WP_004766668.1_705	22.867	293	319
WP_004472299.1	lcl|NZ_AHMY02000059.1_cds_WP_004766696.1_769	24.620	329	319
WP_004479563.1	lcl|NZ_AHMY02000059.1_cds_WP_004766736.1_774	83.288	365	365
WP_004472170.1	lcl|NZ_AHMY02000059.1_cds_WP_004766667.1_773	94.054	185	185
WP_004472170.1	lcl|NZ_AHMY02000051.1_cds_WP_004752075.1_1266	40.000	140	185
WP_004479538.1	lcl|NZ_AHMY02000059.1_cds_WP_004766629.1_772	92.988	328	329
WP_004479538.1	lcl|NZ_AHMY02000010.1_cds_WP_004753565.1_3578	30.794	315	329
WP_004479538.1	lcl|NZ_AHMY02000059.1_cds_WP_004766668.1_705	29.042	334	329
WP_004479538.1	lcl|NZ_AHMY02000058.1_cds_WP_004766600.1_796	32.362	309	329
WP_004479538.1	lcl|NZ_AHMY02000010.1_cds_WP_004764138.1_3732	30.435	322	329
WP_004479538.1	lcl|NZ_AHMY02000058.1_cds_WP_004766610.1_785	29.730	333	329
WP_004479538.1	lcl|NZ_AHMY02000059.1_cds_WP_004766696.1_769	29.642	307	329
WP_004479538.1	lcl|NZ_AHMY02000058.1_cds_WP_004766589.1_817	27.353	340	329
WP_004479538.1	lcl|NZ_AHMY02000059.1_cds_WP_004766741.1_722	27.174	276	329
WP_004479538.1	lcl|NZ_AHMY02000059.1_cds_WP_004766657.1_775	26.022	269	329
WP_004479538.1	lcl|NZ_AHMY02000051.1_cds_WP_004766127.1_1469	29.259	270	329
WP_004479538.1	lcl|NZ_AHMY02000047.1_cds_WP_004765661.1_1834	28.333	180	329
WP_004479538.1	lcl|NZ_AHMY02000056.1_cds_WP_004766563.1_942	25.769	260	329
