WP_004462903.1	lcl|NZ_JQRB01000028.1_cds_WP_004421256.1_451	94.253	87	106
WP_004472299.1	lcl|NZ_JQRB01000028.1_cds_WP_004421326.1_450	92.903	310	319
WP_004472299.1	lcl|NZ_JQRB01000028.1_cds_WP_004421375.1_447	25.397	315	319
WP_004472299.1	lcl|NZ_JQRB01000215.1_cds_WP_004419974.1_2377	25.076	327	319
WP_004472299.1	lcl|NZ_JQRB01000003.1_cds_WP_004421482.1_69	23.549	293	319
WP_004472299.1	lcl|NZ_JQRB01000167.1_cds_WP_004439553.1_1976	22.182	275	319
WP_004479563.1	lcl|NZ_JQRB01000028.1_cds_WP_053523135.1_449	84.658	365	365
WP_004472170.1	lcl|NZ_JQRB01000028.1_cds_WP_004421442.1_448	95.676	185	185
WP_004472170.1	lcl|NZ_JQRB01000060.1_cds_WP_004424034.1_865	40.000	140	185
WP_004479538.1	lcl|NZ_JQRB01000028.1_cds_WP_004421375.1_447	94.207	328	329
WP_004479538.1	lcl|NZ_JQRB01000003.1_cds_WP_004421482.1_69	30.448	335	329
WP_004479538.1	lcl|NZ_JQRB01000215.1_cds_WP_004419974.1_2377	30.159	315	329
WP_004479538.1	lcl|NZ_JQRB01000167.1_cds_WP_004439553.1_1976	31.270	307	329
WP_004479538.1	lcl|NZ_JQRB01000146.1_cds_WP_061244227.1_1788	29.268	328	329
WP_004479538.1	lcl|NZ_JQRB01000377.1_cds_WP_002148036.1_3397	29.730	333	329
WP_004479538.1	lcl|NZ_JQRB01000028.1_cds_WP_004421253.1_444	29.316	307	329
WP_004479538.1	lcl|NZ_JQRB01000347.1_cds_WP_002155619.1_3278	26.471	340	329
WP_004479538.1	lcl|NZ_JQRB01000028.1_cds_WP_004421326.1_450	26.119	268	329
WP_004479538.1	lcl|NZ_JQRB01000003.1_cds_WP_004421384.1_52	26.812	276	329
WP_004479538.1	lcl|NZ_JQRB01000099.1_cds_WP_004455252.1_1301	28.782	271	329
WP_004479538.1	lcl|NZ_JQRB01000123.1_cds_WP_061251120.1_1535	24.419	258	329
WP_004479538.1	lcl|NZ_JQRB01000218.1_cds_WP_061251364.1_2405	24.771	327	329
WP_004479538.1	lcl|NZ_JQRB01000088.1_cds_WP_004422676.1_1173	26.749	243	329
WP_004479538.1	lcl|NZ_JQRB01000273.1_cds_WP_004421464.1_2871	25.000	172	329
WP_004479538.1	lcl|NZ_JQRB01000275.1_cds_WP_061251521.1_2885	22.337	291	329
WP_282974014.1	lcl|NZ_JQRB01000028.1_cds_WP_004421408.1_446	90.637	267	267
WP_282974014.1	lcl|NZ_JQRB01000003.1_cds_WP_004421125.1_70	28.042	189	267
