WP_004462903.1	lcl|NZ_LLJK01000020.1_cds_WP_004753574.1_1951	93.103	87	106
WP_004472299.1	lcl|NZ_LLJK01000020.1_cds_WP_016751141.1_1952	93.226	310	319
WP_004472299.1	lcl|NZ_LLJK01000009.1_cds_WP_004753565.1_682	25.688	327	319
WP_004472299.1	lcl|NZ_LLJK01000020.1_cds_WP_004755430.1_1955	25.316	316	319
WP_004472299.1	lcl|NZ_LLJK01000015.1_cds_WP_016750836.1_1051	22.867	293	319
WP_004479563.1	lcl|NZ_LLJK01000020.1_cds_WP_016751140.1_1953	83.014	365	365
WP_004472170.1	lcl|NZ_LLJK01000020.1_cds_WP_004766667.1_1954	94.054	185	185
WP_004472170.1	lcl|NZ_LLJK01000040.1_cds_WP_004752075.1_3200	40.000	140	185
WP_004479538.1	lcl|NZ_LLJK01000020.1_cds_WP_004755430.1_1955	93.293	328	329
WP_004479538.1	lcl|NZ_LLJK01000009.1_cds_WP_004753565.1_682	30.794	315	329
WP_004479538.1	lcl|NZ_LLJK01000015.1_cds_WP_016750836.1_1051	30.149	335	329
WP_004479538.1	lcl|NZ_LLJK01000043.1_cds_WP_016561072.1_3449	31.715	309	329
WP_004479538.1	lcl|NZ_LLJK01000029.1_cds_WP_004755135.1_2602	30.368	326	329
WP_004479538.1	lcl|NZ_LLJK01000043.1_cds_WP_004751412.1_3437	29.730	333	329
WP_004479538.1	lcl|NZ_LLJK01000020.1_cds_WP_004755319.1_1958	29.642	307	329
WP_004479538.1	lcl|NZ_LLJK01000040.1_cds_WP_004754991.1_3264	27.353	340	329
WP_004479538.1	lcl|NZ_LLJK01000020.1_cds_WP_016751141.1_1952	26.493	268	329
WP_004479538.1	lcl|NZ_LLJK01000040.1_cds_WP_002733698.1_3004	26.642	274	329
WP_004479538.1	lcl|NZ_LLJK01000023.1_cds_WP_016750792.1_2050	29.259	270	329
WP_004479538.1	lcl|NZ_LLJK01000015.1_cds_WP_004755140.1_1115	28.333	180	329
WP_004479538.1	lcl|NZ_LLJK01000002.1_cds_WP_004750263.1_324	25.769	260	329
WP_004479538.1	lcl|NZ_LLJK01000006.1_cds_WP_016751119.1_594	27.160	243	329
