WP_004462903.1	lcl|NZ_AFKC01000104.1_cds_WP_000340715.1_1707	95.402	87	106
WP_004472299.1	lcl|NZ_AFKC01000104.1_cds_WP_000410273.1_1706	92.581	310	319
WP_004472299.1	lcl|NZ_AFKC01000104.1_cds_WP_000646250.1_1703	26.667	270	319
WP_004472299.1	lcl|NZ_AFKC01000121.1_cds_WP_000744700.1_1275	25.382	327	319
WP_004472299.1	lcl|NZ_AFKC01000104.1_cds_WP_000093099.1_1686	53.968	63	319
WP_004472299.1	lcl|NZ_AFKC01000104.1_cds_WP_000600889.1_1677	23.118	186	319
WP_004472299.1	lcl|NZ_AFKC01000104.1_cds_WP_000723090.1_1624	23.368	291	319
WP_004472299.1	lcl|NZ_AFKC01000126.1_cds_WP_001984071.1_1092	21.678	286	319
WP_004472299.1	lcl|NZ_AFKC01000104.1_cds_WP_001067557.1_1700	24.012	329	319
WP_004479563.1	lcl|NZ_AFKC01000104.1_cds_WP_000604524.1_1705	83.562	365	365
WP_004472170.1	lcl|NZ_AFKC01000104.1_cds_WP_000884059.1_1704	94.595	185	185
WP_004472170.1	lcl|NZ_AFKC01000014.1_cds_WP_000351733.1_3508	39.286	140	185
WP_004479538.1	lcl|NZ_AFKC01000104.1_cds_WP_000646250.1_1703	93.293	328	329
WP_004479538.1	lcl|NZ_AFKC01000121.1_cds_WP_000744700.1_1275	31.429	315	329
WP_004479538.1	lcl|NZ_AFKC01000104.1_cds_WP_000600889.1_1677	31.629	313	329
WP_004479538.1	lcl|NZ_AFKC01000104.1_cds_WP_000723090.1_1624	29.552	335	329
WP_004479538.1	lcl|NZ_AFKC01000126.1_cds_WP_001984071.1_1092	30.945	307	329
WP_004479538.1	lcl|NZ_AFKC01000163.1_cds_WP_000649925.1_488	29.721	323	329
WP_004479538.1	lcl|NZ_AFKC01000225.1_cds_WP_000709511.1_135	29.429	333	329
WP_004479538.1	lcl|NZ_AFKC01000104.1_cds_WP_001067557.1_1700	29.316	307	329
WP_004479538.1	lcl|NZ_AFKC01000104.1_cds_WP_000601375.1_1650	25.632	277	329
WP_004479538.1	lcl|NZ_AFKC01000126.1_cds_WP_000688695.1_1112	28.720	289	329
WP_004479538.1	lcl|NZ_AFKC01000104.1_cds_WP_000475904.1_1641	27.536	276	329
WP_004479538.1	lcl|NZ_AFKC01000104.1_cds_WP_000410273.1_1706	27.509	269	329
WP_004479538.1	lcl|NZ_AFKC01000108.1_cds_WP_001074785.1_1577	29.779	272	329
WP_004479538.1	lcl|NZ_AFKC01000119.1_cds_WP_001003555.1_1320	25.984	254	329
WP_004479538.1	lcl|NZ_AFKC01000104.1_cds_WP_000487322.1_1652	27.469	324	329
WP_282974014.1	lcl|NZ_AFKC01000104.1_cds_WP_000774262.1_1702	88.764	267	267
WP_282974014.1	lcl|NZ_AFKC01000104.1_cds_WP_000859505.1_1653	26.442	208	267
WP_282974014.1	lcl|NZ_AFKC01000104.1_cds_WP_000800438.1_1672	26.178	191	267
WP_282974014.1	lcl|NZ_AFKC01000104.1_cds_WP_000842260.1_1623	28.421	190	267
WP_282974014.1	lcl|NZ_AFKC01000175.1_cds_WP_000667727.1_364	31.818	110	267
WP_282974014.1	lcl|NZ_AFKC01000161.1_cds_WP_000805357.1_526	37.647	85	267
WP_004472307.1	lcl|NZ_AFKC01000104.1_cds_WP_000612797.1_1701	88.386	508	509
WP_004472307.1	lcl|NZ_AFKC01000098.1_cds_WP_000291591.1_1827	27.134	328	509
WP_004472307.1	lcl|NZ_AFKC01000098.1_cds_WP_000364507.1_1826	28.889	90	509
WP_004472307.1	lcl|NZ_AFKC01000104.1_cds_WP_000612797.1_1701	88.386	508	509
WP_004472307.1	lcl|NZ_AFKC01000098.1_cds_WP_000291591.1_1827	27.134	328	509
WP_004472307.1	lcl|NZ_AFKC01000098.1_cds_WP_000364507.1_1826	28.889	90	509
WP_004479660.1	lcl|NZ_AFKC01000104.1_cds_WP_001067557.1_1700	92.424	330	330
WP_004479660.1	lcl|NZ_AFKC01000104.1_cds_WP_000646250.1_1703	30.739	257	330
WP_004479660.1	lcl|NZ_AFKC01000126.1_cds_WP_001984071.1_1092	25.461	271	330
WP_004479660.1	lcl|NZ_AFKC01000104.1_cds_WP_000600889.1_1677	27.068	266	330
WP_004479660.1	lcl|NZ_AFKC01000121.1_cds_WP_000744700.1_1275	27.215	316	330
WP_004479660.1	lcl|NZ_AFKC01000104.1_cds_WP_000723090.1_1624	25.816	337	330
WP_004479660.1	lcl|NZ_AFKC01000119.1_cds_WP_001003555.1_1320	27.572	243	330
WP_004479660.1	lcl|NZ_AFKC01000163.1_cds_WP_000649925.1_488	30.078	256	330
WP_004479660.1	lcl|NZ_AFKC01000126.1_cds_WP_000688695.1_1112	26.957	230	330
WP_004479660.1	lcl|NZ_AFKC01000104.1_cds_WP_000601375.1_1650	26.182	275	330
WP_004479660.1	lcl|NZ_AFKC01000116.1_cds_WP_000457972.1_1399	26.562	128	330
WP_004479660.1	lcl|NZ_AFKC01000104.1_cds_WP_000487322.1_1652	26.148	283	330
WP_004479660.1	lcl|NZ_AFKC01000225.1_cds_WP_000709511.1_135	30.464	151	330
