WP_004462903.1	lcl|NZ_AHNB02000048.1_cds_WP_000340715.1_1300	95.402	87	106
WP_004472299.1	lcl|NZ_AHNB02000048.1_cds_WP_000410268.1_1301	90.221	317	319
WP_004472299.1	lcl|NZ_AHNB02000022.1_cds_WP_000744700.1_2998	25.382	327	319
WP_004472299.1	lcl|NZ_AHNB02000048.1_cds_WP_000723079.1_1351	21.377	276	319
WP_004472299.1	lcl|NZ_AHNB02000048.1_cds_WP_000723083.1_1373	23.711	291	319
WP_004472299.1	lcl|NZ_AHNB02000048.1_cds_WP_000567886.1_1353	23.478	230	319
WP_004472299.1	lcl|NZ_AHNB02000051.1_cds_WP_001984071.1_1077	21.678	286	319
WP_004472170.1	lcl|NZ_AHNB02000018.1_cds_WP_000351733.1_3320	39.286	140	185
WP_004472170.1	lcl|NZ_AHNB02000048.1_cds_WP_001047906.1_1332	35.028	177	185
WP_004479538.1	lcl|NZ_AHNB02000048.1_cds_WP_000723079.1_1351	30.841	321	329
WP_004479538.1	lcl|NZ_AHNB02000022.1_cds_WP_000744700.1_2998	31.429	315	329
WP_004479538.1	lcl|NZ_AHNB02000048.1_cds_WP_000723083.1_1373	29.851	335	329
WP_004479538.1	lcl|NZ_AHNB02000051.1_cds_WP_001984071.1_1077	30.945	307	329
WP_004479538.1	lcl|NZ_AHNB02000022.1_cds_WP_000649924.1_2837	29.721	323	329
WP_004479538.1	lcl|NZ_AHNB02000048.1_cds_WP_000567886.1_1353	28.618	304	329
WP_004479538.1	lcl|NZ_AHNB02000051.1_cds_WP_000709513.1_1067	29.429	333	329
WP_004479538.1	lcl|NZ_AHNB02000051.1_cds_WP_000688693.1_1099	28.720	289	329
WP_004479538.1	lcl|NZ_AHNB02000048.1_cds_WP_000410268.1_1301	27.046	281	329
WP_004479538.1	lcl|NZ_AHNB02000048.1_cds_WP_000475907.1_1356	26.250	240	329
WP_004479538.1	lcl|NZ_AHNB02000001.1_cds_WP_001074779.1_4087	29.412	272	329
WP_004479538.1	lcl|NZ_AHNB02000022.1_cds_WP_001003557.1_3130	25.984	254	329
WP_282974014.1	lcl|NZ_AHNB02000048.1_cds_WP_000043899.1_1352	26.293	232	267
WP_282974014.1	lcl|NZ_AHNB02000048.1_cds_WP_000842260.1_1374	28.421	190	267
WP_282974014.1	lcl|NZ_AHNB02000051.1_cds_WP_000667727.1_1121	31.818	110	267
WP_282974014.1	lcl|NZ_AHNB02000032.1_cds_WP_000805357.1_2254	37.647	85	267
WP_004472307.1	lcl|NZ_AHNB02000070.1_cds_WP_000291579.1_379	27.134	328	509
WP_004472307.1	lcl|NZ_AHNB02000070.1_cds_WP_000364507.1_378	28.889	90	509
WP_004472307.1	lcl|NZ_AHNB02000070.1_cds_WP_000291579.1_379	27.134	328	509
WP_004472307.1	lcl|NZ_AHNB02000070.1_cds_WP_000364507.1_378	28.889	90	509
WP_004479660.1	lcl|NZ_AHNB02000051.1_cds_WP_001984071.1_1077	25.461	271	330
WP_004479660.1	lcl|NZ_AHNB02000048.1_cds_WP_000723079.1_1351	23.358	274	330
WP_004479660.1	lcl|NZ_AHNB02000022.1_cds_WP_000744700.1_2998	27.215	316	330
WP_004479660.1	lcl|NZ_AHNB02000048.1_cds_WP_000723083.1_1373	25.519	337	330
WP_004479660.1	lcl|NZ_AHNB02000022.1_cds_WP_001003557.1_3130	27.572	243	330
WP_004479660.1	lcl|NZ_AHNB02000022.1_cds_WP_000649924.1_2837	30.078	256	330
WP_004479660.1	lcl|NZ_AHNB02000051.1_cds_WP_000688693.1_1099	26.522	230	330
WP_004479660.1	lcl|NZ_AHNB02000028.1_cds_WP_000457972.1_2526	26.562	128	330
WP_004479660.1	lcl|NZ_AHNB02000051.1_cds_WP_000709513.1_1067	30.464	151	330
WP_004472322.1	lcl|NZ_AHNB02000048.1_cds_WP_000575181.1_1367	32.286	350	366
WP_004472322.1	lcl|NZ_AHNB02000048.1_cds_WP_000041235.1_1311	33.987	306	366
WP_004472322.1	lcl|NZ_AHNB02000051.1_cds_WP_001281953.1_1115	27.177	379	366
WP_004472322.1	lcl|NZ_AHNB02000048.1_cds_WP_002099944.1_1326	29.223	373	366
WP_004472322.1	lcl|NZ_AHNB02000048.1_cds_WP_001117631.1_1308	38.350	206	366
WP_004472322.1	lcl|NZ_AHNB02000044.1_cds_WP_000538754.1_1573	29.692	357	366
WP_004472322.1	lcl|NZ_AHNB02000041.1_cds_WP_001982414.1_1824	31.053	190	366
WP_004472364.1	lcl|NZ_AHNB02000048.1_cds_WP_000575181.1_1367	36.712	365	367
WP_004472364.1	lcl|NZ_AHNB02000044.1_cds_WP_000538754.1_1573	32.075	371	367
WP_004472364.1	lcl|NZ_AHNB02000048.1_cds_WP_002099944.1_1326	30.933	375	367
