WP_004462903.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285961.1_2670	62.821	78	106
WP_004472299.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285960.1_2669	80.635	315	319
WP_004472299.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	29.114	316	319
WP_004472299.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	25.767	326	319
WP_004472299.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	24.014	279	319
WP_004472299.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	23.839	323	319
WP_004472299.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	24.615	195	319
WP_004472170.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284676.1_3789	33.094	139	185
WP_004472170.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284133.1_1235	32.544	169	185
WP_004479538.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	29.936	314	329
WP_004479538.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	28.972	321	329
WP_004479538.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	30.000	310	329
WP_004479538.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	27.566	341	329
WP_004479538.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	26.837	313	329
WP_004479538.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286616.1_787	26.126	333	329
WP_004479538.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285351.1_836	27.778	270	329
WP_004479538.1	lcl|NZ_JAFFPR010000010.1_cds_WP_205284578.1_3175	29.150	247	329
WP_004479538.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285388.1_875	25.899	278	329
WP_004479538.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285246.1_3394	24.028	283	329
WP_004479538.1	lcl|NZ_JAFFPR010000005.1_cds_WP_205283956.1_3531	26.519	181	329
WP_004479538.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286558.1_722	25.397	126	329
WP_282974014.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284686.1_3799	28.502	207	267
WP_282974014.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285418.1_936	24.031	258	267
WP_282974014.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284679.1_3792	25.926	189	267
WP_282974014.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286536.1_694	38.462	91	267
WP_282974014.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284866.1_2014	27.485	171	267
WP_282974014.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285257.1_3406	28.571	196	267
WP_004472307.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284112.1_1213	22.485	338	509
WP_004472307.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284111.1_1212	26.415	106	509
WP_004472307.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284112.1_1213	22.485	338	509
WP_004472307.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284111.1_1212	26.415	106	509
WP_004479660.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	26.578	301	330
WP_004479660.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	26.259	278	330
WP_004479660.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	27.536	276	330
WP_004479660.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	26.426	333	330
WP_004479660.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285351.1_836	26.538	260	330
WP_004479660.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286558.1_722	24.609	256	330
WP_004479660.1	lcl|NZ_JAFFPR010000010.1_cds_WP_205284578.1_3175	26.341	205	330
WP_004479660.1	lcl|NZ_JAFFPR010000005.1_cds_WP_205283956.1_3531	30.263	152	330
