WP_004462903.1	lcl|NZ_JAHERY010000058.1_cds_WP_000340715.1_2838	95.402	87	106
WP_004472299.1	lcl|NZ_JAHERY010000058.1_cds_WP_000410266.1_2839	91.935	310	319
WP_004472299.1	lcl|NZ_JAHERY010000020.1_cds_WP_000744698.1_1295	25.382	327	319
WP_004472299.1	lcl|NZ_JAHERY010000058.1_cds_WP_000646254.1_2842	26.667	270	319
WP_004472299.1	lcl|NZ_JAHERY010000018.1_cds_WP_000723091.1_1024	23.711	291	319
WP_004472299.1	lcl|NZ_JAHERY010000040.1_cds_WP_002072074.1_2241	22.481	258	319
WP_004472299.1	lcl|NZ_JAHERY010000058.1_cds_WP_001067557.1_2845	24.012	329	319
WP_004479563.1	lcl|NZ_JAHERY010000058.1_cds_WP_000604525.1_2840	83.014	365	365
WP_004472170.1	lcl|NZ_JAHERY010000058.1_cds_WP_000884059.1_2841	94.595	185	185
WP_004472170.1	lcl|NZ_JAHERY010000011.1_cds_WP_000351733.1_377	39.286	140	185
WP_004479538.1	lcl|NZ_JAHERY010000058.1_cds_WP_000646254.1_2842	93.293	328	329
WP_004479538.1	lcl|NZ_JAHERY010000020.1_cds_WP_000744698.1_1295	31.429	315	329
WP_004479538.1	lcl|NZ_JAHERY010000018.1_cds_WP_000723091.1_1024	29.851	335	329
WP_004479538.1	lcl|NZ_JAHERY010000040.1_cds_WP_002072074.1_2241	30.619	307	329
WP_004479538.1	lcl|NZ_JAHERY010000001.1_cds_WP_000649924.1_72	29.721	323	329
WP_004479538.1	lcl|NZ_JAHERY010000040.1_cds_WP_000709508.1_2232	29.129	333	329
WP_004479538.1	lcl|NZ_JAHERY010000058.1_cds_WP_001067557.1_2845	29.316	307	329
WP_004479538.1	lcl|NZ_JAHERY010000031.1_cds_WP_000688696.1_1838	28.720	289	329
WP_004479538.1	lcl|NZ_JAHERY010000094.1_cds_WP_000475901.1_3747	27.132	258	329
WP_004479538.1	lcl|NZ_JAHERY010000058.1_cds_WP_000410266.1_2839	27.138	269	329
WP_004479538.1	lcl|NZ_JAHERY010000022.1_cds_WP_001074779.1_1361	29.412	272	329
WP_004479538.1	lcl|NZ_JAHERY010000007.1_cds_WP_001003560.1_3217	25.591	254	329
WP_004479538.1	lcl|NZ_JAHERY010000049.1_cds_WP_000378097.1_2505	26.163	172	329
WP_282974014.1	lcl|NZ_JAHERY010000058.1_cds_WP_000774259.1_2843	89.139	267	267
WP_282974014.1	lcl|NZ_JAHERY010000018.1_cds_WP_000842260.1_1025	28.421	190	267
WP_282974014.1	lcl|NZ_JAHERY010000057.1_cds_WP_000805357.1_2832	37.647	85	267
WP_004472307.1	lcl|NZ_JAHERY010000058.1_cds_WP_002072162.1_2844	88.386	508	509
