WP_004462903.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002725873.1_1517	95.402	87	106
WP_004472299.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733579.1_1516	91.935	310	319
WP_004472299.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733534.1_1513	25.926	270	319
WP_004472299.1	lcl|NZ_JADDUZ010000018.1_cds_WP_002722638.1_683	23.242	327	319
WP_004472299.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740024.1_1422	22.867	293	319
WP_004472299.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002728309.1_3090	23.397	312	319
WP_004472299.1	lcl|NZ_JADDUZ010000002.1_cds_WP_016749081.1_1484	23.313	326	319
WP_004472299.1	lcl|NZ_JADDUZ010000014.1_cds_WP_002743770.1_380	23.392	171	319
WP_004479563.1	lcl|NZ_JADDUZ010000002.1_cds_WP_026054882.1_1515	89.315	365	365
WP_004472170.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733646.1_1514	94.595	185	185
WP_004472170.1	lcl|NZ_JADDUZ010000004.1_cds_WP_002721790.1_2448	35.616	146	185
WP_004479538.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733534.1_1513	93.598	328	329
WP_004479538.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740024.1_1422	29.042	334	329
WP_004479538.1	lcl|NZ_JADDUZ010000018.1_cds_WP_002722638.1_683	29.206	315	329
WP_004479538.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002728309.1_3090	30.868	311	329
WP_004479538.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002728316.1_3093	28.182	330	329
WP_004479538.1	lcl|NZ_JADDUZ010000074.1_cds_WP_002741146.1_3073	29.467	319	329
WP_004479538.1	lcl|NZ_JADDUZ010000014.1_cds_WP_002743770.1_380	26.100	341	329
WP_004479538.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733638.1_1476	27.855	359	329
WP_004479538.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740721.1_1510	29.316	307	329
WP_004479538.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733546.1_1447	25.000	268	329
WP_004479538.1	lcl|NZ_JADDUZ010000008.1_cds_WP_002732331.1_3294	25.000	340	329
WP_004479538.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002744551.1_1482	29.630	270	329
WP_004479538.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733698.1_1439	26.642	274	329
WP_004479538.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733579.1_1516	26.908	249	329
WP_004479538.1	lcl|NZ_JADDUZ010000002.1_cds_WP_016749081.1_1484	24.765	319	329
WP_004479538.1	lcl|NZ_JADDUZ010000057.1_cds_WP_002740236.1_2602	26.645	304	329
WP_004479538.1	lcl|NZ_JADDUZ010000005.1_cds_WP_002739935.1_2668	27.869	244	329
WP_004479538.1	lcl|NZ_JADDUZ010000005.1_cds_WP_002721725.1_2756	24.036	337	329
WP_004479538.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733757.1_1449	30.337	178	329
WP_282974014.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733627.1_1512	89.888	267	267
WP_282974014.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002727921.1_1421	28.042	189	267
WP_282974014.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740926.1_1471	25.131	191	267
WP_282974014.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002738295.1_1450	26.316	209	267
WP_282974014.1	lcl|NZ_JADDUZ010000003.1_cds_WP_002766579.1_2013	27.568	185	267
WP_282974014.1	lcl|NZ_JADDUZ010000024.1_cds_WP_002729040.1_1171	32.258	93	267
WP_282974014.1	lcl|NZ_JADDUZ010000014.1_cds_WP_002729513.1_379	25.926	189	267
WP_004472307.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740779.1_1511	87.992	508	509
WP_004472307.1	lcl|NZ_JADDUZ010000006.1_cds_WP_002728536.1_2985	27.551	294	509
WP_004472307.1	lcl|NZ_JADDUZ010000006.1_cds_WP_002728534.1_2984	28.889	90	509
WP_004472307.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740779.1_1511	87.992	508	509
WP_004472307.1	lcl|NZ_JADDUZ010000006.1_cds_WP_002728536.1_2985	27.551	294	509
WP_004472307.1	lcl|NZ_JADDUZ010000006.1_cds_WP_002728534.1_2984	28.889	90	509
WP_004479660.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740721.1_1510	92.424	330	330
WP_004479660.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002728309.1_3090	27.106	273	330
WP_004479660.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733534.1_1513	30.164	305	330
WP_004479660.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002744551.1_1482	27.397	292	330
WP_004479660.1	lcl|NZ_JADDUZ010000018.1_cds_WP_002722638.1_683	27.174	276	330
WP_004479660.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740024.1_1422	27.129	317	330
WP_004479660.1	lcl|NZ_JADDUZ010000008.1_cds_WP_002732331.1_3294	26.638	229	330
WP_004479660.1	lcl|NZ_JADDUZ010000074.1_cds_WP_002741146.1_3073	29.225	284	330
WP_004479660.1	lcl|NZ_JADDUZ010000005.1_cds_WP_002721725.1_2756	23.372	261	330
WP_004479660.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733546.1_1447	25.279	269	330
WP_004479660.1	lcl|NZ_JADDUZ010000036.1_cds_WP_002739707.1_1805	28.125	128	330
WP_004479660.1	lcl|NZ_JADDUZ010000005.1_cds_WP_002739935.1_2668	26.014	296	330
