WP_004462903.1	lcl|NZ_ANIM01000026.1_cds_WP_004753574.1_535	93.103	87	106
WP_004472299.1	lcl|NZ_ANIM01000026.1_cds_WP_020778495.1_534	93.226	310	319
WP_004472299.1	lcl|NZ_ANIM01000006.1_cds_WP_004753565.1_77	25.688	327	319
WP_004472299.1	lcl|NZ_ANIM01000026.1_cds_WP_004755430.1_531	25.316	316	319
WP_004472299.1	lcl|NZ_ANIM01000057.1_cds_WP_020778800.1_1210	22.867	293	319
WP_004479563.1	lcl|NZ_ANIM01000026.1_cds_WP_020778491.1_533	83.288	365	365
WP_004472170.1	lcl|NZ_ANIM01000026.1_cds_WP_004766667.1_532	94.054	185	185
WP_004472170.1	lcl|NZ_ANIM01000088.1_cds_WP_004752075.1_2051	40.000	140	185
WP_004479538.1	lcl|NZ_ANIM01000026.1_cds_WP_004755430.1_531	93.293	328	329
WP_004479538.1	lcl|NZ_ANIM01000006.1_cds_WP_004753565.1_77	30.794	315	329
WP_004479538.1	lcl|NZ_ANIM01000057.1_cds_WP_020778800.1_1210	30.149	335	329
WP_004479538.1	lcl|NZ_ANIM01000008.1_cds_WP_020778364.1_203	32.039	309	329
WP_004479538.1	lcl|NZ_ANIM01000085.1_cds_WP_020766960.1_1986	30.368	326	329
WP_004479538.1	lcl|NZ_ANIM01000008.1_cds_WP_004751412.1_215	29.730	333	329
WP_004479538.1	lcl|NZ_ANIM01000026.1_cds_WP_004755319.1_528	29.642	307	329
WP_004479538.1	lcl|NZ_ANIM01000062.1_cds_WP_020778875.1_1387	27.353	340	329
WP_004479538.1	lcl|NZ_ANIM01000026.1_cds_WP_020778495.1_534	25.746	268	329
WP_004479538.1	lcl|NZ_ANIM01000057.1_cds_WP_020762909.1_1193	26.449	276	329
WP_004479538.1	lcl|NZ_ANIM01000064.1_cds_WP_016750792.1_1438	29.259	270	329
WP_004479538.1	lcl|NZ_ANIM01000097.1_cds_WP_020779226.1_2334	23.404	329	329
WP_004479538.1	lcl|NZ_ANIM01000127.1_cds_WP_004766563.1_2769	25.769	260	329
WP_004479538.1	lcl|NZ_ANIM01000093.1_cds_WP_020765537.1_2221	31.250	128	329
WP_004479538.1	lcl|NZ_ANIM01000052.1_cds_WP_025182202.1_1082	24.419	172	329
WP_282974014.1	lcl|NZ_ANIM01000026.1_cds_WP_004762941.1_530	90.637	267	267
WP_282974014.1	lcl|NZ_ANIM01000057.1_cds_WP_020778801.1_1211	27.513	189	267
WP_282974014.1	lcl|NZ_ANIM01000061.1_cds_WP_020778860.1_1365	25.397	252	267
WP_282974014.1	lcl|NZ_ANIM01000145.1_cds_WP_004758210.1_3311	37.647	85	267
WP_004472307.1	lcl|NZ_ANIM01000026.1_cds_WP_004777106.1_529	88.189	508	509
WP_004472307.1	lcl|NZ_ANIM01000130.1_cds_WP_020779477.1_2889	26.786	336	509
WP_004472307.1	lcl|NZ_ANIM01000130.1_cds_WP_020766999.1_2890	28.889	90	509
WP_004472307.1	lcl|NZ_ANIM01000150.1_cds_WP_020766792.1_3469	29.752	121	509
WP_004472307.1	lcl|NZ_ANIM01000026.1_cds_WP_004777106.1_529	88.189	508	509
WP_004472307.1	lcl|NZ_ANIM01000130.1_cds_WP_020779477.1_2889	26.786	336	509
WP_004472307.1	lcl|NZ_ANIM01000130.1_cds_WP_020766999.1_2890	28.889	90	509
WP_004472307.1	lcl|NZ_ANIM01000150.1_cds_WP_020766792.1_3469	29.752	121	509
WP_004479660.1	lcl|NZ_ANIM01000026.1_cds_WP_004755319.1_528	93.030	330	330
WP_004479660.1	lcl|NZ_ANIM01000008.1_cds_WP_020778364.1_203	25.092	271	330
WP_004479660.1	lcl|NZ_ANIM01000026.1_cds_WP_004755430.1_531	28.477	302	330
WP_004479660.1	lcl|NZ_ANIM01000057.1_cds_WP_020778800.1_1210	26.923	338	330
WP_004479660.1	lcl|NZ_ANIM01000006.1_cds_WP_004753565.1_77	27.174	276	330
WP_004479660.1	lcl|NZ_ANIM01000097.1_cds_WP_020779226.1_2334	26.337	243	330
WP_004479660.1	lcl|NZ_ANIM01000085.1_cds_WP_020766960.1_1986	29.804	255	330
WP_004479660.1	lcl|NZ_ANIM01000062.1_cds_WP_020778875.1_1387	26.872	227	330
WP_004479660.1	lcl|NZ_ANIM01000127.1_cds_WP_004766563.1_2769	27.344	128	330
WP_004479660.1	lcl|NZ_ANIM01000008.1_cds_WP_004751412.1_215	30.464	151	330
WP_004472322.1	lcl|NZ_ANIM01000026.1_cds_WP_004754883.1_527	92.623	366	366
WP_004472322.1	lcl|NZ_ANIM01000026.1_cds_WP_020778494.1_526	39.178	365	366
WP_004472322.1	lcl|NZ_ANIM01000057.1_cds_WP_020778805.1_1204	31.765	340	366
WP_004472322.1	lcl|NZ_ANIM01000061.1_cds_WP_004754030.1_1371	27.704	379	366
WP_004472322.1	lcl|NZ_ANIM01000052.1_cds_WP_004754985.1_1083	30.890	382	366
WP_004472322.1	lcl|NZ_ANIM01000029.1_cds_WP_004752829.1_595	29.972	357	366
WP_004472322.1	lcl|NZ_ANIM01000099.1_cds_WP_025182339.1_2374	31.579	190	366
WP_004472364.1	lcl|NZ_ANIM01000026.1_cds_WP_020778494.1_526	89.373	367	367
WP_004472364.1	lcl|NZ_ANIM01000026.1_cds_WP_004754883.1_527	39.891	366	367
WP_004472364.1	lcl|NZ_ANIM01000057.1_cds_WP_020778805.1_1204	37.685	337	367
WP_004472364.1	lcl|NZ_ANIM01000052.1_cds_WP_004754985.1_1083	31.956	363	367
WP_004472364.1	lcl|NZ_ANIM01000029.1_cds_WP_004752829.1_595	32.075	371	367
WP_004472364.1	lcl|NZ_ANIM01000061.1_cds_WP_004754030.1_1371	30.079	379	367
WP_004472364.1	lcl|NZ_ANIM01000099.1_cds_WP_025182339.1_2374	25.138	362	367
WP_004479653.1	lcl|NZ_ANIM01000026.1_cds_WP_020778489.1_525	87.500	544	544
WP_004479653.1	lcl|NZ_ANIM01000026.1_cds_WP_020778489.1_525	87.500	544	544
WP_004470185.1	lcl|NZ_ANIM01000026.1_cds_WP_020778497.1_524	90.566	265	265
WP_004470185.1	lcl|NZ_ANIM01000058.1_cds_WP_004755702.1_1260	42.915	247	265
WP_020783869.1	lcl|NZ_ANIM01000026.1_cds_WP_025182155.1_523	90.645	310	310
WP_020783869.1	lcl|NZ_ANIM01000086.1_cds_WP_004771458.1_1999	35.855	304	310
WP_020783869.1	lcl|NZ_ANIM01000123.1_cds_WP_004754016.1_2716	27.303	304	310
WP_020783869.1	lcl|NZ_ANIM01000088.1_cds_WP_004752420.1_2118	23.664	262	310
WP_020783869.1	lcl|NZ_ANIM01000026.1_cds_WP_025182155.1_523	90.645	310	310
WP_020783869.1	lcl|NZ_ANIM01000086.1_cds_WP_004771458.1_1999	35.855	304	310
WP_020783869.1	lcl|NZ_ANIM01000123.1_cds_WP_004754016.1_2716	27.303	304	310
WP_020783869.1	lcl|NZ_ANIM01000088.1_cds_WP_004752420.1_2118	23.664	262	310
WP_032912997.1	lcl|NZ_ANIM01000026.1_cds_WP_004754589.1_522	91.288	264	264
WP_004470135.1	lcl|NZ_ANIM01000026.1_cds_WP_002733551.1_521	90.769	130	130
WP_032912999.1	lcl|NZ_ANIM01000026.1_cds_WP_004777167.1_520	84.828	145	145
WP_004470037.1	lcl|NZ_ANIM01000026.1_cds_WP_025179404.1_519	90.498	221	221
WP_004470037.1	lcl|NZ_ANIM01000107.1_cds_WP_004751308.1_2474	28.713	101	221
WP_004470037.1	lcl|NZ_ANIM01000006.1_cds_WP_004755433.1_106	22.581	93	221
WP_004470188.1	lcl|NZ_ANIM01000026.1_cds_WP_020763886.1_518	84.659	176	177
WP_004470188.1	lcl|NZ_ANIM01000006.1_cds_WP_020765219.1_112	31.818	132	177
WP_282974009.1	lcl|NZ_ANIM01000026.1_cds_WP_020778493.1_517	86.849	403	408
WP_282974009.1	lcl|NZ_ANIM01000107.1_cds_WP_004763473.1_2473	23.558	208	408
WP_282974009.1	lcl|NZ_ANIM01000006.1_cds_WP_004755433.1_106	28.743	167	408
WP_004479640.1	lcl|NZ_ANIM01000061.1_cds_WP_004754030.1_1371	30.848	389	362
WP_004479640.1	lcl|NZ_ANIM01000026.1_cds_WP_020778494.1_526	37.984	258	362
WP_004479640.1	lcl|NZ_ANIM01000052.1_cds_WP_004754985.1_1083	28.609	381	362
WP_004479640.1	lcl|NZ_ANIM01000026.1_cds_WP_004754883.1_527	32.258	341	362
WP_004479640.1	lcl|NZ_ANIM01000057.1_cds_WP_020778805.1_1204	30.464	302	362
WP_004479640.1	lcl|NZ_ANIM01000099.1_cds_WP_025182339.1_2374	23.677	359	362
WP_004479640.1	lcl|NZ_ANIM01000029.1_cds_WP_004752829.1_595	28.346	254	362
WP_004479675.1	lcl|NZ_ANIM01000006.1_cds_WP_004764119.1_87	24.074	108	229
WP_004479675.1	lcl|NZ_ANIM01000052.1_cds_WP_004754982.1_1100	27.434	113	229
WP_282974006.1	lcl|NZ_ANIM01000052.1_cds_WP_004755033.1_1079	31.429	350	427
WP_282974006.1	lcl|NZ_ANIM01000052.1_cds_WP_020778744.1_1080	27.888	251	427
WP_004479537.1	lcl|NZ_ANIM01000026.1_cds_WP_020778493.1_517	33.159	383	409
WP_004479537.1	lcl|NZ_ANIM01000006.1_cds_WP_004755433.1_106	25.581	129	409
WP_004479537.1	lcl|NZ_ANIM01000107.1_cds_WP_004763473.1_2473	21.622	148	409
WP_004479635.1	lcl|NZ_ANIM01000057.1_cds_WP_020778805.1_1204	39.071	366	367
WP_004479635.1	lcl|NZ_ANIM01000026.1_cds_WP_020778494.1_526	38.017	363	367
WP_004479635.1	lcl|NZ_ANIM01000026.1_cds_WP_004754883.1_527	31.389	360	367
WP_004479635.1	lcl|NZ_ANIM01000029.1_cds_WP_004752829.1_595	36.827	353	367
WP_004479635.1	lcl|NZ_ANIM01000052.1_cds_WP_004754985.1_1083	31.675	382	367
WP_004479635.1	lcl|NZ_ANIM01000061.1_cds_WP_004754030.1_1371	27.441	379	367
WP_004479635.1	lcl|NZ_ANIM01000099.1_cds_WP_025182339.1_2374	25.000	368	367
WP_282974003.1	lcl|NZ_ANIM01000057.1_cds_WP_020778811.1_1208	39.326	178	176
WP_282973999.1	lcl|NZ_ANIM01000026.1_cds_WP_004755430.1_531	26.214	309	313
WP_282973999.1	lcl|NZ_ANIM01000085.1_cds_WP_020766960.1_1986	25.915	328	313
WP_282973999.1	lcl|NZ_ANIM01000006.1_cds_WP_004753565.1_77	27.760	317	313
WP_282973999.1	lcl|NZ_ANIM01000026.1_cds_WP_004755319.1_528	30.000	220	313
WP_282973999.1	lcl|NZ_ANIM01000008.1_cds_WP_020778364.1_203	24.812	266	313
WP_282973999.1	lcl|NZ_ANIM01000057.1_cds_WP_020778800.1_1210	25.301	332	313
WP_282973999.1	lcl|NZ_ANIM01000127.1_cds_WP_004766563.1_2769	22.705	207	313
WP_282973999.1	lcl|NZ_ANIM01000052.1_cds_WP_025182202.1_1082	25.940	266	313
WP_282973999.1	lcl|NZ_ANIM01000057.1_cds_WP_020778789.1_1194	25.292	257	313
WP_282973999.1	lcl|NZ_ANIM01000026.1_cds_WP_020778495.1_534	24.299	321	313
WP_032918755.1	lcl|NZ_ANIM01000057.1_cds_WP_000343541.1_1203	32.773	119	134
WP_004472325.1	lcl|NZ_ANIM01000026.1_cds_WP_004755319.1_528	25.407	307	311
WP_004472325.1	lcl|NZ_ANIM01000026.1_cds_WP_004755430.1_531	30.385	260	311
WP_004472325.1	lcl|NZ_ANIM01000057.1_cds_WP_020778800.1_1210	23.676	321	311
WP_004472325.1	lcl|NZ_ANIM01000008.1_cds_WP_020778364.1_203	27.500	240	311
WP_004472325.1	lcl|NZ_ANIM01000127.1_cds_WP_004766563.1_2769	26.923	234	311
WP_004472325.1	lcl|NZ_ANIM01000006.1_cds_WP_004753565.1_77	24.046	262	311
WP_004472325.1	lcl|NZ_ANIM01000064.1_cds_WP_016750792.1_1438	27.778	162	311
WP_004472325.1	lcl|NZ_ANIM01000057.1_cds_WP_020778810.1_1209	25.735	136	311
WP_004472325.1	lcl|NZ_ANIM01000085.1_cds_WP_020766960.1_1986	24.204	314	311
WP_282973997.1	lcl|NZ_ANIM01000057.1_cds_WP_020766833.1_1206	28.947	114	362
WP_282973997.1	lcl|NZ_ANIM01000057.1_cds_WP_025182220.1_1207	23.881	335	362
WP_282973997.1	lcl|NZ_ANIM01000057.1_cds_WP_020778788.1_1205	32.759	116	362
WP_004479548.1	lcl|NZ_ANIM01000066.1_cds_WP_004754744.1_1484	43.262	282	595
WP_004479548.1	lcl|NZ_ANIM01000063.1_cds_WP_004752998.1_1420	43.496	246	595
WP_004479548.1	lcl|NZ_ANIM01000052.1_cds_WP_020778749.1_1081	36.207	232	595
