WP_004462903.1	lcl|NZ_JASEXB010000012.1_cds_WP_004462903.1_1561	100.000	87	106
WP_004472299.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472299.1_1560	100.000	319	319
WP_004472299.1	lcl|NZ_JASEXB010000007.1_cds_WP_282973838.1_1185	25.309	324	319
WP_004472299.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479538.1_1557	27.407	270	319
WP_004472299.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479686.1_1527	26.455	189	319
WP_004472299.1	lcl|NZ_JASEXB010000033.1_cds_WP_004476514.1_2701	22.867	293	319
WP_004472299.1	lcl|NZ_JASEXB010000037.1_cds_WP_004461234.1_770	22.145	289	319
WP_004472299.1	lcl|NZ_JASEXB010000012.1_cds_WP_282973999.1_1532	25.564	266	319
WP_004472299.1	lcl|NZ_JASEXB010000039.1_cds_WP_004468319.1_2899	23.392	171	319
WP_004479563.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479563.1_1559	99.726	365	365
WP_004472170.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472170.1_1558	100.000	185	185
WP_004472170.1	lcl|NZ_JASEXB010000031.1_cds_WP_004460143.1_2632	34.932	146	185
WP_004479538.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479538.1_1557	100.000	329	329
WP_004479538.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479686.1_1527	31.975	319	329
WP_004479538.1	lcl|NZ_JASEXB010000037.1_cds_WP_004461234.1_770	32.476	311	329
WP_004479538.1	lcl|NZ_JASEXB010000033.1_cds_WP_004476514.1_2701	29.940	334	329
WP_004479538.1	lcl|NZ_JASEXB010000007.1_cds_WP_282973838.1_1185	29.206	315	329
WP_004479538.1	lcl|NZ_JASEXB010000002.1_cds_WP_004487738.1_186	30.341	323	329
WP_004479538.1	lcl|NZ_JASEXB010000037.1_cds_WP_004461242.1_767	28.485	330	329
WP_004479538.1	lcl|NZ_JASEXB010000039.1_cds_WP_004468319.1_2899	26.190	336	329
WP_004479538.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479660.1_1554	29.470	302	329
WP_004479538.1	lcl|NZ_JASEXB010000069.1_cds_WP_008394668.1_3566	24.828	290	329
WP_004479538.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472325.1_1530	30.038	263	329
WP_004479538.1	lcl|NZ_JASEXB010000012.1_cds_WP_282973999.1_1532	27.331	311	329
WP_004479538.1	lcl|NZ_JASEXB010000023.1_cds_WP_282969019.1_2263	25.588	340	329
WP_004479538.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472299.1_1560	28.044	271	329
WP_004479538.1	lcl|NZ_JASEXB010000033.1_cds_WP_004479697.1_2720	26.250	240	329
WP_004479538.1	lcl|NZ_JASEXB010000015.1_cds_WP_004470510.1_901	27.174	276	329
WP_004479538.1	lcl|NZ_JASEXB010000046.1_cds_WP_004459320.1_3151	27.869	244	329
WP_004479538.1	lcl|NZ_JASEXB010000069.1_cds_WP_004479573.1_3568	35.200	125	329
