WP_004462903.1	lcl|NZ_AFKH01000148.1_cds_WP_000340715.1_860	95.402	87	106
WP_004472299.1	lcl|NZ_AFKH01000148.1_cds_WP_000410273.1_859	92.581	310	319
WP_004472299.1	lcl|NZ_AFKH01000148.1_cds_WP_000646250.1_856	26.667	270	319
WP_004472299.1	lcl|NZ_AFKH01000114.1_cds_WP_000744697.1_1424	25.076	327	319
WP_004472299.1	lcl|NZ_AFKH01000148.1_cds_WP_000093099.1_839	53.968	63	319
WP_004472299.1	lcl|NZ_AFKH01000148.1_cds_WP_000600889.1_830	23.118	186	319
WP_004472299.1	lcl|NZ_AFKH01000148.1_cds_WP_000723090.1_777	23.368	291	319
WP_004472299.1	lcl|NZ_AFKH01000071.1_cds_WP_001984071.1_2004	21.678	286	319
WP_004472299.1	lcl|NZ_AFKH01000148.1_cds_WP_001067557.1_853	24.012	329	319
WP_004479563.1	lcl|NZ_AFKH01000148.1_cds_WP_000604524.1_858	83.562	365	365
WP_004472170.1	lcl|NZ_AFKH01000148.1_cds_WP_000884059.1_857	94.595	185	185
WP_004472170.1	lcl|NZ_AFKH01000068.1_cds_WP_000351733.1_2126	39.286	140	185
WP_004479538.1	lcl|NZ_AFKH01000148.1_cds_WP_000646250.1_856	93.293	328	329
WP_004479538.1	lcl|NZ_AFKH01000114.1_cds_WP_000744697.1_1424	31.429	315	329
WP_004479538.1	lcl|NZ_AFKH01000148.1_cds_WP_000600889.1_830	31.629	313	329
WP_004479538.1	lcl|NZ_AFKH01000148.1_cds_WP_000723090.1_777	29.552	335	329
WP_004479538.1	lcl|NZ_AFKH01000071.1_cds_WP_001984071.1_2004	30.945	307	329
WP_004479538.1	lcl|NZ_AFKH01000120.1_cds_WP_000649925.1_1296	29.721	323	329
WP_004479538.1	lcl|NZ_AFKH01000232.1_cds_WP_000709511.1_196	29.429	333	329
WP_004479538.1	lcl|NZ_AFKH01000148.1_cds_WP_001067557.1_853	29.316	307	329
WP_004479538.1	lcl|NZ_AFKH01000148.1_cds_WP_000601375.1_803	25.632	277	329
WP_004479538.1	lcl|NZ_AFKH01000071.1_cds_WP_000688695.1_1984	28.720	289	329
WP_004479538.1	lcl|NZ_AFKH01000148.1_cds_WP_000475904.1_794	27.536	276	329
WP_004479538.1	lcl|NZ_AFKH01000148.1_cds_WP_000410273.1_859	27.509	269	329
WP_004479538.1	lcl|NZ_AFKH01000047.1_cds_WP_001074785.1_2546	29.779	272	329
WP_004479538.1	lcl|NZ_AFKH01000187.1_cds_WP_001003555.1_524	25.984	254	329
WP_004479538.1	lcl|NZ_AFKH01000148.1_cds_WP_000487322.1_805	27.469	324	329
WP_282974014.1	lcl|NZ_AFKH01000148.1_cds_WP_000774262.1_855	88.764	267	267
WP_282974014.1	lcl|NZ_AFKH01000148.1_cds_WP_000859505.1_806	26.442	208	267
WP_282974014.1	lcl|NZ_AFKH01000148.1_cds_WP_000800438.1_825	26.178	191	267
WP_282974014.1	lcl|NZ_AFKH01000148.1_cds_WP_000842260.1_776	28.421	190	267
WP_282974014.1	lcl|NZ_AFKH01000054.1_cds_WP_000667727.1_2361	31.818	110	267
WP_282974014.1	lcl|NZ_AFKH01000067.1_cds_WP_000805357.1_2185	37.647	85	267
WP_004472307.1	lcl|NZ_AFKH01000148.1_cds_WP_000612797.1_854	88.386	508	509
WP_004472307.1	lcl|NZ_AFKH01000045.1_cds_WP_000291591.1_2600	27.134	328	509
WP_004472307.1	lcl|NZ_AFKH01000045.1_cds_WP_000364507.1_2601	28.889	90	509
WP_004472307.1	lcl|NZ_AFKH01000148.1_cds_WP_000612797.1_854	88.386	508	509
WP_004472307.1	lcl|NZ_AFKH01000045.1_cds_WP_000291591.1_2600	27.134	328	509
WP_004472307.1	lcl|NZ_AFKH01000045.1_cds_WP_000364507.1_2601	28.889	90	509
WP_004479660.1	lcl|NZ_AFKH01000148.1_cds_WP_001067557.1_853	92.424	330	330
WP_004479660.1	lcl|NZ_AFKH01000148.1_cds_WP_000646250.1_856	30.739	257	330
WP_004479660.1	lcl|NZ_AFKH01000071.1_cds_WP_001984071.1_2004	25.461	271	330
WP_004479660.1	lcl|NZ_AFKH01000148.1_cds_WP_000600889.1_830	27.068	266	330
WP_004479660.1	lcl|NZ_AFKH01000114.1_cds_WP_000744697.1_1424	27.215	316	330
WP_004479660.1	lcl|NZ_AFKH01000148.1_cds_WP_000723090.1_777	25.816	337	330
WP_004479660.1	lcl|NZ_AFKH01000187.1_cds_WP_001003555.1_524	27.572	243	330
WP_004479660.1	lcl|NZ_AFKH01000120.1_cds_WP_000649925.1_1296	30.078	256	330
WP_004479660.1	lcl|NZ_AFKH01000071.1_cds_WP_000688695.1_1984	26.957	230	330
WP_004479660.1	lcl|NZ_AFKH01000148.1_cds_WP_000601375.1_803	26.182	275	330
WP_004479660.1	lcl|NZ_AFKH01000131.1_cds_WP_000457972.1_1159	26.562	128	330
WP_004479660.1	lcl|NZ_AFKH01000148.1_cds_WP_000487322.1_805	26.148	283	330
WP_004479660.1	lcl|NZ_AFKH01000232.1_cds_WP_000709511.1_196	30.464	151	330
WP_004472322.1	lcl|NZ_AFKH01000148.1_cds_WP_001198107.1_852	93.169	366	366
WP_004472322.1	lcl|NZ_AFKH01000148.1_cds_WP_000608295.1_851	39.178	365	366
WP_004472322.1	lcl|NZ_AFKH01000148.1_cds_WP_000575178.1_783	32.571	350	366
WP_004472322.1	lcl|NZ_AFKH01000148.1_cds_WP_000346036.1_822	28.267	375	366
WP_004472322.1	lcl|NZ_AFKH01000132.1_cds_WP_001281953.1_1150	27.177	379	366
WP_004472322.1	lcl|NZ_AFKH01000148.1_cds_WP_000582222.1_841	32.464	345	366
WP_004472322.1	lcl|NZ_AFKH01000112.1_cds_WP_000538752.1_1518	29.412	357	366
WP_004472322.1	lcl|NZ_AFKH01000148.1_cds_WP_000947844.1_829	25.507	345	366
WP_004472322.1	lcl|NZ_AFKH01000051.1_cds_WP_001982414.1_2461	31.053	190	366
WP_004472364.1	lcl|NZ_AFKH01000148.1_cds_WP_000608295.1_851	90.736	367	367
WP_004472364.1	lcl|NZ_AFKH01000148.1_cds_WP_001198107.1_852	39.452	365	367
WP_004472364.1	lcl|NZ_AFKH01000148.1_cds_WP_000575178.1_783	36.986	365	367
WP_004472364.1	lcl|NZ_AFKH01000112.1_cds_WP_000538752.1_1518	32.075	371	367
WP_004472364.1	lcl|NZ_AFKH01000148.1_cds_WP_000582222.1_841	40.171	234	367
WP_004472364.1	lcl|NZ_AFKH01000132.1_cds_WP_001281953.1_1150	29.894	378	367
WP_004472364.1	lcl|NZ_AFKH01000148.1_cds_WP_000346036.1_822	24.533	375	367
WP_004472364.1	lcl|NZ_AFKH01000148.1_cds_WP_000947844.1_829	25.970	335	367
WP_004472364.1	lcl|NZ_AFKH01000051.1_cds_WP_001982414.1_2461	25.138	362	367
WP_004479653.1	lcl|NZ_AFKH01000148.1_cds_WP_000689743.1_850	85.846	544	544
WP_004479653.1	lcl|NZ_AFKH01000148.1_cds_WP_000689743.1_850	85.846	544	544
WP_004470185.1	lcl|NZ_AFKH01000148.1_cds_WP_000342713.1_849	90.566	265	265
WP_004470185.1	lcl|NZ_AFKH01000240.1_cds_WP_001002663.1_36	43.210	243	265
WP_020783869.1	lcl|NZ_AFKH01000148.1_cds_WP_001246618.1_848	89.032	310	310
WP_020783869.1	lcl|NZ_AFKH01000018.1_cds_WP_000501205.1_3583	35.526	304	310
WP_020783869.1	lcl|NZ_AFKH01000069.1_cds_WP_001183723.1_2066	26.159	302	310
WP_020783869.1	lcl|NZ_AFKH01000090.1_cds_WP_000279894.1_1743	26.316	133	310
WP_020783869.1	lcl|NZ_AFKH01000148.1_cds_WP_001246618.1_848	89.032	310	310
WP_020783869.1	lcl|NZ_AFKH01000018.1_cds_WP_000501205.1_3583	35.526	304	310
WP_020783869.1	lcl|NZ_AFKH01000069.1_cds_WP_001183723.1_2066	26.159	302	310
WP_020783869.1	lcl|NZ_AFKH01000090.1_cds_WP_000279894.1_1743	26.316	133	310
WP_032912997.1	lcl|NZ_AFKH01000148.1_cds_WP_000479982.1_847	89.394	264	264
WP_004470135.1	lcl|NZ_AFKH01000148.1_cds_WP_000715958.1_846	91.473	129	130
WP_032912999.1	lcl|NZ_AFKH01000148.1_cds_WP_001088866.1_845	83.448	145	145
WP_004470037.1	lcl|NZ_AFKH01000148.1_cds_WP_000517242.1_844	90.045	221	221
WP_004470037.1	lcl|NZ_AFKH01000114.1_cds_WP_001082180.1_1452	24.359	78	221
WP_004470037.1	lcl|NZ_AFKH01000140.1_cds_WP_001069834.1_946	27.723	101	221
WP_004470188.1	lcl|NZ_AFKH01000148.1_cds_WP_000611594.1_843	78.286	175	177
WP_004470188.1	lcl|NZ_AFKH01000222.1_cds_WP_001206947.1_433	31.818	132	177
WP_282974009.1	lcl|NZ_AFKH01000148.1_cds_WP_001015422.1_842	83.960	399	408
WP_282974009.1	lcl|NZ_AFKH01000140.1_cds_WP_000347681.1_947	25.714	210	408
WP_282974009.1	lcl|NZ_AFKH01000114.1_cds_WP_001082180.1_1452	28.144	167	408
WP_282974009.1	lcl|NZ_AFKH01000148.1_cds_WP_000661932.1_809	27.007	137	408
WP_004479640.1	lcl|NZ_AFKH01000148.1_cds_WP_000582222.1_841	82.865	356	362
WP_004479640.1	lcl|NZ_AFKH01000148.1_cds_WP_000608295.1_851	34.412	340	362
WP_004479640.1	lcl|NZ_AFKH01000132.1_cds_WP_001281953.1_1150	30.591	389	362
WP_004479640.1	lcl|NZ_AFKH01000148.1_cds_WP_000947844.1_829	28.767	365	362
WP_004479640.1	lcl|NZ_AFKH01000148.1_cds_WP_001198107.1_852	30.747	348	362
WP_004479640.1	lcl|NZ_AFKH01000148.1_cds_WP_000575178.1_783	30.795	302	362
WP_004479640.1	lcl|NZ_AFKH01000148.1_cds_WP_000346036.1_822	28.685	251	362
WP_004479640.1	lcl|NZ_AFKH01000051.1_cds_WP_001982414.1_2461	23.269	361	362
WP_004479640.1	lcl|NZ_AFKH01000112.1_cds_WP_000538752.1_1518	28.175	252	362
WP_004479675.1	lcl|NZ_AFKH01000025.1_cds_WP_000007746.1_3343	61.333	225	229
WP_004479675.1	lcl|NZ_AFKH01000148.1_cds_WP_223809837.1_838	62.559	211	229
WP_004479675.1	lcl|NZ_AFKH01000148.1_cds_WP_000516588.1_828	20.611	131	229
WP_004479675.1	lcl|NZ_AFKH01000114.1_cds_WP_000462634.1_1434	25.000	108	229
WP_050558826.1	lcl|NZ_AFKH01000148.1_cds_WP_000344487.1_840	47.826	69	71
WP_282974006.1	lcl|NZ_AFKH01000148.1_cds_WP_001106774.1_837	70.913	416	427
WP_004479537.1	lcl|NZ_AFKH01000148.1_cds_WP_001015422.1_842	34.541	414	409
WP_004479537.1	lcl|NZ_AFKH01000114.1_cds_WP_001082180.1_1452	26.829	123	409
WP_004479537.1	lcl|NZ_AFKH01000140.1_cds_WP_000347681.1_947	23.649	148	409
WP_004479635.1	lcl|NZ_AFKH01000148.1_cds_WP_000575178.1_783	39.071	366	367
WP_004479635.1	lcl|NZ_AFKH01000148.1_cds_WP_000608295.1_851	39.118	363	367
WP_004479635.1	lcl|NZ_AFKH01000148.1_cds_WP_001198107.1_852	33.056	360	367
WP_004479635.1	lcl|NZ_AFKH01000112.1_cds_WP_000538752.1_1518	36.827	353	367
WP_004479635.1	lcl|NZ_AFKH01000132.1_cds_WP_001281953.1_1150	27.704	379	367
WP_004479635.1	lcl|NZ_AFKH01000148.1_cds_WP_000346036.1_822	27.733	375	367
WP_004479635.1	lcl|NZ_AFKH01000148.1_cds_WP_000582222.1_841	33.224	304	367
WP_004479635.1	lcl|NZ_AFKH01000148.1_cds_WP_000947844.1_829	25.623	281	367
WP_004479635.1	lcl|NZ_AFKH01000051.1_cds_WP_001982414.1_2461	24.728	368	367
WP_282974003.1	lcl|NZ_AFKH01000148.1_cds_WP_001159758.1_779	38.889	180	176
WP_282973999.1	lcl|NZ_AFKH01000120.1_cds_WP_000649925.1_1296	26.524	328	313
WP_282973999.1	lcl|NZ_AFKH01000148.1_cds_WP_000646250.1_856	25.566	309	313
WP_282973999.1	lcl|NZ_AFKH01000114.1_cds_WP_000744697.1_1424	28.076	317	313
WP_282973999.1	lcl|NZ_AFKH01000148.1_cds_WP_001067557.1_853	31.081	222	313
WP_282973999.1	lcl|NZ_AFKH01000071.1_cds_WP_001984071.1_2004	25.564	266	313
WP_282973999.1	lcl|NZ_AFKH01000148.1_cds_WP_000600889.1_830	26.201	229	313
WP_282973999.1	lcl|NZ_AFKH01000148.1_cds_WP_000723090.1_777	22.289	332	313
WP_282973999.1	lcl|NZ_AFKH01000148.1_cds_WP_001024125.1_793	25.633	316	313
WP_282973999.1	lcl|NZ_AFKH01000131.1_cds_WP_000457972.1_1159	22.705	207	313
WP_282973999.1	lcl|NZ_AFKH01000148.1_cds_WP_000487322.1_805	28.182	110	313
WP_282973999.1	lcl|NZ_AFKH01000187.1_cds_WP_001003555.1_524	25.197	254	313
WP_032918755.1	lcl|NZ_AFKH01000148.1_cds_WP_000799638.1_835	45.299	117	134
WP_032918755.1	lcl|NZ_AFKH01000148.1_cds_WP_000343398.1_784	32.759	116	134
WP_004472325.1	lcl|NZ_AFKH01000148.1_cds_WP_000646250.1_856	30.000	260	311
WP_004472325.1	lcl|NZ_AFKH01000148.1_cds_WP_000723090.1_777	24.516	310	311
WP_004472325.1	lcl|NZ_AFKH01000071.1_cds_WP_001984071.1_2004	27.165	254	311
WP_004472325.1	lcl|NZ_AFKH01000047.1_cds_WP_001074785.1_2546	31.373	153	311
WP_004472325.1	lcl|NZ_AFKH01000114.1_cds_WP_000744697.1_1424	24.427	262	311
WP_004472325.1	lcl|NZ_AFKH01000148.1_cds_WP_000600889.1_830	25.949	316	311
WP_004472325.1	lcl|NZ_AFKH01000148.1_cds_WP_000642158.1_778	27.723	101	311
WP_004472325.1	lcl|NZ_AFKH01000071.1_cds_WP_000688695.1_1984	28.750	160	311
WP_004472325.1	lcl|NZ_AFKH01000120.1_cds_WP_000649925.1_1296	25.000	276	311
WP_282973997.1	lcl|NZ_AFKH01000148.1_cds_WP_000282880.1_781	30.579	121	362
WP_282973997.1	lcl|NZ_AFKH01000148.1_cds_WP_000854002.1_780	24.066	241	362
WP_282973997.1	lcl|NZ_AFKH01000148.1_cds_WP_001068986.1_802	28.829	111	362
WP_282973997.1	lcl|NZ_AFKH01000148.1_cds_WP_000560752.1_782	33.028	109	362
WP_004479548.1	lcl|NZ_AFKH01000148.1_cds_WP_000834715.1_836	47.970	542	595
WP_004479548.1	lcl|NZ_AFKH01000042.1_cds_WP_000172202.1_2708	42.553	282	595
WP_004479548.1	lcl|NZ_AFKH01000135.1_cds_WP_000667646.1_1034	43.697	238	595
WP_004479548.1	lcl|NZ_AFKH01000005.1_cds_WP_000828455.1_3649	42.254	213	595
WP_004479548.1	lcl|NZ_AFKH01000224.1_cds_WP_001052498.1_372	32.468	231	595
WP_004479548.1	lcl|NZ_AFKH01000042.1_cds_WP_000942282.1_2722	39.474	76	595
WP_004479548.1	lcl|NZ_AFKH01000126.1_cds_WP_000510777.1_1217	27.511	229	595
WP_004479548.1	lcl|NZ_AFKH01000037.1_cds_WP_000598571.1_2934	26.667	240	595
WP_004479548.1	lcl|NZ_AFKH01000115.1_cds_WP_001982953.1_1406	26.222	225	595
