WP_004462903.1	lcl|NZ_AFJS01000382.1_cds_WP_000340715.1_26	95.402	87	106
WP_004472299.1	lcl|NZ_AFJS01000382.1_cds_WP_000410273.1_25	92.581	310	319
WP_004472299.1	lcl|NZ_AFJS01000048.1_cds_WP_000646252.1_3345	27.037	270	319
WP_004472299.1	lcl|NZ_AFJS01000043.1_cds_WP_000744700.1_3529	25.382	327	319
WP_004472299.1	lcl|NZ_AFJS01000048.1_cds_WP_000093099.1_3328	53.968	63	319
WP_004472299.1	lcl|NZ_AFJS01000007.1_cds_WP_000600889.1_3721	23.118	186	319
WP_004472299.1	lcl|NZ_AFJS01000070.1_cds_WP_000723090.1_2706	23.368	291	319
WP_004472299.1	lcl|NZ_AFJS01000112.1_cds_WP_001984071.1_2051	21.678	286	319
WP_004472299.1	lcl|NZ_AFJS01000048.1_cds_WP_001067557.1_3342	24.012	329	319
WP_004479563.1	lcl|NZ_AFJS01000382.1_cds_WP_000604523.1_24	78.199	211	365
WP_004479563.1	lcl|NZ_AFJS01000048.1_cds_WP_029782851.1_3347	90.566	159	365
WP_004472170.1	lcl|NZ_AFJS01000048.1_cds_WP_000884059.1_3346	94.595	185	185
WP_004472170.1	lcl|NZ_AFJS01000197.1_cds_WP_000351733.1_1166	39.286	140	185
WP_004479538.1	lcl|NZ_AFJS01000048.1_cds_WP_000646252.1_3345	92.988	328	329
WP_004479538.1	lcl|NZ_AFJS01000043.1_cds_WP_000744700.1_3529	31.429	315	329
WP_004479538.1	lcl|NZ_AFJS01000007.1_cds_WP_000600889.1_3721	31.629	313	329
WP_004479538.1	lcl|NZ_AFJS01000070.1_cds_WP_000723090.1_2706	29.552	335	329
WP_004479538.1	lcl|NZ_AFJS01000112.1_cds_WP_001984071.1_2051	30.945	307	329
WP_004479538.1	lcl|NZ_AFJS01000347.1_cds_WP_000649925.1_326	29.721	323	329
WP_004479538.1	lcl|NZ_AFJS01000152.1_cds_WP_000709511.1_1544	29.429	333	329
WP_004479538.1	lcl|NZ_AFJS01000048.1_cds_WP_001067557.1_3342	29.316	307	329
WP_004479538.1	lcl|NZ_AFJS01000007.1_cds_WP_000601375.1_3748	25.632	277	329
WP_004479538.1	lcl|NZ_AFJS01000069.1_cds_WP_000688695.1_2735	28.720	289	329
WP_004479538.1	lcl|NZ_AFJS01000070.1_cds_WP_000475904.1_2723	27.536	276	329
WP_004479538.1	lcl|NZ_AFJS01000382.1_cds_WP_000410273.1_25	27.509	269	329
WP_004479538.1	lcl|NZ_AFJS01000071.1_cds_WP_001074785.1_2677	29.779	272	329
WP_004479538.1	lcl|NZ_AFJS01000213.1_cds_WP_001003555.1_979	25.984	254	329
WP_004479538.1	lcl|NZ_AFJS01000007.1_cds_WP_000487322.1_3746	27.469	324	329
WP_282974014.1	lcl|NZ_AFJS01000048.1_cds_WP_000774262.1_3344	88.764	267	267
WP_282974014.1	lcl|NZ_AFJS01000007.1_cds_WP_000859505.1_3745	26.442	208	267
WP_282974014.1	lcl|NZ_AFJS01000007.1_cds_WP_000800438.1_3726	26.178	191	267
WP_282974014.1	lcl|NZ_AFJS01000070.1_cds_WP_000842260.1_2705	28.421	190	267
WP_282974014.1	lcl|NZ_AFJS01000163.1_cds_WP_000667727.1_1509	31.818	110	267
WP_282974014.1	lcl|NZ_AFJS01000068.1_cds_WP_000805357.1_2759	37.647	85	267
WP_004472307.1	lcl|NZ_AFJS01000048.1_cds_WP_000612797.1_3343	88.386	508	509
WP_004472307.1	lcl|NZ_AFJS01000139.1_cds_WP_000291591.1_1821	27.134	328	509
WP_004472307.1	lcl|NZ_AFJS01000139.1_cds_WP_000364507.1_1820	28.889	90	509
WP_004472307.1	lcl|NZ_AFJS01000048.1_cds_WP_000612797.1_3343	88.386	508	509
WP_004472307.1	lcl|NZ_AFJS01000139.1_cds_WP_000291591.1_1821	27.134	328	509
WP_004472307.1	lcl|NZ_AFJS01000139.1_cds_WP_000364507.1_1820	28.889	90	509
WP_004479660.1	lcl|NZ_AFJS01000048.1_cds_WP_001067557.1_3342	92.424	330	330
WP_004479660.1	lcl|NZ_AFJS01000048.1_cds_WP_000646252.1_3345	30.739	257	330
WP_004479660.1	lcl|NZ_AFJS01000112.1_cds_WP_001984071.1_2051	25.461	271	330
WP_004479660.1	lcl|NZ_AFJS01000007.1_cds_WP_000600889.1_3721	27.068	266	330
WP_004479660.1	lcl|NZ_AFJS01000043.1_cds_WP_000744700.1_3529	27.215	316	330
WP_004479660.1	lcl|NZ_AFJS01000070.1_cds_WP_000723090.1_2706	25.816	337	330
WP_004479660.1	lcl|NZ_AFJS01000213.1_cds_WP_001003555.1_979	27.572	243	330
WP_004479660.1	lcl|NZ_AFJS01000347.1_cds_WP_000649925.1_326	30.078	256	330
WP_004479660.1	lcl|NZ_AFJS01000069.1_cds_WP_000688695.1_2735	26.957	230	330
WP_004479660.1	lcl|NZ_AFJS01000007.1_cds_WP_000601375.1_3748	26.182	275	330
WP_004479660.1	lcl|NZ_AFJS01000196.1_cds_WP_000457972.1_1180	26.562	128	330
WP_004479660.1	lcl|NZ_AFJS01000007.1_cds_WP_000487322.1_3746	26.148	283	330
WP_004479660.1	lcl|NZ_AFJS01000152.1_cds_WP_000709511.1_1544	30.464	151	330
WP_004472322.1	lcl|NZ_AFJS01000048.1_cds_WP_001198107.1_3341	93.169	366	366
WP_004472322.1	lcl|NZ_AFJS01000048.1_cds_WP_000608295.1_3340	39.178	365	366
WP_004472322.1	lcl|NZ_AFJS01000070.1_cds_WP_000575178.1_2712	32.571	350	366
WP_004472322.1	lcl|NZ_AFJS01000007.1_cds_WP_000346036.1_3729	28.267	375	366
WP_004472322.1	lcl|NZ_AFJS01000291.1_cds_WP_001281953.1_418	27.177	379	366
WP_004472322.1	lcl|NZ_AFJS01000048.1_cds_WP_000582222.1_3330	32.464	345	366
WP_004472322.1	lcl|NZ_AFJS01000121.1_cds_WP_000538752.1_1979	29.412	357	366
WP_004472322.1	lcl|NZ_AFJS01000007.1_cds_WP_000947844.1_3722	25.507	345	366
