WP_004462903.1	lcl|NZ_AFJK02000004.1_cds_WP_000340715.1_3791	95.402	87	106
WP_004472299.1	lcl|NZ_AFJK02000004.1_cds_WP_000410273.1_3790	92.581	310	319
WP_004472299.1	lcl|NZ_AFJK02000004.1_cds_WP_000646250.1_3787	26.667	270	319
WP_004472299.1	lcl|NZ_AFJK02000058.1_cds_WP_000744700.1_725	25.382	327	319
WP_004472299.1	lcl|NZ_AFJK02000004.1_cds_WP_000723092.1_3713	23.288	292	319
WP_004472299.1	lcl|NZ_AFJK02000004.1_cds_WP_001033107.1_3765	22.321	224	319
WP_004472299.1	lcl|NZ_AFJK02000012.1_cds_WP_001984071.1_3225	21.678	286	319
WP_004472299.1	lcl|NZ_AFJK02000004.1_cds_WP_001067556.1_3784	24.012	329	319
WP_004479563.1	lcl|NZ_AFJK02000004.1_cds_WP_001967810.1_3789	83.288	365	365
WP_004472170.1	lcl|NZ_AFJK02000004.1_cds_WP_000884059.1_3788	94.595	185	185
WP_004472170.1	lcl|NZ_AFJK02000027.1_cds_WP_000351733.1_2325	39.286	140	185
WP_004479538.1	lcl|NZ_AFJK02000004.1_cds_WP_000646250.1_3787	93.293	328	329
WP_004479538.1	lcl|NZ_AFJK02000058.1_cds_WP_000744700.1_725	31.429	315	329
WP_004479538.1	lcl|NZ_AFJK02000004.1_cds_WP_000723092.1_3713	29.552	335	329
WP_004479538.1	lcl|NZ_AFJK02000012.1_cds_WP_001984071.1_3225	30.945	307	329
WP_004479538.1	lcl|NZ_AFJK02000004.1_cds_WP_000699346.1_3773	29.762	336	329
WP_004479538.1	lcl|NZ_AFJK02000058.1_cds_WP_000649923.1_563	29.721	323	329
WP_004479538.1	lcl|NZ_AFJK02000031.1_cds_WP_000709513.1_2041	29.429	333	329
WP_004479538.1	lcl|NZ_AFJK02000004.1_cds_WP_001067556.1_3784	29.316	307	329
WP_004479538.1	lcl|NZ_AFJK02000012.1_cds_WP_000688696.1_3245	28.720	289	329
WP_004479538.1	lcl|NZ_AFJK02000004.1_cds_WP_000475904.1_3730	27.536	276	329
WP_004479538.1	lcl|NZ_AFJK02000004.1_cds_WP_000410273.1_3790	27.509	269	329
WP_004479538.1	lcl|NZ_AFJK02000053.1_cds_WP_001074785.1_919	29.779	272	329
WP_004479538.1	lcl|NZ_AFJK02000004.1_cds_WP_001033107.1_3765	26.537	309	329
WP_004479538.1	lcl|NZ_AFJK02000048.1_cds_WP_001003557.1_1406	25.984	254	329
WP_282974014.1	lcl|NZ_AFJK02000004.1_cds_WP_000774256.1_3786	89.513	267	267
WP_282974014.1	lcl|NZ_AFJK02000004.1_cds_WP_000842260.1_3712	28.421	190	267
WP_282974014.1	lcl|NZ_AFJK02000050.1_cds_WP_000805359.1_1293	38.824	85	267
WP_282974014.1	lcl|NZ_AFJK02000065.1_cds_WP_000667727.1_54	31.818	110	267
