WP_004462903.1	lcl|NZ_QHCT01000002.1_cds_WP_100785494.1_2441	96.552	87	106
WP_004472299.1	lcl|NZ_QHCT01000002.1_cds_WP_118968521.1_2433	62.342	316	319
WP_004472299.1	lcl|NZ_QHCT01000001.1_cds_WP_118966987.1_896	23.926	326	319
WP_004472299.1	lcl|NZ_QHCT01000002.1_cds_WP_118968527.1_2440	25.269	186	319
WP_004472299.1	lcl|NZ_QHCT01000002.1_cds_WP_118968483.1_2387	24.746	295	319
WP_004472299.1	lcl|NZ_QHCT01000001.1_cds_WP_118966716.1_598	21.678	286	319
WP_004472299.1	lcl|NZ_QHCT01000010.1_cds_WP_118970620.1_55	23.118	186	319
WP_004472170.1	lcl|NZ_QHCT01000002.1_cds_WP_118968509.1_2419	39.665	179	185
WP_004472170.1	lcl|NZ_QHCT01000002.1_cds_WP_118968247.1_2131	38.571	140	185
WP_004479538.1	lcl|NZ_QHCT01000002.1_cds_WP_118968527.1_2440	31.438	299	329
WP_004479538.1	lcl|NZ_QHCT01000001.1_cds_WP_118966987.1_896	29.524	315	329
WP_004479538.1	lcl|NZ_QHCT01000002.1_cds_WP_118968483.1_2387	28.916	332	329
WP_004479538.1	lcl|NZ_QHCT01000001.1_cds_WP_118966716.1_598	30.744	309	329
WP_004479538.1	lcl|NZ_QHCT01000001.1_cds_WP_118967924.1_737	30.960	323	329
WP_004479538.1	lcl|NZ_QHCT01000010.1_cds_WP_118970620.1_55	26.488	336	329
WP_004479538.1	lcl|NZ_QHCT01000001.1_cds_WP_118966605.1_479	28.829	333	329
WP_004479538.1	lcl|NZ_QHCT01000001.1_cds_WP_118967325.1_1282	25.461	271	329
WP_004479538.1	lcl|NZ_QHCT01000001.1_cds_WP_241547814.1_1104	25.506	247	329
WP_004479538.1	lcl|NZ_QHCT01000002.1_cds_WP_118968521.1_2433	24.759	311	329
WP_004479538.1	lcl|NZ_QHCT01000001.1_cds_WP_118967070.1_992	24.345	267	329
WP_004479538.1	lcl|NZ_QHCT01000002.1_cds_WP_118968498.1_2406	27.368	285	329
WP_004479538.1	lcl|NZ_QHCT01000003.1_cds_WP_118968690.1_2569	26.394	269	329
WP_004479538.1	lcl|NZ_QHCT01000004.1_cds_WP_118969342.1_3216	25.000	268	329
WP_004479538.1	lcl|NZ_QHCT01000001.1_cds_WP_118966552.1_429	31.008	129	329
WP_282974014.1	lcl|NZ_QHCT01000002.1_cds_WP_118968523.1_2435	27.755	245	267
WP_282974014.1	lcl|NZ_QHCT01000002.1_cds_WP_118968482.1_2386	23.729	295	267
WP_282974014.1	lcl|NZ_QHCT01000001.1_cds_WP_118967514.1_1477	35.484	93	267
WP_282974014.1	lcl|NZ_QHCT01000001.1_cds_WP_118967401.1_1366	24.889	225	267
WP_282974014.1	lcl|NZ_QHCT01000010.1_cds_WP_174715106.1_56	27.895	190	267
WP_004472307.1	lcl|NZ_QHCT01000002.1_cds_WP_118968105.1_1973	26.946	334	509
WP_004472307.1	lcl|NZ_QHCT01000002.1_cds_WP_118968104.1_1972	30.769	91	509
WP_004472307.1	lcl|NZ_QHCT01000002.1_cds_WP_118968105.1_1973	26.946	334	509
WP_004472307.1	lcl|NZ_QHCT01000002.1_cds_WP_118968104.1_1972	30.769	91	509
WP_004479660.1	lcl|NZ_QHCT01000001.1_cds_WP_118966716.1_598	25.368	272	330
WP_004479660.1	lcl|NZ_QHCT01000002.1_cds_WP_118968527.1_2440	27.863	262	330
WP_004479660.1	lcl|NZ_QHCT01000001.1_cds_WP_118966987.1_896	27.536	276	330
WP_004479660.1	lcl|NZ_QHCT01000002.1_cds_WP_118968483.1_2387	26.154	325	330
WP_004479660.1	lcl|NZ_QHCT01000001.1_cds_WP_118967924.1_737	28.214	280	330
WP_004479660.1	lcl|NZ_QHCT01000001.1_cds_WP_118967325.1_1282	25.664	226	330
WP_004479660.1	lcl|NZ_QHCT01000002.1_cds_WP_118968519.1_2431	27.632	152	330
WP_004479660.1	lcl|NZ_QHCT01000010.1_cds_WP_118970620.1_55	26.056	142	330
WP_004479660.1	lcl|NZ_QHCT01000001.1_cds_WP_118967070.1_992	24.427	262	330
WP_004479660.1	lcl|NZ_QHCT01000004.1_cds_WP_118969342.1_3216	26.562	128	330
WP_004479660.1	lcl|NZ_QHCT01000001.1_cds_WP_118966605.1_479	30.464	151	330
WP_004472322.1	lcl|NZ_QHCT01000002.1_cds_WP_118968607.1_2396	30.571	350	366
WP_004472322.1	lcl|NZ_QHCT01000001.1_cds_WP_174715070.1_1482	27.968	379	366
WP_004472322.1	lcl|NZ_QHCT01000006.1_cds_WP_118970058.1_3893	30.252	357	366
WP_004472322.1	lcl|NZ_QHCT01000002.1_cds_WP_118968526.1_2439	27.072	362	366
WP_004472322.1	lcl|NZ_QHCT01000001.1_cds_WP_167731730.1_1351	27.200	250	366
WP_004472364.1	lcl|NZ_QHCT01000002.1_cds_WP_118968607.1_2396	38.571	350	367
WP_004472364.1	lcl|NZ_QHCT01000006.1_cds_WP_118970058.1_3893	32.804	378	367
WP_004472364.1	lcl|NZ_QHCT01000001.1_cds_WP_174715070.1_1482	31.649	376	367
WP_004472364.1	lcl|NZ_QHCT01000002.1_cds_WP_118968526.1_2439	27.893	337	367
WP_004472364.1	lcl|NZ_QHCT01000001.1_cds_WP_167731730.1_1351	25.414	362	367
WP_004470185.1	lcl|NZ_QHCT01000009.1_cds_WP_118970508.1_4304	41.296	247	265
WP_020783869.1	lcl|NZ_QHCT01000003.1_cds_WP_118968895.1_2781	36.304	303	310
WP_020783869.1	lcl|NZ_QHCT01000005.1_cds_WP_118969907.1_3765	27.213	305	310
WP_020783869.1	lcl|NZ_QHCT01000002.1_cds_WP_118968297.1_2187	25.564	133	310
WP_020783869.1	lcl|NZ_QHCT01000003.1_cds_WP_118968895.1_2781	36.304	303	310
WP_020783869.1	lcl|NZ_QHCT01000005.1_cds_WP_118969907.1_3765	27.213	305	310
WP_020783869.1	lcl|NZ_QHCT01000002.1_cds_WP_118968297.1_2187	25.564	133	310
WP_004470188.1	lcl|NZ_QHCT01000001.1_cds_WP_118966958.1_863	30.597	134	177
WP_282974009.1	lcl|NZ_QHCT01000003.1_cds_WP_118968971.1_2856	25.595	168	408
WP_004479640.1	lcl|NZ_QHCT01000001.1_cds_WP_174715070.1_1482	31.472	394	362
WP_004479640.1	lcl|NZ_QHCT01000002.1_cds_WP_118968526.1_2439	33.600	250	362
WP_004479640.1	lcl|NZ_QHCT01000002.1_cds_WP_118968607.1_2396	28.354	328	362
WP_004479640.1	lcl|NZ_QHCT01000001.1_cds_WP_167731730.1_1351	23.315	356	362
WP_004479640.1	lcl|NZ_QHCT01000006.1_cds_WP_118970058.1_3893	29.762	252	362
WP_004479675.1	lcl|NZ_QHCT01000001.1_cds_WP_118966978.1_886	25.610	82	229
WP_004479537.1	lcl|NZ_QHCT01000003.1_cds_WP_118968971.1_2856	21.622	148	409
WP_004479537.1	lcl|NZ_QHCT01000001.1_cds_WP_118966964.1_869	29.412	102	409
WP_004479635.1	lcl|NZ_QHCT01000002.1_cds_WP_118968607.1_2396	38.525	366	367
WP_004479635.1	lcl|NZ_QHCT01000006.1_cds_WP_118970058.1_3893	34.957	349	367
WP_004479635.1	lcl|NZ_QHCT01000001.1_cds_WP_174715070.1_1482	28.571	371	367
WP_004479635.1	lcl|NZ_QHCT01000002.1_cds_WP_118968526.1_2439	26.190	294	367
WP_004479635.1	lcl|NZ_QHCT01000001.1_cds_WP_167731730.1_1351	23.837	344	367
WP_282974003.1	lcl|NZ_QHCT01000002.1_cds_WP_118968485.1_2389	40.556	180	176
WP_282973999.1	lcl|NZ_QHCT01000001.1_cds_WP_118967924.1_737	29.664	327	313
WP_282973999.1	lcl|NZ_QHCT01000001.1_cds_WP_118966987.1_896	26.984	315	313
WP_282973999.1	lcl|NZ_QHCT01000002.1_cds_WP_118968483.1_2387	24.925	333	313
WP_282973999.1	lcl|NZ_QHCT01000010.1_cds_WP_118970620.1_55	23.828	256	313
WP_282973999.1	lcl|NZ_QHCT01000002.1_cds_WP_118968527.1_2440	26.054	261	313
WP_282973999.1	lcl|NZ_QHCT01000001.1_cds_WP_118966716.1_598	24.164	269	313
WP_282973999.1	lcl|NZ_QHCT01000003.1_cds_WP_118968690.1_2569	23.611	288	313
WP_282973999.1	lcl|NZ_QHCT01000004.1_cds_WP_118969342.1_3216	23.024	291	313
WP_032918755.1	lcl|NZ_QHCT01000002.1_cds_WP_118968491.1_2397	32.456	114	134
WP_004472325.1	lcl|NZ_QHCT01000002.1_cds_WP_118968483.1_2387	24.224	322	311
WP_004472325.1	lcl|NZ_QHCT01000001.1_cds_WP_118966716.1_598	27.027	296	311
WP_004472325.1	lcl|NZ_QHCT01000004.1_cds_WP_118969342.1_3216	26.923	234	311
WP_004472325.1	lcl|NZ_QHCT01000002.1_cds_WP_118968527.1_2440	24.254	268	311
WP_004472325.1	lcl|NZ_QHCT01000003.1_cds_WP_118968690.1_2569	26.582	158	311
WP_004472325.1	lcl|NZ_QHCT01000001.1_cds_WP_118966987.1_896	23.282	262	311
WP_004472325.1	lcl|NZ_QHCT01000001.1_cds_WP_118967070.1_992	24.088	274	311
WP_004472325.1	lcl|NZ_QHCT01000001.1_cds_WP_241547814.1_1104	29.032	124	311
WP_004472325.1	lcl|NZ_QHCT01000001.1_cds_WP_118967325.1_1282	32.584	89	311
WP_282973997.1	lcl|NZ_QHCT01000002.1_cds_WP_118968486.1_2390	31.538	130	362
WP_004479548.1	lcl|NZ_QHCT01000001.1_cds_WP_167731711.1_442	31.810	569	595
WP_004479548.1	lcl|NZ_QHCT01000001.1_cds_WP_118967357.1_1316	28.752	553	595
