WP_004462903.1	lcl|NZ_AOWR01000126.1_cds_WP_000340715.1_2810	95.402	87	106
WP_004472299.1	lcl|NZ_AOWR01000126.1_cds_WP_000410273.1_2811	92.581	310	319
WP_004472299.1	lcl|NZ_AOWR01000126.1_cds_WP_000646250.1_2814	26.667	270	319
WP_004472299.1	lcl|NZ_AOWR01000116.1_cds_WP_000744700.1_2253	25.382	327	319
WP_004472299.1	lcl|NZ_AOWR01000126.1_cds_WP_000093099.1_2831	53.968	63	319
WP_004472299.1	lcl|NZ_AOWR01000126.1_cds_WP_000600889.1_2840	23.118	186	319
WP_004472299.1	lcl|NZ_AOWR01000126.1_cds_WP_000723090.1_2893	23.368	291	319
WP_004472299.1	lcl|NZ_AOWR01000098.1_cds_WP_001984071.1_1740	21.678	286	319
WP_004472299.1	lcl|NZ_AOWR01000126.1_cds_WP_001067557.1_2817	24.012	329	319
WP_004479563.1	lcl|NZ_AOWR01000126.1_cds_WP_000604524.1_2812	83.562	365	365
WP_004472170.1	lcl|NZ_AOWR01000126.1_cds_WP_000884059.1_2813	94.595	185	185
WP_004472170.1	lcl|NZ_AOWR01000123.1_cds_WP_000351733.1_2556	39.286	140	185
WP_004479538.1	lcl|NZ_AOWR01000126.1_cds_WP_000646250.1_2814	93.293	328	329
WP_004479538.1	lcl|NZ_AOWR01000116.1_cds_WP_000744700.1_2253	31.429	315	329
WP_004479538.1	lcl|NZ_AOWR01000126.1_cds_WP_000600889.1_2840	31.629	313	329
WP_004479538.1	lcl|NZ_AOWR01000126.1_cds_WP_000723090.1_2893	29.552	335	329
WP_004479538.1	lcl|NZ_AOWR01000098.1_cds_WP_001984071.1_1740	30.945	307	329
WP_004479538.1	lcl|NZ_AOWR01000085.1_cds_WP_000649925.1_1379	29.721	323	329
WP_004479538.1	lcl|NZ_AOWR01000113.1_cds_WP_000709511.1_2091	29.429	333	329
WP_004479538.1	lcl|NZ_AOWR01000126.1_cds_WP_001067557.1_2817	29.316	307	329
WP_004479538.1	lcl|NZ_AOWR01000126.1_cds_WP_000601375.1_2867	25.632	277	329
WP_004479538.1	lcl|NZ_AOWR01000098.1_cds_WP_000688695.1_1720	28.720	289	329
WP_004479538.1	lcl|NZ_AOWR01000126.1_cds_WP_000475904.1_2876	27.536	276	329
WP_004479538.1	lcl|NZ_AOWR01000126.1_cds_WP_000410273.1_2811	27.509	269	329
WP_004479538.1	lcl|NZ_AOWR01000054.1_cds_WP_001074785.1_742	29.779	272	329
