WP_004462903.1	lcl|NZ_MVIU01000017.1_cds_WP_002725873.1_1005	95.402	87	106
WP_004472299.1	lcl|NZ_MVIU01000017.1_cds_WP_002733579.1_1004	91.935	310	319
WP_004472299.1	lcl|NZ_MVIU01000017.1_cds_WP_002733534.1_1001	25.926	270	319
WP_004472299.1	lcl|NZ_MVIU01000007.1_cds_WP_002722638.1_3036	23.242	327	319
WP_004472299.1	lcl|NZ_MVIU01000029.1_cds_WP_002740024.1_2066	22.867	293	319
WP_004472299.1	lcl|NZ_MVIU01000006.1_cds_WP_002728309.1_3012	23.397	312	319
WP_004472299.1	lcl|NZ_MVIU01000017.1_cds_WP_016749081.1_972	23.313	326	319
WP_004472299.1	lcl|NZ_MVIU01000024.1_cds_WP_002743770.1_1774	23.392	171	319
WP_004479563.1	lcl|NZ_MVIU01000017.1_cds_WP_026054882.1_1003	89.315	365	365
WP_004472170.1	lcl|NZ_MVIU01000017.1_cds_WP_002733646.1_1002	94.595	185	185
WP_004472170.1	lcl|NZ_MVIU01000003.1_cds_WP_002721790.1_2200	35.616	146	185
WP_004479538.1	lcl|NZ_MVIU01000017.1_cds_WP_002733534.1_1001	93.598	328	329
WP_004479538.1	lcl|NZ_MVIU01000029.1_cds_WP_002740024.1_2066	29.042	334	329
WP_004479538.1	lcl|NZ_MVIU01000007.1_cds_WP_002722638.1_3036	29.206	315	329
WP_004479538.1	lcl|NZ_MVIU01000006.1_cds_WP_002728309.1_3012	30.868	311	329
WP_004479538.1	lcl|NZ_MVIU01000006.1_cds_WP_002728316.1_3009	28.182	330	329
WP_004479538.1	lcl|NZ_MVIU01000004.1_cds_WP_002741146.1_2620	29.467	319	329
WP_004479538.1	lcl|NZ_MVIU01000024.1_cds_WP_002743770.1_1774	26.100	341	329
WP_004479538.1	lcl|NZ_MVIU01000017.1_cds_WP_002733638.1_964	27.855	359	329
WP_004479538.1	lcl|NZ_MVIU01000017.1_cds_WP_002740721.1_998	29.316	307	329
WP_004479538.1	lcl|NZ_MVIU01000029.1_cds_WP_002733546.1_2041	25.000	268	329
WP_004479538.1	lcl|NZ_MVIU01000004.1_cds_WP_002732331.1_2531	25.000	340	329
WP_004479538.1	lcl|NZ_MVIU01000017.1_cds_WP_002744551.1_970	29.630	270	329
WP_004479538.1	lcl|NZ_MVIU01000029.1_cds_WP_002733698.1_2049	26.642	274	329
WP_004479538.1	lcl|NZ_MVIU01000017.1_cds_WP_002733579.1_1004	26.908	249	329
WP_004479538.1	lcl|NZ_MVIU01000017.1_cds_WP_016749081.1_972	24.765	319	329
WP_004479538.1	lcl|NZ_MVIU01000004.1_cds_WP_002740236.1_2445	26.645	304	329
WP_004479538.1	lcl|NZ_MVIU01000011.1_cds_WP_002739935.1_414	27.869	244	329
WP_004479538.1	lcl|NZ_MVIU01000013.1_cds_WP_002721725.1_593	24.036	337	329
WP_004479538.1	lcl|NZ_MVIU01000029.1_cds_WP_002733757.1_2039	30.337	178	329
WP_282974014.1	lcl|NZ_MVIU01000017.1_cds_WP_002733627.1_1000	89.888	267	267
WP_282974014.1	lcl|NZ_MVIU01000029.1_cds_WP_002727921.1_2067	28.042	189	267
WP_282974014.1	lcl|NZ_MVIU01000017.1_cds_WP_002740926.1_959	25.131	191	267
WP_282974014.1	lcl|NZ_MVIU01000029.1_cds_WP_002738295.1_2038	26.316	209	267
WP_282974014.1	lcl|NZ_MVIU01000001.1_cds_WP_002766579.1_111	27.568	185	267
WP_282974014.1	lcl|NZ_MVIU01000006.1_cds_WP_002729040.1_2836	32.258	93	267
WP_282974014.1	lcl|NZ_MVIU01000024.1_cds_WP_002729513.1_1775	25.926	189	267
WP_004472307.1	lcl|NZ_MVIU01000017.1_cds_WP_002740779.1_999	87.992	508	509
WP_004472307.1	lcl|NZ_MVIU01000010.1_cds_WP_002728536.1_340	27.551	294	509
WP_004472307.1	lcl|NZ_MVIU01000010.1_cds_WP_002728534.1_339	28.889	90	509
WP_004472307.1	lcl|NZ_MVIU01000017.1_cds_WP_002740779.1_999	87.992	508	509
WP_004472307.1	lcl|NZ_MVIU01000010.1_cds_WP_002728536.1_340	27.551	294	509
WP_004472307.1	lcl|NZ_MVIU01000010.1_cds_WP_002728534.1_339	28.889	90	509
WP_004479660.1	lcl|NZ_MVIU01000017.1_cds_WP_002740721.1_998	92.424	330	330
WP_004479660.1	lcl|NZ_MVIU01000006.1_cds_WP_002728309.1_3012	27.106	273	330
WP_004479660.1	lcl|NZ_MVIU01000017.1_cds_WP_002733534.1_1001	30.164	305	330
WP_004479660.1	lcl|NZ_MVIU01000017.1_cds_WP_002744551.1_970	27.397	292	330
