WP_004462903.1	lcl|NZ_ANMZ01000011.1_cds_WP_000340715.1_188	95.402	87	106
WP_004472299.1	lcl|NZ_ANMZ01000011.1_cds_WP_000410266.1_189	91.935	310	319
WP_004472299.1	lcl|NZ_ANMZ01000078.1_cds_WP_000744698.1_1602	25.382	327	319
WP_004472299.1	lcl|NZ_ANMZ01000011.1_cds_WP_000646254.1_192	26.667	270	319
WP_004472299.1	lcl|NZ_ANMZ01000058.1_cds_WP_000723091.1_1085	23.711	291	319
WP_004472299.1	lcl|NZ_ANMZ01000144.1_cds_WP_002072074.1_2835	22.481	258	319
WP_004472299.1	lcl|NZ_ANMZ01000011.1_cds_WP_001067557.1_195	24.012	329	319
WP_004479563.1	lcl|NZ_ANMZ01000011.1_cds_WP_000604525.1_190	83.014	365	365
WP_004472170.1	lcl|NZ_ANMZ01000011.1_cds_WP_000884059.1_191	94.595	185	185
WP_004472170.1	lcl|NZ_ANMZ01000151.1_cds_WP_000351733.1_3019	39.286	140	185
WP_004479538.1	lcl|NZ_ANMZ01000011.1_cds_WP_000646254.1_192	93.293	328	329
WP_004479538.1	lcl|NZ_ANMZ01000078.1_cds_WP_000744698.1_1602	31.429	315	329
WP_004479538.1	lcl|NZ_ANMZ01000058.1_cds_WP_000723091.1_1085	29.851	335	329
WP_004479538.1	lcl|NZ_ANMZ01000144.1_cds_WP_002072074.1_2835	30.619	307	329
WP_004479538.1	lcl|NZ_ANMZ01000038.1_cds_WP_000649924.1_712	29.721	323	329
WP_004479538.1	lcl|NZ_ANMZ01000091.1_cds_WP_000709508.1_1841	29.129	333	329
WP_004479538.1	lcl|NZ_ANMZ01000011.1_cds_WP_001067557.1_195	29.316	307	329
WP_004479538.1	lcl|NZ_ANMZ01000144.1_cds_WP_000688696.1_2815	28.720	289	329
WP_004479538.1	lcl|NZ_ANMZ01000145.1_cds_WP_000475901.1_2858	27.132	258	329
WP_004479538.1	lcl|NZ_ANMZ01000011.1_cds_WP_000410266.1_189	27.138	269	329
WP_004479538.1	lcl|NZ_ANMZ01000185.1_cds_WP_001074779.1_3761	29.412	272	329
WP_004479538.1	lcl|NZ_ANMZ01000051.1_cds_WP_001003560.1_986	25.591	254	329
WP_004479538.1	lcl|NZ_ANMZ01000046.1_cds_WP_000378097.1_848	26.163	172	329
WP_282974014.1	lcl|NZ_ANMZ01000011.1_cds_WP_000774259.1_193	89.139	267	267
WP_282974014.1	lcl|NZ_ANMZ01000058.1_cds_WP_000842260.1_1086	28.421	190	267
WP_282974014.1	lcl|NZ_ANMZ01000064.1_cds_WP_000667727.1_1227	31.818	110	267
WP_282974014.1	lcl|NZ_ANMZ01000187.1_cds_WP_000805357.1_3793	37.647	85	267
WP_004472307.1	lcl|NZ_ANMZ01000011.1_cds_WP_002072162.1_194	88.386	508	509
WP_004472307.1	lcl|NZ_ANMZ01000033.1_cds_WP_000291581.1_614	27.576	330	509
WP_004472307.1	lcl|NZ_ANMZ01000033.1_cds_WP_000364504.1_613	28.889	90	509
WP_004472307.1	lcl|NZ_ANMZ01000011.1_cds_WP_002072162.1_194	88.386	508	509
WP_004472307.1	lcl|NZ_ANMZ01000033.1_cds_WP_000291581.1_614	27.576	330	509
WP_004472307.1	lcl|NZ_ANMZ01000033.1_cds_WP_000364504.1_613	28.889	90	509
WP_004479660.1	lcl|NZ_ANMZ01000011.1_cds_WP_001067557.1_195	92.424	330	330
WP_004479660.1	lcl|NZ_ANMZ01000011.1_cds_WP_000646254.1_192	30.739	257	330
WP_004479660.1	lcl|NZ_ANMZ01000144.1_cds_WP_002072074.1_2835	25.830	271	330
WP_004479660.1	lcl|NZ_ANMZ01000078.1_cds_WP_000744698.1_1602	27.215	316	330
WP_004479660.1	lcl|NZ_ANMZ01000058.1_cds_WP_000723091.1_1085	25.519	337	330
WP_004479660.1	lcl|NZ_ANMZ01000051.1_cds_WP_001003560.1_986	27.160	243	330
WP_004479660.1	lcl|NZ_ANMZ01000038.1_cds_WP_000649924.1_712	30.078	256	330
WP_004479660.1	lcl|NZ_ANMZ01000144.1_cds_WP_000688696.1_2815	26.957	230	330
WP_004479660.1	lcl|NZ_ANMZ01000112.1_cds_WP_000457972.1_2307	26.562	128	330
WP_004479660.1	lcl|NZ_ANMZ01000091.1_cds_WP_000709508.1_1841	30.464	151	330
WP_004472322.1	lcl|NZ_ANMZ01000011.1_cds_WP_001198107.1_196	93.169	366	366
WP_004472322.1	lcl|NZ_ANMZ01000011.1_cds_WP_000608294.1_197	38.904	365	366
WP_004472322.1	lcl|NZ_ANMZ01000145.1_cds_WP_000575181.1_2847	32.286	350	366
WP_004472322.1	lcl|NZ_ANMZ01000064.1_cds_WP_001281953.1_1221	27.177	379	366
WP_004472322.1	lcl|NZ_ANMZ01000046.1_cds_WP_000172659.1_847	30.890	382	366
WP_004472322.1	lcl|NZ_ANMZ01000102.1_cds_WP_000228801.1_2076	33.141	347	366
WP_004472322.1	lcl|NZ_ANMZ01000065.1_cds_WP_000538754.1_1291	29.692	357	366
WP_004472322.1	lcl|NZ_ANMZ01000048.1_cds_WP_001982414.1_899	31.053	190	366
WP_004472364.1	lcl|NZ_ANMZ01000011.1_cds_WP_000608294.1_197	90.463	367	367
WP_004472364.1	lcl|NZ_ANMZ01000011.1_cds_WP_001198107.1_196	39.452	365	367
WP_004472364.1	lcl|NZ_ANMZ01000145.1_cds_WP_000575181.1_2847	36.712	365	367
WP_004472364.1	lcl|NZ_ANMZ01000046.1_cds_WP_000172659.1_847	32.703	370	367
WP_004472364.1	lcl|NZ_ANMZ01000065.1_cds_WP_000538754.1_1291	32.075	371	367
WP_004472364.1	lcl|NZ_ANMZ01000102.1_cds_WP_000228801.1_2076	39.608	255	367
