WP_004462903.1	lcl|NZ_JADDXB010000023.1_cds_WP_002725873.1_1110	95.402	87	106
WP_004472299.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669917.1_1111	89.590	317	319
WP_004472299.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669955.1_1345	21.379	290	319
WP_004472299.1	lcl|NZ_JADDXB010000025.1_cds_WP_011671202.1_1195	22.936	327	319
WP_004472299.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669957.1_1343	25.789	190	319
WP_004472299.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669973.1_1319	22.867	293	319
WP_004472299.1	lcl|NZ_JADDXB010000038.1_cds_WP_011670961.1_1796	23.397	312	319
WP_004472299.1	lcl|NZ_JADDXB010000089.1_cds_WP_011670813.1_3228	23.392	171	319
WP_004472170.1	lcl|NZ_JADDXB010000001.1_cds_WP_002750963.1_839	35.616	146	185
WP_004472170.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669938.1_1142	35.028	177	185
WP_004479538.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669955.1_1345	31.661	319	329
WP_004479538.1	lcl|NZ_JADDXB010000025.1_cds_WP_011671202.1_1195	29.524	315	329
WP_004479538.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669973.1_1319	30.149	335	329
WP_004479538.1	lcl|NZ_JADDXB010000038.1_cds_WP_011670961.1_1796	31.190	311	329
WP_004479538.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669957.1_1343	28.289	304	329
WP_004479538.1	lcl|NZ_JADDXB010000022.1_cds_WP_011671143.1_1064	29.781	319	329
WP_004479538.1	lcl|NZ_JADDXB010000038.1_cds_WP_002754065.1_1793	28.182	330	329
WP_004479538.1	lcl|NZ_JADDXB010000089.1_cds_WP_011670813.1_3228	26.100	341	329
WP_004479538.1	lcl|NZ_JADDXB010000003.1_cds_WP_011671074.1_1901	24.412	340	329
WP_004479538.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669917.1_1111	27.309	249	329
WP_004479538.1	lcl|NZ_JADDXB010000013.1_cds_WP_017859386.1_349	26.217	267	329
WP_004479538.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669959.1_1341	25.632	277	329
WP_004479538.1	lcl|NZ_JADDXB010000055.1_cds_WP_011669202.1_2464	23.442	337	329
WP_282974014.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669956.1_1344	27.391	230	267
WP_282974014.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669974.1_1318	28.042	189	267
WP_282974014.1	lcl|NZ_JADDXB010000083.1_cds_WP_002766579.1_3169	27.568	185	267
WP_282974014.1	lcl|NZ_JADDXB010000036.1_cds_WP_011670832.1_1724	33.708	89	267
WP_282974014.1	lcl|NZ_JADDXB010000089.1_cds_WP_011670812.1_3227	25.926	189	267
WP_004472307.1	lcl|NZ_JADDXB010000019.1_cds_WP_011670269.1_736	27.551	294	509
WP_004472307.1	lcl|NZ_JADDXB010000019.1_cds_WP_002751286.1_737	28.889	90	509
WP_004472307.1	lcl|NZ_JADDXB010000019.1_cds_WP_011670269.1_736	27.551	294	509
WP_004472307.1	lcl|NZ_JADDXB010000019.1_cds_WP_002751286.1_737	28.889	90	509
WP_004479660.1	lcl|NZ_JADDXB010000038.1_cds_WP_011670961.1_1796	27.473	273	330
WP_004479660.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669955.1_1345	23.985	271	330
WP_004479660.1	lcl|NZ_JADDXB010000025.1_cds_WP_011671202.1_1195	26.846	298	330
WP_004479660.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669973.1_1319	26.582	316	330
WP_004479660.1	lcl|NZ_JADDXB010000003.1_cds_WP_011671074.1_1901	26.339	224	330
WP_004479660.1	lcl|NZ_JADDXB010000022.1_cds_WP_011671143.1_1064	27.044	318	330
WP_004479660.1	lcl|NZ_JADDXB010000055.1_cds_WP_011669202.1_2464	24.898	245	330
WP_004479660.1	lcl|NZ_JADDXB010000089.1_cds_WP_011670813.1_3228	26.056	142	330
WP_004479660.1	lcl|NZ_JADDXB010000018.1_cds_WP_011671364.1_686	28.125	128	330
WP_004479660.1	lcl|NZ_JADDXB010000013.1_cds_WP_017859386.1_349	25.000	240	330
WP_004479660.1	lcl|NZ_JADDXB010000038.1_cds_WP_002754065.1_1793	30.464	151	330
