WP_004462903.1	lcl|NZ_JADDXP010000007.1_cds_WP_002725873.1_3303	95.402	87	106
WP_004472299.1	lcl|NZ_JADDXP010000007.1_cds_WP_061209188.1_3302	91.935	310	319
WP_004472299.1	lcl|NZ_JADDXP010000092.1_cds_WP_061208146.1_3579	22.936	327	319
WP_004472299.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209097.1_3377	22.043	186	319
WP_004472299.1	lcl|NZ_JADDXP010000012.1_cds_WP_011671706.1_422	22.867	293	319
WP_004472299.1	lcl|NZ_JADDXP010000028.1_cds_WP_061208650.1_1612	23.397	312	319
WP_004472299.1	lcl|NZ_JADDXP010000100.1_cds_WP_002729504.1_4	23.392	171	319
WP_004472170.1	lcl|NZ_JADDXP010000001.1_cds_WP_002750963.1_1104	35.616	146	185
WP_004479538.1	lcl|NZ_JADDXP010000007.1_cds_WP_061208754.1_3298	31.579	342	329
WP_004479538.1	lcl|NZ_JADDXP010000092.1_cds_WP_061208146.1_3579	29.524	315	329
WP_004479538.1	lcl|NZ_JADDXP010000012.1_cds_WP_011671706.1_422	30.149	335	329
WP_004479538.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209097.1_3377	30.435	299	329
WP_004479538.1	lcl|NZ_JADDXP010000028.1_cds_WP_061208650.1_1612	31.190	311	329
WP_004479538.1	lcl|NZ_JADDXP010000036.1_cds_WP_061207995.1_2060	29.154	319	329
WP_004479538.1	lcl|NZ_JADDXP010000068.1_cds_WP_002754065.1_3024	28.182	330	329
WP_004479538.1	lcl|NZ_JADDXP010000100.1_cds_WP_002729504.1_4	26.100	341	329
WP_004479538.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208029.1_397	24.627	268	329
WP_004479538.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208022.1_405	26.812	276	329
WP_004479538.1	lcl|NZ_JADDXP010000007.1_cds_WP_061209188.1_3302	26.908	249	329
WP_004479538.1	lcl|NZ_JADDXP010000041.1_cds_WP_002751102.1_2317	26.792	265	329
WP_004479538.1	lcl|NZ_JADDXP010000004.1_cds_IQA64_RS02245_2575	27.703	148	329
WP_004479538.1	lcl|NZ_JADDXP010000083.1_cds_WP_061208495.1_3391	28.049	246	329
WP_004479538.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208031.1_395	29.775	178	329
WP_004479538.1	lcl|NZ_JADDXP010000049.1_cds_WP_011669202.1_2510	23.442	337	329
WP_282974014.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209102.1_3382	26.087	230	267
WP_282974014.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208084.1_423	28.042	189	267
WP_282974014.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208032.1_394	24.519	208	267
WP_282974014.1	lcl|NZ_JADDXP010000076.1_cds_WP_002766579.1_3238	27.568	185	267
WP_282974014.1	lcl|NZ_JADDXP010000067.1_cds_WP_061208961.1_3019	32.258	93	267
WP_282974014.1	lcl|NZ_JADDXP010000100.1_cds_WP_061209013.1_5	25.926	189	267
WP_004472307.1	lcl|NZ_JADDXP010000002.1_cds_WP_061207534.1_1739	26.506	332	509
WP_004472307.1	lcl|NZ_JADDXP010000002.1_cds_WP_002751286.1_1740	28.889	90	509
WP_004472307.1	lcl|NZ_JADDXP010000002.1_cds_WP_061207534.1_1739	26.506	332	509
WP_004472307.1	lcl|NZ_JADDXP010000002.1_cds_WP_002751286.1_1740	28.889	90	509
WP_004479660.1	lcl|NZ_JADDXP010000028.1_cds_WP_061208650.1_1612	27.473	273	330
WP_004479660.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209097.1_3377	24.535	269	330
WP_004479660.1	lcl|NZ_JADDXP010000092.1_cds_WP_061208146.1_3579	26.846	298	330
WP_004479660.1	lcl|NZ_JADDXP010000012.1_cds_WP_011671706.1_422	26.582	316	330
WP_004479660.1	lcl|NZ_JADDXP010000007.1_cds_WP_061208754.1_3298	29.388	245	330
WP_004479660.1	lcl|NZ_JADDXP010000004.1_cds_IQA64_RS02245_2575	28.571	91	330
WP_004479660.1	lcl|NZ_JADDXP010000004.1_cds_IQA64_RS02245_2575	27.586	116	330
WP_004479660.1	lcl|NZ_JADDXP010000036.1_cds_WP_061207995.1_2060	26.183	317	330
WP_004479660.1	lcl|NZ_JADDXP010000049.1_cds_WP_011669202.1_2510	24.898	245	330
WP_004479660.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208029.1_397	25.279	269	330
WP_004479660.1	lcl|NZ_JADDXP010000100.1_cds_WP_002729504.1_4	26.056	142	330
WP_004479660.1	lcl|NZ_JADDXP010000121.1_cds_WP_081101368.1_316	28.125	128	330
WP_004479660.1	lcl|NZ_JADDXP010000041.1_cds_WP_002751102.1_2317	25.000	240	330
WP_004479660.1	lcl|NZ_JADDXP010000083.1_cds_WP_061208495.1_3391	25.676	296	330
WP_004479660.1	lcl|NZ_JADDXP010000068.1_cds_WP_002754065.1_3024	30.464	151	330
WP_004472322.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208080.1_416	32.849	344	366
WP_004472322.1	lcl|NZ_JADDXP010000134.1_cds_WP_061208571.1_464	27.778	378	366
WP_004472322.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209108.1_3389	31.215	362	366
WP_004472322.1	lcl|NZ_JADDXP010000003.1_cds_WP_061208059.1_2201	28.455	369	366
WP_004472322.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209098.1_3378	27.090	299	366
WP_004472322.1	lcl|NZ_JADDXP010000004.1_cds_WP_061208874.1_2574	29.189	185	366
WP_004472364.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208080.1_416	37.143	350	367
WP_004472364.1	lcl|NZ_JADDXP010000003.1_cds_WP_061208059.1_2201	35.356	379	367
WP_004472364.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209108.1_3389	31.070	383	367
WP_004472364.1	lcl|NZ_JADDXP010000134.1_cds_WP_061208571.1_464	31.830	377	367
WP_004472364.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209098.1_3378	28.869	336	367
WP_004472364.1	lcl|NZ_JADDXP010000004.1_cds_WP_061208874.1_2574	25.138	362	367
WP_004470185.1	lcl|NZ_JADDXP010000103.1_cds_WP_011669455.1_42	41.296	247	265
WP_020783869.1	lcl|NZ_JADDXP010000084.1_cds_WP_061207877.1_3403	36.184	304	310
WP_020783869.1	lcl|NZ_JADDXP010000035.1_cds_WP_011669757.1_1996	26.710	307	310
WP_020783869.1	lcl|NZ_JADDXP010000001.1_cds_WP_002727177.1_1055	28.571	133	310
WP_020783869.1	lcl|NZ_JADDXP010000084.1_cds_WP_061207877.1_3403	36.184	304	310
WP_020783869.1	lcl|NZ_JADDXP010000035.1_cds_WP_011669757.1_1996	26.710	307	310
WP_020783869.1	lcl|NZ_JADDXP010000001.1_cds_WP_002727177.1_1055	28.571	133	310
WP_004470188.1	lcl|NZ_JADDXP010000031.1_cds_WP_002756073.1_1845	31.818	132	177
WP_282974009.1	lcl|NZ_JADDXP010000112.1_cds_WP_011669711.1_202	26.577	222	408
WP_282974009.1	lcl|NZ_JADDXP010000116.1_cds_WP_061208348.1_237	24.405	168	408
WP_282974009.1	lcl|NZ_JADDXP010000012.1_cds_WP_081101349.1_385	23.350	197	408
WP_004479640.1	lcl|NZ_JADDXP010000134.1_cds_WP_061208571.1_464	30.591	389	362
WP_004479640.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209108.1_3389	30.287	383	362
WP_004479640.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208080.1_416	33.333	306	362
WP_004479640.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209098.1_3378	26.549	339	362
WP_004479640.1	lcl|NZ_JADDXP010000004.1_cds_WP_061208874.1_2574	23.398	359	362
WP_004479640.1	lcl|NZ_JADDXP010000003.1_cds_WP_061208059.1_2201	28.571	252	362
WP_004479675.1	lcl|NZ_JADDXP010000031.1_cds_WP_011671212.1_1868	24.390	82	229
WP_004479537.1	lcl|NZ_JADDXP010000012.1_cds_WP_081101349.1_385	24.889	225	409
WP_004479537.1	lcl|NZ_JADDXP010000116.1_cds_WP_061208348.1_237	23.596	178	409
