WP_004462903.1	lcl|NZ_RQFL01000026.1_cds_WP_035983633.1_2810	62.821	78	106
WP_004472299.1	lcl|NZ_RQFL01000026.1_cds_WP_135748742.1_2813	78.594	313	319
WP_004472299.1	lcl|NZ_RQFL01000011.1_cds_WP_135748927.1_1008	24.233	326	319
WP_004472299.1	lcl|NZ_RQFL01000011.1_cds_WP_135748906.1_1035	28.165	316	319
WP_004472299.1	lcl|NZ_RQFL01000026.1_cds_WP_135748743.1_2812	22.605	261	319
WP_004472299.1	lcl|NZ_RQFL01000007.1_cds_WP_135748100.1_2550	23.839	323	319
WP_004472299.1	lcl|NZ_RQFL01000009.1_cds_WP_135749866.1_3178	24.561	171	319
WP_004472170.1	lcl|NZ_RQFL01000024.1_cds_WP_135749621.1_72	31.361	169	185
WP_004479538.1	lcl|NZ_RQFL01000011.1_cds_WP_135748927.1_1008	30.255	314	329
WP_004479538.1	lcl|NZ_RQFL01000007.1_cds_WP_135748100.1_2550	30.351	313	329
WP_004479538.1	lcl|NZ_RQFL01000026.1_cds_WP_135748743.1_2812	27.410	332	329
WP_004479538.1	lcl|NZ_RQFL01000009.1_cds_WP_135749866.1_3178	27.381	336	329
WP_004479538.1	lcl|NZ_RQFL01000011.1_cds_WP_135696004.1_1419	26.154	325	329
WP_004479538.1	lcl|NZ_RQFL01000011.1_cds_WP_135748906.1_1035	25.962	312	329
WP_004479538.1	lcl|NZ_RQFL01000011.1_cds_WP_135749550.1_1351	29.020	255	329
WP_004479538.1	lcl|NZ_RQFL01000026.1_cds_WP_135748742.1_2813	24.528	318	329
WP_004479538.1	lcl|NZ_RQFL01000011.1_cds_WP_135747765.1_955	30.992	242	329
WP_004479538.1	lcl|NZ_RQFL01000021.1_cds_WP_135749799.1_3525	27.869	183	329
WP_004479538.1	lcl|NZ_RQFL01000026.1_cds_WP_135750024.1_2830	23.630	292	329
WP_004479538.1	lcl|NZ_RQFL01000009.1_cds_WP_208727372.1_3167	24.028	283	329
WP_004479538.1	lcl|NZ_RQFL01000026.1_cds_WP_135747942.1_2870	25.188	266	329
WP_004479538.1	lcl|NZ_RQFL01000026.1_cds_WP_135748741.1_2814	25.103	243	329
WP_004479538.1	lcl|NZ_RQFL01000026.1_cds_WP_135747429.1_2823	21.887	265	329
WP_004479538.1	lcl|NZ_RQFL01000011.1_cds_WP_135749044.1_1359	23.200	250	329
WP_282974014.1	lcl|NZ_RQFL01000026.1_cds_WP_135693628.1_2931	24.806	258	267
WP_282974014.1	lcl|NZ_RQFL01000011.1_cds_WP_135749127.1_1323	31.148	122	267
WP_282974014.1	lcl|NZ_RQFL01000026.1_cds_WP_135748744.1_2811	23.711	194	267
WP_282974014.1	lcl|NZ_RQFL01000026.1_cds_WP_135747430.1_2822	22.749	211	267
WP_282974014.1	lcl|NZ_RQFL01000007.1_cds_WP_135747821.1_2662	27.586	174	267
WP_282974014.1	lcl|NZ_RQFL01000009.1_cds_WP_135749867.1_3179	29.016	193	267
WP_004472307.1	lcl|NZ_RQFL01000024.1_cds_WP_135749640.1_50	23.304	339	509
WP_004472307.1	lcl|NZ_RQFL01000024.1_cds_WP_135749640.1_50	23.304	339	509
WP_004479660.1	lcl|NZ_RQFL01000007.1_cds_WP_135748100.1_2550	26.619	278	330
WP_004479660.1	lcl|NZ_RQFL01000011.1_cds_WP_135749550.1_1351	30.342	234	330
WP_004479660.1	lcl|NZ_RQFL01000011.1_cds_WP_135748927.1_1008	27.536	276	330
WP_004479660.1	lcl|NZ_RQFL01000026.1_cds_WP_135748743.1_2812	28.626	262	330
WP_004479660.1	lcl|NZ_RQFL01000011.1_cds_WP_135749044.1_1359	29.183	257	330
WP_004479660.1	lcl|NZ_RQFL01000011.1_cds_WP_135748906.1_1035	25.532	329	330
WP_004479660.1	lcl|NZ_RQFL01000011.1_cds_WP_135749161.1_1432	33.333	111	330
WP_004479660.1	lcl|NZ_RQFL01000011.1_cds_WP_135747765.1_955	27.536	207	330
WP_004479660.1	lcl|NZ_RQFL01000026.1_cds_WP_135748741.1_2814	29.688	128	330
WP_004479660.1	lcl|NZ_RQFL01000021.1_cds_WP_135749799.1_3525	31.169	154	330
WP_004479660.1	lcl|NZ_RQFL01000011.1_cds_WP_135696004.1_1419	28.477	151	330
WP_004479660.1	lcl|NZ_RQFL01000009.1_cds_WP_135749866.1_3178	22.442	303	330
WP_004472322.1	lcl|NZ_RQFL01000026.1_cds_WP_135750028.1_2841	34.551	356	366
WP_004472322.1	lcl|NZ_RQFL01000011.1_cds_WP_135748323.1_1285	28.084	381	366
WP_004472322.1	lcl|NZ_RQFL01000026.1_cds_WP_135748740.1_2815	30.278	360	366
WP_004472322.1	lcl|NZ_RQFL01000024.1_cds_WP_135748253.1_645	30.532	357	366
WP_004472364.1	lcl|NZ_RQFL01000026.1_cds_WP_135750028.1_2841	36.798	356	367
WP_004472364.1	lcl|NZ_RQFL01000026.1_cds_WP_135748740.1_2815	34.648	355	367
WP_004472364.1	lcl|NZ_RQFL01000024.1_cds_WP_135748253.1_645	28.989	376	367
WP_004472364.1	lcl|NZ_RQFL01000011.1_cds_WP_135748323.1_1285	28.042	378	367
WP_004472364.1	lcl|NZ_RQFL01000007.1_cds_WP_135748349.1_2221	25.070	359	367
WP_004472364.1	lcl|NZ_RQFL01000031.1_cds_WP_135747069.1_1774	32.353	102	367
WP_004470185.1	lcl|NZ_RQFL01000007.1_cds_WP_100741966.1_2278	40.329	243	265
WP_004470185.1	lcl|NZ_RQFL01000031.1_cds_WP_135749488.1_1704	24.068	295	265
WP_020783869.1	lcl|NZ_RQFL01000021.1_cds_WP_135747739.1_3434	34.194	310	310
WP_020783869.1	lcl|NZ_RQFL01000031.1_cds_WP_135749488.1_1704	29.677	310	310
WP_020783869.1	lcl|NZ_RQFL01000021.1_cds_WP_135747739.1_3434	34.194	310	310
WP_020783869.1	lcl|NZ_RQFL01000031.1_cds_WP_135749488.1_1704	29.677	310	310
WP_004470037.1	lcl|NZ_RQFL01000024.1_cds_WP_135749690.1_188	32.990	97	221
WP_004470037.1	lcl|NZ_RQFL01000009.1_cds_WP_135749297.1_3374	29.293	99	221
WP_004470037.1	lcl|NZ_RQFL01000026.1_cds_WP_135748037.1_3061	27.848	79	221
WP_004470188.1	lcl|NZ_RQFL01000011.1_cds_WP_135746949.1_1222	31.250	144	177
WP_282974009.1	lcl|NZ_RQFL01000026.1_cds_WP_135749712.1_2828	31.347	386	408
WP_004479640.1	lcl|NZ_RQFL01000026.1_cds_WP_135748740.1_2815	31.496	381	362
WP_004479640.1	lcl|NZ_RQFL01000011.1_cds_WP_135748323.1_1285	26.992	389	362
WP_004479640.1	lcl|NZ_RQFL01000026.1_cds_WP_135750028.1_2841	32.143	280	362
WP_004479640.1	lcl|NZ_RQFL01000007.1_cds_WP_135748349.1_2221	23.306	369	362
WP_004479640.1	lcl|NZ_RQFL01000024.1_cds_WP_135748253.1_645	28.514	249	362
WP_004479675.1	lcl|NZ_RQFL01000031.1_cds_WP_135747059.1_1759	26.126	111	229
WP_004479537.1	lcl|NZ_RQFL01000026.1_cds_WP_135749712.1_2828	34.474	409	409
WP_004479537.1	lcl|NZ_RQFL01000007.1_cds_WP_135747404.1_2332	27.559	127	409
WP_004479635.1	lcl|NZ_RQFL01000026.1_cds_WP_135750028.1_2841	40.599	367	367
WP_004479635.1	lcl|NZ_RQFL01000024.1_cds_WP_135748253.1_645	31.389	360	367
WP_004479635.1	lcl|NZ_RQFL01000026.1_cds_WP_135748740.1_2815	31.081	370	367
WP_004479635.1	lcl|NZ_RQFL01000011.1_cds_WP_135748323.1_1285	27.525	396	367
WP_004479635.1	lcl|NZ_RQFL01000007.1_cds_WP_135748349.1_2221	23.276	348	367
WP_282974003.1	lcl|NZ_RQFL01000026.1_cds_WP_135749711.1_2827	35.260	173	176
WP_282973999.1	lcl|NZ_RQFL01000011.1_cds_WP_135748927.1_1008	29.268	287	313
WP_282973999.1	lcl|NZ_RQFL01000011.1_cds_WP_135748906.1_1035	27.778	270	313
WP_282973999.1	lcl|NZ_RQFL01000026.1_cds_WP_135748743.1_2812	24.176	364	313
WP_282973999.1	lcl|NZ_RQFL01000007.1_cds_WP_135748100.1_2550	24.521	261	313
WP_282973999.1	lcl|NZ_RQFL01000009.1_cds_WP_135749866.1_3178	20.896	335	313
WP_282973999.1	lcl|NZ_RQFL01000026.1_cds_WP_135748742.1_2813	23.364	321	313
WP_282973999.1	lcl|NZ_RQFL01000009.1_cds_WP_208727372.1_3167	20.848	283	313
WP_032918755.1	lcl|NZ_RQFL01000026.1_cds_WP_135748533.1_2840	29.104	134	134
WP_004472325.1	lcl|NZ_RQFL01000026.1_cds_WP_135748743.1_2812	26.100	341	311
WP_004472325.1	lcl|NZ_RQFL01000009.1_cds_WP_135749866.1_3178	24.648	284	311
WP_004472325.1	lcl|NZ_RQFL01000007.1_cds_WP_135748100.1_2550	29.787	188	311
WP_004472325.1	lcl|NZ_RQFL01000011.1_cds_WP_135749044.1_1359	25.735	272	311
WP_004472325.1	lcl|NZ_RQFL01000011.1_cds_WP_135748906.1_1035	27.444	266	311
WP_004472325.1	lcl|NZ_RQFL01000009.1_cds_WP_208727372.1_3167	26.068	234	311
WP_004472325.1	lcl|NZ_RQFL01000026.1_cds_WP_135747942.1_2870	26.623	154	311
WP_004472325.1	lcl|NZ_RQFL01000011.1_cds_WP_135748927.1_1008	23.171	246	311
WP_282973997.1	lcl|NZ_RQFL01000026.1_cds_WP_135748160.1_2856	26.496	117	362
WP_282973997.1	lcl|NZ_RQFL01000026.1_cds_WP_135749111.1_3151	24.260	169	362
WP_004479548.1	lcl|NZ_RQFL01000011.1_cds_WP_135749141.1_1307	32.386	528	595
WP_004479548.1	lcl|NZ_RQFL01000014.1_cds_WP_135749212.1_3604	31.783	516	595
WP_004479548.1	lcl|NZ_RQFL01000011.1_cds_WP_135748315.1_1241	45.690	232	595
WP_004479548.1	lcl|NZ_RQFL01000007.1_cds_WP_135749912.1_2545	37.917	240	595
WP_004479548.1	lcl|NZ_RQFL01000007.1_cds_WP_135748106.1_2543	44.156	231	595
WP_004479548.1	lcl|NZ_RQFL01000031.1_cds_WP_135748483.1_2071	31.148	244	595
WP_004479548.1	lcl|NZ_RQFL01000024.1_cds_WP_135692851.1_523	25.751	233	595
WP_004479548.1	lcl|NZ_RQFL01000031.1_cds_WP_135747835.1_1581	26.496	234	595
WP_004479548.1	lcl|NZ_RQFL01000031.1_cds_WP_135746730.1_1652	32.743	226	595
WP_004479548.1	lcl|NZ_RQFL01000007.1_cds_WP_135747226.1_2635	32.979	94	595
WP_004479548.1	lcl|NZ_RQFL01000007.1_cds_WP_135747343.1_2410	26.829	164	595
WP_004479548.1	lcl|NZ_RQFL01000031.1_cds_WP_135746858.1_1799	31.313	198	595
WP_004479548.1	lcl|NZ_RQFL01000007.1_cds_WP_135748124.1_2525	30.233	172	595
WP_004479548.1	lcl|NZ_RQFL01000036.1_cds_WP_135747496.1_3695	26.016	123	595
WP_004479548.1	lcl|NZ_RQFL01000031.1_cds_WP_135747834.1_1580	26.875	160	595
WP_004479548.1	lcl|NZ_RQFL01000024.1_cds_WP_135749622.1_71	24.464	233	595
WP_004479548.1	lcl|NZ_RQFL01000031.1_cds_WP_135749519.1_1743	40.000	55	595
WP_004479548.1	lcl|NZ_RQFL01000024.1_cds_WP_135592366.1_44	26.201	229	595
WP_004479548.1	lcl|NZ_RQFL01000007.1_cds_WP_135748083.1_2571	27.311	238	595
WP_004479548.1	lcl|NZ_RQFL01000031.1_cds_WP_135746719.1_1640	25.532	188	595
WP_004479548.1	lcl|NZ_RQFL01000036.1_cds_WP_135747471.1_3666	26.347	167	595
WP_004479548.1	lcl|NZ_RQFL01000011.1_cds_WP_135746874.1_836	32.796	186	595
WP_004479548.1	lcl|NZ_RQFL01000007.1_cds_WP_135697085.1_2152	29.130	230	595
WP_004479548.1	lcl|NZ_RQFL01000007.1_cds_WP_135747222.1_2627	29.688	64	595
WP_004479548.1	lcl|NZ_RQFL01000011.1_cds_WP_135749141.1_1307	32.386	528	595
WP_004479548.1	lcl|NZ_RQFL01000014.1_cds_WP_135749212.1_3604	31.783	516	595
WP_004479548.1	lcl|NZ_RQFL01000011.1_cds_WP_135748315.1_1241	45.690	232	595
WP_004479548.1	lcl|NZ_RQFL01000007.1_cds_WP_135749912.1_2545	37.917	240	595
WP_004479548.1	lcl|NZ_RQFL01000007.1_cds_WP_135748106.1_2543	44.156	231	595
WP_004479548.1	lcl|NZ_RQFL01000031.1_cds_WP_135748483.1_2071	31.148	244	595
WP_004479548.1	lcl|NZ_RQFL01000024.1_cds_WP_135692851.1_523	25.751	233	595
WP_004479548.1	lcl|NZ_RQFL01000031.1_cds_WP_135747835.1_1581	26.496	234	595
WP_004479548.1	lcl|NZ_RQFL01000031.1_cds_WP_135746730.1_1652	32.743	226	595
WP_004479548.1	lcl|NZ_RQFL01000007.1_cds_WP_135747226.1_2635	32.979	94	595
WP_004479548.1	lcl|NZ_RQFL01000007.1_cds_WP_135747343.1_2410	26.829	164	595
