WP_004462903.1	lcl|NZ_ANOJ01000058.1_cds_WP_000340715.1_1072	95.402	87	106
WP_004472299.1	lcl|NZ_ANOJ01000058.1_cds_WP_000410273.1_1071	92.581	310	319
WP_004472299.1	lcl|NZ_ANOJ01000210.1_cds_WP_000744700.1_3575	25.382	327	319
WP_004472299.1	lcl|NZ_ANOJ01000058.1_cds_WP_000646251.1_1068	26.667	270	319
WP_004472299.1	lcl|NZ_ANOJ01000058.1_cds_WP_000600886.1_1043	23.118	186	319
WP_004472299.1	lcl|NZ_ANOJ01000058.1_cds_WP_000723090.1_989	23.368	291	319
WP_004472299.1	lcl|NZ_ANOJ01000058.1_cds_LEP1GSC111_RS01000000127555_1052	56.522	46	319
WP_004472299.1	lcl|NZ_ANOJ01000140.1_cds_WP_001984071.1_2217	21.678	286	319
WP_004472299.1	lcl|NZ_ANOJ01000058.1_cds_WP_001067558.1_1065	24.012	329	319
WP_004479563.1	lcl|NZ_ANOJ01000058.1_cds_WP_000604524.1_1070	83.562	365	365
WP_004472170.1	lcl|NZ_ANOJ01000058.1_cds_WP_000884059.1_1069	94.595	185	185
WP_004472170.1	lcl|NZ_ANOJ01000159.1_cds_WP_004752075.1_2598	40.000	140	185
WP_004479538.1	lcl|NZ_ANOJ01000058.1_cds_WP_000646251.1_1068	93.902	328	329
WP_004479538.1	lcl|NZ_ANOJ01000210.1_cds_WP_000744700.1_3575	31.429	315	329
WP_004479538.1	lcl|NZ_ANOJ01000058.1_cds_WP_000600886.1_1043	31.629	313	329
WP_004479538.1	lcl|NZ_ANOJ01000058.1_cds_WP_000723090.1_989	29.552	335	329
WP_004479538.1	lcl|NZ_ANOJ01000140.1_cds_WP_001984071.1_2217	30.945	307	329
WP_004479538.1	lcl|NZ_ANOJ01000039.1_cds_WP_000649923.1_599	29.721	323	329
WP_004479538.1	lcl|NZ_ANOJ01000007.1_cds_WP_000709513.1_123	29.429	333	329
WP_004479538.1	lcl|NZ_ANOJ01000058.1_cds_WP_001067558.1_1065	29.642	307	329
WP_004479538.1	lcl|NZ_ANOJ01000058.1_cds_WP_020784363.1_1015	26.882	279	329
WP_004479538.1	lcl|NZ_ANOJ01000140.1_cds_WP_000688696.1_2197	28.720	289	329
WP_004479538.1	lcl|NZ_ANOJ01000058.1_cds_WP_000475904.1_1006	27.536	276	329
WP_004479538.1	lcl|NZ_ANOJ01000058.1_cds_WP_000410273.1_1071	27.509	269	329
WP_004479538.1	lcl|NZ_ANOJ01000132.1_cds_WP_001074783.1_2110	29.044	272	329
WP_004479538.1	lcl|NZ_ANOJ01000058.1_cds_WP_000487322.1_1017	27.469	324	329
WP_004479538.1	lcl|NZ_ANOJ01000103.1_cds_WP_001003562.1_1775	25.591	254	329
WP_282974014.1	lcl|NZ_ANOJ01000058.1_cds_WP_000774261.1_1067	89.513	267	267
WP_282974014.1	lcl|NZ_ANOJ01000058.1_cds_WP_000859505.1_1018	26.442	208	267
WP_282974014.1	lcl|NZ_ANOJ01000058.1_cds_WP_000800438.1_1038	26.178	191	267
WP_282974014.1	lcl|NZ_ANOJ01000058.1_cds_WP_000842260.1_988	28.421	190	267
WP_282974014.1	lcl|NZ_ANOJ01000186.1_cds_WP_000667727.1_3096	31.818	110	267
WP_282974014.1	lcl|NZ_ANOJ01000043.1_cds_WP_000805357.1_747	37.647	85	267
WP_004472307.1	lcl|NZ_ANOJ01000058.1_cds_WP_000612798.1_1066	88.189	508	509
WP_004472307.1	lcl|NZ_ANOJ01000239.1_cds_WP_000291585.1_4113	27.134	328	509
WP_004472307.1	lcl|NZ_ANOJ01000239.1_cds_WP_000364507.1_4112	28.889	90	509
WP_004472307.1	lcl|NZ_ANOJ01000058.1_cds_WP_000612798.1_1066	88.189	508	509
WP_004472307.1	lcl|NZ_ANOJ01000239.1_cds_WP_000291585.1_4113	27.134	328	509
WP_004472307.1	lcl|NZ_ANOJ01000239.1_cds_WP_000364507.1_4112	28.889	90	509
WP_004479660.1	lcl|NZ_ANOJ01000058.1_cds_WP_001067558.1_1065	91.818	330	330
WP_004479660.1	lcl|NZ_ANOJ01000058.1_cds_WP_000646251.1_1068	31.128	257	330
WP_004479660.1	lcl|NZ_ANOJ01000140.1_cds_WP_001984071.1_2217	25.461	271	330
WP_004479660.1	lcl|NZ_ANOJ01000058.1_cds_WP_000600886.1_1043	27.068	266	330
WP_004479660.1	lcl|NZ_ANOJ01000210.1_cds_WP_000744700.1_3575	27.215	316	330
WP_004479660.1	lcl|NZ_ANOJ01000058.1_cds_WP_000723090.1_989	25.816	337	330
WP_004479660.1	lcl|NZ_ANOJ01000103.1_cds_WP_001003562.1_1775	27.160	243	330
WP_004479660.1	lcl|NZ_ANOJ01000039.1_cds_WP_000649923.1_599	30.078	256	330
WP_004479660.1	lcl|NZ_ANOJ01000140.1_cds_WP_000688696.1_2197	26.957	230	330
WP_004479660.1	lcl|NZ_ANOJ01000058.1_cds_WP_020784363.1_1015	26.182	275	330
WP_004479660.1	lcl|NZ_ANOJ01000237.1_cds_WP_000457972.1_4003	26.562	128	330
WP_004479660.1	lcl|NZ_ANOJ01000058.1_cds_WP_000487322.1_1017	26.148	283	330
WP_004479660.1	lcl|NZ_ANOJ01000007.1_cds_WP_000709513.1_123	30.464	151	330
WP_004472322.1	lcl|NZ_ANOJ01000058.1_cds_WP_000575178.1_995	32.571	350	366
WP_004472322.1	lcl|NZ_ANOJ01000058.1_cds_WP_020784354.1_1034	28.267	375	366
WP_004472322.1	lcl|NZ_ANOJ01000101.1_cds_WP_020784522.1_1681	27.177	379	366
WP_004472322.1	lcl|NZ_ANOJ01000058.1_cds_WP_020784356.1_1054	32.853	347	366
WP_004472322.1	lcl|NZ_ANOJ01000052.1_cds_WP_000538757.1_906	29.412	357	366
