WP_004462903.1	lcl|NZ_MCLV01000109.1_cds_WP_000340715.1_418	95.402	87	106
WP_004472299.1	lcl|NZ_MCLV01000109.1_cds_WP_000410274.1_417	90.536	317	319
WP_004472299.1	lcl|NZ_MCLV01000036.1_cds_WP_000744700.1_2263	25.382	327	319
WP_004472299.1	lcl|NZ_MCLV01000010.1_cds_WP_000723078.1_271	21.377	276	319
WP_004472299.1	lcl|NZ_MCLV01000010.1_cds_WP_000723090.1_251	23.368	291	319
WP_004472299.1	lcl|NZ_MCLV01000010.1_cds_WP_000567887.1_269	23.478	230	319
WP_004472299.1	lcl|NZ_MCLV01000119.1_cds_WP_001984071.1_554	21.678	286	319
WP_004472170.1	lcl|NZ_MCLV01000003.1_cds_WP_000351733.1_1898	39.286	140	185
WP_004472170.1	lcl|NZ_MCLV01000010.1_cds_WP_001047905.1_289	35.028	177	185
WP_004479538.1	lcl|NZ_MCLV01000010.1_cds_WP_000723078.1_271	30.841	321	329
WP_004479538.1	lcl|NZ_MCLV01000036.1_cds_WP_000744700.1_2263	31.429	315	329
WP_004479538.1	lcl|NZ_MCLV01000010.1_cds_WP_000723090.1_251	29.552	335	329
WP_004479538.1	lcl|NZ_MCLV01000119.1_cds_WP_001984071.1_554	30.945	307	329
WP_004479538.1	lcl|NZ_MCLV01000001.1_cds_WP_000649923.1_186	29.721	323	329
WP_004479538.1	lcl|NZ_MCLV01000010.1_cds_WP_000567887.1_269	28.947	304	329
WP_004479538.1	lcl|NZ_MCLV01000065.1_cds_WP_000709511.1_3339	29.429	333	329
WP_004479538.1	lcl|NZ_MCLV01000056.1_cds_WP_000688696.1_3033	28.720	289	329
WP_004479538.1	lcl|NZ_MCLV01000109.1_cds_WP_000410274.1_417	27.402	281	329
WP_004479538.1	lcl|NZ_MCLV01000039.1_cds_WP_001074784.1_2366	29.779	272	329
WP_004479538.1	lcl|NZ_MCLV01000010.1_cds_WP_000460023.1_267	25.271	277	329
WP_004479538.1	lcl|NZ_MCLV01000005.1_cds_WP_001003556.1_2792	25.984	254	329
WP_282974014.1	lcl|NZ_MCLV01000010.1_cds_WP_061243593.1_270	26.293	232	267
WP_282974014.1	lcl|NZ_MCLV01000010.1_cds_WP_000842260.1_250	28.421	190	267
WP_282974014.1	lcl|NZ_MCLV01000040.1_cds_WP_000667727.1_2502	31.818	110	267
WP_282974014.1	lcl|NZ_MCLV01000006.1_cds_WP_000805357.1_3153	37.647	85	267
