WP_004462903.1	lcl|NZ_AFKU01000213.1_cds_WP_000340715.1_1851	95.402	87	106
WP_004472299.1	lcl|NZ_AFKU01000213.1_cds_WP_000410273.1_1852	92.581	310	319
WP_004472299.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	26.667	270	319
WP_004472299.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	25.382	327	319
WP_004472299.1	lcl|NZ_AFKU01000213.1_cds_WP_000093099.1_1872	53.968	63	319
WP_004472299.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	23.118	186	319
WP_004472299.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	23.368	291	319
WP_004472299.1	lcl|NZ_AFKU01000401.1_cds_WP_001984071.1_700	21.678	286	319
WP_004472299.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	24.012	329	319
WP_004479563.1	lcl|NZ_AFKU01000213.1_cds_WP_000604524.1_1853	83.562	365	365
WP_004472170.1	lcl|NZ_AFKU01000213.1_cds_WP_000884059.1_1854	94.595	185	185
WP_004472170.1	lcl|NZ_AFKU01000131.1_cds_WP_000351733.1_2929	39.286	140	185
WP_004479538.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	92.988	328	329
WP_004479538.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	31.429	315	329
WP_004479538.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	31.629	313	329
WP_004479538.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	29.552	335	329
WP_004479538.1	lcl|NZ_AFKU01000401.1_cds_WP_001984071.1_700	30.945	307	329
WP_004479538.1	lcl|NZ_AFKU01000123.1_cds_WP_000649925.1_3089	29.721	323	329
WP_004479538.1	lcl|NZ_AFKU01000025.1_cds_WP_000709511.1_3702	29.429	333	329
WP_004479538.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	29.316	307	329
WP_004479538.1	lcl|NZ_AFKU01000213.1_cds_WP_000601375.1_1908	25.632	277	329
WP_004479538.1	lcl|NZ_AFKU01000109.1_cds_WP_000688695.1_3302	28.720	289	329
WP_004479538.1	lcl|NZ_AFKU01000157.1_cds_WP_000475904.1_2488	27.536	276	329
WP_004479538.1	lcl|NZ_AFKU01000213.1_cds_WP_000410273.1_1852	27.509	269	329
WP_004479538.1	lcl|NZ_AFKU01000178.1_cds_WP_001074785.1_2236	29.779	272	329
WP_004479538.1	lcl|NZ_AFKU01000327.1_cds_WP_001003555.1_1204	25.984	254	329
WP_004479538.1	lcl|NZ_AFKU01000213.1_cds_WP_000487322.1_1906	27.469	324	329
WP_282974014.1	lcl|NZ_AFKU01000213.1_cds_WP_000774262.1_1856	88.764	267	267
WP_282974014.1	lcl|NZ_AFKU01000213.1_cds_WP_000859505.1_1905	26.442	208	267
WP_282974014.1	lcl|NZ_AFKU01000213.1_cds_WP_000800438.1_1886	26.178	191	267
WP_282974014.1	lcl|NZ_AFKU01000157.1_cds_WP_000842260.1_2506	28.421	190	267
WP_282974014.1	lcl|NZ_AFKU01000179.1_cds_WP_000667727.1_2220	31.818	110	267
WP_282974014.1	lcl|NZ_AFKU01000330.1_cds_WP_000805357.1_1174	37.647	85	267
WP_004472307.1	lcl|NZ_AFKU01000213.1_cds_WP_000612797.1_1857	88.386	508	509
WP_004472307.1	lcl|NZ_AFKU01000070.1_cds_WP_000291594.1_3406	27.241	290	509
WP_004472307.1	lcl|NZ_AFKU01000085.1_cds_WP_000364507.1_3369	28.889	90	509
WP_004472307.1	lcl|NZ_AFKU01000213.1_cds_WP_000612797.1_1857	88.386	508	509
WP_004472307.1	lcl|NZ_AFKU01000070.1_cds_WP_000291594.1_3406	27.241	290	509
WP_004472307.1	lcl|NZ_AFKU01000085.1_cds_WP_000364507.1_3369	28.889	90	509
WP_004479660.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	92.424	330	330
WP_004479660.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	30.739	257	330
WP_004479660.1	lcl|NZ_AFKU01000401.1_cds_WP_001984071.1_700	25.461	271	330
WP_004479660.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	27.068	266	330
WP_004479660.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	27.215	316	330
WP_004479660.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	25.816	337	330
WP_004479660.1	lcl|NZ_AFKU01000327.1_cds_WP_001003555.1_1204	27.572	243	330
WP_004479660.1	lcl|NZ_AFKU01000123.1_cds_WP_000649925.1_3089	30.078	256	330
WP_004479660.1	lcl|NZ_AFKU01000109.1_cds_WP_000688695.1_3302	26.957	230	330
WP_004479660.1	lcl|NZ_AFKU01000213.1_cds_WP_000601375.1_1908	26.182	275	330
WP_004479660.1	lcl|NZ_AFKU01000153.1_cds_WP_000457972.1_2555	26.562	128	330
WP_004479660.1	lcl|NZ_AFKU01000213.1_cds_WP_000487322.1_1906	26.148	283	330
WP_004479660.1	lcl|NZ_AFKU01000025.1_cds_WP_000709511.1_3702	30.464	151	330
WP_004472322.1	lcl|NZ_AFKU01000213.1_cds_WP_001198107.1_1859	93.169	366	366
WP_004472322.1	lcl|NZ_AFKU01000213.1_cds_WP_000608295.1_1860	39.178	365	366
WP_004472322.1	lcl|NZ_AFKU01000157.1_cds_WP_000575186.1_2499	32.941	340	366
WP_004472322.1	lcl|NZ_AFKU01000213.1_cds_WP_000346036.1_1889	28.267	375	366
WP_004472322.1	lcl|NZ_AFKU01000252.1_cds_WP_001281953.1_1503	27.177	379	366
WP_004472322.1	lcl|NZ_AFKU01000213.1_cds_WP_000582222.1_1870	32.464	345	366
WP_004472322.1	lcl|NZ_AFKU01000147.1_cds_WP_000538752.1_2652	29.412	357	366
