WP_004462903.1	lcl|NZ_AFKT01000033.1_cds_WP_000340715.1_3122	95.402	87	106
WP_004472299.1	lcl|NZ_AFKT01000033.1_cds_WP_000410273.1_3123	92.581	310	319
WP_004472299.1	lcl|NZ_AFKT01000033.1_cds_WP_000646250.1_3126	26.667	270	319
WP_004472299.1	lcl|NZ_AFKT01000029.1_cds_WP_000744700.1_3284	25.382	327	319
WP_004472299.1	lcl|NZ_AFKT01000033.1_cds_WP_000093099.1_3143	53.968	63	319
WP_004472299.1	lcl|NZ_AFKT01000033.1_cds_WP_000600889.1_3152	23.118	186	319
WP_004472299.1	lcl|NZ_AFKT01000336.1_cds_WP_000723090.1_100	23.368	291	319
WP_004472299.1	lcl|NZ_AFKT01000239.1_cds_WP_001984071.1_505	21.678	286	319
WP_004472299.1	lcl|NZ_AFKT01000033.1_cds_WP_001067557.1_3129	24.012	329	319
WP_004479563.1	lcl|NZ_AFKT01000033.1_cds_WP_000604524.1_3124	83.562	365	365
WP_004472170.1	lcl|NZ_AFKT01000033.1_cds_WP_000884059.1_3125	94.595	185	185
WP_004472170.1	lcl|NZ_AFKT01000121.1_cds_WP_000351733.1_1619	39.286	140	185
WP_004479538.1	lcl|NZ_AFKT01000033.1_cds_WP_000646250.1_3126	93.293	328	329
WP_004479538.1	lcl|NZ_AFKT01000029.1_cds_WP_000744700.1_3284	31.429	315	329
WP_004479538.1	lcl|NZ_AFKT01000033.1_cds_WP_000600889.1_3152	31.629	313	329
WP_004479538.1	lcl|NZ_AFKT01000336.1_cds_WP_000723090.1_100	29.552	335	329
WP_004479538.1	lcl|NZ_AFKT01000239.1_cds_WP_001984071.1_505	30.945	307	329
WP_004479538.1	lcl|NZ_AFKT01000042.1_cds_WP_000649925.1_2981	29.721	323	329
WP_004479538.1	lcl|NZ_AFKT01000209.1_cds_WP_000709511.1_825	29.429	333	329
WP_004479538.1	lcl|NZ_AFKT01000033.1_cds_WP_001067557.1_3129	29.316	307	329
