WP_004462903.1	lcl|NZ_JQPT01000060.1_cds_WP_000340715.1_1405	95.402	87	106
WP_004472299.1	lcl|NZ_JQPT01000060.1_cds_WP_000712241.1_1404	91.935	310	319
WP_004472299.1	lcl|NZ_JQPT01000060.1_cds_WP_000646253.1_1401	27.037	270	319
WP_004472299.1	lcl|NZ_JQPT01000012.1_cds_WP_000744700.1_220	25.382	327	319
WP_004472299.1	lcl|NZ_JQPT01000060.1_cds_WP_000600891.1_1376	23.118	186	319
WP_004472299.1	lcl|NZ_JQPT01000060.1_cds_WP_000723090.1_1314	23.368	291	319
WP_004472299.1	lcl|NZ_JQPT01000087.1_cds_WP_001984071.1_1947	21.678	286	319
WP_004472299.1	lcl|NZ_JQPT01000060.1_cds_WP_001067556.1_1398	24.012	329	319
WP_004479563.1	lcl|NZ_JQPT01000060.1_cds_WP_000604524.1_1403	83.562	365	365
WP_004472170.1	lcl|NZ_JQPT01000060.1_cds_WP_000884059.1_1402	94.595	185	185
WP_004472170.1	lcl|NZ_JQPT01000172.1_cds_WP_000351733.1_3193	39.286	140	185
WP_004479538.1	lcl|NZ_JQPT01000060.1_cds_WP_000646253.1_1401	93.598	328	329
WP_004479538.1	lcl|NZ_JQPT01000012.1_cds_WP_000744700.1_220	31.429	315	329
WP_004479538.1	lcl|NZ_JQPT01000060.1_cds_WP_000600891.1_1376	31.949	313	329
WP_004479538.1	lcl|NZ_JQPT01000060.1_cds_WP_000723090.1_1314	29.552	335	329
WP_004479538.1	lcl|NZ_JQPT01000087.1_cds_WP_001984071.1_1947	30.945	307	329
WP_004479538.1	lcl|NZ_JQPT01000017.1_cds_WP_000649925.1_345	29.721	323	329
WP_004479538.1	lcl|NZ_JQPT01000254.1_cds_WP_000709513.1_3874	29.429	333	329
WP_004479538.1	lcl|NZ_JQPT01000060.1_cds_WP_001067556.1_1398	29.316	307	329
WP_004479538.1	lcl|NZ_JQPT01000060.1_cds_WP_061234286.1_1340	25.993	277	329
WP_004479538.1	lcl|NZ_JQPT01000087.1_cds_WP_000688695.1_1967	28.720	289	329
WP_004479538.1	lcl|NZ_JQPT01000060.1_cds_WP_000475904.1_1331	27.536	276	329
WP_004479538.1	lcl|NZ_JQPT01000060.1_cds_WP_000712241.1_1404	27.138	269	329
WP_004479538.1	lcl|NZ_JQPT01000080.1_cds_WP_001074779.1_1794	29.412	272	329
WP_004479538.1	lcl|NZ_JQPT01000060.1_cds_WP_000487319.1_1342	27.778	324	329
WP_004479538.1	lcl|NZ_JQPT01000132.1_cds_WP_001003557.1_2723	25.984	254	329
WP_282974014.1	lcl|NZ_JQPT01000060.1_cds_WP_061251935.1_1400	88.764	267	267
WP_282974014.1	lcl|NZ_JQPT01000060.1_cds_WP_000859505.1_1343	26.442	208	267
WP_282974014.1	lcl|NZ_JQPT01000060.1_cds_WP_000800438.1_1371	26.178	191	267
WP_282974014.1	lcl|NZ_JQPT01000060.1_cds_WP_000842260.1_1313	28.421	190	267
WP_282974014.1	lcl|NZ_JQPT01000198.1_cds_WP_000667727.1_3484	31.818	110	267
WP_282974014.1	lcl|NZ_JQPT01000065.1_cds_WP_000805357.1_1495	37.647	85	267
WP_004472307.1	lcl|NZ_JQPT01000060.1_cds_WP_061251934.1_1399	87.598	508	509
WP_004472307.1	lcl|NZ_JQPT01000034.1_cds_WP_000291581.1_745	27.576	330	509
WP_004472307.1	lcl|NZ_JQPT01000034.1_cds_WP_000364504.1_744	28.889	90	509
WP_004472307.1	lcl|NZ_JQPT01000060.1_cds_WP_061251934.1_1399	87.598	508	509
WP_004472307.1	lcl|NZ_JQPT01000034.1_cds_WP_000291581.1_745	27.576	330	509
WP_004472307.1	lcl|NZ_JQPT01000034.1_cds_WP_000364504.1_744	28.889	90	509
WP_004479660.1	lcl|NZ_JQPT01000060.1_cds_WP_001067556.1_1398	92.121	330	330
WP_004479660.1	lcl|NZ_JQPT01000060.1_cds_WP_000646253.1_1401	30.739	257	330
WP_004479660.1	lcl|NZ_JQPT01000060.1_cds_WP_000600891.1_1376	27.444	266	330
WP_004479660.1	lcl|NZ_JQPT01000087.1_cds_WP_001984071.1_1947	25.461	271	330
WP_004479660.1	lcl|NZ_JQPT01000012.1_cds_WP_000744700.1_220	27.215	316	330
WP_004479660.1	lcl|NZ_JQPT01000060.1_cds_WP_000723090.1_1314	25.816	337	330
WP_004479660.1	lcl|NZ_JQPT01000132.1_cds_WP_001003557.1_2723	27.572	243	330
WP_004479660.1	lcl|NZ_JQPT01000017.1_cds_WP_000649925.1_345	30.078	256	330
WP_004479660.1	lcl|NZ_JQPT01000087.1_cds_WP_000688695.1_1967	26.957	230	330
WP_004479660.1	lcl|NZ_JQPT01000060.1_cds_WP_061234286.1_1340	26.182	275	330
WP_004479660.1	lcl|NZ_JQPT01000231.1_cds_WP_000457972.1_3768	26.562	128	330
WP_004479660.1	lcl|NZ_JQPT01000060.1_cds_WP_000487319.1_1342	26.148	283	330
WP_004479660.1	lcl|NZ_JQPT01000254.1_cds_WP_000709513.1_3874	30.464	151	330
WP_004472322.1	lcl|NZ_JQPT01000060.1_cds_WP_000575178.1_1320	32.571	350	366
WP_004472322.1	lcl|NZ_JQPT01000060.1_cds_WP_000346036.1_1368	28.267	375	366
WP_004472322.1	lcl|NZ_JQPT01000087.1_cds_WP_001281953.1_1984	27.177	379	366
WP_004472322.1	lcl|NZ_JQPT01000073.1_cds_WP_000538749.1_1664	29.412	357	366
WP_004472322.1	lcl|NZ_JQPT01000060.1_cds_WP_061234275.1_1375	25.507	345	366
WP_004472322.1	lcl|NZ_JQPT01000078.1_cds_WP_001982414.1_1734	31.053	190	366
WP_004472364.1	lcl|NZ_JQPT01000060.1_cds_WP_000575178.1_1320	36.986	365	367
WP_004472364.1	lcl|NZ_JQPT01000073.1_cds_WP_000538749.1_1664	32.075	371	367
WP_004472364.1	lcl|NZ_JQPT01000087.1_cds_WP_001281953.1_1984	29.894	378	367
WP_004472364.1	lcl|NZ_JQPT01000060.1_cds_WP_000346036.1_1368	24.533	375	367
WP_004472364.1	lcl|NZ_JQPT01000060.1_cds_WP_061234275.1_1375	26.269	335	367
WP_004472364.1	lcl|NZ_JQPT01000078.1_cds_WP_001982414.1_1734	25.138	362	367
WP_004479653.1	lcl|NZ_JQPT01000060.1_cds_WP_000776640.1_1397	38.716	545	544
WP_004479653.1	lcl|NZ_JQPT01000060.1_cds_WP_000776640.1_1397	38.716	545	544
WP_004470185.1	lcl|NZ_JQPT01000060.1_cds_WP_061270449.1_1396	68.421	266	265
WP_004470185.1	lcl|NZ_JQPT01000085.1_cds_WP_001002663.1_1921	43.210	243	265
WP_020783869.1	lcl|NZ_JQPT01000060.1_cds_WP_061270452.1_1395	85.161	310	310
WP_020783869.1	lcl|NZ_JQPT01000126.1_cds_WP_000501205.1_2628	35.526	304	310
WP_020783869.1	lcl|NZ_JQPT01000153.1_cds_WP_001183721.1_2977	26.159	302	310
WP_020783869.1	lcl|NZ_JQPT01000051.1_cds_WP_000279894.1_1180	26.316	133	310
WP_020783869.1	lcl|NZ_JQPT01000060.1_cds_WP_061270452.1_1395	85.161	310	310
