WP_004462903.1	lcl|NZ_JADDXJ010000058.1_cds_WP_002725873.1_2690	95.402	87	106
WP_004472299.1	lcl|NZ_JADDXJ010000058.1_cds_WP_002725867.1_2691	89.905	317	319
WP_004472299.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816902.1_3683	21.379	290	319
WP_004472299.1	lcl|NZ_JADDXJ010000071.1_cds_WP_061208146.1_3127	22.936	327	319
WP_004472299.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669957.1_3681	25.789	190	319
WP_004472299.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011671706.1_3661	22.867	293	319
WP_004472299.1	lcl|NZ_JADDXJ010000011.1_cds_IQA86_RS04065_292	25.620	242	319
WP_004472299.1	lcl|NZ_JADDXJ010000114.1_cds_WP_002729504.1_228	23.392	171	319
WP_004472170.1	lcl|NZ_JADDXJ010000001.1_cds_WP_002750963.1_1149	35.616	146	185
WP_004472170.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669938.1_3700	35.028	177	185
WP_004479538.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816902.1_3683	31.661	319	329
WP_004479538.1	lcl|NZ_JADDXJ010000071.1_cds_WP_061208146.1_3127	29.524	315	329
WP_004479538.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011671706.1_3661	30.149	335	329
WP_004479538.1	lcl|NZ_JADDXJ010000011.1_cds_IQA86_RS04065_292	31.494	308	329
WP_004479538.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669957.1_3681	28.289	304	329
WP_004479538.1	lcl|NZ_JADDXJ010000008.1_cds_WP_193817147.1_3487	29.154	319	329
WP_004479538.1	lcl|NZ_JADDXJ010000011.1_cds_WP_002754065.1_289	28.182	330	329
WP_004479538.1	lcl|NZ_JADDXJ010000114.1_cds_WP_002729504.1_228	26.100	341	329
WP_004479538.1	lcl|NZ_JADDXJ010000003.1_cds_IQA86_RS01310_2128	25.694	288	329
WP_004479538.1	lcl|NZ_JADDXJ010000058.1_cds_WP_002725867.1_2691	26.908	249	329
WP_004479538.1	lcl|NZ_JADDXJ010000089.1_cds_WP_002751102.1_3440	26.792	265	329
WP_004479538.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669959.1_3679	25.632	277	329
WP_004479538.1	lcl|NZ_JADDXJ010000083.1_cds_WP_193817227.1_3359	27.049	244	329
WP_004479538.1	lcl|NZ_JADDXJ010000108.1_cds_WP_011669202.1_97	23.442	337	329
WP_282974014.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816901.1_3682	27.391	230	267
WP_282974014.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669974.1_3660	28.042	189	267
WP_282974014.1	lcl|NZ_JADDXJ010000076.1_cds_WP_002766579.1_3214	27.568	185	267
WP_282974014.1	lcl|NZ_JADDXJ010000035.1_cds_WP_061208961.1_1920	32.258	93	267
WP_282974014.1	lcl|NZ_JADDXJ010000114.1_cds_IQA86_RS15820_229	25.926	189	267
WP_004472307.1	lcl|NZ_JADDXJ010000005.1_cds_WP_193817070.1_2768	27.551	294	509
WP_004472307.1	lcl|NZ_JADDXJ010000005.1_cds_WP_002751286.1_2767	28.889	90	509
WP_004472307.1	lcl|NZ_JADDXJ010000005.1_cds_WP_193817070.1_2768	27.551	294	509
WP_004472307.1	lcl|NZ_JADDXJ010000005.1_cds_WP_002751286.1_2767	28.889	90	509
WP_004479660.1	lcl|NZ_JADDXJ010000011.1_cds_IQA86_RS04065_292	27.675	271	330
WP_004479660.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816902.1_3683	23.985	271	330
WP_004479660.1	lcl|NZ_JADDXJ010000071.1_cds_WP_061208146.1_3127	26.846	298	330
WP_004479660.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011671706.1_3661	26.582	316	330
WP_004479660.1	lcl|NZ_JADDXJ010000003.1_cds_IQA86_RS01310_2128	29.091	165	330
WP_004479660.1	lcl|NZ_JADDXJ010000008.1_cds_WP_193817147.1_3487	27.044	318	330
WP_004479660.1	lcl|NZ_JADDXJ010000108.1_cds_WP_011669202.1_97	24.898	245	330
WP_004479660.1	lcl|NZ_JADDXJ010000114.1_cds_WP_002729504.1_228	26.056	142	330
WP_004479660.1	lcl|NZ_JADDXJ010000137.1_cds_WP_081101368.1_512	28.125	128	330
WP_004479660.1	lcl|NZ_JADDXJ010000089.1_cds_WP_002751102.1_3440	25.000	240	330
WP_004479660.1	lcl|NZ_JADDXJ010000083.1_cds_WP_193817227.1_3359	25.926	297	330
WP_004479660.1	lcl|NZ_JADDXJ010000011.1_cds_WP_002754065.1_289	30.464	151	330
WP_004472322.1	lcl|NZ_JADDXJ010000009.1_cds_WP_061208080.1_3667	32.849	344	366
WP_004472322.1	lcl|NZ_JADDXJ010000058.1_cds_WP_011669926.1_2701	36.431	269	366
WP_004472322.1	lcl|NZ_JADDXJ010000067.1_cds_WP_193816865.1_2966	27.704	379	366
WP_004472322.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193817014.1_3706	29.223	373	366
WP_004472322.1	lcl|NZ_JADDXJ010000058.1_cds_WP_011669923.1_2698	38.350	206	366
WP_004472322.1	lcl|NZ_JADDXJ010000006.1_cds_WP_002753888.1_3079	28.455	369	366
WP_004472322.1	lcl|NZ_JADDXJ010000003.1_cds_WP_061208874.1_2129	29.189	185	366
WP_004472364.1	lcl|NZ_JADDXJ010000009.1_cds_WP_061208080.1_3667	37.143	350	367
WP_004472364.1	lcl|NZ_JADDXJ010000006.1_cds_WP_002753888.1_3079	35.356	379	367
WP_004472364.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193817014.1_3706	31.200	375	367
WP_004472364.1	lcl|NZ_JADDXJ010000067.1_cds_WP_193816865.1_2966	31.383	376	367
WP_004472364.1	lcl|NZ_JADDXJ010000058.1_cds_WP_011669923.1_2698	33.475	236	367
WP_004472364.1	lcl|NZ_JADDXJ010000058.1_cds_WP_011669926.1_2701	29.586	338	367
WP_004472364.1	lcl|NZ_JADDXJ010000003.1_cds_WP_061208874.1_2129	25.138	362	367
WP_004470185.1	lcl|NZ_JADDXJ010000103.1_cds_WP_011669455.1_42	41.296	247	265
WP_020783869.1	lcl|NZ_JADDXJ010000084.1_cds_WP_061207877.1_3370	36.184	304	310
WP_020783869.1	lcl|NZ_JADDXJ010000038.1_cds_WP_002750067.1_2034	26.710	307	310
WP_020783869.1	lcl|NZ_JADDXJ010000062.1_cds_WP_002727177.1_2872	28.571	133	310
WP_020783869.1	lcl|NZ_JADDXJ010000084.1_cds_WP_061207877.1_3370	36.184	304	310
WP_020783869.1	lcl|NZ_JADDXJ010000038.1_cds_WP_002750067.1_2034	26.710	307	310
WP_020783869.1	lcl|NZ_JADDXJ010000062.1_cds_WP_002727177.1_2872	28.571	133	310
