WP_004462903.1	lcl|NZ_AHMK02000046.1_cds_WP_000340715.1_1283	95.402	87	106
WP_004472299.1	lcl|NZ_AHMK02000046.1_cds_WP_000410266.1_1284	91.935	310	319
WP_004472299.1	lcl|NZ_AHMK02000070.1_cds_WP_000744698.1_113	25.382	327	319
WP_004472299.1	lcl|NZ_AHMK02000046.1_cds_WP_000646254.1_1287	26.667	270	319
WP_004472299.1	lcl|NZ_AHMK02000044.1_cds_WP_000723091.1_1428	23.711	291	319
WP_004472299.1	lcl|NZ_AHMK02000071.1_cds_WP_002072074.1_10	22.481	258	319
WP_004472299.1	lcl|NZ_AHMK02000046.1_cds_WP_001067557.1_1290	24.012	329	319
WP_004479563.1	lcl|NZ_AHMK02000046.1_cds_WP_000604525.1_1285	83.014	365	365
WP_004472170.1	lcl|NZ_AHMK02000046.1_cds_WP_000884059.1_1286	94.595	185	185
WP_004472170.1	lcl|NZ_AHMK02000066.1_cds_WP_000351733.1_284	39.286	140	185
WP_004479538.1	lcl|NZ_AHMK02000046.1_cds_WP_000646254.1_1287	93.293	328	329
WP_004479538.1	lcl|NZ_AHMK02000070.1_cds_WP_000744698.1_113	31.429	315	329
WP_004479538.1	lcl|NZ_AHMK02000044.1_cds_WP_000723091.1_1428	29.851	335	329
WP_004479538.1	lcl|NZ_AHMK02000071.1_cds_WP_002072074.1_10	30.619	307	329
WP_004479538.1	lcl|NZ_AHMK02000064.1_cds_WP_000649924.1_470	29.721	323	329
WP_004479538.1	lcl|NZ_AHMK02000057.1_cds_WP_000709508.1_666	29.129	333	329
WP_004479538.1	lcl|NZ_AHMK02000046.1_cds_WP_001067557.1_1290	29.316	307	329
WP_004479538.1	lcl|NZ_AHMK02000071.1_cds_WP_000688696.1_30	28.720	289	329
WP_004479538.1	lcl|NZ_AHMK02000044.1_cds_WP_000475901.1_1410	27.132	258	329
WP_004479538.1	lcl|NZ_AHMK02000046.1_cds_WP_000410266.1_1284	27.138	269	329
WP_004479538.1	lcl|NZ_AHMK02000022.1_cds_WP_001074779.1_2777	29.412	272	329
WP_004479538.1	lcl|NZ_AHMK02000036.1_cds_WP_001003560.1_2114	25.591	254	329
WP_004479538.1	lcl|NZ_AHMK02000060.1_cds_WP_000378097.1_640	26.163	172	329
WP_282974014.1	lcl|NZ_AHMK02000046.1_cds_WP_000774259.1_1288	89.139	267	267
WP_282974014.1	lcl|NZ_AHMK02000044.1_cds_WP_000842260.1_1429	28.421	190	267
WP_282974014.1	lcl|NZ_AHMK02000059.1_cds_WP_000667727.1_651	31.818	110	267
WP_282974014.1	lcl|NZ_AHMK02000055.1_cds_WP_000805357.1_710	37.647	85	267
WP_004472307.1	lcl|NZ_AHMK02000046.1_cds_WP_002072162.1_1289	88.386	508	509
WP_004472307.1	lcl|NZ_AHMK02000022.1_cds_WP_000291581.1_2849	27.576	330	509
WP_004472307.1	lcl|NZ_AHMK02000022.1_cds_WP_000364504.1_2848	28.889	90	509
WP_004472307.1	lcl|NZ_AHMK02000046.1_cds_WP_002072162.1_1289	88.386	508	509
WP_004472307.1	lcl|NZ_AHMK02000022.1_cds_WP_000291581.1_2849	27.576	330	509
WP_004472307.1	lcl|NZ_AHMK02000022.1_cds_WP_000364504.1_2848	28.889	90	509
WP_004479660.1	lcl|NZ_AHMK02000046.1_cds_WP_001067557.1_1290	92.424	330	330
WP_004479660.1	lcl|NZ_AHMK02000046.1_cds_WP_000646254.1_1287	30.739	257	330
WP_004479660.1	lcl|NZ_AHMK02000071.1_cds_WP_002072074.1_10	25.830	271	330
WP_004479660.1	lcl|NZ_AHMK02000070.1_cds_WP_000744698.1_113	27.215	316	330
WP_004479660.1	lcl|NZ_AHMK02000044.1_cds_WP_000723091.1_1428	25.519	337	330
WP_004479660.1	lcl|NZ_AHMK02000036.1_cds_WP_001003560.1_2114	27.160	243	330
WP_004479660.1	lcl|NZ_AHMK02000064.1_cds_WP_000649924.1_470	30.078	256	330
WP_004479660.1	lcl|NZ_AHMK02000071.1_cds_WP_000688696.1_30	26.957	230	330
WP_004479660.1	lcl|NZ_AHMK02000024.1_cds_WP_000457972.1_2744	26.562	128	330
WP_004479660.1	lcl|NZ_AHMK02000057.1_cds_WP_000709508.1_666	30.464	151	330
WP_004472322.1	lcl|NZ_AHMK02000046.1_cds_WP_001198107.1_1291	93.169	366	366
WP_004472322.1	lcl|NZ_AHMK02000046.1_cds_WP_000608294.1_1292	38.904	365	366
WP_004472322.1	lcl|NZ_AHMK02000044.1_cds_WP_000575181.1_1421	32.286	350	366
WP_004472322.1	lcl|NZ_AHMK02000071.1_cds_WP_001281953.1_46	27.177	379	366
WP_004472322.1	lcl|NZ_AHMK02000060.1_cds_WP_000172659.1_639	30.890	382	366
WP_004472322.1	lcl|NZ_AHMK02000046.1_cds_WP_000228801.1_1308	33.141	347	366
WP_004472322.1	lcl|NZ_AHMK02000053.1_cds_WP_000538754.1_860	29.692	357	366
WP_004472322.1	lcl|NZ_AHMK02000048.1_cds_WP_001982414.1_1052	31.053	190	366
WP_004472364.1	lcl|NZ_AHMK02000046.1_cds_WP_000608294.1_1292	90.463	367	367
WP_004472364.1	lcl|NZ_AHMK02000046.1_cds_WP_001198107.1_1291	39.452	365	367
WP_004472364.1	lcl|NZ_AHMK02000044.1_cds_WP_000575181.1_1421	36.712	365	367
WP_004472364.1	lcl|NZ_AHMK02000060.1_cds_WP_000172659.1_639	32.703	370	367
WP_004472364.1	lcl|NZ_AHMK02000053.1_cds_WP_000538754.1_860	32.075	371	367
WP_004472364.1	lcl|NZ_AHMK02000046.1_cds_WP_000228801.1_1308	39.608	255	367
WP_004472364.1	lcl|NZ_AHMK02000071.1_cds_WP_001281953.1_46	29.894	378	367
WP_004472364.1	lcl|NZ_AHMK02000048.1_cds_WP_001982414.1_1052	25.138	362	367
WP_004479653.1	lcl|NZ_AHMK02000046.1_cds_WP_000689740.1_1293	86.029	544	544
WP_004479653.1	lcl|NZ_AHMK02000046.1_cds_WP_000689740.1_1293	86.029	544	544
WP_004470185.1	lcl|NZ_AHMK02000046.1_cds_WP_000342716.1_1294	90.943	265	265
WP_004470185.1	lcl|NZ_AHMK02000010.1_cds_WP_001002662.1_3134	43.210	243	265
WP_020783869.1	lcl|NZ_AHMK02000046.1_cds_WP_001246619.1_1295	90.323	310	310
WP_020783869.1	lcl|NZ_AHMK02000039.1_cds_WP_000501205.1_1784	35.526	304	310
WP_020783869.1	lcl|NZ_AHMK02000015.1_cds_WP_001183721.1_3050	26.159	302	310
WP_020783869.1	lcl|NZ_AHMK02000046.1_cds_WP_000279896.1_1115	25.564	133	310
WP_020783869.1	lcl|NZ_AHMK02000046.1_cds_WP_001246619.1_1295	90.323	310	310
WP_020783869.1	lcl|NZ_AHMK02000039.1_cds_WP_000501205.1_1784	35.526	304	310
WP_020783869.1	lcl|NZ_AHMK02000015.1_cds_WP_001183721.1_3050	26.159	302	310
WP_020783869.1	lcl|NZ_AHMK02000046.1_cds_WP_000279896.1_1115	25.564	133	310
WP_032912997.1	lcl|NZ_AHMK02000046.1_cds_WP_000479980.1_1296	89.773	264	264
WP_004470135.1	lcl|NZ_AHMK02000046.1_cds_WP_000715958.1_1297	91.473	129	130
WP_032912999.1	lcl|NZ_AHMK02000046.1_cds_WP_001088861.1_1298	84.828	145	145
WP_004470037.1	lcl|NZ_AHMK02000046.1_cds_WP_000517242.1_1299	90.045	221	221
WP_004470037.1	lcl|NZ_AHMK02000070.1_cds_WP_001082181.1_142	24.359	78	221
WP_004470037.1	lcl|NZ_AHMK02000039.1_cds_WP_001069832.1_1806	27.723	101	221
WP_004470188.1	lcl|NZ_AHMK02000046.1_cds_WP_000564977.1_1306	56.897	174	177
WP_004470188.1	lcl|NZ_AHMK02000021.1_cds_WP_001206947.1_2942	31.818	132	177
WP_282974009.1	lcl|NZ_AHMK02000046.1_cds_WP_000384508.1_1307	64.020	403	408
WP_282974009.1	lcl|NZ_AHMK02000046.1_cds_WP_001046777.1_1305	25.187	401	408
WP_282974009.1	lcl|NZ_AHMK02000039.1_cds_WP_000347675.1_1807	25.561	223	408
WP_282974009.1	lcl|NZ_AHMK02000070.1_cds_WP_001082181.1_142	28.144	167	408
WP_004479640.1	lcl|NZ_AHMK02000046.1_cds_WP_000228801.1_1308	77.465	355	362
WP_004479640.1	lcl|NZ_AHMK02000046.1_cds_WP_000608294.1_1292	34.412	340	362
WP_004479640.1	lcl|NZ_AHMK02000071.1_cds_WP_001281953.1_46	30.591	389	362
WP_004479640.1	lcl|NZ_AHMK02000060.1_cds_WP_000172659.1_639	28.346	381	362
WP_004479640.1	lcl|NZ_AHMK02000046.1_cds_WP_001198107.1_1291	30.747	348	362
WP_004479640.1	lcl|NZ_AHMK02000044.1_cds_WP_000575181.1_1421	30.464	302	362
WP_004479640.1	lcl|NZ_AHMK02000048.1_cds_WP_001982414.1_1052	23.269	361	362
WP_004479640.1	lcl|NZ_AHMK02000053.1_cds_WP_000538754.1_860	28.175	252	362
WP_004479675.1	lcl|NZ_AHMK02000068.1_cds_WP_000007746.1_200	61.333	225	229
WP_004479675.1	lcl|NZ_AHMK02000070.1_cds_WP_000462635.1_123	25.000	108	229
WP_004479675.1	lcl|NZ_AHMK02000050.1_cds_WP_000459786.1_970	33.333	48	229
WP_050558826.1	lcl|NZ_AHMK02000046.1_cds_LEP1GSC045_RS2000000229610_1309	46.939	49	71
WP_282974006.1	lcl|NZ_AHMK02000023.1_cds_WP_002072243.1_2748	31.373	357	427
WP_282974006.1	lcl|NZ_AHMK02000046.1_cds_WP_001009616.1_1312	29.358	218	427
WP_004479537.1	lcl|NZ_AHMK02000046.1_cds_WP_000384508.1_1307	33.159	383	409
WP_004479537.1	lcl|NZ_AHMK02000046.1_cds_WP_001046777.1_1305	26.111	360	409
WP_004479537.1	lcl|NZ_AHMK02000070.1_cds_WP_001082181.1_142	26.829	123	409
WP_004479537.1	lcl|NZ_AHMK02000039.1_cds_WP_000347675.1_1807	23.649	148	409
WP_004479635.1	lcl|NZ_AHMK02000044.1_cds_WP_000575181.1_1421	39.344	366	367
WP_004479635.1	lcl|NZ_AHMK02000046.1_cds_WP_000608294.1_1292	38.843	363	367
WP_004479635.1	lcl|NZ_AHMK02000046.1_cds_WP_001198107.1_1291	33.056	360	367
WP_004479635.1	lcl|NZ_AHMK02000053.1_cds_WP_000538754.1_860	37.110	353	367
WP_004479635.1	lcl|NZ_AHMK02000060.1_cds_WP_000172659.1_639	31.332	383	367
WP_004479635.1	lcl|NZ_AHMK02000071.1_cds_WP_001281953.1_46	27.704	379	367
WP_004479635.1	lcl|NZ_AHMK02000046.1_cds_WP_000228801.1_1308	35.667	300	367
WP_004479635.1	lcl|NZ_AHMK02000048.1_cds_WP_001982414.1_1052	24.728	368	367
WP_282974003.1	lcl|NZ_AHMK02000044.1_cds_WP_001159758.1_1426	38.889	180	176
WP_282973999.1	lcl|NZ_AHMK02000064.1_cds_WP_000649924.1_470	26.220	328	313
WP_282973999.1	lcl|NZ_AHMK02000046.1_cds_WP_000646254.1_1287	25.566	309	313
WP_282973999.1	lcl|NZ_AHMK02000070.1_cds_WP_000744698.1_113	28.391	317	313
WP_282973999.1	lcl|NZ_AHMK02000046.1_cds_WP_001067557.1_1290	31.081	222	313
WP_282973999.1	lcl|NZ_AHMK02000071.1_cds_WP_002072074.1_10	25.940	266	313
WP_282973999.1	lcl|NZ_AHMK02000044.1_cds_WP_000723091.1_1428	22.289	332	313
WP_282973999.1	lcl|NZ_AHMK02000044.1_cds_WP_001023240.1_1411	25.641	312	313
WP_282973999.1	lcl|NZ_AHMK02000024.1_cds_WP_000457972.1_2744	22.705	207	313
WP_282973999.1	lcl|NZ_AHMK02000036.1_cds_WP_001003560.1_2114	25.197	254	313
WP_032918755.1	lcl|NZ_AHMK02000044.1_cds_WP_000343397.1_1420	32.759	116	134
WP_004472325.1	lcl|NZ_AHMK02000046.1_cds_WP_000646254.1_1287	29.658	263	311
WP_004472325.1	lcl|NZ_AHMK02000044.1_cds_WP_000723091.1_1428	24.194	310	311
WP_004472325.1	lcl|NZ_AHMK02000071.1_cds_WP_002072074.1_10	27.165	254	311
WP_004472325.1	lcl|NZ_AHMK02000070.1_cds_WP_000744698.1_113	24.427	262	311
WP_004472325.1	lcl|NZ_AHMK02000022.1_cds_WP_001074779.1_2777	30.719	153	311
WP_004472325.1	lcl|NZ_AHMK02000044.1_cds_WP_000642146.1_1427	27.723	101	311
WP_004472325.1	lcl|NZ_AHMK02000071.1_cds_WP_000688696.1_30	28.750	160	311
WP_004472325.1	lcl|NZ_AHMK02000064.1_cds_WP_000649924.1_470	25.000	276	311
WP_282973997.1	lcl|NZ_AHMK02000044.1_cds_WP_000282882.1_1424	29.752	121	362
WP_282973997.1	lcl|NZ_AHMK02000044.1_cds_WP_000853988.1_1425	24.066	241	362
WP_282973997.1	lcl|NZ_AHMK02000044.1_cds_WP_000600953.1_1422	33.645	107	362
WP_282973997.1	lcl|NZ_AHMK02000002.1_cds_WP_001099039.1_3725	20.321	187	362
WP_004479548.1	lcl|NZ_AHMK02000047.1_cds_WP_000172209.1_1063	42.908	282	595
WP_004479548.1	lcl|NZ_AHMK02000031.1_cds_WP_000667646.1_2357	43.697	238	595
WP_004479548.1	lcl|NZ_AHMK02000064.1_cds_WP_000828456.1_543	42.254	213	595
WP_004479548.1	lcl|NZ_AHMK02000060.1_cds_WP_002072224.1_641	35.345	232	595
WP_004479548.1	lcl|NZ_AHMK02000009.1_cds_WP_000510770.1_3373	27.511	229	595
WP_004479548.1	lcl|NZ_AHMK02000047.1_cds_WP_002071818.1_1077	38.158	76	595
WP_004479548.1	lcl|NZ_AHMK02000036.1_cds_WP_001052496.1_2093	32.035	231	595
WP_004479548.1	lcl|NZ_AHMK02000004.1_cds_WP_000598571.1_3592	26.667	240	595
WP_004479548.1	lcl|NZ_AHMK02000010.1_cds_WP_001982953.1_3181	26.222	225	595
WP_004479548.1	lcl|NZ_AHMK02000022.1_cds_WP_000047473.1_2843	27.731	238	595
WP_004479548.1	lcl|NZ_AHMK02000036.1_cds_WP_000619182.1_2138	26.496	234	595
WP_004479548.1	lcl|NZ_AHMK02000066.1_cds_WP_000433117.1_253	24.896	241	595
WP_004479548.1	lcl|NZ_AHMK02000002.1_cds_WP_000184524.1_3750	28.750	80	595
WP_004479548.1	lcl|NZ_AHMK02000035.1_cds_WP_000481721.1_2214	32.143	84	595
WP_004479548.1	lcl|NZ_AHMK02000030.1_cds_WP_000590871.1_2394	28.947	114	595
WP_004479548.1	lcl|NZ_AHMK02000066.1_cds_WP_001089503.1_285	31.683	101	595
WP_004479548.1	lcl|NZ_AHMK02000005.1_cds_WP_001161019.1_3575	29.114	79	595
WP_004479548.1	lcl|NZ_AHMK02000043.1_cds_WP_000666552.1_1555	25.806	217	595
WP_004479548.1	lcl|NZ_AHMK02000002.1_cds_WP_000651462.1_3776	26.012	173	595
WP_004479548.1	lcl|NZ_AHMK02000047.1_cds_WP_000626143.1_1058	33.871	62	595
WP_004479548.1	lcl|NZ_AHMK02000047.1_cds_WP_000172209.1_1063	42.908	282	595
WP_004479548.1	lcl|NZ_AHMK02000031.1_cds_WP_000667646.1_2357	43.697	238	595
WP_004479548.1	lcl|NZ_AHMK02000064.1_cds_WP_000828456.1_543	42.254	213	595
WP_004479548.1	lcl|NZ_AHMK02000060.1_cds_WP_002072224.1_641	35.345	232	595
WP_004479548.1	lcl|NZ_AHMK02000009.1_cds_WP_000510770.1_3373	27.511	229	595
WP_004479548.1	lcl|NZ_AHMK02000047.1_cds_WP_002071818.1_1077	38.158	76	595
WP_004479548.1	lcl|NZ_AHMK02000036.1_cds_WP_001052496.1_2093	32.035	231	595
