WP_004462903.1	lcl|NZ_JQPR01000001.1_cds_WP_000340713.1_1	94.253	87	106
WP_004472299.1	lcl|NZ_JQPR01000001.1_cds_WP_000412665.1_2	92.581	310	319
WP_004472299.1	lcl|NZ_JQPR01000039.1_cds_WP_000744700.1_1205	25.382	327	319
WP_004472299.1	lcl|NZ_JQPR01000001.1_cds_WP_000699347.1_6	22.442	303	319
WP_004472299.1	lcl|NZ_JQPR01000001.1_cds_WP_000723077.1_15	21.014	276	319
WP_004472299.1	lcl|NZ_JQPR01000181.1_cds_WP_000723090.1_3304	23.368	291	319
WP_004472299.1	lcl|NZ_JQPR01000001.1_cds_WP_001168408.1_40	23.457	324	319
WP_004472299.1	lcl|NZ_JQPR01000029.1_cds_WP_001984071.1_904	21.678	286	319
WP_004472170.1	lcl|NZ_JQPR01000067.1_cds_WP_000351733.1_1770	39.286	140	185
WP_004479538.1	lcl|NZ_JQPR01000001.1_cds_WP_001168408.1_40	33.333	336	329
WP_004479538.1	lcl|NZ_JQPR01000001.1_cds_WP_000699347.1_6	31.594	345	329
WP_004479538.1	lcl|NZ_JQPR01000039.1_cds_WP_000744700.1_1205	31.429	315	329
WP_004479538.1	lcl|NZ_JQPR01000181.1_cds_WP_000723090.1_3304	29.552	335	329
WP_004479538.1	lcl|NZ_JQPR01000001.1_cds_WP_000723077.1_15	30.769	299	329
WP_004479538.1	lcl|NZ_JQPR01000029.1_cds_WP_001984071.1_904	30.945	307	329
WP_004479538.1	lcl|NZ_JQPR01000023.1_cds_WP_000649923.1_636	29.721	323	329
WP_004479538.1	lcl|NZ_JQPR01000330.1_cds_WP_000709511.1_4024	29.429	333	329
WP_004479538.1	lcl|NZ_JQPR01000029.1_cds_WP_000688695.1_884	28.720	289	329
WP_004479538.1	lcl|NZ_JQPR01000001.1_cds_WP_000412665.1_2	26.394	269	329
WP_004479538.1	lcl|NZ_JQPR01000001.1_cds_WP_000377752.1_61	24.501	351	329
WP_004479538.1	lcl|NZ_JQPR01000014.1_cds_WP_001074781.1_406	30.292	274	329
WP_004479538.1	lcl|NZ_JQPR01000001.1_cds_WP_000048849.1_26	25.306	245	329
WP_004479538.1	lcl|NZ_JQPR01000079.1_cds_WP_001003557.1_2012	25.984	254	329
WP_282974014.1	lcl|NZ_JQPR01000001.1_cds_WP_000432841.1_21	30.901	233	267
WP_282974014.1	lcl|NZ_JQPR01000181.1_cds_WP_000842260.1_3303	28.421	190	267
WP_282974014.1	lcl|NZ_JQPR01000001.1_cds_WP_000869621.1_60	21.912	251	267
WP_282974014.1	lcl|NZ_JQPR01000200.1_cds_WP_000667727.1_3459	31.818	110	267
WP_282974014.1	lcl|NZ_JQPR01000075.1_cds_JG85_RS09695_1928	27.811	169	267
WP_004472307.1	lcl|NZ_JQPR01000131.1_cds_WP_000291585.1_2779	27.134	328	509
WP_004472307.1	lcl|NZ_JQPR01000131.1_cds_WP_000364507.1_2778	28.889	90	509
WP_004472307.1	lcl|NZ_JQPR01000131.1_cds_WP_000291585.1_2779	27.134	328	509
WP_004472307.1	lcl|NZ_JQPR01000131.1_cds_WP_000364507.1_2778	28.889	90	509
WP_004479660.1	lcl|NZ_JQPR01000001.1_cds_WP_001168408.1_40	28.571	252	330
WP_004479660.1	lcl|NZ_JQPR01000029.1_cds_WP_001984071.1_904	25.461	271	330
WP_004479660.1	lcl|NZ_JQPR01000001.1_cds_WP_000723077.1_15	25.000	276	330
WP_004479660.1	lcl|NZ_JQPR01000039.1_cds_WP_000744700.1_1205	27.215	316	330
WP_004479660.1	lcl|NZ_JQPR01000181.1_cds_WP_000723090.1_3304	25.816	337	330
WP_004479660.1	lcl|NZ_JQPR01000079.1_cds_WP_001003557.1_2012	27.572	243	330
WP_004479660.1	lcl|NZ_JQPR01000001.1_cds_WP_000699347.1_6	25.000	256	330
WP_004479660.1	lcl|NZ_JQPR01000001.1_cds_WP_000048849.1_26	26.354	277	330
WP_004479660.1	lcl|NZ_JQPR01000023.1_cds_WP_000649923.1_636	30.078	256	330
WP_004479660.1	lcl|NZ_JQPR01000029.1_cds_WP_000688695.1_884	26.957	230	330
WP_004479660.1	lcl|NZ_JQPR01000001.1_cds_WP_000697617.1_63	25.591	254	330
WP_004479660.1	lcl|NZ_JQPR01000135.1_cds_WP_000457972.1_2871	26.562	128	330
WP_004479660.1	lcl|NZ_JQPR01000330.1_cds_WP_000709511.1_4024	30.464	151	330
WP_004472322.1	lcl|NZ_JQPR01000001.1_cds_WP_002102582.1_33	37.822	349	366
WP_004472322.1	lcl|NZ_JQPR01000181.1_cds_WP_061217456.1_3310	32.857	350	366
WP_004472322.1	lcl|NZ_JQPR01000001.1_cds_WP_000738262.1_42	31.854	383	366
WP_004472322.1	lcl|NZ_JQPR01000044.1_cds_WP_061217166.1_1364	26.913	379	366
WP_004472322.1	lcl|NZ_JQPR01000001.1_cds_WP_000701360.1_41	28.212	358	366
WP_004472322.1	lcl|NZ_JQPR01000042.1_cds_WP_000538757.1_1320	29.412	357	366
WP_004472322.1	lcl|NZ_JQPR01000001.1_cds_WP_001054317.1_16	26.115	314	366
WP_004472322.1	lcl|NZ_JQPR01000052.1_cds_WP_001982414.1_1512	31.053	190	366
WP_004472364.1	lcl|NZ_JQPR01000001.1_cds_WP_002102582.1_33	38.227	361	367
WP_004472364.1	lcl|NZ_JQPR01000181.1_cds_WP_061217456.1_3310	36.712	365	367
WP_004472364.1	lcl|NZ_JQPR01000042.1_cds_WP_000538757.1_1320	32.075	371	367
WP_004472364.1	lcl|NZ_JQPR01000001.1_cds_WP_000738262.1_42	33.515	367	367
WP_004472364.1	lcl|NZ_JQPR01000001.1_cds_WP_000701360.1_41	31.728	353	367
WP_004472364.1	lcl|NZ_JQPR01000044.1_cds_WP_061217166.1_1364	29.630	378	367
WP_004472364.1	lcl|NZ_JQPR01000001.1_cds_WP_001054317.1_16	28.358	335	367
WP_004472364.1	lcl|NZ_JQPR01000052.1_cds_WP_001982414.1_1512	25.138	362	367
WP_004470185.1	lcl|NZ_JQPR01000209.1_cds_WP_001002663.1_3534	43.210	243	265
WP_020783869.1	lcl|NZ_JQPR01000015.1_cds_WP_000501205.1_442	35.526	304	310
WP_020783869.1	lcl|NZ_JQPR01000054.1_cds_WP_061217191.1_1548	26.159	302	310
WP_020783869.1	lcl|NZ_JQPR01000017.1_cds_WP_000279894.1_488	26.316	133	310
WP_020783869.1	lcl|NZ_JQPR01000015.1_cds_WP_000501205.1_442	35.526	304	310
WP_020783869.1	lcl|NZ_JQPR01000054.1_cds_WP_061217191.1_1548	26.159	302	310
WP_020783869.1	lcl|NZ_JQPR01000017.1_cds_WP_000279894.1_488	26.316	133	310
WP_004470037.1	lcl|NZ_JQPR01000039.1_cds_WP_001082181.1_1176	24.359	78	221
WP_004470037.1	lcl|NZ_JQPR01000059.1_cds_WP_001069827.1_1628	27.723	101	221
WP_004470188.1	lcl|NZ_JQPR01000036.1_cds_WP_001206947.1_1128	31.818	132	177
WP_282974009.1	lcl|NZ_JQPR01000001.1_cds_WP_000445586.1_58	25.935	401	408
WP_282974009.1	lcl|NZ_JQPR01000059.1_cds_WP_000347685.1_1627	25.481	208	408
WP_282974009.1	lcl|NZ_JQPR01000039.1_cds_WP_001082181.1_1176	28.144	167	408
WP_004479640.1	lcl|NZ_JQPR01000001.1_cds_WP_000701360.1_41	32.979	376	362
WP_004479640.1	lcl|NZ_JQPR01000044.1_cds_WP_061217166.1_1364	30.591	389	362
WP_004479640.1	lcl|NZ_JQPR01000001.1_cds_WP_000738262.1_42	30.481	374	362
WP_004479640.1	lcl|NZ_JQPR01000001.1_cds_WP_002102582.1_33	32.951	349	362
WP_004479640.1	lcl|NZ_JQPR01000181.1_cds_WP_061217456.1_3310	30.795	302	362
WP_004479640.1	lcl|NZ_JQPR01000001.1_cds_WP_001054317.1_16	29.499	339	362
WP_004479640.1	lcl|NZ_JQPR01000052.1_cds_WP_001982414.1_1512	23.269	361	362
WP_004479640.1	lcl|NZ_JQPR01000042.1_cds_WP_000538757.1_1320	28.175	252	362
WP_004479640.1	lcl|NZ_JQPR01000001.1_cds_WP_061217011.1_35	24.786	351	362
WP_004479675.1	lcl|NZ_JQPR01000049.1_cds_WP_000007746.1_1408	61.333	225	229
WP_004479675.1	lcl|NZ_JQPR01000001.1_cds_WP_275477703.1_32	30.769	52	229
WP_004479675.1	lcl|NZ_JQPR01000039.1_cds_WP_000462635.1_1195	25.000	108	229
WP_004479675.1	lcl|NZ_JQPR01000205.1_cds_WP_000459784.1_3516	33.333	48	229
WP_004479537.1	lcl|NZ_JQPR01000001.1_cds_WP_000445586.1_58	23.650	389	409
WP_004479537.1	lcl|NZ_JQPR01000039.1_cds_WP_001082181.1_1176	26.829	123	409
WP_004479537.1	lcl|NZ_JQPR01000059.1_cds_WP_000347685.1_1627	23.649	148	409
WP_004479635.1	lcl|NZ_JQPR01000001.1_cds_WP_002102582.1_33	39.835	364	367
WP_004479635.1	lcl|NZ_JQPR01000181.1_cds_WP_061217456.1_3310	39.071	366	367
WP_004479635.1	lcl|NZ_JQPR01000042.1_cds_WP_000538757.1_1320	36.827	353	367
WP_004479635.1	lcl|NZ_JQPR01000001.1_cds_WP_000701360.1_41	30.053	376	367
WP_004479635.1	lcl|NZ_JQPR01000001.1_cds_WP_000738262.1_42	30.978	368	367
WP_004479635.1	lcl|NZ_JQPR01000044.1_cds_WP_061217166.1_1364	27.540	374	367
WP_004479635.1	lcl|NZ_JQPR01000001.1_cds_WP_001054317.1_16	26.587	252	367
WP_004479635.1	lcl|NZ_JQPR01000001.1_cds_WP_061217011.1_35	25.348	359	367
WP_004479635.1	lcl|NZ_JQPR01000052.1_cds_WP_001982414.1_1512	24.728	368	367
WP_282974003.1	lcl|NZ_JQPR01000181.1_cds_WP_001159758.1_3306	38.889	180	176
WP_282973999.1	lcl|NZ_JQPR01000023.1_cds_WP_000649923.1_636	28.253	269	313
WP_282973999.1	lcl|NZ_JQPR01000039.1_cds_WP_000744700.1_1205	28.391	317	313
WP_282973999.1	lcl|NZ_JQPR01000001.1_cds_WP_001168408.1_40	28.571	252	313
WP_282973999.1	lcl|NZ_JQPR01000001.1_cds_WP_000699347.1_6	24.148	352	313
WP_282973999.1	lcl|NZ_JQPR01000029.1_cds_WP_001984071.1_904	25.564	266	313
WP_282973999.1	lcl|NZ_JQPR01000001.1_cds_WP_000723077.1_15	27.074	229	313
WP_282973999.1	lcl|NZ_JQPR01000181.1_cds_WP_000723090.1_3304	22.289	332	313
WP_282973999.1	lcl|NZ_JQPR01000135.1_cds_WP_000457972.1_2871	22.705	207	313
WP_282973999.1	lcl|NZ_JQPR01000001.1_cds_WP_000412665.1_2	24.299	321	313
WP_282973999.1	lcl|NZ_JQPR01000014.1_cds_WP_001074781.1_406	22.300	287	313
WP_282973999.1	lcl|NZ_JQPR01000079.1_cds_WP_001003557.1_2012	25.197	254	313
WP_032918755.1	lcl|NZ_JQPR01000181.1_cds_WP_000343395.1_3311	32.759	116	134
WP_004472325.1	lcl|NZ_JQPR01000181.1_cds_WP_000723090.1_3304	24.516	310	311
WP_004472325.1	lcl|NZ_JQPR01000001.1_cds_WP_000699347.1_6	27.490	251	311
WP_004472325.1	lcl|NZ_JQPR01000001.1_cds_WP_000697617.1_63	23.282	262	311
WP_004472325.1	lcl|NZ_JQPR01000029.1_cds_WP_001984071.1_904	27.165	254	311
WP_004472325.1	lcl|NZ_JQPR01000014.1_cds_WP_001074781.1_406	31.373	153	311
WP_004472325.1	lcl|NZ_JQPR01000039.1_cds_WP_000744700.1_1205	24.427	262	311
WP_004472325.1	lcl|NZ_JQPR01000001.1_cds_WP_000723077.1_15	24.188	277	311
WP_004472325.1	lcl|NZ_JQPR01000181.1_cds_WP_000642170.1_3305	27.723	101	311
WP_004472325.1	lcl|NZ_JQPR01000029.1_cds_WP_000688695.1_884	28.750	160	311
WP_004472325.1	lcl|NZ_JQPR01000023.1_cds_WP_000649923.1_636	25.000	276	311
WP_282973997.1	lcl|NZ_JQPR01000181.1_cds_WP_000282884.1_3308	30.579	121	362
WP_282973997.1	lcl|NZ_JQPR01000181.1_cds_WP_000854003.1_3307	24.066	241	362
WP_282973997.1	lcl|NZ_JQPR01000001.1_cds_WP_001005151.1_64	25.490	102	362
WP_282973997.1	lcl|NZ_JQPR01000181.1_cds_WP_000560749.1_3309	33.028	109	362
