WP_004462903.1	lcl|NZ_JQSA01000266.1_cds_WP_002725873.1_3295	95.402	87	106
WP_004472299.1	lcl|NZ_JQSA01000266.1_cds_WP_061209188.1_3296	91.935	310	319
WP_004472299.1	lcl|NZ_JQSA01000064.1_cds_WP_061208146.1_1326	22.936	327	319
WP_004472299.1	lcl|NZ_JQSA01000228.1_cds_WP_061209097.1_3126	22.043	186	319
WP_004472299.1	lcl|NZ_JQSA01000057.1_cds_WP_011671706.1_1205	22.867	293	319
WP_004472299.1	lcl|NZ_JQSA01000142.1_cds_WP_061208650.1_2289	23.397	312	319
WP_004472299.1	lcl|NZ_JQSA01000203.1_cds_WP_002729504.1_2975	23.392	171	319
WP_004472170.1	lcl|NZ_JQSA01000035.1_cds_WP_002750963.1_834	35.616	146	185
WP_004479538.1	lcl|NZ_JQSA01000154.1_cds_WP_061208754.1_2475	31.579	342	329
WP_004479538.1	lcl|NZ_JQSA01000064.1_cds_WP_061208146.1_1326	29.524	315	329
WP_004479538.1	lcl|NZ_JQSA01000057.1_cds_WP_011671706.1_1205	30.149	335	329
WP_004479538.1	lcl|NZ_JQSA01000228.1_cds_WP_061209097.1_3126	30.435	299	329
WP_004479538.1	lcl|NZ_JQSA01000142.1_cds_WP_061208650.1_2289	31.190	311	329
WP_004479538.1	lcl|NZ_JQSA01000050.1_cds_WP_061207995.1_1073	29.154	319	329
WP_004479538.1	lcl|NZ_JQSA01000142.1_cds_WP_002754065.1_2292	28.182	330	329
WP_004479538.1	lcl|NZ_JQSA01000203.1_cds_WP_002729504.1_2975	26.100	341	329
WP_004479538.1	lcl|NZ_JQSA01000051.1_cds_WP_061208029.1_1123	24.627	268	329
WP_004479538.1	lcl|NZ_JQSA01000051.1_cds_WP_061208022.1_1115	26.812	276	329
WP_004479538.1	lcl|NZ_JQSA01000266.1_cds_WP_061209188.1_3296	26.908	249	329
WP_004479538.1	lcl|NZ_JQSA01000151.1_cds_WP_002751102.1_2437	26.792	265	329
WP_004479538.1	lcl|NZ_JQSA01000174.1_cds_JG00_RS13715_2682	27.703	148	329
WP_004479538.1	lcl|NZ_JQSA01000116.1_cds_WP_061208495.1_2007	28.049	246	329
WP_004479538.1	lcl|NZ_JQSA01000051.1_cds_WP_061208031.1_1125	29.775	178	329
WP_004479538.1	lcl|NZ_JQSA01000117.1_cds_WP_011669202.1_2017	23.442	337	329
WP_282974014.1	lcl|NZ_JQSA01000228.1_cds_WP_061209102.1_3131	26.087	230	267
WP_282974014.1	lcl|NZ_JQSA01000057.1_cds_WP_061208084.1_1206	28.042	189	267
WP_282974014.1	lcl|NZ_JQSA01000051.1_cds_WP_061208032.1_1126	24.519	208	267
WP_282974014.1	lcl|NZ_JQSA01000218.1_cds_WP_002766579.1_3074	27.568	185	267
WP_282974014.1	lcl|NZ_JQSA01000192.1_cds_WP_061208961.1_2857	32.258	93	267
WP_282974014.1	lcl|NZ_JQSA01000203.1_cds_WP_061209013.1_2974	25.926	189	267
WP_004472307.1	lcl|NZ_JQSA01000007.1_cds_WP_061207534.1_171	26.506	332	509
WP_004472307.1	lcl|NZ_JQSA01000007.1_cds_WP_002751286.1_172	28.889	90	509
WP_004472307.1	lcl|NZ_JQSA01000007.1_cds_WP_061207534.1_171	26.506	332	509
WP_004472307.1	lcl|NZ_JQSA01000007.1_cds_WP_002751286.1_172	28.889	90	509
WP_004479660.1	lcl|NZ_JQSA01000142.1_cds_WP_061208650.1_2289	27.473	273	330
WP_004479660.1	lcl|NZ_JQSA01000228.1_cds_WP_061209097.1_3126	24.535	269	330
WP_004479660.1	lcl|NZ_JQSA01000064.1_cds_WP_061208146.1_1326	26.846	298	330
WP_004479660.1	lcl|NZ_JQSA01000057.1_cds_WP_011671706.1_1205	26.582	316	330
WP_004479660.1	lcl|NZ_JQSA01000154.1_cds_WP_061208754.1_2475	29.388	245	330
WP_004479660.1	lcl|NZ_JQSA01000174.1_cds_JG00_RS13715_2682	28.571	91	330
WP_004479660.1	lcl|NZ_JQSA01000174.1_cds_JG00_RS13715_2682	27.586	116	330
WP_004479660.1	lcl|NZ_JQSA01000050.1_cds_WP_061207995.1_1073	26.183	317	330
WP_004479660.1	lcl|NZ_JQSA01000117.1_cds_WP_011669202.1_2017	24.898	245	330
WP_004479660.1	lcl|NZ_JQSA01000051.1_cds_WP_061208029.1_1123	25.279	269	330
WP_004479660.1	lcl|NZ_JQSA01000203.1_cds_WP_002729504.1_2975	26.056	142	330
WP_004479660.1	lcl|NZ_JQSA01000099.1_cds_WP_081101368.1_1818	28.125	128	330
WP_004479660.1	lcl|NZ_JQSA01000151.1_cds_WP_002751102.1_2437	25.000	240	330
WP_004479660.1	lcl|NZ_JQSA01000116.1_cds_WP_061208495.1_2007	25.676	296	330
WP_004479660.1	lcl|NZ_JQSA01000142.1_cds_WP_002754065.1_2292	30.464	151	330
WP_004472322.1	lcl|NZ_JQSA01000057.1_cds_WP_061208080.1_1199	32.849	344	366
WP_004472322.1	lcl|NZ_JQSA01000130.1_cds_WP_061208571.1_2145	27.778	378	366
WP_004472322.1	lcl|NZ_JQSA01000228.1_cds_WP_061209108.1_3138	31.215	362	366
WP_004472322.1	lcl|NZ_JQSA01000054.1_cds_WP_061208059.1_1164	28.455	369	366
WP_004472322.1	lcl|NZ_JQSA01000228.1_cds_WP_061209098.1_3127	27.090	299	366
WP_004472322.1	lcl|NZ_JQSA01000174.1_cds_WP_061208874.1_2681	29.189	185	366
WP_004472364.1	lcl|NZ_JQSA01000057.1_cds_WP_061208080.1_1199	37.143	350	367
WP_004472364.1	lcl|NZ_JQSA01000054.1_cds_WP_061208059.1_1164	35.356	379	367
WP_004472364.1	lcl|NZ_JQSA01000228.1_cds_WP_061209108.1_3138	31.070	383	367
WP_004472364.1	lcl|NZ_JQSA01000130.1_cds_WP_061208571.1_2145	31.830	377	367
WP_004472364.1	lcl|NZ_JQSA01000228.1_cds_WP_061209098.1_3127	28.869	336	367
WP_004472364.1	lcl|NZ_JQSA01000174.1_cds_WP_061208874.1_2681	25.138	362	367
WP_004470185.1	lcl|NZ_JQSA01000210.1_cds_WP_011669455.1_3019	41.296	247	265
WP_020783869.1	lcl|NZ_JQSA01000038.1_cds_WP_061207877.1_854	36.184	304	310
WP_020783869.1	lcl|NZ_JQSA01000004.1_cds_WP_011669757.1_52	26.710	307	310
WP_020783869.1	lcl|NZ_JQSA01000018.1_cds_WP_002727177.1_513	28.571	133	310
WP_020783869.1	lcl|NZ_JQSA01000038.1_cds_WP_061207877.1_854	36.184	304	310
