WP_004462903.1	lcl|NZ_JADDVX010000006.1_cds_WP_002725873.1_3010	95.402	87	106
WP_004472299.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733579.1_3009	91.935	310	319
WP_004472299.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733534.1_3006	25.926	270	319
WP_004472299.1	lcl|NZ_JADDVX010000018.1_cds_WP_002722638.1_670	23.242	327	319
WP_004472299.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740024.1_2915	22.867	293	319
WP_004472299.1	lcl|NZ_JADDVX010000007.1_cds_WP_002728309.1_3092	23.397	312	319
WP_004472299.1	lcl|NZ_JADDVX010000006.1_cds_WP_016749081.1_2977	23.313	326	319
WP_004472299.1	lcl|NZ_JADDVX010000014.1_cds_WP_002743770.1_394	23.392	171	319
WP_004479563.1	lcl|NZ_JADDVX010000006.1_cds_WP_026054882.1_3008	89.315	365	365
WP_004472170.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733646.1_3007	94.595	185	185
WP_004472170.1	lcl|NZ_JADDVX010000003.1_cds_WP_002721790.1_1911	35.616	146	185
WP_004479538.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733534.1_3006	93.598	328	329
WP_004479538.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740024.1_2915	29.042	334	329
WP_004479538.1	lcl|NZ_JADDVX010000018.1_cds_WP_002722638.1_670	29.206	315	329
WP_004479538.1	lcl|NZ_JADDVX010000007.1_cds_WP_002728309.1_3092	30.868	311	329
WP_004479538.1	lcl|NZ_JADDVX010000007.1_cds_WP_002728316.1_3095	28.182	330	329
WP_004479538.1	lcl|NZ_JADDVX010000076.1_cds_WP_002741146.1_3074	29.467	319	329
WP_004479538.1	lcl|NZ_JADDVX010000014.1_cds_WP_002743770.1_394	26.100	341	329
WP_004479538.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733638.1_2969	27.855	359	329
WP_004479538.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740721.1_3003	29.316	307	329
WP_004479538.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733546.1_2940	25.000	268	329
WP_004479538.1	lcl|NZ_JADDVX010000008.1_cds_WP_002732331.1_3303	25.000	340	329
WP_004479538.1	lcl|NZ_JADDVX010000006.1_cds_WP_002744551.1_2975	29.630	270	329
WP_004479538.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733698.1_2932	26.642	274	329
WP_004479538.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733579.1_3009	26.908	249	329
WP_004479538.1	lcl|NZ_JADDVX010000006.1_cds_WP_016749081.1_2977	24.765	319	329
WP_004479538.1	lcl|NZ_JADDVX010000059.1_cds_WP_002740236.1_2640	26.645	304	329
WP_004479538.1	lcl|NZ_JADDVX010000004.1_cds_WP_002739935.1_2334	27.869	244	329
WP_004479538.1	lcl|NZ_JADDVX010000004.1_cds_WP_002721725.1_2422	24.036	337	329
WP_004479538.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733757.1_2942	30.337	178	329
WP_282974014.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733627.1_3005	89.888	267	267
WP_282974014.1	lcl|NZ_JADDVX010000006.1_cds_WP_002727921.1_2914	28.042	189	267
WP_282974014.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740926.1_2964	25.131	191	267
WP_282974014.1	lcl|NZ_JADDVX010000006.1_cds_WP_002738295.1_2943	26.316	209	267
WP_282974014.1	lcl|NZ_JADDVX010000002.1_cds_WP_002766579.1_1465	27.568	185	267
WP_282974014.1	lcl|NZ_JADDVX010000050.1_cds_WP_002729040.1_2438	32.258	93	267
WP_282974014.1	lcl|NZ_JADDVX010000014.1_cds_WP_002729513.1_393	25.926	189	267
WP_004472307.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740779.1_3004	87.992	508	509
WP_004472307.1	lcl|NZ_JADDVX010000005.1_cds_WP_002728536.1_2714	27.551	294	509
WP_004472307.1	lcl|NZ_JADDVX010000005.1_cds_WP_002728534.1_2713	28.889	90	509
WP_004472307.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740779.1_3004	87.992	508	509
WP_004472307.1	lcl|NZ_JADDVX010000005.1_cds_WP_002728536.1_2714	27.551	294	509
WP_004472307.1	lcl|NZ_JADDVX010000005.1_cds_WP_002728534.1_2713	28.889	90	509
WP_004479660.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740721.1_3003	92.424	330	330
WP_004479660.1	lcl|NZ_JADDVX010000007.1_cds_WP_002728309.1_3092	27.106	273	330
WP_004479660.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733534.1_3006	30.164	305	330
WP_004479660.1	lcl|NZ_JADDVX010000006.1_cds_WP_002744551.1_2975	27.397	292	330
WP_004479660.1	lcl|NZ_JADDVX010000018.1_cds_WP_002722638.1_670	27.174	276	330
WP_004479660.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740024.1_2915	27.129	317	330
WP_004479660.1	lcl|NZ_JADDVX010000008.1_cds_WP_002732331.1_3303	26.638	229	330
WP_004479660.1	lcl|NZ_JADDVX010000076.1_cds_WP_002741146.1_3074	29.225	284	330
WP_004479660.1	lcl|NZ_JADDVX010000004.1_cds_WP_002721725.1_2422	23.372	261	330
WP_004479660.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733546.1_2940	25.279	269	330
WP_004479660.1	lcl|NZ_JADDVX010000036.1_cds_WP_002739707.1_1792	28.125	128	330
WP_004479660.1	lcl|NZ_JADDVX010000004.1_cds_WP_002739935.1_2334	26.014	296	330
WP_004479660.1	lcl|NZ_JADDVX010000059.1_cds_WP_002740236.1_2640	25.514	243	330
WP_004479660.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733638.1_2969	24.211	285	330
WP_004479660.1	lcl|NZ_JADDVX010000007.1_cds_WP_002728316.1_3095	30.464	151	330
WP_004472322.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740826.1_3002	91.803	366	366
WP_004472322.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740861.1_3001	39.178	365	366
WP_004472322.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733737.1_2981	33.898	354	366
WP_004472322.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740294.1_2921	32.558	344	366
WP_004472322.1	lcl|NZ_JADDVX010000050.1_cds_WP_002728994.1_2444	28.042	378	366
WP_004472322.1	lcl|NZ_JADDVX010000007.1_cds_WP_002738884.1_3140	29.380	371	366
WP_004472322.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733599.1_2968	26.536	358	366
WP_004472322.1	lcl|NZ_JADDVX010000008.1_cds_WP_002724641.1_3302	29.189	185	366
WP_004472364.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740861.1_3001	88.828	367	367
WP_004472364.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740826.1_3002	39.891	366	367
WP_004472364.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733737.1_2981	38.719	359	367
WP_004472364.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740294.1_2921	37.143	350	367
WP_004472364.1	lcl|NZ_JADDVX010000007.1_cds_WP_002738884.1_3140	35.171	381	367
WP_004472364.1	lcl|NZ_JADDVX010000050.1_cds_WP_002728994.1_2444	31.117	376	367
WP_004472364.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733599.1_2968	31.198	359	367
WP_004472364.1	lcl|NZ_JADDVX010000008.1_cds_WP_002724641.1_3302	25.138	362	367
WP_004479653.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740729.1_3000	87.500	544	544
WP_004479653.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740729.1_3000	87.500	544	544
