WP_004462903.1	lcl|NZ_JQQO01000158.1_cds_WP_000340715.1_3035	95.402	87	106
WP_004472299.1	lcl|NZ_JQQO01000158.1_cds_WP_000410273.1_3036	92.581	310	319
WP_004472299.1	lcl|NZ_JQQO01000158.1_cds_WP_000646255.1_3039	27.037	270	319
WP_004472299.1	lcl|NZ_JQQO01000088.1_cds_WP_000744695.1_1881	25.382	327	319
WP_004472299.1	lcl|NZ_JQQO01000030.1_cds_WP_000649929.1_780	28.485	330	319
WP_004472299.1	lcl|NZ_JQQO01000021.1_cds_WP_000600891.1_568	23.118	186	319
WP_004472299.1	lcl|NZ_JQQO01000141.1_cds_WP_000723081.1_2858	23.368	291	319
WP_004472299.1	lcl|NZ_JQQO01000158.1_cds_WP_001067557.1_3042	24.012	329	319
WP_004472299.1	lcl|NZ_JQQO01000060.1_cds_WP_002064390.1_1336	22.093	258	319
WP_004479563.1	lcl|NZ_JQQO01000158.1_cds_WP_000604524.1_3037	83.562	365	365
WP_004472170.1	lcl|NZ_JQQO01000158.1_cds_WP_000884059.1_3038	94.595	185	185
WP_004472170.1	lcl|NZ_JQQO01000013.1_cds_WP_000351733.1_368	39.286	140	185
WP_004479538.1	lcl|NZ_JQQO01000158.1_cds_WP_000646255.1_3039	92.988	328	329
WP_004479538.1	lcl|NZ_JQQO01000088.1_cds_WP_000744695.1_1881	31.429	315	329
WP_004479538.1	lcl|NZ_JQQO01000021.1_cds_WP_000600891.1_568	31.949	313	329
WP_004479538.1	lcl|NZ_JQQO01000141.1_cds_WP_000723081.1_2858	29.552	335	329
WP_004479538.1	lcl|NZ_JQQO01000060.1_cds_WP_002064390.1_1336	30.619	307	329
WP_004479538.1	lcl|NZ_JQQO01000030.1_cds_WP_000649929.1_780	29.721	323	329
WP_004479538.1	lcl|NZ_JQQO01000034.1_cds_WP_000709511.1_891	29.429	333	329
WP_004479538.1	lcl|NZ_JQQO01000158.1_cds_WP_001067557.1_3042	29.316	307	329
WP_004479538.1	lcl|NZ_JQQO01000021.1_cds_WP_000601375.1_541	25.632	277	329
WP_004479538.1	lcl|NZ_JQQO01000060.1_cds_WP_000688698.1_1316	28.720	289	329
WP_004479538.1	lcl|NZ_JQQO01000141.1_cds_WP_000475897.1_2875	27.132	258	329
WP_004479538.1	lcl|NZ_JQQO01000158.1_cds_WP_000410273.1_3036	27.509	269	329
WP_004479538.1	lcl|NZ_JQQO01000010.1_cds_WP_001074779.1_261	29.412	272	329
WP_004479538.1	lcl|NZ_JQQO01000021.1_cds_WP_000487319.1_543	27.778	324	329
WP_004479538.1	lcl|NZ_JQQO01000085.1_cds_WP_001003563.1_1811	25.591	254	329
WP_282974014.1	lcl|NZ_JQQO01000158.1_cds_WP_000774259.1_3040	89.139	267	267
WP_282974014.1	lcl|NZ_JQQO01000021.1_cds_WP_000859505.1_544	26.442	208	267
WP_282974014.1	lcl|NZ_JQQO01000021.1_cds_WP_000800439.1_563	26.178	191	267
WP_282974014.1	lcl|NZ_JQQO01000141.1_cds_WP_000842260.1_2857	28.421	190	267
WP_282974014.1	lcl|NZ_JQQO01000205.1_cds_WP_000667727.1_3556	31.818	110	267
WP_282974014.1	lcl|NZ_JQQO01000070.1_cds_WP_000805357.1_1481	37.647	85	267
WP_004472307.1	lcl|NZ_JQQO01000158.1_cds_WP_000612799.1_3041	88.386	508	509
WP_004472307.1	lcl|NZ_JQQO01000090.1_cds_WP_000291581.1_1972	27.576	330	509
WP_004472307.1	lcl|NZ_JQQO01000090.1_cds_WP_000364504.1_1971	28.889	90	509
WP_004472307.1	lcl|NZ_JQQO01000158.1_cds_WP_000612799.1_3041	88.386	508	509
WP_004472307.1	lcl|NZ_JQQO01000090.1_cds_WP_000291581.1_1972	27.576	330	509
WP_004472307.1	lcl|NZ_JQQO01000090.1_cds_WP_000364504.1_1971	28.889	90	509
WP_004479660.1	lcl|NZ_JQQO01000158.1_cds_WP_001067557.1_3042	92.424	330	330
