WP_004462903.1	lcl|NZ_JQRG01000009.1_cds_WP_004462903.1_424	100.000	87	106
WP_004472299.1	lcl|NZ_JQRG01000009.1_cds_WP_017863560.1_423	98.107	317	319
WP_004472299.1	lcl|NZ_JQRG01000020.1_cds_WP_004461583.1_1079	25.309	324	319
WP_004472299.1	lcl|NZ_JQRG01000009.1_cds_WP_004464967.1_372	21.053	285	319
WP_004472299.1	lcl|NZ_JQRG01000009.1_cds_WP_004465002.1_370	21.452	303	319
WP_004472299.1	lcl|NZ_JQRG01000009.1_cds_WP_004476514.1_351	22.867	293	319
WP_004472299.1	lcl|NZ_JQRG01000053.1_cds_WP_004461234.1_2515	22.145	289	319
WP_004472299.1	lcl|NZ_JQRG01000071.1_cds_WP_004468319.1_2962	23.392	171	319
WP_004472170.1	lcl|NZ_JQRG01000016.1_cds_WP_004460143.1_827	34.932	146	185
WP_004472170.1	lcl|NZ_JQRG01000009.1_cds_WP_004494299.1_389	36.158	177	185
WP_004479538.1	lcl|NZ_JQRG01000009.1_cds_WP_004464967.1_372	31.153	321	329
WP_004479538.1	lcl|NZ_JQRG01000053.1_cds_WP_004461234.1_2515	32.476	311	329
WP_004479538.1	lcl|NZ_JQRG01000020.1_cds_WP_004461583.1_1079	29.524	315	329
WP_004479538.1	lcl|NZ_JQRG01000009.1_cds_WP_004476514.1_351	29.940	334	329
WP_004479538.1	lcl|NZ_JQRG01000009.1_cds_WP_004465002.1_370	29.605	304	329
WP_004479538.1	lcl|NZ_JQRG01000035.1_cds_WP_004487738.1_1733	30.341	323	329
WP_004479538.1	lcl|NZ_JQRG01000053.1_cds_WP_004461242.1_2512	28.485	330	329
WP_004479538.1	lcl|NZ_JQRG01000071.1_cds_WP_004468319.1_2962	26.190	336	329
WP_004479538.1	lcl|NZ_JQRG01000058.1_cds_WP_017863440.1_2653	25.588	340	329
WP_004479538.1	lcl|NZ_JQRG01000009.1_cds_WP_017863560.1_423	28.044	271	329
WP_004479538.1	lcl|NZ_JQRG01000134.1_cds_WP_004470510.1_3514	27.174	276	329
WP_004479538.1	lcl|NZ_JQRG01000009.1_cds_WP_004465101.1_368	25.632	277	329
WP_004479538.1	lcl|NZ_JQRG01000031.1_cds_WP_004459320.1_1653	27.869	244	329
WP_004479538.1	lcl|NZ_JQRG01000086.1_cds_WP_004476349.1_3198	23.867	331	329
WP_282974014.1	lcl|NZ_JQRG01000009.1_cds_WP_004475169.1_371	26.724	232	267
WP_282974014.1	lcl|NZ_JQRG01000009.1_cds_WP_004476528.1_350	28.947	190	267
WP_282974014.1	lcl|NZ_JQRG01000059.1_cds_WP_004477560.1_2688	29.612	206	267
WP_282974014.1	lcl|NZ_JQRG01000012.1_cds_WP_017863400.1_498	27.568	185	267
WP_282974014.1	lcl|NZ_JQRG01000071.1_cds_WP_004477855.1_2961	27.368	190	267
WP_004472307.1	lcl|NZ_JQRG01000015.1_cds_WP_017862732.1_656	26.606	327	509
WP_004472307.1	lcl|NZ_JQRG01000015.1_cds_WP_004460640.1_655	30.000	90	509
WP_004472307.1	lcl|NZ_JQRG01000015.1_cds_WP_017862732.1_656	26.606	327	509
WP_004472307.1	lcl|NZ_JQRG01000015.1_cds_WP_004460640.1_655	30.000	90	509
WP_004479660.1	lcl|NZ_JQRG01000053.1_cds_WP_004461234.1_2515	26.374	273	330
WP_004479660.1	lcl|NZ_JQRG01000009.1_cds_WP_004464967.1_372	23.723	274	330
WP_004479660.1	lcl|NZ_JQRG01000020.1_cds_WP_004461583.1_1079	28.261	276	330
WP_004479660.1	lcl|NZ_JQRG01000009.1_cds_WP_004476514.1_351	27.673	318	330
WP_004479660.1	lcl|NZ_JQRG01000058.1_cds_WP_017863440.1_2653	26.364	220	330
WP_004479660.1	lcl|NZ_JQRG01000086.1_cds_WP_004476349.1_3198	24.691	243	330
WP_004479660.1	lcl|NZ_JQRG01000035.1_cds_WP_004487738.1_1733	29.688	256	330
WP_004479660.1	lcl|NZ_JQRG01000071.1_cds_WP_004468319.1_2962	25.180	139	330
WP_004479660.1	lcl|NZ_JQRG01000037.1_cds_WP_004478741.1_1902	28.125	128	330
WP_004479660.1	lcl|NZ_JQRG01000134.1_cds_WP_004470510.1_3514	27.692	130	330
WP_004479660.1	lcl|NZ_JQRG01000053.1_cds_WP_004461242.1_2512	30.464	151	330
WP_004472322.1	lcl|NZ_JQRG01000009.1_cds_WP_004462146.1_358	31.445	353	366
WP_004472322.1	lcl|NZ_JQRG01000009.1_cds_WP_004475202.1_412	34.967	306	366
WP_004472322.1	lcl|NZ_JQRG01000059.1_cds_WP_004466571.1_2695	28.191	376	366
WP_004472322.1	lcl|NZ_JQRG01000009.1_cds_WP_004465299.1_395	29.491	373	366
WP_004472322.1	lcl|NZ_JQRG01000006.1_cds_WP_004465893.1_203	29.972	357	366
WP_004472322.1	lcl|NZ_JQRG01000009.1_cds_WP_004476552.1_415	38.350	206	366
WP_004472322.1	lcl|NZ_JQRG01000058.1_cds_WP_004460480.1_2654	29.730	185	366
WP_004472364.1	lcl|NZ_JQRG01000009.1_cds_WP_004462146.1_358	38.000	350	367
WP_004472364.1	lcl|NZ_JQRG01000006.1_cds_WP_004465893.1_203	34.121	381	367
WP_004472364.1	lcl|NZ_JQRG01000009.1_cds_WP_004465299.1_395	30.933	375	367
WP_004472364.1	lcl|NZ_JQRG01000059.1_cds_WP_004466571.1_2695	30.548	383	367
WP_004472364.1	lcl|NZ_JQRG01000009.1_cds_WP_004475202.1_412	36.327	245	367
WP_004472364.1	lcl|NZ_JQRG01000009.1_cds_WP_004476552.1_415	27.966	354	367
WP_004472364.1	lcl|NZ_JQRG01000058.1_cds_WP_004460480.1_2654	25.691	362	367
WP_004472364.1	lcl|NZ_JQRG01000016.1_cds_WP_026131391.1_792	32.979	94	367
