WP_004462903.1	lcl|NZ_NPEF02000017.1_cds_WP_100747355.1_2889	93.103	87	106
WP_004472299.1	lcl|NZ_NPEF02000017.1_cds_WP_100747354.1_2890	79.100	311	319
WP_004472299.1	lcl|NZ_NPEF02000017.1_cds_WP_100765507.1_2892	23.724	333	319
WP_004472299.1	lcl|NZ_NPEF02000001.1_cds_WP_100745423.1_42	24.615	325	319
WP_004472299.1	lcl|NZ_NPEF02000033.1_cds_WP_100746229.1_3817	23.656	186	319
WP_004472170.1	lcl|NZ_NPEF02000004.1_cds_WP_100747891.1_971	35.333	150	185
WP_004479538.1	lcl|NZ_NPEF02000017.1_cds_WP_100765507.1_2892	30.000	320	329
WP_004479538.1	lcl|NZ_NPEF02000001.1_cds_WP_100745423.1_42	28.571	315	329
WP_004479538.1	lcl|NZ_NPEF02000001.1_cds_WP_100764520.1_287	30.097	309	329
WP_004479538.1	lcl|NZ_NPEF02000001.1_cds_WP_100747959.1_168	30.982	326	329
WP_004479538.1	lcl|NZ_NPEF02000033.1_cds_WP_100746229.1_3817	27.381	336	329
WP_004479538.1	lcl|NZ_NPEF02000001.1_cds_WP_100748083.1_396	29.429	333	329
WP_004479538.1	lcl|NZ_NPEF02000008.1_cds_WP_100748200.1_1635	26.230	244	329
WP_004479538.1	lcl|NZ_NPEF02000017.1_cds_WP_100747354.1_2890	25.552	317	329
WP_004479538.1	lcl|NZ_NPEF02000012.1_cds_WP_100746862.1_2105	24.786	234	329
WP_004479538.1	lcl|NZ_NPEF02000019.1_cds_WP_100765730.1_3092	28.195	266	329
WP_004479538.1	lcl|NZ_NPEF02000001.1_cds_CH379_RS02280_445	27.820	266	329
WP_004479538.1	lcl|NZ_NPEF02000039.1_cds_WP_317574021.1_3899	25.298	336	329
WP_282974014.1	lcl|NZ_NPEF02000017.1_cds_WP_317573405.1_2898	28.226	248	267
WP_282974014.1	lcl|NZ_NPEF02000008.1_cds_WP_100745270.1_1445	24.615	195	267
WP_282974014.1	lcl|NZ_NPEF02000008.1_cds_WP_100765502.1_1553	25.909	220	267
WP_282974014.1	lcl|NZ_NPEF02000033.1_cds_WP_207763178.1_3816	26.178	191	267
WP_004472307.1	lcl|NZ_NPEF02000018.1_cds_WP_317573488.1_2992	27.439	328	509
WP_004472307.1	lcl|NZ_NPEF02000018.1_cds_WP_317573488.1_2992	27.439	328	509
WP_004479660.1	lcl|NZ_NPEF02000001.1_cds_WP_100764520.1_287	29.032	279	330
WP_004479660.1	lcl|NZ_NPEF02000017.1_cds_WP_100765507.1_2892	25.362	276	330
WP_004479660.1	lcl|NZ_NPEF02000001.1_cds_WP_100745423.1_42	27.174	276	330
WP_004479660.1	lcl|NZ_NPEF02000039.1_cds_WP_317574021.1_3899	25.523	239	330
