WP_004462903.1	lcl|NZ_JASEXC010000054.1_cds_WP_004462903.1_3177	100.000	87	106
WP_004472299.1	lcl|NZ_JASEXC010000054.1_cds_WP_004472299.1_3176	100.000	319	319
WP_004472299.1	lcl|NZ_JASEXC010000002.1_cds_WP_008393339.1_302	25.309	324	319
WP_004472299.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993437.1_3173	27.407	270	319
WP_004472299.1	lcl|NZ_JASEXC010000085.1_cds_WP_282993552.1_3544	22.872	188	319
WP_004472299.1	lcl|NZ_JASEXC010000029.1_cds_WP_008394652.1_2481	22.867	293	319
WP_004472299.1	lcl|NZ_JASEXC010000012.1_cds_WP_046690057.1_1532	22.028	286	319
WP_004472299.1	lcl|NZ_JASEXC010000006.1_cds_WP_004468319.1_481	23.392	171	319
WP_004472299.1	lcl|NZ_JASEXC010000085.1_cds_WP_282993553.1_3538	27.273	132	319
WP_004479563.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993438.1_3175	98.904	365	365
WP_004472170.1	lcl|NZ_JASEXC010000054.1_cds_WP_016755108.1_3174	99.459	185	185
WP_004472170.1	lcl|NZ_JASEXC010000030.1_cds_WP_004460143.1_2542	34.932	146	185
WP_004479538.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993437.1_3173	99.696	329	329
WP_004479538.1	lcl|NZ_JASEXC010000085.1_cds_WP_282993552.1_3544	31.975	319	329
WP_004479538.1	lcl|NZ_JASEXC010000012.1_cds_WP_046690057.1_1532	32.797	311	329
WP_004479538.1	lcl|NZ_JASEXC010000029.1_cds_WP_008394652.1_2481	29.940	334	329
WP_004479538.1	lcl|NZ_JASEXC010000002.1_cds_WP_008393339.1_302	29.524	315	329
WP_004479538.1	lcl|NZ_JASEXC010000013.1_cds_WP_008396039.1_1604	30.154	325	329
WP_004479538.1	lcl|NZ_JASEXC010000012.1_cds_WP_004467290.1_1529	28.261	322	329
WP_004479538.1	lcl|NZ_JASEXC010000006.1_cds_WP_004468319.1_481	26.190	336	329
WP_004479538.1	lcl|NZ_JASEXC010000054.1_cds_WP_046951346.1_3170	29.470	302	329
WP_004479538.1	lcl|NZ_JASEXC010000065.1_cds_WP_008394668.1_3337	24.828	290	329
WP_004479538.1	lcl|NZ_JASEXC010000085.1_cds_WP_282993549.1_3540	29.658	263	329
WP_004479538.1	lcl|NZ_JASEXC010000008.1_cds_WP_282992990.1_1076	25.294	340	329
WP_004479538.1	lcl|NZ_JASEXC010000085.1_cds_WP_282993553.1_3538	26.804	291	329
WP_004479538.1	lcl|NZ_JASEXC010000054.1_cds_WP_004472299.1_3176	28.044	271	329
WP_004479538.1	lcl|NZ_JASEXC010000081.1_cds_WP_004479697.1_3511	26.250	240	329
WP_004479538.1	lcl|NZ_JASEXC010000019.1_cds_WP_004464543.1_1945	27.174	276	329
WP_004479538.1	lcl|NZ_JASEXC010000008.1_cds_WP_008395681.1_1127	28.571	245	329
WP_004479538.1	lcl|NZ_JASEXC010000065.1_cds_WP_004479573.1_3339	35.200	125	329
WP_004479538.1	lcl|NZ_JASEXC010000002.1_cds_WP_282992860.1_209	23.565	331	329
WP_282974014.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993436.1_3172	98.876	267	267
WP_282974014.1	lcl|NZ_JASEXC010000082.1_cds_QMN02_RS17540_3518	25.751	233	267
WP_282974014.1	lcl|NZ_JASEXC010000029.1_cds_WP_004475142.1_2482	28.947	190	267
WP_282974014.1	lcl|NZ_JASEXC010000065.1_cds_WP_269026283.1_3340	26.316	209	267
WP_282974014.1	lcl|NZ_JASEXC010000006.1_cds_WP_134788358.1_450	29.744	195	267
WP_282974014.1	lcl|NZ_JASEXC010000072.1_cds_WP_016754360.1_2437	27.568	185	267
WP_282974014.1	lcl|NZ_JASEXC010000006.1_cds_WP_075918647.1_482	27.368	190	267
WP_004472307.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993435.1_3171	99.016	508	509
WP_004472307.1	lcl|NZ_JASEXC010000038.1_cds_WP_004473482.1_2815	26.911	327	509
WP_004472307.1	lcl|NZ_JASEXC010000038.1_cds_WP_004460640.1_2816	30.000	90	509
WP_004472307.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993435.1_3171	99.016	508	509
WP_004472307.1	lcl|NZ_JASEXC010000038.1_cds_WP_004473482.1_2815	26.911	327	509
WP_004472307.1	lcl|NZ_JASEXC010000038.1_cds_WP_004460640.1_2816	30.000	90	509
WP_004479660.1	lcl|NZ_JASEXC010000054.1_cds_WP_046951346.1_3170	99.091	330	330
WP_004479660.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993437.1_3173	29.470	302	330
WP_004479660.1	lcl|NZ_JASEXC010000012.1_cds_WP_046690057.1_1532	26.374	273	330
WP_004479660.1	lcl|NZ_JASEXC010000085.1_cds_WP_282993549.1_3540	26.059	307	330
WP_004479660.1	lcl|NZ_JASEXC010000085.1_cds_WP_282993552.1_3544	27.969	261	330
WP_004479660.1	lcl|NZ_JASEXC010000002.1_cds_WP_008393339.1_302	27.899	276	330
WP_004479660.1	lcl|NZ_JASEXC010000029.1_cds_WP_008394652.1_2481	27.358	318	330
WP_004479660.1	lcl|NZ_JASEXC010000008.1_cds_WP_282992990.1_1076	26.364	220	330
WP_004479660.1	lcl|NZ_JASEXC010000085.1_cds_WP_282993553.1_3538	29.688	192	330
WP_004479660.1	lcl|NZ_JASEXC010000013.1_cds_WP_008396039.1_1604	30.469	256	330
WP_004479660.1	lcl|NZ_JASEXC010000002.1_cds_WP_282992860.1_209	24.691	243	330
WP_004479660.1	lcl|NZ_JASEXC010000006.1_cds_WP_004468319.1_481	25.180	139	330
WP_004479660.1	lcl|NZ_JASEXC010000031.1_cds_WP_004467770.1_2567	28.125	128	330
WP_004479660.1	lcl|NZ_JASEXC010000019.1_cds_WP_004464543.1_1945	27.692	130	330
WP_004479660.1	lcl|NZ_JASEXC010000065.1_cds_WP_008394668.1_3337	22.989	261	330
WP_004479660.1	lcl|NZ_JASEXC010000012.1_cds_WP_004467290.1_1529	30.464	151	330
WP_004472322.1	lcl|NZ_JASEXC010000054.1_cds_WP_004485964.1_3169	99.727	366	366
WP_004472322.1	lcl|NZ_JASEXC010000054.1_cds_WP_061220366.1_3168	39.178	365	366
WP_004472322.1	lcl|NZ_JASEXC010000109.1_cds_WP_282993580.1_3648	33.056	360	366
WP_004472322.1	lcl|NZ_JASEXC010000029.1_cds_WP_282993254.1_2473	31.728	353	366
WP_004472322.1	lcl|NZ_JASEXC010000006.1_cds_WP_282992950.1_444	27.778	378	366
WP_004472322.1	lcl|NZ_JASEXC010000104.1_cds_WP_282993576.1_3630	28.571	357	366
WP_004472322.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993428.1_3157	31.395	344	366
WP_004472322.1	lcl|NZ_JASEXC010000018.1_cds_WP_004465893.1_1829	29.972	357	366
WP_004472322.1	lcl|NZ_JASEXC010000082.1_cds_QMN02_RS17560_3522	26.136	352	366
WP_004472322.1	lcl|NZ_JASEXC010000008.1_cds_WP_004460480.1_1077	29.730	185	366
WP_004472364.1	lcl|NZ_JASEXC010000054.1_cds_WP_061220366.1_3168	99.728	367	367
WP_004472364.1	lcl|NZ_JASEXC010000054.1_cds_WP_004485964.1_3169	39.726	365	367
WP_004472364.1	lcl|NZ_JASEXC010000029.1_cds_WP_282993254.1_2473	38.286	350	367
WP_004472364.1	lcl|NZ_JASEXC010000109.1_cds_WP_282993580.1_3648	36.769	359	367
WP_004472364.1	lcl|NZ_JASEXC010000018.1_cds_WP_004465893.1_1829	34.121	381	367
WP_004472364.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993428.1_3157	34.226	336	367
WP_004472364.1	lcl|NZ_JASEXC010000006.1_cds_WP_282992950.1_444	30.311	386	367
WP_004472364.1	lcl|NZ_JASEXC010000104.1_cds_WP_282993576.1_3630	24.665	373	367
WP_004472364.1	lcl|NZ_JASEXC010000082.1_cds_QMN02_RS17560_3522	29.586	338	367
WP_004472364.1	lcl|NZ_JASEXC010000008.1_cds_WP_004460480.1_1077	25.691	362	367
WP_004472364.1	lcl|NZ_JASEXC010000016.1_cds_WP_032924150.1_1702	32.990	97	367
WP_004479653.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993434.1_3167	99.265	544	544
WP_004479653.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993434.1_3167	99.265	544	544
WP_004470185.1	lcl|NZ_JASEXC010000054.1_cds_WP_004470185.1_3166	100.000	265	265
WP_004470185.1	lcl|NZ_JASEXC010000018.1_cds_WP_004457662.1_1885	41.700	247	265
WP_020783869.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993433.1_3165	96.774	310	310
WP_020783869.1	lcl|NZ_JASEXC010000052.1_cds_WP_004462784.1_3111	35.932	295	310
WP_020783869.1	lcl|NZ_JASEXC010000053.1_cds_WP_282993426.1_3153	26.299	308	310
WP_020783869.1	lcl|NZ_JASEXC010000015.1_cds_WP_008398687.1_1659	26.316	133	310
WP_020783869.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993433.1_3165	96.774	310	310
WP_020783869.1	lcl|NZ_JASEXC010000052.1_cds_WP_004462784.1_3111	35.932	295	310
WP_020783869.1	lcl|NZ_JASEXC010000053.1_cds_WP_282993426.1_3153	26.299	308	310
WP_020783869.1	lcl|NZ_JASEXC010000015.1_cds_WP_008398687.1_1659	26.316	133	310
WP_032912997.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993432.1_3164	98.106	264	264
WP_004470135.1	lcl|NZ_JASEXC010000054.1_cds_WP_075979404.1_3163	99.231	130	130
WP_032912999.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993431.1_3162	83.448	145	145
WP_004470037.1	lcl|NZ_JASEXC010000054.1_cds_WP_046951652.1_3161	93.665	221	221
WP_004470037.1	lcl|NZ_JASEXC010000025.1_cds_WP_004474010.1_2289	37.037	54	221
WP_004470037.1	lcl|NZ_JASEXC010000036.1_cds_WP_004472978.1_2759	26.733	101	221
WP_282974011.1	lcl|NZ_JASEXC010000054.1_cds_QMN02_RS15615_3160	76.692	133	141
WP_282974011.1	lcl|NZ_JASEXC010000054.1_cds_QMN02_RS15615_3160	81.250	32	141
WP_282974011.1	lcl|NZ_JASEXC010000054.1_cds_QMN02_RS15615_3160	90.476	21	141
WP_004470188.1	lcl|NZ_JASEXC010000054.1_cds_WP_004493819.1_3159	76.301	173	177
WP_004470188.1	lcl|NZ_JASEXC010000002.1_cds_WP_004471088.1_336	31.818	132	177
WP_282974009.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993429.1_3158	98.039	408	408
WP_282974009.1	lcl|NZ_JASEXC010000109.1_cds_QMN02_RS18240_3649	33.475	236	408
WP_282974009.1	lcl|NZ_JASEXC010000061.1_cds_WP_282993462.1_3269	24.664	223	408
WP_282974009.1	lcl|NZ_JASEXC010000036.1_cds_WP_004462595.1_2760	30.189	106	408
