WP_004462903.1	lcl|NZ_AOUC01000047.1_cds_WP_004454812.1_646	94.253	87	106
WP_004472299.1	lcl|NZ_AOUC01000047.1_cds_WP_004421326.1_647	92.903	310	319
WP_004472299.1	lcl|NZ_AOUC01000041.1_cds_WP_004434477.1_600	21.805	266	319
WP_004472299.1	lcl|NZ_AOUC01000047.1_cds_WP_004421375.1_650	25.397	315	319
WP_004472299.1	lcl|NZ_AOUC01000278.1_cds_WP_004419974.1_3423	25.076	327	319
WP_004472299.1	lcl|NZ_AOUC01000149.1_cds_WP_004455914.1_1802	23.549	293	319
WP_004472299.1	lcl|NZ_AOUC01000252.1_cds_WP_004456912.1_3090	22.182	275	319
WP_004479563.1	lcl|NZ_AOUC01000047.1_cds_WP_004421179.1_648	84.932	365	365
WP_004472170.1	lcl|NZ_AOUC01000047.1_cds_WP_004421442.1_649	95.676	185	185
WP_004472170.1	lcl|NZ_AOUC01000032.1_cds_WP_002148948.1_403	40.000	140	185
WP_004479538.1	lcl|NZ_AOUC01000047.1_cds_WP_004421375.1_650	94.207	328	329
WP_004479538.1	lcl|NZ_AOUC01000149.1_cds_WP_004455914.1_1802	30.448	335	329
WP_004479538.1	lcl|NZ_AOUC01000278.1_cds_WP_004419974.1_3423	30.159	315	329
WP_004479538.1	lcl|NZ_AOUC01000252.1_cds_WP_004456912.1_3090	31.596	307	329
WP_004479538.1	lcl|NZ_AOUC01000047.1_cds_WP_004434771.1_664	30.183	328	329
WP_004479538.1	lcl|NZ_AOUC01000275.1_cds_WP_002147154.1_3371	29.268	328	329
WP_004479538.1	lcl|NZ_AOUC01000106.1_cds_WP_002148036.1_1366	29.730	333	329
WP_004479538.1	lcl|NZ_AOUC01000047.1_cds_WP_004421253.1_653	29.316	307	329
WP_004479538.1	lcl|NZ_AOUC01000098.1_cds_WP_002155619.1_1295	26.471	340	329
WP_004479538.1	lcl|NZ_AOUC01000047.1_cds_WP_004421326.1_647	26.119	268	329
WP_004479538.1	lcl|NZ_AOUC01000149.1_cds_WP_004421384.1_1819	26.812	276	329
WP_004479538.1	lcl|NZ_AOUC01000041.1_cds_WP_004434477.1_600	26.129	310	329
WP_004479538.1	lcl|NZ_AOUC01000080.1_cds_WP_004455252.1_1086	28.782	271	329
WP_004479538.1	lcl|NZ_AOUC01000096.1_cds_WP_004432019.1_1233	24.771	327	329
WP_004479538.1	lcl|NZ_AOUC01000036.1_cds_WP_004449697.1_486	24.419	258	329
WP_004479538.1	lcl|NZ_AOUC01000240.1_cds_WP_004450220.1_2953	26.749	243	329
WP_282974014.1	lcl|NZ_AOUC01000047.1_cds_WP_004421408.1_651	90.637	267	267
WP_282974014.1	lcl|NZ_AOUC01000149.1_cds_WP_004434622.1_1801	28.042	189	267
WP_282974014.1	lcl|NZ_AOUC01000112.1_cds_WP_004455630.1_1417	32.283	127	267
WP_282974014.1	lcl|NZ_AOUC01000200.1_cds_WP_004456362.1_2435	37.647	85	267
WP_004472307.1	lcl|NZ_AOUC01000047.1_cds_WP_004420971.1_652	87.033	509	509
WP_004472307.1	lcl|NZ_AOUC01000073.1_cds_WP_004423689.1_994	27.576	330	509
WP_004472307.1	lcl|NZ_AOUC01000073.1_cds_WP_002148203.1_993	28.889	90	509
WP_004472307.1	lcl|NZ_AOUC01000047.1_cds_WP_004420971.1_652	87.033	509	509
WP_004472307.1	lcl|NZ_AOUC01000073.1_cds_WP_004423689.1_994	27.576	330	509
WP_004472307.1	lcl|NZ_AOUC01000073.1_cds_WP_002148203.1_993	28.889	90	509
WP_004479660.1	lcl|NZ_AOUC01000047.1_cds_WP_004421253.1_653	92.727	330	330
WP_004479660.1	lcl|NZ_AOUC01000047.1_cds_WP_004421375.1_650	29.470	302	330
WP_004479660.1	lcl|NZ_AOUC01000252.1_cds_WP_004456912.1_3090	26.199	271	330
WP_004479660.1	lcl|NZ_AOUC01000149.1_cds_WP_004455914.1_1802	26.126	333	330
WP_004479660.1	lcl|NZ_AOUC01000278.1_cds_WP_004419974.1_3423	27.517	298	330
WP_004479660.1	lcl|NZ_AOUC01000275.1_cds_WP_002147154.1_3371	31.325	249	330
WP_004479660.1	lcl|NZ_AOUC01000047.1_cds_WP_004434771.1_664	28.700	223	330
WP_004479660.1	lcl|NZ_AOUC01000098.1_cds_WP_002155619.1_1295	26.457	223	330
WP_004479660.1	lcl|NZ_AOUC01000096.1_cds_WP_004432019.1_1233	27.160	243	330
WP_004479660.1	lcl|NZ_AOUC01000036.1_cds_WP_004449697.1_486	26.562	128	330
WP_004479660.1	lcl|NZ_AOUC01000240.1_cds_WP_004450220.1_2953	25.338	296	330
WP_004479660.1	lcl|NZ_AOUC01000080.1_cds_WP_004455252.1_1086	25.417	240	330
WP_004479660.1	lcl|NZ_AOUC01000106.1_cds_WP_002148036.1_1366	30.464	151	330
WP_004472322.1	lcl|NZ_AOUC01000149.1_cds_WP_004421210.1_1808	32.647	340	366
WP_004472322.1	lcl|NZ_AOUC01000041.1_cds_WP_004434466.1_590	31.892	370	366
WP_004472322.1	lcl|NZ_AOUC01000218.1_cds_WP_004419331.1_2693	26.984	378	366
WP_004472322.1	lcl|NZ_AOUC01000041.1_cds_WP_004434568.1_596	31.686	344	366
WP_004472322.1	lcl|NZ_AOUC01000108.1_cds_WP_004455582.1_1372	29.412	357	366
WP_004472322.1	lcl|NZ_AOUC01000037.1_cds_WP_036034116.1_539	31.579	190	366
WP_004472364.1	lcl|NZ_AOUC01000149.1_cds_WP_004421210.1_1808	37.536	349	367
WP_004472364.1	lcl|NZ_AOUC01000108.1_cds_WP_004455582.1_1372	33.071	381	367
WP_004472364.1	lcl|NZ_AOUC01000041.1_cds_WP_004434568.1_596	35.799	338	367
WP_004472364.1	lcl|NZ_AOUC01000041.1_cds_WP_004434466.1_590	31.165	369	367
WP_004472364.1	lcl|NZ_AOUC01000218.1_cds_WP_004419331.1_2693	29.867	375	367
WP_004472364.1	lcl|NZ_AOUC01000037.1_cds_WP_036034116.1_539	24.862	362	367
WP_004479653.1	lcl|NZ_AOUC01000047.1_cds_WP_004435000.1_654	37.868	544	544
WP_004479653.1	lcl|NZ_AOUC01000047.1_cds_WP_004435000.1_654	37.868	544	544
WP_004470185.1	lcl|NZ_AOUC01000047.1_cds_WP_004434729.1_655	67.424	264	265
WP_004470185.1	lcl|NZ_AOUC01000122.1_cds_WP_004440901.1_1485	42.105	247	265
WP_020783869.1	lcl|NZ_AOUC01000047.1_cds_WP_004434524.1_656	85.161	310	310
