WP_004462903.1	lcl|NZ_RQET01000008.1_cds_WP_135768329.1_2016	65.882	85	106
WP_004472299.1	lcl|NZ_RQET01000008.1_cds_WP_135768307.1_1993	61.514	317	319
WP_004472299.1	lcl|NZ_RQET01000004.1_cds_WP_135767110.1_382	24.695	328	319
WP_004472299.1	lcl|NZ_RQET01000004.1_cds_WP_135766981.1_248	26.409	337	319
WP_004472299.1	lcl|NZ_RQET01000008.1_cds_WP_135768304.1_1990	21.306	291	319
WP_004472299.1	lcl|NZ_RQET01000004.1_cds_WP_135766898.1_152	23.148	324	319
WP_004472299.1	lcl|NZ_RQET01000014.1_cds_WP_135769310.1_1773	23.353	334	319
WP_004472170.1	lcl|NZ_RQET01000001.1_cds_WP_135766220.1_1409	30.811	185	185
WP_004479538.1	lcl|NZ_RQET01000004.1_cds_WP_135767110.1_382	31.646	316	329
WP_004479538.1	lcl|NZ_RQET01000004.1_cds_WP_135766981.1_248	30.625	320	329
WP_004479538.1	lcl|NZ_RQET01000004.1_cds_WP_135766898.1_152	30.844	308	329
WP_004479538.1	lcl|NZ_RQET01000008.1_cds_WP_135768304.1_1990	28.358	335	329
WP_004479538.1	lcl|NZ_RQET01000004.1_cds_WP_135766837.1_81	26.567	335	329
WP_004479538.1	lcl|NZ_RQET01000004.1_cds_WP_246028118.1_30	29.583	240	329
WP_004479538.1	lcl|NZ_RQET01000008.1_cds_WP_135768307.1_1993	27.476	313	329
WP_004479538.1	lcl|NZ_RQET01000001.1_cds_WP_135766359.1_1565	27.092	251	329
WP_004479538.1	lcl|NZ_RQET01000014.1_cds_WP_135769310.1_1773	27.376	263	329
WP_004479538.1	lcl|NZ_RQET01000008.1_cds_WP_135768327.1_2014	22.449	245	329
WP_004479538.1	lcl|NZ_RQET01000008.1_cds_WP_135768296.1_1981	30.233	172	329
WP_282974014.1	lcl|NZ_RQET01000004.1_cds_WP_135766788.1_27	26.923	156	267
WP_282974014.1	lcl|NZ_RQET01000008.1_cds_WP_210409360.1_1989	25.543	184	267
WP_282974014.1	lcl|NZ_RQET01000004.1_cds_WP_135767592.1_920	32.955	88	267
WP_004472307.1	lcl|NZ_RQET01000010.1_cds_WP_135768863.1_3202	27.711	332	509
WP_004472307.1	lcl|NZ_RQET01000010.1_cds_WP_135768863.1_3202	27.711	332	509
WP_004479660.1	lcl|NZ_RQET01000004.1_cds_WP_135766898.1_152	28.674	279	330
WP_004479660.1	lcl|NZ_RQET01000004.1_cds_WP_135766981.1_248	29.231	325	330
WP_004479660.1	lcl|NZ_RQET01000008.1_cds_WP_135768304.1_1990	29.537	281	330
WP_004479660.1	lcl|NZ_RQET01000004.1_cds_WP_135767110.1_382	26.642	274	330
WP_004479660.1	lcl|NZ_RQET01000008.1_cds_WP_135768296.1_1981	24.138	290	330
WP_004479660.1	lcl|NZ_RQET01000004.1_cds_WP_246028118.1_30	25.292	257	330
WP_004479660.1	lcl|NZ_RQET01000008.1_cds_WP_135768327.1_2014	26.515	132	330
WP_004479660.1	lcl|NZ_RQET01000001.1_cds_WP_135766359.1_1565	21.818	220	330
WP_004472322.1	lcl|NZ_RQET01000008.1_cds_WP_135768308.1_1994	32.676	355	366
WP_004472322.1	lcl|NZ_RQET01000008.1_cds_WP_135768326.1_2013	30.709	381	366
WP_004472322.1	lcl|NZ_RQET01000004.1_cds_WP_135767525.1_847	27.027	370	366
WP_004472322.1	lcl|NZ_RQET01000004.1_cds_WP_135767730.1_1072	28.933	356	366
WP_004472364.1	lcl|NZ_RQET01000008.1_cds_WP_135768308.1_1994	33.424	368	367
WP_004472364.1	lcl|NZ_RQET01000008.1_cds_WP_135768326.1_2013	33.714	350	367
WP_004472364.1	lcl|NZ_RQET01000004.1_cds_WP_135767730.1_1072	31.746	378	367
WP_004472364.1	lcl|NZ_RQET01000004.1_cds_WP_135767525.1_847	31.081	370	367
WP_004472364.1	lcl|NZ_RQET01000004.1_cds_WP_135766796.1_36	25.000	352	367
WP_004470185.1	lcl|NZ_RQET01000012.1_cds_WP_135768940.1_3276	42.510	247	265
WP_020783869.1	lcl|NZ_RQET01000008.1_cds_WP_135768252.1_1929	33.333	303	310
WP_020783869.1	lcl|NZ_RQET01000008.1_cds_WP_135768408.1_2107	29.811	265	310
WP_020783869.1	lcl|NZ_RQET01000008.1_cds_WP_135768252.1_1929	33.333	303	310
WP_020783869.1	lcl|NZ_RQET01000008.1_cds_WP_135768408.1_2107	29.811	265	310
WP_004470037.1	lcl|NZ_RQET01000002.1_cds_WP_135766524.1_2748	31.132	106	221
WP_004470037.1	lcl|NZ_RQET01000004.1_cds_WP_135767546.1_869	32.787	122	221
WP_004470188.1	lcl|NZ_RQET01000004.1_cds_WP_135767080.1_352	34.586	133	177
WP_282974009.1	lcl|NZ_RQET01000002.1_cds_WP_135766525.1_2749	25.767	163	408
WP_282974009.1	lcl|NZ_RQET01000004.1_cds_WP_135767859.1_1226	21.459	233	408
WP_004479640.1	lcl|NZ_RQET01000008.1_cds_WP_135768326.1_2013	29.188	394	362
WP_004479640.1	lcl|NZ_RQET01000004.1_cds_WP_135767525.1_847	28.866	388	362
WP_004479640.1	lcl|NZ_RQET01000008.1_cds_WP_135768308.1_1994	30.961	281	362
WP_004479640.1	lcl|NZ_RQET01000004.1_cds_WP_135766796.1_36	25.843	356	362
WP_004479640.1	lcl|NZ_RQET01000004.1_cds_WP_135767730.1_1072	27.381	252	362
WP_004479537.1	lcl|NZ_RQET01000002.1_cds_WP_135766525.1_2749	22.619	168	409
WP_004479635.1	lcl|NZ_RQET01000008.1_cds_WP_135768308.1_1994	38.304	342	367
WP_004479635.1	lcl|NZ_RQET01000008.1_cds_WP_135768326.1_2013	32.051	390	367
WP_004479635.1	lcl|NZ_RQET01000004.1_cds_WP_135767730.1_1072	33.718	347	367
WP_004479635.1	lcl|NZ_RQET01000004.1_cds_WP_135767525.1_847	26.720	378	367
WP_004479635.1	lcl|NZ_RQET01000004.1_cds_WP_135766796.1_36	24.928	349	367
WP_282973999.1	lcl|NZ_RQET01000004.1_cds_WP_135766981.1_248	29.630	324	313
WP_282973999.1	lcl|NZ_RQET01000004.1_cds_WP_135767110.1_382	26.814	317	313
WP_282973999.1	lcl|NZ_RQET01000004.1_cds_WP_135766898.1_152	23.420	269	313
WP_282973999.1	lcl|NZ_RQET01000008.1_cds_WP_135768304.1_1990	23.653	334	313
WP_282973999.1	lcl|NZ_RQET01000004.1_cds_WP_246028118.1_30	27.193	228	313
WP_282973999.1	lcl|NZ_RQET01000009.1_cds_WP_135768623.1_2320	21.256	207	313
WP_032918755.1	lcl|NZ_RQET01000008.1_cds_WP_135768309.1_1995	31.356	118	134
WP_004472325.1	lcl|NZ_RQET01000014.1_cds_WP_135769310.1_1773	26.946	334	311
WP_004472325.1	lcl|NZ_RQET01000008.1_cds_WP_135768304.1_1990	25.962	312	311
WP_004472325.1	lcl|NZ_RQET01000004.1_cds_WP_135766898.1_152	25.806	279	311
WP_004472325.1	lcl|NZ_RQET01000004.1_cds_WP_135766981.1_248	25.974	308	311
WP_004472325.1	lcl|NZ_RQET01000008.1_cds_WP_135768296.1_1981	27.225	191	311
WP_004472325.1	lcl|NZ_RQET01000004.1_cds_WP_135767110.1_382	21.543	311	311
WP_004472325.1	lcl|NZ_RQET01000009.1_cds_WP_135768623.1_2320	25.391	256	311
WP_004472325.1	lcl|NZ_RQET01000004.1_cds_WP_246028118.1_30	27.419	186	311
WP_004472325.1	lcl|NZ_RQET01000008.1_cds_WP_135768327.1_2014	21.693	189	311
WP_282973997.1	lcl|NZ_RQET01000008.1_cds_WP_135768298.1_1983	25.217	115	362
WP_004479548.1	lcl|NZ_RQET01000004.1_cds_WP_135767429.1_746	46.154	247	595
WP_004479548.1	lcl|NZ_RQET01000004.1_cds_WP_167880164.1_680	38.652	282	595
WP_004479548.1	lcl|NZ_RQET01000004.1_cds_WP_135767197.1_477	40.870	230	595
WP_004479548.1	lcl|NZ_RQET01000004.1_cds_WP_135767074.1_347	31.878	229	595
WP_004479548.1	lcl|NZ_RQET01000004.1_cds_WP_135767712.1_1051	37.209	215	595
WP_004479548.1	lcl|NZ_RQET01000004.1_cds_WP_135767219.1_501	29.762	252	595
WP_004479548.1	lcl|NZ_RQET01000004.1_cds_WP_135767270.1_559	25.909	220	595
WP_004479548.1	lcl|NZ_RQET01000004.1_cds_WP_135767819.1_1176	33.333	144	595
WP_004479548.1	lcl|NZ_RQET01000004.1_cds_WP_135766861.1_107	35.616	73	595
WP_004479548.1	lcl|NZ_RQET01000010.1_cds_WP_135768859.1_3196	27.386	241	595
WP_004479548.1	lcl|NZ_RQET01000001.1_cds_WP_246028091.1_1674	31.313	198	595
WP_004479548.1	lcl|NZ_RQET01000001.1_cds_WP_135766352.1_1558	34.722	72	595
WP_004479548.1	lcl|NZ_RQET01000008.1_cds_WP_135768272.1_1950	29.439	214	595
WP_004479548.1	lcl|NZ_RQET01000001.1_cds_WP_135766249.1_1439	23.887	247	595
WP_004479548.1	lcl|NZ_RQET01000001.1_cds_WP_135766219.1_1408	34.940	83	595
WP_004479548.1	lcl|NZ_RQET01000001.1_cds_WP_135766473.1_1687	28.244	131	595
WP_004479548.1	lcl|NZ_RQET01000004.1_cds_WP_135767434.1_751	24.510	102	595
