WP_004462903.1	lcl|NZ_JASEXK010000008.1_cds_WP_004462903.1_1762	100.000	87	106
WP_004472299.1	lcl|NZ_JASEXK010000008.1_cds_WP_061205762.1_1763	100.000	310	319
WP_004472299.1	lcl|NZ_JASEXK010000001.1_cds_WP_004471108.1_171	25.617	324	319
WP_004472299.1	lcl|NZ_JASEXK010000008.1_cds_WP_282962390.1_1784	23.022	278	319
WP_004472299.1	lcl|NZ_JASEXK010000008.1_cds_WP_004465060.1_1844	22.867	293	319
WP_004472299.1	lcl|NZ_JASEXK010000002.1_cds_WP_004461234.1_737	22.145	289	319
WP_004472299.1	lcl|NZ_JASEXK010000002.1_cds_WP_004461234.1_614	22.145	289	319
WP_004472170.1	lcl|NZ_JASEXK010000005.1_cds_WP_004460143.1_1435	34.932	146	185
WP_004479538.1	lcl|NZ_JASEXK010000008.1_cds_WP_004462894.1_1767	31.579	342	329
WP_004479538.1	lcl|NZ_JASEXK010000002.1_cds_WP_004461234.1_737	32.476	311	329
WP_004479538.1	lcl|NZ_JASEXK010000002.1_cds_WP_004461234.1_614	32.476	311	329
WP_004479538.1	lcl|NZ_JASEXK010000008.1_cds_WP_282962390.1_1784	30.435	299	329
WP_004479538.1	lcl|NZ_JASEXK010000001.1_cds_WP_004471108.1_171	29.524	315	329
WP_004479538.1	lcl|NZ_JASEXK010000008.1_cds_WP_004465060.1_1844	29.940	334	329
WP_004479538.1	lcl|NZ_JASEXK010000001.1_cds_WP_004472946.1_55	30.031	323	329
WP_004479538.1	lcl|NZ_JASEXK010000002.1_cds_WP_004467290.1_734	28.261	322	329
WP_004479538.1	lcl|NZ_JASEXK010000002.1_cds_WP_004467290.1_617	28.261	322	329
WP_004479538.1	lcl|NZ_JASEXK010000021.1_cds_WP_004466638.1_2932	26.190	336	329
WP_004479538.1	lcl|NZ_JASEXK010000008.1_cds_WP_061205836.1_1818	24.828	290	329
WP_004479538.1	lcl|NZ_JASEXK010000001.1_cds_WP_282962081.1_414	25.588	340	329
WP_004479538.1	lcl|NZ_JASEXK010000008.1_cds_WP_061205762.1_1763	28.044	271	329
WP_004479538.1	lcl|NZ_JASEXK010000008.1_cds_WP_004479697.1_1826	26.250	240	329
WP_004479538.1	lcl|NZ_JASEXK010000027.1_cds_WP_282962781.1_3199	26.642	274	329
WP_004479538.1	lcl|NZ_JASEXK010000001.1_cds_WP_004467130.1_359	27.459	244	329
WP_004479538.1	lcl|NZ_JASEXK010000008.1_cds_WP_282962404.1_1816	31.461	178	329
WP_004479538.1	lcl|NZ_JASEXK010000001.1_cds_WP_282962048.1_265	23.867	331	329
WP_004479538.1	lcl|NZ_JASEXK010000008.1_cds_WP_282962410.1_1827	24.434	221	329
WP_282974014.1	lcl|NZ_JASEXK010000008.1_cds_WP_004462133.1_1789	26.087	184	267
WP_282974014.1	lcl|NZ_JASEXK010000008.1_cds_WP_282962416.1_1845	28.947	190	267
WP_282974014.1	lcl|NZ_JASEXK010000008.1_cds_WP_004477718.1_1815	26.794	209	267
WP_282974014.1	lcl|NZ_JASEXK010000013.1_cds_WP_282962572.1_2377	29.612	206	267
WP_282974014.1	lcl|NZ_JASEXK010000002.1_cds_WP_016754360.1_767	27.568	185	267
WP_282974014.1	lcl|NZ_JASEXK010000002.1_cds_WP_016754360.1_584	27.568	185	267
WP_282974014.1	lcl|NZ_JASEXK010000021.1_cds_WP_004466593.1_2931	27.368	190	267
WP_004472307.1	lcl|NZ_JASEXK010000014.1_cds_WP_004463881.1_2449	26.911	327	509
WP_004472307.1	lcl|NZ_JASEXK010000014.1_cds_WP_004460640.1_2450	30.000	90	509
WP_004472307.1	lcl|NZ_JASEXK010000014.1_cds_WP_004463881.1_2449	26.911	327	509
WP_004472307.1	lcl|NZ_JASEXK010000014.1_cds_WP_004460640.1_2450	30.000	90	509
WP_004479660.1	lcl|NZ_JASEXK010000002.1_cds_WP_004461234.1_737	26.374	273	330
WP_004479660.1	lcl|NZ_JASEXK010000002.1_cds_WP_004461234.1_614	26.374	273	330
WP_004479660.1	lcl|NZ_JASEXK010000008.1_cds_WP_282962390.1_1784	23.792	269	330
WP_004479660.1	lcl|NZ_JASEXK010000001.1_cds_WP_004471108.1_171	28.261	276	330
WP_004479660.1	lcl|NZ_JASEXK010000008.1_cds_WP_004465060.1_1844	27.987	318	330
WP_004479660.1	lcl|NZ_JASEXK010000001.1_cds_WP_282962081.1_414	26.364	220	330
WP_004479660.1	lcl|NZ_JASEXK010000008.1_cds_WP_004462894.1_1767	27.586	232	330
WP_004479660.1	lcl|NZ_JASEXK010000001.1_cds_WP_004472946.1_55	29.688	256	330
WP_004479660.1	lcl|NZ_JASEXK010000001.1_cds_WP_282962048.1_265	23.868	243	330
WP_004479660.1	lcl|NZ_JASEXK010000021.1_cds_WP_004466638.1_2932	25.180	139	330
WP_004479660.1	lcl|NZ_JASEXK010000003.1_cds_WP_004467770.1_1054	28.125	128	330
WP_004479660.1	lcl|NZ_JASEXK010000027.1_cds_WP_282962781.1_3199	27.692	130	330
WP_004479660.1	lcl|NZ_JASEXK010000008.1_cds_WP_061205836.1_1818	22.989	261	330
WP_004479660.1	lcl|NZ_JASEXK010000002.1_cds_WP_004467290.1_734	30.464	151	330
WP_004479660.1	lcl|NZ_JASEXK010000002.1_cds_WP_004467290.1_617	30.464	151	330
WP_004472322.1	lcl|NZ_JASEXK010000008.1_cds_WP_004462146.1_1837	31.445	353	366
WP_004472322.1	lcl|NZ_JASEXK010000013.1_cds_WP_004466571.1_2371	28.191	376	366
WP_004472322.1	lcl|NZ_JASEXK010000008.1_cds_WP_004483440.1_1796	30.939	362	366
WP_004472322.1	lcl|NZ_JASEXK010000022.1_cds_WP_004465893.1_2968	29.972	357	366
WP_004472322.1	lcl|NZ_JASEXK010000008.1_cds_WP_282962391.1_1785	25.698	358	366
WP_004472322.1	lcl|NZ_JASEXK010000001.1_cds_WP_004460480.1_413	29.730	185	366
WP_004472364.1	lcl|NZ_JASEXK010000008.1_cds_WP_004462146.1_1837	38.000	350	367
WP_004472364.1	lcl|NZ_JASEXK010000022.1_cds_WP_004465893.1_2968	34.121	381	367
WP_004472364.1	lcl|NZ_JASEXK010000008.1_cds_WP_004483440.1_1796	31.351	370	367
WP_004472364.1	lcl|NZ_JASEXK010000013.1_cds_WP_004466571.1_2371	30.548	383	367
WP_004472364.1	lcl|NZ_JASEXK010000008.1_cds_WP_282962391.1_1785	28.657	335	367
WP_004472364.1	lcl|NZ_JASEXK010000001.1_cds_WP_004460480.1_413	25.691	362	367
WP_004470185.1	lcl|NZ_JASEXK010000009.1_cds_WP_004457662.1_1905	41.700	247	265
WP_020783869.1	lcl|NZ_JASEXK010000055.1_cds_WP_004463516.1_3673	35.932	295	310
WP_020783869.1	lcl|NZ_JASEXK010000031.1_cds_WP_004466126.1_3315	26.623	308	310
WP_020783869.1	lcl|NZ_JASEXK010000026.1_cds_WP_004462208.1_3134	26.316	133	310
WP_020783869.1	lcl|NZ_JASEXK010000055.1_cds_WP_004463516.1_3673	35.932	295	310
WP_020783869.1	lcl|NZ_JASEXK010000031.1_cds_WP_004466126.1_3315	26.623	308	310
WP_020783869.1	lcl|NZ_JASEXK010000026.1_cds_WP_004462208.1_3134	26.316	133	310
WP_004470037.1	lcl|NZ_JASEXK010000010.1_cds_WP_004462594.1_2092	26.733	101	221
WP_004470188.1	lcl|NZ_JASEXK010000001.1_cds_WP_004471088.1_136	31.818	132	177
WP_282974009.1	lcl|NZ_JASEXK010000023.1_cds_WP_282962735.1_3036	24.889	225	408
WP_282974009.1	lcl|NZ_JASEXK010000010.1_cds_WP_004465948.1_2093	30.189	106	408
WP_004479640.1	lcl|NZ_JASEXK010000013.1_cds_WP_004466571.1_2371	30.591	389	362
WP_004479640.1	lcl|NZ_JASEXK010000008.1_cds_WP_004483440.1_1796	29.765	383	362
WP_004479640.1	lcl|NZ_JASEXK010000008.1_cds_WP_004462146.1_1837	31.126	302	362
WP_004479640.1	lcl|NZ_JASEXK010000008.1_cds_WP_282962391.1_1785	27.729	339	362
WP_004479640.1	lcl|NZ_JASEXK010000001.1_cds_WP_004460480.1_413	23.398	359	362
WP_004479640.1	lcl|NZ_JASEXK010000022.1_cds_WP_004465893.1_2968	29.762	252	362
WP_004479675.1	lcl|NZ_JASEXK010000001.1_cds_WP_004466895.1_161	24.390	82	229
WP_004479537.1	lcl|NZ_JASEXK010000010.1_cds_WP_004465948.1_2093	23.034	178	409
WP_004479635.1	lcl|NZ_JASEXK010000008.1_cds_WP_004462146.1_1837	39.071	366	367
WP_004479635.1	lcl|NZ_JASEXK010000022.1_cds_WP_004465893.1_2968	38.000	350	367
WP_004479635.1	lcl|NZ_JASEXK010000013.1_cds_WP_004466571.1_2371	27.763	371	367
WP_004479635.1	lcl|NZ_JASEXK010000008.1_cds_WP_004483440.1_1796	29.058	382	367
WP_004479635.1	lcl|NZ_JASEXK010000008.1_cds_WP_282962391.1_1785	26.744	258	367
WP_004479635.1	lcl|NZ_JASEXK010000001.1_cds_WP_004460480.1_413	25.217	345	367
WP_282974003.1	lcl|NZ_JASEXK010000008.1_cds_WP_004465037.1_1842	38.889	180	176
WP_282973999.1	lcl|NZ_JASEXK010000001.1_cds_WP_004472946.1_55	30.031	323	313
WP_282973999.1	lcl|NZ_JASEXK010000008.1_cds_WP_004462894.1_1767	29.200	250	313
WP_282973999.1	lcl|NZ_JASEXK010000001.1_cds_WP_004471108.1_171	27.445	317	313
