WP_004462903.1	lcl|NZ_AFLX02000031.1_cds_WP_004462903.1_451	100.000	87	106
WP_004472299.1	lcl|NZ_AFLX02000031.1_cds_WP_004470099.1_452	99.687	319	319
WP_004472299.1	lcl|NZ_AFLX02000029.1_cds_WP_004469712.1_1076	25.000	324	319
WP_004472299.1	lcl|NZ_AFLX02000031.1_cds_WP_004470124.1_455	27.407	270	319
WP_004472299.1	lcl|NZ_AFLX02000031.1_cds_WP_004469985.1_539	22.526	293	319
WP_004472299.1	lcl|NZ_AFLX02000023.1_cds_WP_004461234.1_1558	22.145	289	319
WP_004472299.1	lcl|NZ_AFLX02000006.1_cds_WP_004468319.1_2898	23.392	171	319
WP_004479563.1	lcl|NZ_AFLX02000031.1_cds_WP_004470109.1_453	98.904	365	365
WP_004472170.1	lcl|NZ_AFLX02000031.1_cds_WP_004470265.1_454	99.459	185	185
WP_004472170.1	lcl|NZ_AFLX02000018.1_cds_WP_004460143.1_2371	34.932	146	185
WP_004479538.1	lcl|NZ_AFLX02000031.1_cds_WP_004470124.1_455	99.696	329	329
WP_004479538.1	lcl|NZ_AFLX02000029.1_cds_WP_004469712.1_1076	29.524	315	329
WP_004479538.1	lcl|NZ_AFLX02000023.1_cds_WP_004461234.1_1558	32.476	311	329
WP_004479538.1	lcl|NZ_AFLX02000031.1_cds_WP_004469985.1_539	29.940	334	329
WP_004479538.1	lcl|NZ_AFLX02000023.1_cds_WP_004478640.1_1305	30.031	323	329
WP_004479538.1	lcl|NZ_AFLX02000023.1_cds_WP_004469301.1_1561	28.485	330	329
WP_004479538.1	lcl|NZ_AFLX02000006.1_cds_WP_004468319.1_2898	26.190	336	329
WP_004479538.1	lcl|NZ_AFLX02000031.1_cds_WP_004470304.1_458	29.470	302	329
WP_004479538.1	lcl|NZ_AFLX02000029.1_cds_WP_032930391.1_838	25.588	340	329
WP_004479538.1	lcl|NZ_AFLX02000031.1_cds_WP_004470099.1_452	28.044	271	329
WP_004479538.1	lcl|NZ_AFLX02000031.1_cds_WP_004470049.1_521	25.833	240	329
WP_004479538.1	lcl|NZ_AFLX02000034.1_cds_WP_004470510.1_80	27.174	276	329
WP_004479538.1	lcl|NZ_AFLX02000029.1_cds_WP_004459320.1_890	27.869	244	329
WP_004479538.1	lcl|NZ_AFLX02000029.1_cds_WP_004469922.1_982	22.961	331	329
WP_282974014.1	lcl|NZ_AFLX02000031.1_cds_WP_004470061.1_456	98.876	267	267
WP_282974014.1	lcl|NZ_AFLX02000031.1_cds_WP_004470017.1_540	28.947	190	267
WP_282974014.1	lcl|NZ_AFLX02000006.1_cds_WP_004468365.1_2866	29.612	206	267
WP_282974014.1	lcl|NZ_AFLX02000023.1_cds_WP_016754360.1_1528	27.568	185	267
WP_282974014.1	lcl|NZ_AFLX02000006.1_cds_WP_004468386.1_2899	27.368	190	267
WP_004472307.1	lcl|NZ_AFLX02000031.1_cds_WP_004470354.1_457	98.819	508	509
WP_004472307.1	lcl|NZ_AFLX02000031.1_cds_WP_004470360.1_752	26.911	327	509
WP_004472307.1	lcl|NZ_AFLX02000031.1_cds_WP_004460640.1_753	30.000	90	509
WP_004472307.1	lcl|NZ_AFLX02000031.1_cds_WP_004470354.1_457	98.819	508	509
WP_004472307.1	lcl|NZ_AFLX02000031.1_cds_WP_004470360.1_752	26.911	327	509
WP_004472307.1	lcl|NZ_AFLX02000031.1_cds_WP_004460640.1_753	30.000	90	509
WP_004479660.1	lcl|NZ_AFLX02000031.1_cds_WP_004470304.1_458	99.091	330	330
WP_004479660.1	lcl|NZ_AFLX02000031.1_cds_WP_004470124.1_455	29.470	302	330
WP_004479660.1	lcl|NZ_AFLX02000023.1_cds_WP_004461234.1_1558	26.374	273	330
WP_004479660.1	lcl|NZ_AFLX02000029.1_cds_WP_004469712.1_1076	28.261	276	330
WP_004479660.1	lcl|NZ_AFLX02000031.1_cds_WP_004469985.1_539	27.987	318	330
